"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"G Kodali",2023,"FairBreak Invitational Tournament","Sapphires",2,3,5,60,3,0,0,1,0,0,3
"G Redmayne",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",3,161,146,110.27397260274,80.5,21,0,1,0,1,80
"G Shukla",2022,"FairBreak Invitational Tournament","Falcons",1,2,6,33.3333333333333,2,0,0,0,0,0,2
"G Shukla",2023,"FairBreak Invitational Tournament","Falcons",1,1,3,33.3333333333333,Inf,0,0,1,0,0,1
"GC Bhogle",2023,"FairBreak Invitational Tournament","Spirit",3,51,44,115.909090909091,25.5,7,1,1,0,0,25
"GH Lewis",2022,"FairBreak Invitational Tournament","Sapphires",4,113,122,92.6229508196721,37.6666666666667,13,2,1,0,1,62
"GH Lewis",2023,"FairBreak Invitational Tournament","Sapphires",5,47,48,97.9166666666667,9.4,5,2,0,0,0,20
"GK Diviya",2022,"FairBreak Invitational Tournament","Spirit",1,6,15,40,6,0,0,0,0,0,6
"GM Harris",2022,"FairBreak Invitational Tournament","Sapphires",3,61,40,152.5,20.3333333333333,6,4,0,0,0,31
"H Ishimwe",2022,"FairBreak Invitational Tournament","Barmy Army",1,6,8,75,6,1,0,0,0,0,6
"HC Knight",2022,"FairBreak Invitational Tournament","Barmy Army",6,133,98,135.714285714286,26.6,19,0,1,0,0,36
"HK Matthews",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",5,153,113,135.398230088496,30.6,20,3,0,0,2,58
"HK Matthews",2023,"FairBreak Invitational Tournament","Warriors",4,168,83,202.409638554217,42,11,14,0,1,0,123
"Iqra Sahar",2022,"FairBreak Invitational Tournament","Barmy Army",1,1,6,16.6666666666667,1,0,0,0,0,0,1
"J Allen",2022,"FairBreak Invitational Tournament","Sapphires",1,33,41,80.4878048780488,Inf,3,0,1,0,0,33
"JL Aras",2023,"FairBreak Invitational Tournament","Sapphires",3,2,6,33.3333333333333,2,0,0,2,0,0,1
"JM Kerr",2023,"FairBreak Invitational Tournament","Warriors",1,4,5,80,4,0,0,0,0,0,4
"Jahanara Alam",2022,"FairBreak Invitational Tournament","Falcons",2,1,4,25,0.5,0,0,0,0,0,1
"Jahanara Alam",2023,"FairBreak Invitational Tournament","Falcons",3,18,20,90,9,1,1,1,0,0,14
"K Arua",2022,"FairBreak Invitational Tournament","Falcons",1,7,8,87.5,7,1,0,0,0,0,7
"K Arua",2023,"FairBreak Invitational Tournament","Falcons",1,2,4,50,Inf,0,0,1,0,0,2
"KA Tomlinson",2023,"FairBreak Invitational Tournament","Spirit",6,142,148,95.945945945946,23.6666666666667,15,3,0,0,1,65
"KDU Prabodhani",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",1,2,3,66.6666666666667,Inf,0,0,1,0,0,2
"KE Bryce",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",3,31,33,93.9393939393939,15.5,3,0,1,0,0,19
"KE Bryce",2023,"FairBreak Invitational Tournament","Warriors",4,130,73,178.082191780822,43.3333333333333,15,5,1,0,1,52
"KH Sciver-Brunt",2023,"FairBreak Invitational Tournament","Sapphires",4,102,71,143.661971830986,34,6,8,1,0,0,47
"KJ Garth",2022,"FairBreak Invitational Tournament","Sapphires",3,13,17,76.4705882352941,4.33333333333333,0,1,0,0,0,11
"KJ Martin",2022,"FairBreak Invitational Tournament","Tornadoes",3,26,29,89.6551724137931,8.66666666666667,3,0,0,0,0,22
"KK Gill",2023,"FairBreak Invitational Tournament","Barmy Army",2,18,28,64.2857142857143,18,1,0,1,0,0,15
"KKN Egodage",2022,"FairBreak Invitational Tournament","Barmy Army",7,103,135,76.2962962962963,14.7142857142857,11,2,0,0,0,43
"KKN Egodage",2023,"FairBreak Invitational Tournament","Barmy Army",5,91,115,79.1304347826087,18.2,11,1,0,0,0,30
"KM Mack",2023,"FairBreak Invitational Tournament","Sapphires",4,50,63,79.3650793650794,12.5,5,0,0,0,0,21
"KY Chan",2022,"FairBreak Invitational Tournament","Sapphires",3,28,41,68.2926829268293,9.33333333333333,1,1,0,0,0,22
"KY Chan",2023,"FairBreak Invitational Tournament","Sapphires",3,39,40,97.5,13,4,2,0,0,0,32
"L Cardoso",2022,"FairBreak Invitational Tournament","Barmy Army",3,0,15,0,0,0,0,0,0,0,0
"L Cardoso",2023,"FairBreak Invitational Tournament","Barmy Army",1,0,4,0,0,0,0,0,0,0,0
"L Winfield-Hill",2023,"FairBreak Invitational Tournament","Barmy Army",7,213,132,161.363636363636,35.5,26,11,1,1,1,120
"L Wolvaardt",2022,"FairBreak Invitational Tournament","Barmy Army",7,186,160,116.25,26.5714285714286,23,0,0,0,2,65
"L Wolvaardt",2023,"FairBreak Invitational Tournament","Barmy Army",6,122,99,123.232323232323,24.4,17,2,1,0,0,49
"M Gaur",2023,"FairBreak Invitational Tournament","Spirit",5,24,23,104.347826086957,6,1,1,1,0,0,18
"M Hill",2022,"FairBreak Invitational Tournament","Falcons",5,69,80,86.25,34.5,3,1,3,0,0,30
"M Hill",2023,"FairBreak Invitational Tournament","Falcons",4,62,49,126.530612244898,20.6666666666667,6,2,1,0,0,38
"M Kapp",2022,"FairBreak Invitational Tournament","Falcons",2,76,48,158.333333333333,76,6,2,1,0,1,67
"M Kapp",2023,"FairBreak Invitational Tournament","Falcons",4,27,23,117.391304347826,9,2,2,1,0,0,23
"M Martinez",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",1,1,2,50,Inf,0,0,1,0,0,1
"M Martinez",2023,"FairBreak Invitational Tournament","Warriors",1,7,12,58.3333333333333,Inf,0,0,1,0,0,7
"M Musonda",2022,"FairBreak Invitational Tournament","Tornadoes",2,19,24,79.1666666666667,19,2,0,1,0,0,12
"M Musonda",2023,"FairBreak Invitational Tournament","Tornadoes",3,25,43,58.1395348837209,8.33333333333333,2,0,0,0,0,18
"M Wai Siu",2023,"FairBreak Invitational Tournament","Warriors",2,4,8,50,4,0,0,1,0,0,3
"M du Preez",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",5,120,94,127.659574468085,40,13,3,2,0,1,75
"M du Preez",2023,"FairBreak Invitational Tournament","Warriors",5,58,59,98.3050847457627,29,8,0,3,0,0,27
"MBA Lamplough",2022,"FairBreak Invitational Tournament","Falcons",1,0,1,0,0,0,0,0,0,0,0
"MBA Lamplough",2023,"FairBreak Invitational Tournament","Falcons",1,11,19,57.8947368421053,11,1,0,0,0,0,11
"Maryam Omar",2022,"FairBreak Invitational Tournament","Sapphires",2,28,26,107.692307692308,Inf,4,0,2,0,0,26
"Maryam Omar",2023,"FairBreak Invitational Tournament","Sapphires",3,10,24,41.6666666666667,5,0,0,1,0,0,6
"Mas Elysa",2023,"FairBreak Invitational Tournament","Falcons",2,9,15,60,9,0,0,1,0,0,5
"N Boochatham",2022,"FairBreak Invitational Tournament","Spirit",1,2,7,28.5714285714286,2,0,0,0,0,0,2
"N Boochatham",2023,"FairBreak Invitational Tournament","Spirit",4,18,20,90,9,3,0,2,0,0,7
"N Chaiwai",2023,"FairBreak Invitational Tournament","Spirit",4,18,28,64.2857142857143,4.5,2,0,0,0,0,8
"N Chantam",2022,"FairBreak Invitational Tournament","Spirit",6,163,178,91.5730337078652,27.1666666666667,20,2,0,0,1,72
"N Chantam",2023,"FairBreak Invitational Tournament","Spirit",6,112,112,100,22.4,13,3,1,0,0,35
"N Koncharoenkai",2022,"FairBreak Invitational Tournament","Falcons",4,27,28,96.4285714285714,13.5,2,0,2,0,0,15
"N Koncharoenkai",2023,"FairBreak Invitational Tournament","Falcons",3,25,19,131.578947368421,25,3,0,2,0,0,17
"NE Farrant",2022,"FairBreak Invitational Tournament","Sapphires",2,15,24,62.5,7.5,1,0,0,0,0,11
"NE Farrant",2023,"FairBreak Invitational Tournament","Sapphires",6,95,80,118.75,23.75,9,3,2,0,0,36
"NH Patel",2023,"FairBreak Invitational Tournament","Spirit",5,29,43,67.4418604651163,5.8,3,0,0,0,0,15
"NJ Carey",2022,"FairBreak Invitational Tournament","Spirit",7,178,99,179.79797979798,44.5,28,3,3,0,2,70
"NJ Carey",2023,"FairBreak Invitational Tournament","Spirit",7,200,122,163.934426229508,40,20,10,2,0,2,84
"NT Miles",2022,"FairBreak Invitational Tournament","Tornadoes",3,3,8,37.5,1.5,0,0,1,0,0,2
"NT Miles",2023,"FairBreak Invitational Tournament","Tornadoes",3,57,71,80.2816901408451,28.5,7,0,1,0,0,40
"Nigar Sultana",2023,"FairBreak Invitational Tournament","Barmy Army",5,62,56,110.714285714286,12.4,5,2,0,0,0,40
"P Litchfield",2023,"FairBreak Invitational Tournament","Warriors",7,169,128,132.03125,24.1428571428571,30,2,0,0,1,77
"RC Belbashi",2023,"FairBreak Invitational Tournament","Barmy Army",2,45,34,132.352941176471,45,3,2,1,0,0,32
"RMAM Avery",2022,"FairBreak Invitational Tournament","Barmy Army",3,23,42,54.7619047619048,11.5,0,0,1,0,0,17
"RMAM Avery",2023,"FairBreak Invitational Tournament","Barmy Army",3,6,20,30,2,1,0,0,0,0,4
"Ruchitha Venkatesh",2022,"FairBreak Invitational Tournament","Barmy Army",1,9,7,128.571428571429,Inf,1,0,1,0,0,9
