"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"SS Connell","Warriors",2023,"FairBreak Invitational Tournament",5,"13.0",1,75,4,18.75,5.76923076923077,19.5,44,0,0,"2/16"
"NJ Carey","Spirit",2022,"FairBreak Invitational Tournament",5,"13.0",0,80,4,20,6.15384615384615,19.5,38,0,0,"2/30"
"Sana Mir","Sapphires",2023,"FairBreak Invitational Tournament",5,"12.0",0,80,4,20,6.66666666666667,18,28,0,0,"2/25"
"H Ishimwe","Barmy Army",2022,"FairBreak Invitational Tournament",4,"16.0",0,85,4,21.25,5.3125,24,48,0,0,"2/27"
"G Shukla","Falcons",2022,"FairBreak Invitational Tournament",6,"12.1",0,95,4,23.75,7.80821917808219,18.25,26,0,0,"2/32"
"Diana Baig","Tornadoes",2023,"FairBreak Invitational Tournament",5,"13.0",0,100,4,25,7.69230769230769,19.5,39,0,0,"2/23"
"Aliya Riaz","Tornadoes",2023,"FairBreak Invitational Tournament",6,"16.0",0,103,4,25.75,6.4375,24,47,0,0,"2/15"
"S Tippoch","Falcons",2022,"FairBreak Invitational Tournament",5,"20.0",0,142,4,35.5,7.1,30,48,0,0,"1/25"
"SR Magar","Tornadoes",2022,"FairBreak Invitational Tournament",7,"20.0",0,150,4,37.5,7.5,30,44,0,0,"1/18"
"Fatima Sana","Barmy Army",2023,"FairBreak Invitational Tournament",6,"21.0",0,158,4,39.5,7.52380952380952,31.5,59,0,0,"1/22"
"AC Jayangani","Falcons",2022,"FairBreak Invitational Tournament",7,"23.0",0,168,4,42,7.30434782608696,34.5,42,0,0,"1/17"
"Fatima Sana","Barmy Army",2022,"FairBreak Invitational Tournament",7,"25.2",0,227,4,56.75,8.96052631578947,38,63,0,0,"2/55"
"K Arua","Falcons",2023,"FairBreak Invitational Tournament",2,"4.0",0,25,3,8.33333333333333,6.25,8,14,0,0,"2/10"
"Yasmeen Khan","Warriors",2023,"FairBreak Invitational Tournament",4,"6.0",0,46,3,15.3333333333333,7.66666666666667,12,18,0,0,"2/9"
"Chan Ka Man","Spirit",2023,"FairBreak Invitational Tournament",4,"10.0",0,54,3,18,5.4,20,18,0,0,"2/15"
"N Boochatham","Spirit",2022,"FairBreak Invitational Tournament",5,"12.0",0,66,3,22,5.5,24,30,0,0,"2/5"
"S Ismail","Sapphires",2023,"FairBreak Invitational Tournament",5,"15.0",2,74,3,24.6666666666667,4.93333333333333,30,57,0,0,"2/8"
"DJS Dottin","Barmy Army",2023,"FairBreak Invitational Tournament",4,"11.0",0,78,3,26,7.09090909090909,22,33,0,0,"2/9"
"ER Oza","Warriors",2023,"FairBreak Invitational Tournament",5,"15.0",0,78,3,26,5.2,30,41,0,0,"1/13"
"NE Farrant","Sapphires",2022,"FairBreak Invitational Tournament",3,"11.0",0,89,3,29.6666666666667,8.09090909090909,22,27,0,0,"2/30"
"NE Farrant","Sapphires",2023,"FairBreak Invitational Tournament",6,"13.0",0,93,3,31,7.15384615384615,26,36,0,0,"3/11"
"ER Oza","Warriors (FairBreak)",2022,"FairBreak Invitational Tournament",5,"18.0",0,111,3,37,6.16666666666667,36,50,0,0,"1/13"
"A Gurung","Falcons",2023,"FairBreak Invitational Tournament",5,"15.0",0,140,3,46.6666666666667,9.33333333333333,30,35,0,0,"2/43"
"A Gurung","Falcons",2022,"FairBreak Invitational Tournament",7,"24.0",1,172,3,57.3333333333333,7.16666666666667,48,63,0,0,"2/26"
"J Allen","Sapphires",2022,"FairBreak Invitational Tournament",2,"3.0",0,27,2,13.5,9,9,6,0,0,"2/10"
"G Kodali","Sapphires",2023,"FairBreak Invitational Tournament",3,"6.0",0,49,2,24.5,8.16666666666667,18,16,0,0,"2/23"
"Ruchitha Venkatesh","Barmy Army",2023,"FairBreak Invitational Tournament",3,"7.5",0,49,2,24.5,6.25531914893617,23.5,23,0,0,"2/21"
"C Raack","Warriors (FairBreak)",2022,"FairBreak Invitational Tournament",3,"7.0",1,58,2,29,8.28571428571429,21,18,0,0,"1/16"
"S Miyaji","Spirit",2023,"FairBreak Invitational Tournament",3,"11.0",0,65,2,32.5,5.90909090909091,33,37,0,0,"1/18"
"NJ Carey","Spirit",2023,"FairBreak Invitational Tournament",3,"7.0",0,70,2,35,10,21,16,0,0,"1/27"
"GC Bhogle","Spirit",2023,"FairBreak Invitational Tournament",3,"6.0",0,80,2,40,13.3333333333333,18,11,0,0,"1/14"
"Chaya Mughal","Spirit",2022,"FairBreak Invitational Tournament",4,"12.0",0,88,2,44,7.33333333333333,36,26,0,0,"2/13"
"KY Chan","Sapphires",2022,"FairBreak Invitational Tournament",5,"15.0",0,91,2,45.5,6.06666666666667,45,35,0,0,"1/19"
"SR Taylor","Tornadoes",2022,"FairBreak Invitational Tournament",6,"16.0",0,100,2,50,6.25,48,44,0,0,"1/18"
"EA Burns","Sapphires",2023,"FairBreak Invitational Tournament",6,"13.0",0,107,2,53.5,8.23076923076923,39,30,0,0,"1/16"
"S Luus","Tornadoes",2023,"FairBreak Invitational Tournament",5,"11.0",0,122,2,61,11.0909090909091,33,14,0,0,"2/38"
"DJS Dottin","Barmy Army",2022,"FairBreak Invitational Tournament",7,"19.4",0,131,2,65.5,6.66101694915254,59,57,0,0,"1/11"
"KDU Prabodhani","Warriors (FairBreak)",2022,"FairBreak Invitational Tournament",5,"17.1",0,138,2,69,8.03883495145631,51.5,36,0,0,"2/17"
"KE Bryce","Warriors (FairBreak)",2022,"FairBreak Invitational Tournament",4,"13.3",0,142,2,71,10.5185185185185,40.5,24,0,0,"1/22"
"S Luus","Tornadoes",2022,"FairBreak Invitational Tournament",7,"22.0",0,149,2,74.5,6.77272727272727,66,57,0,0,"1/22"
"Jahanara Alam","Falcons",2023,"FairBreak Invitational Tournament",7,"23.0",0,195,2,97.5,8.47826086956522,69,62,0,0,"1/23"
"AI Chudasama","Sapphires",2023,"FairBreak Invitational Tournament",1,"3.0",0,15,1,15,5,18,10,0,0,"1/15"
"CM Gough","Falcons",2023,"FairBreak Invitational Tournament",2,"2.0",0,17,1,17,8.5,12,5,0,0,"1/10"
"Ruchitha Venkatesh","Barmy Army",2022,"FairBreak Invitational Tournament",1,"2.0",0,21,1,21,10.5,12,4,0,0,"1/21"
"AM Zepeda","Tornadoes",2022,"FairBreak Invitational Tournament",1,"2.0",0,22,1,22,11,12,3,0,0,"1/22"
"N Chantam","Spirit",2023,"FairBreak Invitational Tournament",1,"2.0",0,22,1,22,11,12,6,0,0,"1/22"
"S Jimmy","Sapphires",2023,"FairBreak Invitational Tournament",1,"2.0",0,24,1,24,12,12,1,0,0,"1/24"
"G Shukla","Falcons",2023,"FairBreak Invitational Tournament",2,"5.0",0,35,1,35,7,30,10,0,0,"1/16"
"M Martinez","Warriors (FairBreak)",2022,"FairBreak Invitational Tournament",2,"5.0",0,38,1,38,7.6,30,13,0,0,"1/25"
"M Kapp","Falcons",2022,"FairBreak Invitational Tournament",2,"8.0",0,52,1,52,6.5,48,17,0,0,"1/33"
"Aliya Riaz","Tornadoes",2022,"FairBreak Invitational Tournament",2,"5.5",0,54,1,54,9.25714285714286,35,10,0,0,"1/25"
"GK Diviya","Spirit",2022,"FairBreak Invitational Tournament",4,"7.0",0,55,1,55,7.85714285714286,42,8,0,0,"1/8"
"KY Chan","Sapphires",2023,"FairBreak Invitational Tournament",5,"7.4",0,61,1,61,7.95652173913043,46,16,0,0,"1/13"
"N Boochatham","Spirit",2023,"FairBreak Invitational Tournament",4,"7.1",0,62,1,62,8.65116279069767,43,15,0,0,"1/12"
"HC Knight","Barmy Army",2022,"FairBreak Invitational Tournament",4,"10.0",0,68,1,68,6.8,60,22,0,0,"1/8"
"K Arua","Falcons",2022,"FairBreak Invitational Tournament",3,"7.0",0,69,1,69,9.85714285714286,42,12,0,0,"1/28"
"FO Kibasu","Spirit",2022,"FairBreak Invitational Tournament",3,"9.0",0,72,1,72,8,54,18,0,0,"1/18"
"M Hill","Falcons",2022,"FairBreak Invitational Tournament",3,"7.2",0,72,1,72,9.81818181818182,44,17,0,0,"1/23"
"MBA Lamplough","Falcons",2022,"FairBreak Invitational Tournament",3,"12.0",0,82,1,82,6.83333333333333,72,22,0,0,"1/30"
"SS Connell","Warriors (FairBreak)",2022,"FairBreak Invitational Tournament",4,"16.0",0,94,1,94,5.875,96,49,0,0,"1/16"
"SW Bates","Falcons",2023,"FairBreak Invitational Tournament",4,"10.0",0,96,1,96,9.6,60,16,0,0,"1/20"
"KJ Garth","Sapphires",2022,"FairBreak Invitational Tournament",4,"15.0",0,100,1,100,6.66666666666667,90,41,0,0,"1/31"
"Jahanara Alam","Falcons",2022,"FairBreak Invitational Tournament",7,"24.0",1,195,1,195,8.125,144,63,0,0,"1/26"
"D Saxena","Tornadoes",2022,"FairBreak Invitational Tournament",1,"1.0",0,5,0,Inf,5,Inf,1,0,0,"0/5"
"Maryam Omar","Sapphires",2022,"FairBreak Invitational Tournament",1,"1.0",0,10,0,Inf,10,Inf,1,0,0,"0/10"
"Mas Elysa","Falcons",2023,"FairBreak Invitational Tournament",1,"1.0",0,10,0,Inf,10,Inf,2,0,0,"0/10"
"Yasmeen Khan","Warriors (FairBreak)",2022,"FairBreak Invitational Tournament",1,"1.0",0,10,0,Inf,10,Inf,0,0,0,"0/10"
"CM Gough","Falcons",2022,"FairBreak Invitational Tournament",1,"1.0",0,11,0,Inf,11,Inf,2,0,0,"0/11"
"Maryam Omar","Sapphires",2023,"FairBreak Invitational Tournament",1,"1.0",0,13,0,Inf,13,Inf,1,0,0,"0/13"
"DN Wyatt","Falcons",2023,"FairBreak Invitational Tournament",1,"1.0",0,16,0,Inf,16,Inf,1,0,0,"0/16"
"KK Gill","Barmy Army",2023,"FairBreak Invitational Tournament",2,"2.0",0,16,0,Inf,8,Inf,4,0,0,"0/3"
"M Wai Siu","Warriors",2023,"FairBreak Invitational Tournament",2,"3.0",0,18,0,Inf,6,Inf,7,0,0,"0/8"
"KKN Egodage","Barmy Army",2022,"FairBreak Invitational Tournament",1,"2.0",0,19,0,Inf,9.5,Inf,3,0,0,"0/19"
"L Cardoso","Barmy Army",2022,"FairBreak Invitational Tournament",1,"1.0",0,19,0,Inf,19,Inf,0,0,0,"0/19"
"RC Belbashi","Barmy Army",2022,"FairBreak Invitational Tournament",1,"2.0",0,20,0,Inf,10,Inf,4,0,0,"0/20"
"M Musonda","Tornadoes",2023,"FairBreak Invitational Tournament",1,"0.4",0,24,0,Inf,36,Inf,0,0,0,"0/24"
"Iqra Sahar","Barmy Army",2022,"FairBreak Invitational Tournament",2,"3.0",0,26,0,Inf,8.66666666666667,Inf,4,0,0,"0/8"
"YS To","Sapphires",2023,"FairBreak Invitational Tournament",2,"2.3",0,33,0,Inf,13.2,Inf,3,0,0,"0/14"
"Iqra Sahar","Barmy Army",2023,"FairBreak Invitational Tournament",2,"3.0",0,37,0,Inf,12.3333333333333,Inf,5,0,0,"0/9"
"SFM Devine","Tornadoes",2022,"FairBreak Invitational Tournament",4,"7.0",0,39,0,Inf,5.57142857142857,Inf,19,0,0,"0/5"
"M Martinez","Warriors",2023,"FairBreak Invitational Tournament",2,"4.0",0,43,0,Inf,10.75,Inf,7,0,0,"0/20"
"S Solman","Barmy Army",2022,"FairBreak Invitational Tournament",3,"6.0",0,52,0,Inf,8.66666666666667,Inf,11,0,0,"0/8"
"Chan Ka Man","Spirit",2022,"FairBreak Invitational Tournament",3,"6.0",0,55,0,Inf,9.16666666666667,Inf,9,0,0,"0/10"
"M Bibi","Tornadoes",2023,"FairBreak Invitational Tournament",2,"5.0",0,65,0,Inf,13,Inf,6,0,0,"0/20"
