"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"MD Rae",2022-12-29,"Auckland","Otago",2,"2.5",0,16,3,5.64705882352941,11,"Super Smash","2022/23",1341199,"John Davies Oval, Queenstown","Queenstown","Otago","Auckland","Auckland","field",NA,"Otago",NA,"37"
"MJ Santner",2023-02-11,"Canterbury","Northern Districts",1,"4.0",0,16,3,4,13,"Super Smash","2022/23",1341225,"Hagley Oval, Christchurch","Christchurch","Canterbury","Northern Districts","Canterbury","bat",NA,"Northern Districts","7",NA
"N Wagner",2024-01-02,"Wellington","Northern Districts",1,"4.0",0,17,3,4.25,15,"Super Smash","2023/24",1409484,"Bay Oval, Mount Maunganui","Mount Maunganui","Wellington","Northern Districts","Wellington","bat","TA Blundell","Wellington",NA,"23"
"ZN Gibson",2021-01-02,"Otago","Northern Districts",2,"4.0",0,17,3,4.25,11,"Super Smash","2020/21",1234004,"Bay Oval","Mount Maunganui","Northern Districts","Otago","Otago","field",NA,"Otago","2",NA
"CE McConchie",2019-12-15,"Wellington","Canterbury",2,"4.0",0,18,3,4.5,9,"Super Smash","2019/20",1197743,"Hagley Oval","Christchurch","Canterbury","Wellington","Canterbury","bat",NA,"Wellington","6",NA
"EJ Nuttall",2020-12-29,"Otago","Canterbury",2,"4.0",0,18,3,4.5,10,"Super Smash","2020/21",1234000,"Molyneux Park","Alexandra","Canterbury","Otago","Canterbury","bat",NA,"Canterbury",NA,"61"
"JA Duffy",2018-12-30,"Northern Districts","Otago",2,"4.0",0,18,3,4.5,13,"Super Smash","2018/19",1160503,"Molyneux Park","Alexandra","Otago","Northern Districts","Otago","bat",NA,"Northern Districts","5",NA
"KA Jamieson",2021-02-01,"Otago","Auckland",2,"3.3",0,18,3,5.14285714285714,12,"Super Smash","2020/21",1234023,"Eden Park Outer Oval","Auckland","Auckland","Otago","Auckland","bat",NA,"Auckland",NA,"103"
"MB Bacon",2020-12-28,"Auckland","Otago",2,"3.5",0,18,3,4.69565217391304,11,"Super Smash","2020/21",1233999,"Molyneux Park","Alexandra","Otago","Auckland","Auckland","field",NA,"Otago",NA,"45"
"MD Rae",2023-01-15,"Wellington","Otago",1,"4.0",0,18,3,4.5,15,"Super Smash","2022/23",1341211,"University Oval, Dunedin","Dunedin","Wellington","Otago","Wellington","bat",NA,"Otago","5",NA
"TD Astle",2017-12-14,"Otago","Canterbury",2,"2.4",0,18,3,6.75,8,"Super Smash","2017/18",1118535,"Hagley Oval","Christchurch","Canterbury","Otago","Canterbury","bat",NA,"Canterbury",NA,"134"
"WER Somerville",2021-01-17,"Northern Districts","Auckland",2,"2.0",0,18,3,9,5,"Super Smash","2020/21",1234014,"Eden Park Outer Oval","Auckland","Auckland","Northern Districts","Northern Districts","field",NA,"Northern Districts","5",NA
"BJ Small",2024-01-10,"Otago","Central Districts",2,"3.0",0,19,3,6.33333333333333,10,"Super Smash","2023/24",1409492,"McLean Park, Napier","Napier","Central Districts","Otago","Otago","field","WA Young","Central Districts",NA,"52"
"CP Tremain",2014-01-17,"Canterbury","Northern Districts",2,"3.0",0,19,3,6.33333333333333,8,"HRV Twenty20","2013/14",665701,"Seddon Park","Hamilton","Northern Districts","Canterbury","Northern Districts","bat",NA,"Northern Districts",NA,"3"
"DAJ Bracewell",2023-02-03,"Northern Districts","Central Districts",2,"4.0",0,19,3,4.75,15,"Super Smash","2022/23",1341220,"Seddon Park, Hamilton","Hamilton","Central Districts","Northern Districts","Northern Districts","field",NA,"Northern Districts","4",NA
"JM Gibson",2024-01-06,"Northern Districts","Otago",1,"3.0",0,19,3,6.33333333333333,9,"Super Smash","2023/24",1409488,"Seddon Park, Hamilton","Hamilton","Northern Districts","Otago","Northern Districts","bat","GD Phillips","Otago","8",NA
"K Noema-Barnett",2019-12-23,"Canterbury","Central Districts",1,"4.0",0,19,3,4.75,9,"Super Smash","2019/20",1197751,"McLean Park","Napier","Canterbury","Central Districts","Canterbury","bat",NA,"Canterbury",NA,"30"
"LV van Beek",2023-12-28,"Otago","Wellington",1,"3.4",0,19,3,5.18181818181818,13,"Super Smash","2023/24",1409480,"Molyneux Park, Alexandra","Alexandra","Otago","Wellington","Otago","bat","NG Smith","Wellington","9",NA
"PF Younghusband",2023-01-20,"Auckland","Wellington",2,"3.0",0,19,3,6.33333333333333,7,"Super Smash","2022/23",1341212,"Eden Park Outer Oval, Auckland","Auckland","Wellington","Auckland","Auckland","field",NA,"Auckland","2",NA
"ATE Hazeldine",2024-01-23,"Northern Districts","Otago",1,"4.0",0,20,3,5,14,"Super Smash","2023/24",1409503,"University Oval, Dunedin","Dunedin","Northern Districts","Otago","Otago","field",NA,NA,NA,NA
"AY Patel",2019-12-18,"Wellington","Central Districts",2,"4.0",0,20,3,5,10,"Super Smash","2019/20",1197746,"Basin Reserve","Wellington","Central Districts","Wellington","Central Districts","bat",NA,"Central Districts",NA,"24"
"BJ Small",2018-01-09,"Otago","Central Districts",2,"3.0",0,20,3,6.66666666666667,10,"Super Smash","2017/18",1118558,"Queen's Park","Invercargill","Central Districts","Otago","Otago","field",NA,"Central Districts",NA,"118"
"BM Tickner",2022-01-14,"Northern Districts","Central Districts",1,"4.0",0,20,3,5,8,"Super Smash","2021/22",1289626,"Bay Oval, Mount Maunganui","Mount Maunganui","Northern Districts","Central Districts","Central Districts","field",NA,"Northern Districts",NA,"19"
"FL Walker",2021-01-15,"Canterbury","Northern Districts",2,"3.5",0,20,3,5.21739130434783,12,"Super Smash","2020/21",1234012,"Hagley Oval","Christchurch","Northern Districts","Canterbury","Northern Districts","bat",NA,"Canterbury","6",NA
"JK Fuller",2014-01-03,"Otago","Auckland",2,"3.1",0,20,3,6.31578947368421,10,"HRV Twenty20","2013/14",665677,"Eden Park","Auckland","Auckland","Otago","Otago","field",NA,"Auckland",NA,"74"
"JR Lennox",2021-02-05,"Canterbury","Central Districts",2,"4.0",0,20,3,5,11,"Super Smash","2020/21",1234024,"McLean Park","Napier","Central Districts","Canterbury","Canterbury","field",NA,"Central Districts",NA,"30"
