"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"SFM Devine","New Zealand","2023/24","England Women tour of New Zealand",3,"7.0",0,61,4,15.25,8.71428571428571,10.5,14,0,0,"2/23"
"TR Sadhu","India","2023/24","Australia Women tour of India",3,"10.0",0,61,4,15.25,6.1,15,31,1,0,"4/17"
"A Gardner","Australia","2021/22","India Women tour of Australia",3,"11.0",0,62,4,15.5,5.63636363636364,16.5,27,0,0,"2/28"
"AH Maqsood","Scotland","2019","ICC Women's T20 World Cup Europe Region Qualifier",3,"11.0",1,62,4,15.5,5.63636363636364,16.5,28,0,0,"3/9"
"I Barma","Nepal","2022","Uganda Women tour of Nepal",5,"14.0",0,62,4,15.5,4.42857142857143,21,43,0,0,"2/12"
"KM Beams","Australia","2016/17","New Zealand Women in Australia T20I Series",3,"12.0",0,62,4,15.5,5.16666666666667,18,33,0,0,"2/21"
"O Kamchomphu","Thailand","2022","ICC Women's T20 World Cup Qualifier",4,"15.0",0,62,4,15.5,4.13333333333333,22.5,48,0,0,"1/12"
"C Murrombe","Mozambique","2021","ICC Women's T20 World Cup Africa Region Qualifier",3,"7.0",0,63,4,15.75,9,10.5,16,1,0,"4/4"
"J Nkomo","Zimbabwe","2023/24","Papua New Guinea Women tour of Zimbabwe",4,"13.0",1,63,4,15.75,4.84615384615385,19.5,46,0,0,"3/18"
"KJ Garth","Ireland","2019","ICC Women's T20 World Cup Qualifier",4,"16.0",0,63,4,15.75,3.9375,24,62,0,0,"2/15"
"M Kapp","South Africa","2021","South Africa Women tour of West Indies",3,"8.5",0,63,4,15.75,7.13207547169811,13.25,20,0,0,"3/31"
"N Boochatham","Thailand","2023","Thailand Women tour of Netherlands",4,"14.0",0,63,4,15.75,4.5,21,47,0,0,"2/13"
"Nida Dar","Pakistan","2019/20","England Women tour of Malaysia",2,"8.0",0,63,4,15.75,7.875,12,15,0,0,"2/30"
"R Rijke","Netherlands","2023","Ireland Women tour of Netherlands",3,"9.1",0,63,4,15.75,6.87272727272727,13.75,22,0,0,"3/37"
"RS Gayakwad","India","2015/16","India Women in Australia T20I Series",2,"8.0",0,63,4,15.75,7.875,12,17,0,0,"2/27"
"SA Wittmann","Namibia","2022","Namibia Women tour of Netherlands",4,"15.0",0,63,4,15.75,4.2,22.5,50,0,0,"3/19"
"I Chuma","Mozambique","2021","ICC Women's T20 World Cup Africa Region Qualifier",4,"12.1",1,64,4,16,5.26027397260274,18.25,43,0,0,"3/9"
"I Ranaweera","Sri Lanka","2023","New Zealand Women tour of Sri Lanka",3,"11.0",0,64,4,16,5.81818181818182,16.5,24,0,0,"3/15"
"JL Gunn","England","2017/18","England Women tour of Australia",3,"8.0",0,64,4,16,8,12,16,1,0,"4/13"
"K Kunwar","Nepal","2023","Nepal Women tour of Malaysia",5,"17.0",0,64,4,16,3.76470588235294,25.5,70,0,0,"1/4"
"Mahirah Izzati Ismail","Malaysia","2023","Nepal Women tour of Malaysia",5,"19.0",1,64,4,16,3.36842105263158,28.5,74,0,0,"2/3"
"Maryam Omar","Kuwait","2023/24","Asian Cricket Council Women's Premier Cup",4,"13.5",1,64,4,16,4.62650602409639,20.75,52,0,0,"2/24"
"Mas Elysa","Malaysia","2022","Asian Cricket Council Women's T20 Championship",6,"13.4",0,64,4,16,4.68292682926829,20.5,40,0,0,"2/7"
"ML Schutt","Australia","2018/19","New Zealand Women tour of Australia",3,"11.0",0,64,4,16,5.81818181818182,16.5,32,0,0,"3/15"
"Nahida Akter","Bangladesh","2015/16","Women's World T20",3,"9.0",0,64,4,16,7.11111111111111,13.5,17,0,0,"3/27"
"NR Sciver","England","2016","Pakistan Women in England T20I Series",3,"9.0",0,64,4,16,7.11111111111111,13.5,21,0,0,"2/16"
"O Kamchomphu","Thailand","2023","Zimbabwe Women tour of Thailand",3,"11.0",0,64,4,16,5.81818181818182,16.5,33,0,0,"3/20"
"T Cheki","Bhutan","2021/22","ICC Women's T20 World Cup Asia Region Qualifier",4,"10.3",0,64,4,16,6.09523809523809,15.75,33,0,0,"2/15"
"E Wachira","Kenya","2022","Kwibuka Women's Twenty20 Tournament",3,"10.0",0,65,4,16.25,6.5,15,21,0,0,"2/8"
"EA Perry","Australia","2015","Women's Ashes",3,"12.0",0,65,4,16.25,5.41666666666667,18,40,0,0,"2/13"
"J Maguire","Ireland","2022","ICC Women's T20 World Cup Qualifier",4,"13.0",0,65,4,16.25,5,19.5,45,0,0,"2/18"
"KDU Prabodhani","Sri Lanka","2018/19","ICC Women's T20 World Cup",3,"10.5",1,65,4,16.25,6,16.25,40,0,0,"2/6"
"L Tshuma","Zimbabwe","2022","ICC Women's T20 World Cup Qualifier",5,"13.0",1,65,4,16.25,5,19.5,39,0,0,"2/18"
"NMP Suwandewi","Indonesia","2023","ICC Women's T20 World Cup East Asia-Pacific Region Qualifier",5,"17.0",1,65,4,16.25,3.82352941176471,25.5,67,0,0,"2/10"
"SS Grimmond","West Indies","2022/23","England Women tour of West Indies",3,"8.3",0,65,4,16.25,7.64705882352941,12.75,19,0,0,"3/33"
"Anam Amin","Pakistan","2020/21","Pakistan Women tour of South Africa",3,"12.0",0,66,4,16.5,5.5,18,37,0,0,"2/14"
"JL Jonassen","Australia","2013/14","Women's World T20",4,"14.0",0,66,4,16.5,4.71428571428571,21,45,0,0,"2/14"
"N de Klerk","South Africa","2023/24","Sri Lanka Women tour of South Africa",3,"8.5",0,66,4,16.5,7.47169811320755,13.25,22,0,0,"2/25"
"OU Ranasinghe","Sri Lanka","2022","Commonwealth Games Women's Cricket Competition",3,"10.0",0,66,4,16.5,6.6,15,19,0,0,"2/20"
"S Ismail","South Africa","2015/16","England Women in South Africa T20I Series",2,"7.0",0,66,4,16.5,9.42857142857143,10.5,16,0,0,"3/27"
"SFM Devine","New Zealand","2020/21","New Zealand Women tour of Australia",3,"10.0",0,66,4,16.5,6.6,15,25,0,0,"3/18"
"V Araa","Papua New Guinea","2018","ICC Women's T20 Qualifier",4,"12.0",0,66,4,16.5,5.5,18,34,0,0,"2/23"
"CI Manidom","Cameroon","2023","ICC Women's T20 World Cup Africa Region Division Two Qualifier",4,"11.3",1,67,4,16.75,5.82608695652174,17.25,41,0,0,"3/10"
"J Nkomo","Zimbabwe","2021","ICC Women's T20 World Cup Africa Region Qualifier",4,"14.0",1,67,4,16.75,4.78571428571429,21,47,0,0,"2/22"
"ML Schutt","Australia","2022","Ireland Tri-Nation Women's T20I Series",4,"12.0",0,67,4,16.75,5.58333333333333,18,40,0,0,"2/16"
"NJ Browne","New Zealand","2012/13","ICC Women's World Twenty20",4,"14.0",1,67,4,16.75,4.78571428571429,21,50,0,0,"3/13"
"P Vastrakar","India","2019/20","India Women tour of West Indies",4,"12.0",0,67,4,16.75,5.58333333333333,18,30,0,0,"1/9"
"Poonam Yadav","India","2018","India Women tour of Sri Lanka",4,"12.0",0,67,4,16.75,5.58333333333333,18,27,0,0,"3/18"
"RP Yadav","India","2018","India Women tour of Sri Lanka",4,"9.5",0,67,4,16.75,6.8135593220339,14.75,25,0,0,"2/14"
"A Mokgotlhe","Botswana","2024","BCA Kalahari Women's T20 International Tournament",7,"20.2",3,68,4,17,3.34426229508197,30.5,90,0,0,"3/2"
"HASD Siriwardene","Sri Lanka","2018","India Women tour of Sri Lanka",3,"10.3",0,68,4,17,6.47619047619048,15.75,25,0,0,"3/19"
"HASD Siriwardene","Sri Lanka","2018/19","ICC Women's T20 World Cup",3,"12.0",0,68,4,17,5.66666666666667,18,42,0,0,"2/10"
"KH Brunt","England","2017/18","England Women tour of Australia",3,"11.0",0,68,4,17,6.18181818181818,16.5,33,0,0,"2/10"
"Mas Elysa","Malaysia","2021/22","ICC Women's T20 World Cup Asia Region Qualifier",4,"14.0",0,68,4,17,4.85714285714286,21,41,0,0,"2/12"
"Poonam Yadav","India","2019/20","India Women tour of West Indies",4,"15.0",1,68,4,17,4.53333333333333,22.5,42,0,0,"2/24"
"S Glenn","England","2021","New Zealand Women tour of England",3,"11.0",0,68,4,17,6.18181818181818,16.5,24,0,0,"2/24"
"S Glenn","England","2022","South Africa Women tour of England",3,"11.0",0,68,4,17,6.18181818181818,16.5,23,0,0,"2/27"
"S Siegers","Netherlands","2022/23","Netherlands Women tour of Thailand",4,"15.0",0,68,4,17,4.53333333333333,22.5,47,0,0,"2/22"
"Chan Ka Man","Hong Kong","2023","ICC Women's T20 World Cup Asia Region Qualifier",5,"16.0",1,69,4,17.25,4.3125,24,54,0,0,"2/7"
"DM Kimmince","Australia","2017/18","England Women tour of Australia",3,"7.0",0,69,4,17.25,9.85714285714286,10.5,9,0,0,"2/30"
"N de Klerk","South Africa","2023/24","New Zealand Women tour of South Africa",3,"9.5",0,69,4,17.25,7.01694915254237,14.75,22,0,0,"3/24"
"S Ingabire","Rwanda","2021","Kwibuka Women's Twenty20 Tournament",5,"14.0",0,69,4,17.25,4.92857142857143,21,38,0,0,"3/10"
"Sadia Iqbal","Pakistan","2023","South Africa Women tour of Pakistan",3,"12.0",0,69,4,17.25,5.75,18,28,0,0,"2/25"
"SIP Fernando","Sri Lanka","2023","New Zealand Women tour of Sri Lanka",3,"10.0",0,69,4,17.25,6.9,15,26,0,0,"3/17"
"A Suwanchonrathi","Thailand","2023/24","Asian Cricket Council Women's Premier Cup",5,"14.0",1,70,4,17.5,5,21,45,0,0,"2/14"
"D van Niekerk","South Africa","2019/20","ICC Women's T20 World Cup",4,"13.0",0,70,4,17.5,5.38461538461539,19.5,34,0,0,"2/20"
"LCN Smith","England","2018/19","England Women tour of Sri Lanka",3,"10.0",0,70,4,17.5,7,15,27,0,0,"3/18"
"CM Gough","Germany","2019","ICC Women's T20 World Cup Europe Region Qualifier",2,"8.0",0,71,4,17.75,8.875,12,13,0,0,"3/32"
"NR Sciver","England","2020","West Indies Women tour of England",4,"12.0",0,71,4,17.75,5.91666666666667,18,35,0,0,"2/16"
"P Vastrakar","India","2022/23","Women's Asia Cup",5,"16.0",0,71,4,17.75,4.4375,24,54,0,0,"2/12"
"SFM Devine","New Zealand","2018/19","New Zealand Women tour of Australia",3,"11.0",1,71,4,17.75,6.45454545454545,16.5,32,0,0,"2/31"
"EN Lynch","Netherlands","2022/23","Netherlands Women tour of Thailand",4,"13.0",0,72,4,18,5.53846153846154,19.5,38,0,0,"3/25"
"G Kodali","United States of America","2024","ICC Women's T20 World Cup Qualifier",4,"12.2",0,72,4,18,5.83783783783784,18.5,38,0,0,"1/9"
"SF Daley","West Indies","2012","West Indies Women in England T20I Series",4,"13.0",0,72,4,18,5.53846153846154,19.5,41,0,0,"2/18"
"SR Patil","India","2024","India Women tour of Bangladesh",3,"12.0",0,72,4,18,6,18,35,0,0,"2/24"
"CL Tryon","South Africa","2023/24","New Zealand Women tour of South Africa",3,"11.0",0,73,4,18.25,6.63636363636364,16.5,18,1,0,"4/15"
"HMD Rasangika","Bahrain","2021/22","GCC Women's Twenty20 Championship Cup",4,"13.0",1,73,4,18.25,5.61538461538461,19.5,42,0,0,"3/9"
"KJ Garth","Ireland","2019","West Indies Women tour of England and Ireland",3,"11.0",0,73,4,18.25,6.63636363636364,16.5,35,0,0,"3/22"
"M Hill","Hong Kong","2022","Asian Cricket Council Women's T20 Championship",5,"14.0",1,73,4,18.25,5.21428571428571,21,45,0,0,"2/15"
"ML Schutt","Australia","2020/21","New Zealand Women tour of Australia",3,"9.3",0,73,4,18.25,7.68421052631579,14.25,20,1,0,"4/23"
"SEA Ruck","New Zealand","2012/13","ICC Women's World Twenty20",4,"14.0",0,73,4,18.25,5.21428571428571,21,49,0,0,"2/22"
"SFM Devine","New Zealand","2019/20","South Africa Women tour of New Zealand",4,"8.5",0,73,4,18.25,8.26415094339623,13.25,23,0,0,"2/38"
"A Mare","Qatar","2021/22","Nepal Women tour of Qatar",3,"10.0",0,74,4,18.5,7.4,15,27,0,0,"2/28"
"DB Sharma","India","2017/18","India Tri-Nation Women's T20 Series",3,"9.0",0,74,4,18.5,8.22222222222222,13.5,12,0,0,"2/24"
"L Idambo","Kenya","2022/23","Kenya Quadrangular Women's T20 Series",4,"12.2",0,74,4,18.5,6,18.5,47,0,0,"1/10"
"LE Kaushalya","Sri Lanka","2012/13","West Indies Women in Sri Lanka T20I Series",3,"11.0",0,74,4,18.5,6.72727272727273,16.5,29,0,0,"2/13"
"LM Kasperek","New Zealand","2020/21","England Women tour of New Zealand",3,"12.0",0,74,4,18.5,6.16666666666667,18,32,0,0,"2/24"
"MEC de Fouw","Netherlands","2018","ICC Women's T20 Qualifier",3,"10.4",0,74,4,18.5,6.9375,16,28,0,0,"3/31"
"Salma Khatun","Bangladesh","2022/23","Women's Asia Cup",5,"16.5",0,74,4,18.5,4.3960396039604,25.25,57,0,0,"1/4"
"RS Quyn","Qatar","2021/22","GCC Women's Twenty20 Championship Cup",5,"18.0",2,75,4,18.75,4.16666666666667,27,66,0,0,"1/5"
"C de Lange","Netherlands","2024","ICC Women's T20 World Cup Qualifier",4,"16.0",0,76,4,19,4.75,24,51,0,0,"2/8"
"IMHC Joyce","Ireland","2018","ICC Women's T20 Qualifier",5,"17.0",1,76,4,19,4.47058823529412,25.5,59,0,0,"2/12"
"K Fraser","Scotland","2021","Scotland Women tour of Ireland",4,"13.0",0,76,4,19,5.84615384615385,19.5,37,0,0,"2/15"
"K Ndlovu","Zimbabwe","2023","Zimbabwe Women tour of Thailand",3,"10.0",0,76,4,19,7.6,15,25,0,0,"2/28"
"M Klaas","South Africa","2023/24","New Zealand Women tour of South Africa",3,"9.0",0,76,4,19,8.44444444444444,13.5,17,0,0,"3/26"
"Nashra Sandhu","Pakistan","2018/19","ICC Women's T20 World Cup",3,"12.0",0,76,4,19,6.33333333333333,18,31,0,0,"2/8"
"Nida Dar","Pakistan","2022/23","Ireland Women tour of Pakistan",3,"11.0",0,76,4,19,6.90909090909091,16.5,19,0,0,"2/19"
"SFM Devine","New Zealand","2018/19","ICC Women's T20 World Cup",4,"11.0",1,76,4,19,6.90909090909091,16.5,29,0,0,"2/37"
"SR Magar","Nepal","2023","Nepal Women tour of Malaysia",5,"15.0",1,76,4,19,5.06666666666667,22.5,45,0,0,"2/13"
"TS Sekhukhune","South Africa","2023/24","Sri Lanka Women tour of South Africa",3,"9.0",0,76,4,19,8.44444444444444,13.5,23,0,0,"2/25"
"Fatima Sana","Pakistan","2021","Pakistan Women tour of West Indies",3,"12.0",1,77,4,19.25,6.41666666666667,18,37,0,0,"2/18"
"M Ribeiro","Brazil","2022","Kwibuka Women's Twenty20 Tournament",4,"12.4",0,77,4,19.25,6.07894736842105,19,43,0,0,"3/28"
"RS Gayakwad","India","2017/18","India Women tour of South Africa",3,"9.0",0,77,4,19.25,8.55555555555556,13.5,18,0,0,"3/26"
"S Ecclestone","England","2022","India Women tour of England",3,"11.0",1,77,4,19.25,7,16.5,26,0,0,"3/25"
"Sana Mir","Pakistan","2012/13","ICC Women's World Twenty20",3,"12.0",0,77,4,19.25,6.41666666666667,18,21,0,0,"2/20"
"V Vithanage","Canada","2023","ICC Women's T20 World Cup Americas Region Qualifier",4,"15.0",0,77,4,19.25,5.13333333333333,22.5,43,0,0,"2/13"
