"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"A Brindle","2012/13","ICC Women's World Twenty20","England",4,40,35,114.285714285714,13.3333333333333,3,0,1,0,0,15
"A Brindle","2013","Pakistan Women in England T20I Series","England",2,44,30,146.666666666667,44,3,1,1,0,0,39
"A Brindle","2013","Women's Ashes","England",1,0,0,NA,NA,0,0,1,0,0,0
"A Brindle","2013/14","Women's Ashes","England",2,32,33,96.969696969697,32,1,0,1,0,0,26
"A Brown-Carrera","2022/23","Women's T20 Pentangular Series (in Spain)","Spain",2,25,30,83.3333333333333,25,2,0,1,0,0,13
"A Canning","2021","Scotland Women tour of Ireland","Ireland",1,0,1,0,NA,0,0,1,0,0,0
"A Canning","2022","Ireland Tri-Nation Women's T20I Series","Ireland",1,14,16,87.5,Inf,0,0,1,0,0,14
"A Canning","2023","Ireland Women tour of Netherlands","Ireland",1,7,4,175,Inf,1,0,1,0,0,7
"A Canning","2023","Ireland Women tour of West Indies","Ireland",3,0,5,0,0,0,0,1,0,0,0
"A Canning","2023/24","Ireland Women v Scotland Women","Ireland",1,1,2,50,1,0,0,0,0,0,1
"A Canning","2024","ICC Women's T20 World Cup Qualifier","Ireland",1,1,1,100,Inf,0,0,1,0,0,1
"A Capsey","2022","Commonwealth Games Women's Cricket Competition","England",5,135,116,116.379310344828,27,19,1,0,0,1,50
"A Capsey","2022","India Women tour of England","England",3,74,50,148,74,9,2,2,0,0,38
"A Capsey","2022","South Africa Women tour of England","England",1,25,17,147.058823529412,25,5,0,0,0,0,25
"A Capsey","2022/23","ICC Women's T20 World Cup","England",5,73,48,152.083333333333,14.6,14,1,0,0,1,51
"A Capsey","2023","Sri Lanka Women tour of England","England",3,63,44,143.181818181818,21,7,3,0,0,1,51
"A Capsey","2023","Women's Ashes","England",3,54,35,154.285714285714,18,5,2,0,0,0,46
"A Capsey","2023/24","England Women tour of India","England",3,32,38,84.2105263157895,10.6666666666667,5,0,0,0,0,25
"A Capsey","2023/24","England Women tour of New Zealand","England",2,50,54,92.5925925925926,25,6,0,0,0,0,25
"A Capsey","2024","Pakistan Women tour of England","England",3,37,40,92.5,12.3333333333333,6,0,0,0,0,31
"A Chandel","2022/23","Women's East Asia Cup","Japan",5,70,101,69.3069306930693,14,6,0,0,0,0,26
"A Chandel","2023","ICC Women's T20 World Cup East Asia-Pacific Region Qualifier","Japan",4,71,112,63.3928571428571,35.5,5,0,2,0,0,28
"A Chandel","2023","Japan Women tour of Vanuatu","Japan",2,29,56,51.7857142857143,14.5,0,0,0,0,0,21
"A Chandel","2023/24","Asian Cricket Council Women's Premier Cup","Japan",4,21,48,43.75,7,0,0,1,0,0,11
"A Chandel","2023/24","Women's T20 Quadrangular Series (in Hong Kong)","Japan",4,25,55,45.4545454545455,6.25,1,0,0,0,0,11
"A Chilia","2019","ICC Women's T20 World Cup East Asia-Pacific Region Qualifier","Vanuatu",2,26,34,76.4705882352941,13,4,0,0,0,0,13
"A Chilia","2023","ICC Women's T20 World Cup East Asia-Pacific Region Qualifier","Vanuatu",2,36,51,70.5882352941177,36,4,0,1,0,0,29
"A Chilia","2023","Japan Women tour of Vanuatu","Vanuatu",1,6,10,60,6,0,0,0,0,0,6
"A Chilia","2024","ICC Women's T20 World Cup Qualifier","Vanuatu",4,26,48,54.1666666666667,8.66666666666667,1,0,1,0,0,10
"A Cossa","2018","Botswana Cricket Association Women's T20I Series","Mozambique",1,0,2,0,0,0,0,0,0,0,0
"A Cossa","2021","ICC Women's T20 World Cup Africa Region Qualifier","Mozambique",4,25,35,71.4285714285714,6.25,1,0,0,0,0,23
"A Das","2012","India Women in England T20I Series","India",2,2,2,100,2,0,0,1,0,0,2
"A Das","2012/13","Asian Cricket Council Women's Twenty20 Asia Cup","India",1,1,2,50,1,0,0,0,0,0,1
"A Das","2012/13","ICC Women's World Twenty20","India",1,1,2,50,Inf,0,0,1,0,0,1
"A Das","2013/14","Women's World T20","India",2,3,8,37.5,3,0,0,1,0,0,2
"A Dastgir","2021","Norway Women tour of Sweden","Norway",1,0,2,0,0,0,0,0,0,0,0
"A Dcosta","2021/22","GCC Women's Twenty20 Championship Cup","Oman",3,15,10,150,7.5,2,0,1,0,0,13
"A Dcosta","2022","Asian Cricket Council Women's T20 Championship","Oman",3,3,6,50,1,0,0,0,0,0,2
"A Dcosta","2023/24","Asian Cricket Council Women's Premier Cup","Oman",3,14,26,53.8461538461538,7,1,0,1,0,0,11
"A Dercksen","2022/23","South Africa Women's T20I Tri-Series","South Africa",1,8,11,72.7272727272727,8,1,0,0,0,0,8
"A Dercksen","2023/24","Bangladesh Women tour of South Africa","South Africa",1,1,5,20,1,0,0,0,0,0,1
"A Dercksen","2023/24","Sri Lanka Women tour of South Africa","South Africa",1,3,3,100,3,0,0,0,0,0,3
"A Dercksen","2023/24","Women's African Games","South Africa",5,20,31,64.5161290322581,4,1,1,0,0,0,14
"A Dineshi","2023","Women's Continental Cup","Romania",3,2,15,13.3333333333333,0.666666666666667,0,0,0,0,0,2
"A Doddaballapur","2019/20","Germany Women tour of Oman","Germany",3,32,33,96.969696969697,10.6666666666667,2,1,0,0,0,27
"A Doddaballapur","2020","Germany Women tour of Austria","Germany",3,91,82,110.975609756098,91,6,0,2,0,0,40
"A Doddaballapur","2021","France Women tour of Germany","Germany",3,39,56,69.6428571428571,19.5,1,0,1,0,0,25
"A Doddaballapur","2021","ICC Women's T20 World Cup Europe Region Qualifier","Germany",4,36,98,36.734693877551,12,1,0,1,0,0,22
