"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"C Campher",2024-05-03,"North-West Warriors","Munster Reds",2,"2.0",0,15,4,7.5,8,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430832,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Munster Reds","North-West Warriors","North-West Warriors","field","C Campher","Munster Reds",NA,"20"
"BJ McCarthy",2022-07-29,"Northern Knights","Leinster Lightning",1,"3.4",0,18,4,4.90909090909091,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305451,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Northern Knights","bat","BJ McCarthy","Leinster Lightning","6",NA
"Simi Singh",2023-08-01,"Munster Reds","Leinster Lightning",1,"4.0",0,18,4,4.5,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375549,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Munster Reds","Leinster Lightning","Leinster Lightning","field","R Mudford","Leinster Lightning","6",NA
"C Robertson",2023-06-07,"Leinster Lightning","North-West Warriors",2,"3.4",0,20,4,5.45454545454546,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375539,"Mardyke, Cork","Cork","North-West Warriors","Leinster Lightning","Leinster Lightning","field","SC Getkate","North-West Warriors",NA,"81"
"HT Tector",2017-06-23,"North-West Warriors","Munster Reds",1,"4.0",0,21,4,5.25,12,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2017,1089618,"Woodvale Road, Eglinton","Eglinton","North-West Warriors","Munster Reds","Munster Reds","field",NA,"North-West Warriors",NA,"25"
"Simi Singh",2022-05-29,"Northern Knights","Leinster Lightning",2,"3.5",0,21,4,5.47826086956522,11,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305439,"The Green, Comber","Comber","Leinster Lightning","Northern Knights","Northern Knights","field","Simi Singh","Leinster Lightning",NA,"39"
"MR Adair",2019-06-23,"Munster Reds","Northern Knights",2,"4.0",0,22,4,5.5,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2019,1178140,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Munster Reds","Northern Knights","bat",NA,"Northern Knights",NA,"32"
"J Manley",2022-05-28,"Munster Reds","Northern Knights",2,"4.0",0,23,4,5.75,15,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305437,"The Green, Comber","Comber","Northern Knights","Munster Reds","Munster Reds","field","F Hand","Munster Reds","3",NA
"T McKeegan",2023-06-06,"Munster Reds","North-West Warriors",1,"3.5",0,24,4,6.26086956521739,14,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375537,"Mardyke, Cork","Cork","Munster Reds","North-West Warriors","North-West Warriors","field","T McKeegan","North-West Warriors","6",NA
"CJB McCullough",2024-06-04,"North-West Warriors","Munster Reds",1,"4.0",0,25,4,6.25,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430838,"Oak Hill Cricket Club","Wicklow","North-West Warriors","Munster Reds","Munster Reds","field","Gavin Roulston","North-West Warriors",NA,"13"
"EJ Richardson",2018-07-07,"North-West Warriors","Leinster Lightning",2,"3.4",0,25,4,6.81818181818182,9,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2018,1136916,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"41"
"CA Young",2023-08-03,"Munster Reds","North-West Warriors",1,"4.0",0,26,4,6.5,14,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375553,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Munster Reds","North-West Warriors","North-West Warriors","field","AR Frost","Munster Reds",NA,"38"
"SC Getkate",2019-06-23,"Munster Reds","Northern Knights",2,"4.0",0,27,4,6.75,8,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2019,1178140,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Munster Reds","Northern Knights","bat",NA,"Northern Knights",NA,"32"
"T Mayes",2023-06-06,"Leinster Lightning","Northern Knights",2,"4.0",0,28,4,7,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375538,"Mardyke, Cork","Cork","Northern Knights","Leinster Lightning","Leinster Lightning","field","NA Rock","Northern Knights",NA,"73"
"T Mayes",2024-05-01,"North-West Warriors","Northern Knights",1,"3.2",0,28,4,8.4,9,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430829,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Northern Knights","Northern Knights","field","PR Stirling","Northern Knights","7",NA
"MT Foster",2023-06-08,"North-West Warriors","Northern Knights",1,"4.0",0,30,4,7.5,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375541,"Mardyke, Cork","Cork","North-West Warriors","Northern Knights","Northern Knights","field","M Topping","Northern Knights","7",NA
"GJ Delany",2020-08-20,"Munster Reds","Leinster Lightning",1,"4.0",1,8,3,2,19,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2020,1227503,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Munster Reds","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","9",NA
"J Little",2021-06-26,"Northern Knights","Leinster Lightning",2,"3.0",0,8,3,2.66666666666667,11,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259544,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","Northern Knights","Northern Knights","field","J Little","Leinster Lightning",NA,"70"
"GJ Delany",2022-05-28,"Northern Knights","Munster Reds",1,"3.0",1,10,3,3.33333333333333,11,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305437,"The Green, Comber","Comber","Northern Knights","Munster Reds","Munster Reds","field","F Hand","Munster Reds","3",NA
"EJ Richardson",2017-05-26,"North-West Warriors","Leinster Lightning",2,"3.0",1,11,3,3.66666666666667,12,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2017,1089611,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"56"
"Simi Singh",2020-08-27,"North-West Warriors","Leinster Lightning",2,"2.0",0,11,3,5.5,6,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2020,1227505,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","North-West Warriors","North-West Warriors","field",NA,"Leinster Lightning",NA,"24"
"J Cameron-Dow",2019-06-24,"Leinster Lightning","Northern Knights",2,"2.0",0,12,3,6,5,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2019,1178143,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Northern Knights",NA,"8"
"J Little",2022-07-28,"North-West Warriors","Leinster Lightning",2,"4.0",0,12,3,3,17,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305449,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","North-West Warriors","North-West Warriors","field","L Tucker","Leinster Lightning",NA,"128"
"J Manley",2024-05-03,"North-West Warriors","Munster Reds",2,"2.0",0,12,3,6,5,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430832,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Munster Reds","North-West Warriors","North-West Warriors","field","C Campher","Munster Reds",NA,"20"
"DC Delany",2022-05-28,"Northern Knights","Munster Reds",1,"4.0",1,13,3,3.25,16,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305437,"The Green, Comber","Comber","Northern Knights","Munster Reds","Munster Reds","field","F Hand","Munster Reds","3",NA
"GH Dockrell",2022-07-29,"Northern Knights","Leinster Lightning",1,"3.0",0,13,3,4.33333333333333,9,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305451,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Northern Knights","bat","BJ McCarthy","Leinster Lightning","6",NA
"T McKeegan",2023-07-14,"Munster Reds","North-West Warriors",1,"3.0",0,13,3,4.33333333333333,11,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375543,"Bready Cricket Club, Magheramason, Bready","Bready","Munster Reds","North-West Warriors","North-West Warriors","field",NA,NA,NA,NA
"G Hoey",2024-08-28,"North-West Warriors","Leinster Lightning",1,"4.0",0,14,3,3.5,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430843,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","North-West Warriors","bat","L Tucker","Leinster Lightning","9",NA
"R Pretorius",2022-07-28,"Munster Reds","Northern Knights",2,"2.0",0,14,3,7,6,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305448,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Munster Reds","Munster Reds","field","J Matchett","Northern Knights",NA,"99"
"MR Adair",2022-07-28,"Munster Reds","Northern Knights",2,"2.2",0,15,3,6.42857142857143,8,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305448,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Munster Reds","Munster Reds","field","J Matchett","Northern Knights",NA,"99"
"Simi Singh",2020-09-03,"Northern Knights","Leinster Lightning",1,"4.0",0,15,3,3.75,12,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2020,1227511,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","5",NA
"C Robertson",2024-06-04,"Leinster Lightning","Northern Knights",1,"4.0",0,16,3,4,15,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430839,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","F Hand","Leinster Lightning",NA,"1"
"ND Laegsgaard",2024-05-28,"Northern Knights","Munster Reds",1,"4.0",0,16,3,4,14,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430837,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Munster Reds","Munster Reds","field",NA,NA,NA,NA
"DC Delany",2022-07-29,"North-West Warriors","Munster Reds",1,"4.0",0,17,3,4.25,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305450,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Munster Reds","North-West Warriors","bat","DC Delany","Munster Reds","6",NA
"G Hoey",2022-05-29,"Northern Knights","Leinster Lightning",2,"4.0",0,17,3,4.25,12,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305439,"The Green, Comber","Comber","Leinster Lightning","Northern Knights","Northern Knights","field","Simi Singh","Leinster Lightning",NA,"39"
"J Little",2017-08-11,"Munster Reds","Leinster Lightning",1,"3.2",0,17,3,5.1,12,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2017,1089622,"Mardyke, Cork","Cork","Munster Reds","Leinster Lightning","Munster Reds","bat",NA,"Leinster Lightning","5",NA
"J Moondra",2024-08-28,"North-West Warriors","Leinster Lightning",1,"4.0",1,17,3,4.25,19,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430843,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","North-West Warriors","bat","L Tucker","Leinster Lightning","9",NA
"GI Hume",2020-08-27,"Leinster Lightning","North-West Warriors",1,"3.0",0,18,3,6,9,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2020,1227505,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","North-West Warriors","North-West Warriors","field",NA,"Leinster Lightning",NA,"24"
"J Mulder",2018-07-07,"Munster Reds","Northern Knights",2,"4.0",0,18,3,4.5,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2018,1136915,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Munster Reds","Munster Reds","field",NA,"Northern Knights",NA,"39"
"AR McBrine",2017-05-26,"Leinster Lightning","North-West Warriors",1,"4.0",0,19,3,4.75,11,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2017,1089611,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"56"
"AR McBrine",2021-06-27,"Leinster Lightning","North-West Warriors",1,"4.0",0,19,3,4.75,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259545,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","North-West Warriors","North-West Warriors","field","G Hoey","Leinster Lightning",NA,"16"
"C Carmichael",2024-08-21,"Munster Reds","Northern Knights",1,"2.0",0,19,3,9.5,5,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430842,"Mardyke, Cork","Cork","Munster Reds","Northern Knights","Northern Knights","field","GR Adair","Northern Knights","8",NA
"D Scanlon",2017-06-23,"Munster Reds","North-West Warriors",2,"2.4",0,19,3,7.125,7,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2017,1089618,"Woodvale Road, Eglinton","Eglinton","North-West Warriors","Munster Reds","Munster Reds","field",NA,"North-West Warriors",NA,"25"
"G Kennedy",2021-06-26,"Munster Reds","North-West Warriors",1,"4.0",0,19,3,4.75,11,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259543,"Bready Cricket Club, Magheramason, Bready","Bready","Munster Reds","North-West Warriors","North-West Warriors","field","WTS Porterfield","North-West Warriors","7",NA
"R Allen",2021-06-20,"Leinster Lightning","North-West Warriors",1,"3.0",0,19,3,6.33333333333333,7,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259539,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","North-West Warriors","North-West Warriors","field","CA Young","North-West Warriors","1",NA
"Simi Singh",2017-06-09,"Northern Knights","Leinster Lightning",1,"4.0",0,19,3,4.75,14,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2017,1089613,"Merrion Cricket Club Ground, Dublin","Dublin","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","7",NA
"BJ McCarthy",2021-06-27,"North-West Warriors","Leinster Lightning",2,"4.0",0,20,3,5,12,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259545,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","North-West Warriors","North-West Warriors","field","G Hoey","Leinster Lightning",NA,"16"
"GH Dockrell",2017-05-26,"North-West Warriors","Leinster Lightning",2,"4.0",0,20,3,5,17,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2017,1089611,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"56"
"GH Dockrell",2024-05-02,"North-West Warriors","Leinster Lightning",1,"4.0",0,21,3,5.25,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430831,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","North-West Warriors","bat","A Balbirnie","Leinster Lightning","8",NA
"MT Foster",2024-05-02,"Munster Reds","Northern Knights",2,"2.5",0,21,3,7.41176470588235,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430830,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Munster Reds","Munster Reds","field","MR Adair","Northern Knights",NA,"99"
"CA Young",2021-06-26,"Munster Reds","North-West Warriors",1,"4.0",0,22,3,5.5,12,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259543,"Bready Cricket Club, Magheramason, Bready","Bready","Munster Reds","North-West Warriors","North-West Warriors","field","WTS Porterfield","North-West Warriors","7",NA
"F Hand",2024-06-04,"Northern Knights","Leinster Lightning",2,"3.0",0,22,3,7.33333333333333,9,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430839,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","F Hand","Leinster Lightning",NA,"1"
"SC Getkate",2016-05-27,"North-West Warriors","Northern Knights",1,"4.0",0,22,3,5.5,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2016,1002157,"The Green, Comber","Comber","North-West Warriors","Northern Knights","North-West Warriors","bat",NA,"North-West Warriors",NA,"12"
"JTA Benton",2019-06-22,"Leinster Lightning","Munster Reds",2,"4.0",0,23,3,5.75,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2019,1178139,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Munster Reds","Leinster Lightning","Munster Reds","bat",NA,"Leinster Lightning","3",NA
"CA Young",2021-06-20,"Leinster Lightning","North-West Warriors",1,"4.0",0,24,3,6,12,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259539,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","North-West Warriors","North-West Warriors","field","CA Young","North-West Warriors","1",NA
"D Lues",2024-05-16,"Munster Reds","Leinster Lightning",1,"3.0",0,24,3,8,9,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430835,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Munster Reds","Leinster Lightning","Munster Reds","bat","TH Tector","Leinster Lightning","6",NA
"SJ Harbinson",2024-08-07,"Munster Reds","Leinster Lightning",2,"4.0",0,24,3,6,15,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430840,"Mardyke, Cork","Cork","Leinster Lightning","Munster Reds","Munster Reds","field","G Hoey","Leinster Lightning",NA,"75"
"SJ MacBeth",2022-07-29,"Munster Reds","North-West Warriors",2,"2.1",0,24,3,11.0769230769231,4,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305450,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Munster Reds","North-West Warriors","bat","DC Delany","Munster Reds","6",NA
"EJ Richardson",2017-06-23,"Northern Knights","Leinster Lightning",2,"4.0",0,25,3,6.25,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2017,1089617,"Instonians Cricket Club, Shaw's Bridge Lower Ground, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"8"
"R Pretorius",2024-06-04,"Leinster Lightning","Northern Knights",1,"4.0",0,25,3,6.25,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430839,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","F Hand","Leinster Lightning",NA,"1"
"Yaqoob Ali",2017-08-11,"Leinster Lightning","Munster Reds",2,"4.0",0,25,3,6.25,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2017,1089622,"Mardyke, Cork","Cork","Munster Reds","Leinster Lightning","Munster Reds","bat",NA,"Leinster Lightning","5",NA
"J Little",2021-06-19,"Northern Knights","Leinster Lightning",1,"4.0",0,26,3,6.5,15,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259537,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field","GR Adair","Northern Knights",NA,"22"
"B White",2021-06-19,"Leinster Lightning","Northern Knights",2,"4.0",0,27,3,6.75,9,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259537,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field","GR Adair","Northern Knights",NA,"22"
"B White",2023-08-03,"North-West Warriors","Munster Reds",2,"4.0",0,27,3,6.75,7,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375553,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Munster Reds","North-West Warriors","North-West Warriors","field","AR Frost","Munster Reds",NA,"38"
"C Olphert",2021-09-19,"Leinster Lightning","North-West Warriors",1,"4.0",0,27,3,6.75,12,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259552,"The Green, Comber","Comber","Leinster Lightning","North-West Warriors","North-West Warriors","field","C Olphert","North-West Warriors","8",NA
"TF van Woerkom",2023-08-01,"North-West Warriors","Northern Knights",1,"3.1",0,27,3,8.52631578947368,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375550,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Northern Knights","Northern Knights","field","MJ Humphreys","Northern Knights","5",NA
"SC Getkate",2018-07-07,"Munster Reds","Northern Knights",2,"4.0",0,28,3,7,7,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2018,1136915,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Munster Reds","Munster Reds","field",NA,"Northern Knights",NA,"39"
"GI Hume",2022-05-27,"Northern Knights","North-West Warriors",1,"4.0",0,29,3,7.25,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305434,"The Green, Comber","Comber","Northern Knights","North-West Warriors","North-West Warriors","field","ST Doheny","North-West Warriors","7",NA
"T Mayes",2022-05-28,"Munster Reds","Northern Knights",2,"4.0",0,29,3,7.25,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305437,"The Green, Comber","Comber","Northern Knights","Munster Reds","Munster Reds","field","F Hand","Munster Reds","3",NA
"G Hoey",2022-05-28,"North-West Warriors","Leinster Lightning",1,"3.0",0,30,3,10,9,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305436,"The Green, Comber","Comber","North-West Warriors","Leinster Lightning","Leinster Lightning","field","GI Hume","North-West Warriors",NA,"1"
"G Kennedy",2022-05-28,"Leinster Lightning","North-West Warriors",2,"4.0",0,30,3,7.5,7,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305436,"The Green, Comber","Comber","North-West Warriors","Leinster Lightning","Leinster Lightning","field","GI Hume","North-West Warriors",NA,"1"
"R Pretorius",2023-06-07,"Munster Reds","Northern Knights",1,"3.0",0,31,3,10.3333333333333,6,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375540,"Mardyke, Cork","Cork","Munster Reds","Northern Knights","Munster Reds","bat","R Pretorius","Northern Knights","7",NA
"Simi Singh",2021-06-20,"North-West Warriors","Leinster Lightning",2,"4.0",0,31,3,7.75,10,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259539,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","North-West Warriors","North-West Warriors","field","CA Young","North-West Warriors","1",NA
"F Hand",2023-08-03,"Northern Knights","Leinster Lightning",1,"4.0",0,32,3,8,14,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2023,1375554,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field","TH Tector","Leinster Lightning","5",NA
"C Campher",2022-07-29,"North-West Warriors","Munster Reds",1,"4.0",0,33,3,8.25,8,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305450,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Munster Reds","North-West Warriors","bat","DC Delany","Munster Reds","6",NA
"G Hoey",2022-07-28,"North-West Warriors","Leinster Lightning",2,"2.5",0,34,3,12,6,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2022,1305449,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","North-West Warriors","North-West Warriors","field","L Tucker","Leinster Lightning",NA,"128"
"J Manley",2021-06-19,"North-West Warriors","Munster Reds",1,"4.0",0,34,3,8.5,13,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2021,1259538,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Munster Reds","North-West Warriors","bat","M Ford","Munster Reds","6",NA
"J Manley",2024-05-16,"Leinster Lightning","Munster Reds",2,"3.3",0,34,3,9.71428571428571,8,"Cricket Ireland Inter-Provincial Twenty20 Trophy",2024,1430835,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Munster Reds","Leinster Lightning","Munster Reds","bat","TH Tector","Leinster Lightning","6",NA
