"bowler","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"JA Tomlinson",49,809.2,200,2452,79,31.0379746835443,3.02965403624382,61.4683544303797,3788,5,1,"6/48"
"BWM Mike",51,711.3,84,3251,79,41.1518987341772,4.56921995783556,54.0379746835443,2936,5,1,"5/37"
"NN Gilchrist",37,594.5,80,2392,78,30.6666666666667,4.02129448024657,45.7564102564103,2571,3,3,"6/24"
"FJ Hudson-Prentice",64,806,170,2706,78,34.6923076923077,3.35732009925558,62,3635,4,2,"5/50"
"WMH Rhodes",97,878.3,217,2639,77,34.2727272727273,3.00398406374502,68.4545454545455,4137,2,2,"5/17"
"DJ Willey",47,738.2,156,2409,76,31.6973684210526,3.2627539503386,58.2894736842105,3364,2,1,"5/61"
"Anuj Dal",62,807.3,138,2533,76,33.3289473684211,3.13684210526316,63.75,3611,0,4,"6/69"
"PD Trego",75,854.4,173,2784,76,36.6315789473684,3.25741029641186,67.4736842105263,3860,1,1,"7/84"
"GC Viljoen",31,542,91,1855,75,24.7333333333333,3.42250922509225,43.36,2428,1,4,"8/90"
"AT Thomson",51,887.4,166,2844,74,38.4324324324324,3.20390536988359,71.972972972973,3815,3,4,"7/65"
"R Rampaul",38,665.4,125,2216,73,30.3561643835616,3.32899349023535,54.7123287671233,3034,2,4,"5/77"
"GP Balderson",54,708.1,137,2326,73,31.8630136986301,3.28453753824429,58.2054794520548,3253,3,1,"5/14"
"WS Davis",48,770.2,132,2780,73,38.0821917808219,3.60882734746863,63.3150684931507,3407,4,2,"7/146"
"AC Thomas",33,595.1,155,1671,72,23.2083333333333,2.80761691402968,49.5972222222222,2822,2,4,"5/40"
"IG Holland",83,796.4,193,2285,72,31.7361111111111,2.86820083682008,66.3888888888889,3667,2,0,"4/16"
"RJW Topley",30,569.2,126,1832,70,26.1714285714286,3.21779859484777,48.8,2593,3,3,"6/41"
"S Mahmood",45,681.3,127,2130,69,30.8695652173913,3.12545854732208,59.2608695652174,3129,3,1,"5/47"
"JL Pattinson",28,442.4,83,1501,68,22.0735294117647,3.39081325301205,39.0588235294118,2028,3,4,"6/73"
"MJ Waite",52,644.1,130,2203,68,32.3970588235294,3.41992238033635,56.8382352941176,2890,3,0,"4/21"
"ZS Ansari",47,741.5,129,2218,68,32.6176470588235,2.98988991237924,65.4558823529412,3252,4,3,"6/30"
"G Stewart",56,722,133,2500,68,36.7647058823529,3.46260387811634,63.7058823529412,3250,0,2,"6/22"
"SG Borthwick",115,934.2,90,3754,68,55.2058823529412,4.01783803068141,82.4411764705882,3573,3,1,"5/79"
"TJ Price",38,569,125,1926,67,28.7462686567164,3.38488576449912,50.955223880597,2614,3,3,"8/27"
"LJ Carey",41,670.2,125,2419,67,36.1044776119403,3.60865241173545,60.0298507462687,2959,4,0,"4/61"
"MA Wood",31,501.1,88,1578,65,24.2769230769231,3.14865314266711,46.2615384615385,2258,2,4,"6/46"
"BA Stokes",28,496.2,81,1782,65,27.4153846153846,3.59032907991941,45.8153846153846,2195,4,3,"7/67"
"WJ Weighell",44,608.4,102,2177,65,33.4923076923077,3.57667031763417,56.1846153846154,2711,1,2,"7/32"
"LW James",60,665.1,107,2238,64,34.96875,3.36457028313706,62.359375,2907,1,1,"6/74"
