"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"MG Neser",22,822,1306,62.9402756508423,43.2631578947368,110,7,3,2,3,176
"MG Pardoe",13,284,650,43.6923076923077,23.6666666666667,39,2,1,0,1,52
"MGK Burgess",96,3106,4742,65.4997891185154,34.5111111111111,375,33,6,6,15,178
"MH McKiernan",8,204,400,51,25.5,26,1,0,1,1,101
"MH Wessels",142,4624,7431,62.2258107926255,35.8449612403101,612,49,13,8,26,202
"MH Yardy",30,967,1838,52.6115342763874,32.2333333333333,127,0,0,3,4,139
"MHA Footitt",66,347,539,64.378478664193,7.71111111111111,48,7,21,0,0,34
"MJ Cosgrove",106,4063,6846,59.348524685948,39.8333333333333,575,15,4,11,23,156
"MJ Guptill",6,347,388,89.4329896907217,69.4,44,14,1,1,0,227
"MJ Henry",34,599,672,89.1369047619048,22.1851851851852,65,26,7,0,2,55
"MJ Lamb",77,2096,4470,46.8903803131991,29.9428571428571,273,9,7,3,9,173
"MJ Leach",93,1096,2469,44.3904414742811,16.3582089552239,151,9,26,0,2,66
"MJ Lumb",66,1863,3784,49.2336152219873,28.2272727272727,255,4,0,2,7,117
"MJ McClenaghan",7,86,202,42.5742574257426,14.3333333333333,10,0,1,0,0,27
"MJ North",8,148,365,40.5479452054795,18.5,23,1,0,0,0,44
"MJ Potts",50,899,1876,47.9211087420043,21.9268292682927,105,10,9,1,3,149
"MJ Prior",1,125,138,90.5797101449275,125,19,1,0,1,0,125
"MJ Richardson",109,2836,5516,51.4140681653372,27.5339805825243,363,6,6,2,15,116
"MJ Santner",1,23,35,65.7142857142857,Inf,3,0,1,0,0,23
"MJ Swepson",4,103,118,87.2881355932203,34.3333333333333,14,0,1,0,1,69
"MJ Waite",46,1171,1880,62.2872340425532,30.8157894736842,144,15,8,2,5,109
"MJJ Critchley",147,4593,7852,58.4946510443199,33.7720588235294,557,35,11,8,26,151
"MK Andersson",40,812,1406,57.7524893314367,21.3684210526316,109,7,2,0,5,88
"MK O'Riordan",12,220,470,46.8085106382979,18.3333333333333,36,0,0,0,0,47
"ML Cummins",19,171,363,47.1074380165289,11.4,23,5,4,0,0,28
"ML Pettini",44,1293,2604,49.6543778801843,34.0263157894737,159,5,6,4,5,142
"ML Revis",34,823,1739,47.326049453709,34.2916666666667,96,8,10,2,3,106
"ML Turner",3,6,30,20,2,1,0,0,0,0,6
"MM Ali",35,1827,2657,68.7617613850207,55.3636363636364,243,34,2,3,14,219
"MNW Spriegel",24,494,1412,34.985835694051,22.4545454545455,72,0,2,0,2,97
"MP Dunn",24,105,383,27.4151436031332,6.5625,14,1,8,0,0,31
"MP Kuhnemann",2,5,24,20.8333333333333,5,0,0,1,0,0,5
"MR Adair",3,66,108,61.1111111111111,66,8,2,2,0,0,32
"MR Quinn",50,334,771,43.3203631647211,10.4375,42,8,18,0,0,37
"MRJ Watt",10,129,222,58.1081081081081,16.125,17,1,2,0,1,55
"MS Crane",53,566,1671,33.8719329742669,14.5128205128205,70,3,14,0,1,61
"MS Harris",46,2186,3890,56.1953727506427,50.8372093023256,301,8,3,9,6,214
"MS Panesar",18,109,221,49.3212669683258,7.78571428571429,14,1,4,0,0,38
"MS Pepper",28,547,860,63.6046511627907,21.88,69,9,3,0,3,92
"MT Coles",67,1091,1499,72.7818545697131,17.3174603174603,149,21,4,0,4,83
"MT Renshaw",40,1654,2986,55.3918285331547,44.7027027027027,223,15,3,5,5,146
"MT Steketee",11,87,244,35.655737704918,9.66666666666667,10,0,2,0,0,26
"MTC Waller",1,0,3,0,0,0,0,0,0,0,0
