"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"A Norgrove",2023-07-07,"Southern Vipers","Thunder",1,48,75,8,0,64,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347429,"Trafalgar Road Ground, Southport","Southport","Southern Vipers","Thunder","Southern Vipers","bat",NA,NA,NA,NA
"E Corney",2023-07-22,"Western Storm","South East Stars",1,48,76,5,0,63.1578947368421,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347441,"Kent County Cricket Ground, Beckenham","Beckenham","Western Storm","South East Stars","South East Stars","field",NA,NA,NA,NA
"A Griffiths",2022-07-23,"Western Storm","South East Stars",2,48,79,4,0,60.7594936708861,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297940,"College Ground, Cheltenham","Cheltenham","South East Stars","Western Storm","South East Stars","bat",NA,"South East Stars",NA,"36"
"KM Chathli",2023-04-22,"South East Stars","Thunder",1,48,83,5,0,57.8313253012048,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347404,"Old Trafford, Manchester","Manchester","South East Stars","Thunder","South East Stars","bat",NA,"South East Stars",NA,"131"
"FG Kemp",2023-07-15,"Southern Vipers","Western Storm",2,47,36,8,0,130.555555555556,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347435,"Millfield School, Street","Street","Western Storm","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","4",NA
"E Windsor",2020-09-19,"Southern Vipers","South East Stars",2,47,43,6,0,109.302325581395,TRUE,"Rachael Heyhoe Flint Trophy",2020,1229346,"Kennington Oval, London","London","South East Stars","Southern Vipers","South East Stars","bat",NA,"Southern Vipers","4",NA
"E Windsor",2022-07-16,"Southern Vipers","Lightning",1,47,49,3,0,95.9183673469388,TRUE,"Rachael Heyhoe Flint Trophy",2022,1297938,"County Ground, Derby","Derby","Southern Vipers","Lightning","Southern Vipers","bat",NA,"Southern Vipers",NA,"66"
"HJ Armitage",2022-07-03,"Northern Diamonds","Thunder",2,47,54,5,0,87.037037037037,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297930,"Rookwood, Sale","Sale","Thunder","Northern Diamonds","Thunder","bat",NA,"Northern Diamonds","6",NA
"F Miller",2024-05-08,"Sunrisers","Southern Vipers",2,47,59,3,0,79.6610169491525,TRUE,"Rachael Heyhoe Flint Trophy",2024,1427827,"Radlett Cricket Club, Radlett","Radlett","Southern Vipers","Sunrisers","Sunrisers","field",NA,"Sunrisers","3",NA
"HJ Armitage",2022-07-09,"Northern Diamonds","Sunrisers",1,47,60,9,0,78.3333333333333,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297932,"Headingley, Leeds","Leeds","Northern Diamonds","Sunrisers","Northern Diamonds","bat",NA,"Northern Diamonds",NA,"6"
"ND Dattani",2021-05-29,"Sunrisers","South East Stars",2,47,61,6,0,77.0491803278689,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252266,"County Ground, Chelmsford","Chelmsford","South East Stars","Sunrisers","Sunrisers","field",NA,"South East Stars",NA,"135"
"EM McCaughan",2023-09-05,"Southern Vipers","Northern Diamonds",1,47,84,6,0,55.9523809523809,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347446,"Roseworth Terrace, Gosforth","Gosforth","Southern Vipers","Northern Diamonds","Southern Vipers","bat",NA,"Southern Vipers",NA,"3"
"EM McCaughan",2022-09-21,"Southern Vipers","South East Stars",2,47,94,6,0,50,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297955,"Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Southern Vipers","South East Stars","bat",NA,"Southern Vipers","6",NA
"E Windsor",2021-09-25,"Southern Vipers","Northern Diamonds",2,47,97,2,0,48.4536082474227,TRUE,"Rachael Heyhoe Flint Trophy",2021,1252293,"County Ground, Northampton","Northampton","Northern Diamonds","Southern Vipers","Northern Diamonds","bat","E Windsor","Southern Vipers","3",NA
"AJ Freeborn",2022-09-17,"Central Sparks","Sunrisers",1,46,45,7,0,102.222222222222,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297953,"County Ground, New Road, Worcester","Worcester","Central Sparks","Sunrisers","Sunrisers","field",NA,"Central Sparks",NA,"139"
"AJ Macleod",2021-09-10,"Sunrisers","Central Sparks",1,46,46,6,0,100,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252282,"Merchant Taylors' School Ground, Northwood","Northwood","Sunrisers","Central Sparks","Central Sparks","field",NA,"Central Sparks","6",NA
"A Griffiths",2023-07-24,"Western Storm","Sunrisers",1,46,47,2,0,97.8723404255319,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347442,"College Ground, Cheltenham","Cheltenham","Western Storm","Sunrisers","Sunrisers","field",NA,"Western Storm",NA,"6"
"G Scrivens",2024-04-27,"Sunrisers","The Blaze",2,46,50,6,0,92,TRUE,"Rachael Heyhoe Flint Trophy",2024,1427815,"County Ground, Chelmsford","Chelmsford","The Blaze","Sunrisers","Sunrisers","field",NA,"Sunrisers","7",NA
"SL Kalis",2022-07-16,"Northern Diamonds","Central Sparks",2,46,57,1,0,80.7017543859649,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297935,"County Ground, New Road, Worcester","Worcester","Central Sparks","Northern Diamonds","Central Sparks","bat",NA,"Northern Diamonds","5",NA
"DJS Dottin",2022-09-18,"Thunder","Western Storm",1,46,60,6,0,76.6666666666667,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297951,"Old Trafford, Manchester","Manchester","Thunder","Western Storm","Western Storm","field",NA,"Western Storm","2",NA
"G Scrivens",2021-09-18,"Sunrisers","Western Storm",2,46,60,7,0,76.6666666666667,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252290,"County Ground, Bristol","Bristol","Western Storm","Sunrisers","Western Storm","bat",NA,"Western Storm",NA,"36"
"A Cranstone",2020-09-13,"South East Stars","Sunrisers",2,46,66,2,0,69.6969696969697,FALSE,"Rachael Heyhoe Flint Trophy",2020,1229343,"County Ground, Chelmsford","Chelmsford","Sunrisers","South East Stars","Sunrisers","bat","A Capsey","South East Stars","6",NA
"E Threlkeld",2022-07-23,"Thunder","Central Sparks",1,46,66,3,0,69.6969696969697,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297941,"Old Trafford, Manchester","Manchester","Thunder","Central Sparks","Central Sparks","field",NA,"Thunder",NA,"28"
"M Kelly",2022-09-11,"Lightning","Sunrisers",1,46,72,3,1,63.8888888888889,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297949,"County Ground, Chelmsford","Chelmsford","Lightning","Sunrisers","Sunrisers","field",NA,"Lightning",NA,"70"
"D Perrin",2022-07-23,"Central Sparks","Thunder",2,46,85,4,0,54.1176470588235,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297941,"Old Trafford, Manchester","Manchester","Thunder","Central Sparks","Central Sparks","field",NA,"Thunder",NA,"28"
"ND Dattani",2023-07-11,"Thunder","Northern Diamonds",2,46,89,6,0,51.685393258427,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347433,"Roseworth Terrace, Gosforth","Gosforth","Northern Diamonds","Thunder","Thunder","field",NA,"Thunder","6",NA
"NE Farrant",2023-05-01,"South East Stars","Western Storm",1,45,32,5,0,140.625,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347414,"County Ground, Bristol","Bristol","South East Stars","Western Storm","South East Stars","bat",NA,"South East Stars",NA,"207"
"SJ Bryce",2021-09-10,"Lightning","South East Stars",2,45,37,6,1,121.621621621622,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252281,"Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Lightning","South East Stars","bat",NA,"South East Stars",NA,"28"
"GA Elwiss",2021-05-31,"Southern Vipers","South East Stars",2,45,43,6,0,104.651162790698,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252270,"Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","7",NA
"EA Burns",2024-04-27,"Northern Diamonds","Southern Vipers",2,45,45,5,0,100,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427817,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Northern Diamonds","Northern Diamonds","field",NA,"Southern Vipers",NA,"70"
"SL Kalis",2023-09-10,"Northern Diamonds","Western Storm",1,45,47,6,0,95.7446808510638,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347450,"The Cooper Associates County Ground, Taunton","Taunton","Northern Diamonds","Western Storm","Western Storm","field",NA,"Northern Diamonds",NA,"31"
"HJ Armitage",2023-09-10,"Northern Diamonds","Western Storm",1,45,48,5,1,93.75,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347450,"The Cooper Associates County Ground, Taunton","Taunton","Northern Diamonds","Western Storm","Western Storm","field",NA,"Northern Diamonds",NA,"31"
"D Perrin",2022-09-17,"Central Sparks","Sunrisers",1,45,51,6,1,88.2352941176471,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297953,"County Ground, New Road, Worcester","Worcester","Central Sparks","Sunrisers","Sunrisers","field",NA,"Central Sparks",NA,"139"
"L Winfield-Hill",2023-05-10,"Northern Diamonds","South East Stars",2,45,58,2,1,77.5862068965517,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347420,"North Marine Road Ground, Scarborough","Scarborough","South East Stars","Northern Diamonds","Northern Diamonds","field",NA,"Northern Diamonds","3",NA
"GM Davies",2021-06-05,"Central Sparks","Southern Vipers",1,45,67,3,1,67.1641791044776,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252275,"County Ground, Hove","Brighton","Central Sparks","Southern Vipers","Central Sparks","bat",NA,"Central Sparks",NA,"120"
"KL Cross",2020-08-31,"Thunder","Central Sparks",1,45,73,3,0,61.6438356164384,FALSE,"Rachael Heyhoe Flint Trophy",2020,1229332,"Edgbaston, Birmingham","Birmingham","Thunder","Central Sparks","Thunder","bat",NA,"Central Sparks","4",NA
"J Spence",2022-09-21,"South East Stars","Southern Vipers",1,45,102,3,0,44.1176470588235,TRUE,"Rachael Heyhoe Flint Trophy",2022,1297955,"Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Southern Vipers","South East Stars","bat",NA,"Southern Vipers","6",NA
"FG Kemp",2024-05-04,"Southern Vipers","Western Storm",1,44,33,5,1,133.333333333333,TRUE,"Rachael Heyhoe Flint Trophy",2024,1427823,"County Ground, Bristol","Bristol","Southern Vipers","Western Storm","Western Storm","field",NA,"Southern Vipers",NA,"4"
"D van Niekerk",2023-07-11,"Sunrisers","South East Stars",2,44,34,7,0,129.411764705882,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347431,"Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Sunrisers","South East Stars","bat",NA,"South East Stars",NA,"19"
"N Holland",2023-07-15,"Western Storm","Southern Vipers",1,44,43,6,0,102.325581395349,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347435,"Millfield School, Street","Street","Western Storm","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","4",NA
"AJ Freeborn",2021-06-12,"Lightning","Sunrisers",2,44,48,7,0,91.6666666666667,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252277,"Haslegrave Ground, Loughborough","Loughborough","Sunrisers","Lightning","Sunrisers","bat",NA,"Lightning","5",NA
"EL Lamb",2024-05-06,"Thunder","The Blaze",2,44,50,7,0,88,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427825,"Trent Bridge, Nottingham","Nottingham","The Blaze","Thunder","Thunder","field",NA,"Thunder","1",NA
"GA Elwiss",2024-04-20,"Southern Vipers","South East Stars",1,44,56,7,0,78.5714285714286,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427808,"Kent County Cricket Ground, Beckenham","Beckenham","Southern Vipers","South East Stars","South East Stars","field",NA,"South East Stars","4",NA
"AJ Freeborn",2023-09-13,"Central Sparks","Western Storm",2,44,57,6,0,77.1929824561404,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347454,"The Cooper Associates County Ground, Taunton","Taunton","Western Storm","Central Sparks","Central Sparks","field",NA,"Central Sparks","7",NA
"EM McCaughan",2023-09-13,"Southern Vipers","South East Stars",1,44,58,6,0,75.8620689655172,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347451,"The Rose Bowl, Southampton","Southampton","Southern Vipers","South East Stars","Southern Vipers","bat",NA,"Southern Vipers",NA,"58"
"BAM Heath",2022-09-25,"Northern Diamonds","Southern Vipers",1,44,60,6,0,73.3333333333333,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297956,"Lord's, London","London","Northern Diamonds","Southern Vipers","Southern Vipers","field","L Winfield-Hill","Northern Diamonds",NA,"2"
"GL Adams",2020-09-05,"Southern Vipers","South East Stars",1,44,69,3,0,63.768115942029,FALSE,"Rachael Heyhoe Flint Trophy",2020,1229337,"County Ground, Hove","Brighton","Southern Vipers","South East Stars","Southern Vipers","bat",NA,"Southern Vipers",NA,"111"
"E Jones",2022-07-09,"Central Sparks","Western Storm",1,44,74,6,0,59.4594594594595,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297931,"County Ground, Bristol","Bristol","Central Sparks","Western Storm","Central Sparks","bat",NA,"Central Sparks",NA,"22"
"A Griffiths",2020-09-05,"Western Storm","Sunrisers",1,43,34,5,1,126.470588235294,FALSE,"Rachael Heyhoe Flint Trophy",2020,1229335,"County Ground, Chelmsford","Chelmsford","Western Storm","Sunrisers","Sunrisers","field","FMK Morris","Western Storm",NA,"86"
"FC Wilson",2023-07-02,"Western Storm","The Blaze",2,43,36,6,0,119.444444444444,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347423,"County Ground, Bristol","Bristol","The Blaze","Western Storm","Western Storm","field",NA,"The Blaze",NA,"6"
"FC Wilson",2022-07-02,"Western Storm","Lightning",1,43,37,4,2,116.216216216216,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297928,"Haslegrave Ground, Loughborough","Loughborough","Western Storm","Lightning","Lightning","field",NA,"Western Storm",NA,"75"
"FC Wilson",2023-04-22,"Western Storm","Northern Diamonds",2,43,43,6,0,100,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347405,"Headingley, Leeds","Leeds","Northern Diamonds","Western Storm","Western Storm","field",NA,"Northern Diamonds",NA,"105"
"GA Elwiss",2024-05-01,"Southern Vipers","Thunder",2,43,45,4,0,95.5555555555556,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427821,"Sir Paul Getty's Ground, Wormsley","Wormsley","Thunder","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","3",NA
"J Gardner",2022-07-23,"Sunrisers","Southern Vipers",2,43,45,1,1,95.5555555555556,TRUE,"Rachael Heyhoe Flint Trophy",2022,1297939,"The Rose Bowl, Southampton","Southampton","Southern Vipers","Sunrisers","Southern Vipers","bat",NA,"Southern Vipers",NA,"11"
"A Campbell",2020-09-05,"Northern Diamonds","Lightning",2,43,46,3,2,93.4782608695652,FALSE,"Rachael Heyhoe Flint Trophy",2020,1229336,"Grace Road, Leicester","Leicester","Lightning","Northern Diamonds","Northern Diamonds","field",NA,"Northern Diamonds","2",NA
"KL Cross",2021-05-31,"Thunder","Sunrisers",1,43,47,4,1,91.4893617021277,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252271,"Boughton Hall Cricket Club Ground, Chester","Chester","Thunder","Sunrisers","Thunder","bat",NA,"Thunder",NA,"36"
"KH Brunt",2021-05-29,"Northern Diamonds","Central Sparks",1,43,50,7,0,86,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252264,"Headingley, Leeds","Leeds","Northern Diamonds","Central Sparks","Central Sparks","field",NA,"Central Sparks","2",NA
"CAE Hill",2022-09-11,"Southern Vipers","Thunder",2,43,59,5,0,72.8813559322034,TRUE,"Rachael Heyhoe Flint Trophy",2022,1297947,"The Rose Bowl, Southampton","Southampton","Thunder","Southern Vipers","Thunder","bat",NA,"Southern Vipers","4",NA
"D Perrin",2021-09-12,"Central Sparks","South East Stars",1,43,59,6,0,72.8813559322034,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252285,"County Ground, New Road, Worcester","Worcester","Central Sparks","South East Stars","Central Sparks","bat",NA,"Central Sparks",NA,"115"
"N de Klerk",2023-05-10,"The Blaze","Western Storm",1,43,62,3,0,69.3548387096774,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347422,"Grace Road, Leicester","Leicester","The Blaze","Western Storm","Western Storm","field",NA,NA,NA,NA
"CL Griffith",2023-04-29,"Sunrisers","The Blaze",1,43,65,3,0,66.1538461538462,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347409,"County Ground, Chelmsford","Chelmsford","Sunrisers","The Blaze","Sunrisers","bat",NA,"The Blaze","3",NA
"N de Klerk",2024-04-20,"The Blaze","Central Sparks",2,43,65,5,0,66.1538461538462,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427807,"Edgbaston, Birmingham","Birmingham","Central Sparks","The Blaze","Central Sparks","bat",NA,"Central Sparks",NA,"78"
"ND Dattani",2023-07-07,"Thunder","Southern Vipers",2,43,71,6,0,60.5633802816901,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347429,"Trafalgar Road Ground, Southport","Southport","Southern Vipers","Thunder","Southern Vipers","bat",NA,NA,NA,NA
"EM McCaughan",2024-04-24,"Southern Vipers","Central Sparks",2,43,75,4,0,57.3333333333333,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427813,"Sir Paul Getty's Ground, Wormsley","Wormsley","Central Sparks","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","7",NA
"KL Gordon",2024-05-06,"The Blaze","Thunder",1,43,82,4,0,52.4390243902439,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427825,"Trent Bridge, Nottingham","Nottingham","The Blaze","Thunder","Thunder","field",NA,"Thunder","1",NA
"AJ Freeborn",2023-05-01,"Central Sparks","Southern Vipers",1,43,96,2,0,44.7916666666667,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347412,"Sir Paul Getty's Ground, Wormsley","Wormsley","Central Sparks","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","3",NA
"A Cranstone",2021-06-12,"South East Stars","Northern Diamonds",1,42,31,6,0,135.483870967742,TRUE,"Rachael Heyhoe Flint Trophy",2021,1252276,"Headingley, Leeds","Leeds","South East Stars","Northern Diamonds","South East Stars","bat",NA,"Northern Diamonds","3",NA
"LCN Smith",2023-07-07,"Southern Vipers","Thunder",1,42,33,6,0,127.272727272727,TRUE,"Rachael Heyhoe Flint Trophy",2023,1347429,"Trafalgar Road Ground, Southport","Southport","Southern Vipers","Thunder","Southern Vipers","bat",NA,NA,NA,NA
"L Marshall",2021-09-12,"Thunder","Northern Diamonds",2,42,40,5,0,105,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252284,"Riverside Ground, Chester-le-Street","Chester-le-Street","Northern Diamonds","Thunder","Thunder","field",NA,"Northern Diamonds",NA,"105"
"L Winfield-Hill",2023-04-29,"Northern Diamonds","Central Sparks",1,42,40,7,1,105,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347407,"County Ground, New Road, Worcester","Worcester","Northern Diamonds","Central Sparks","Central Sparks","field",NA,"Central Sparks","7",NA
"KM Mack",2024-05-08,"Thunder","Central Sparks",1,42,42,3,0,100,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427828,"Old Trafford, Manchester","Manchester","Thunder","Central Sparks","Thunder","bat",NA,"Central Sparks","3",NA
"AN Davidson-Richards",2022-07-09,"South East Stars","Southern Vipers",2,42,47,2,2,89.3617021276596,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297934,"County Ground, Hove","Brighton","Southern Vipers","South East Stars","South East Stars","field",NA,"Southern Vipers",NA,"133"
"NAJ Wraith",2024-04-20,"Western Storm","Sunrisers",1,42,52,6,0,80.7692307692308,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427809,"Sophia Gardens, Cardiff","Cardiff","Western Storm","Sunrisers","Sunrisers","field",NA,"Sunrisers","8",NA
"CE Dean",2023-05-01,"Southern Vipers","Central Sparks",2,42,55,5,0,76.3636363636364,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347412,"Sir Paul Getty's Ground, Wormsley","Wormsley","Central Sparks","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","3",NA
"EL Lamb",2021-06-06,"Thunder","Lightning",2,42,58,6,0,72.4137931034483,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252274,"Boughton Hall Cricket Club Ground, Chester","Chester","Lightning","Thunder","Lightning","bat",NA,"Lightning",NA,"134"
"GL Adams",2024-05-08,"Southern Vipers","Sunrisers",1,42,64,4,0,65.625,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427827,"Radlett Cricket Club, Radlett","Radlett","Southern Vipers","Sunrisers","Sunrisers","field",NA,"Sunrisers","3",NA
"GM Davies",2021-09-22,"Central Sparks","Northern Diamonds",1,42,70,5,0,60,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252292,"North Marine Road Ground, Scarborough","Scarborough","Central Sparks","Northern Diamonds","Central Sparks","bat",NA,"Northern Diamonds","6",NA
"K Moore",2024-04-27,"South East Stars","Central Sparks",1,42,75,6,1,56,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427814,"Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Central Sparks","South East Stars","bat",NA,"South East Stars",NA,"71"
"ND Dattani",2020-08-29,"Sunrisers","Southern Vipers",1,42,75,3,0,56,FALSE,"Rachael Heyhoe Flint Trophy",2020,1229326,"County Ground, Chelmsford","Chelmsford","Sunrisers","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","7",NA
"B Ellis",2023-07-07,"Central Sparks","South East Stars",1,42,77,4,0,54.5454545454545,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347428,"Woodbridge Road, Guildford","Guildford","Central Sparks","South East Stars","Central Sparks","bat",NA,"Central Sparks",NA,"21"
"RA Fackrell",2021-09-22,"Central Sparks","Northern Diamonds",1,42,80,3,0,52.5,TRUE,"Rachael Heyhoe Flint Trophy",2021,1252292,"North Marine Road Ground, Scarborough","Scarborough","Central Sparks","Northern Diamonds","Central Sparks","bat",NA,"Northern Diamonds","6",NA
"AD Carr",2024-05-08,"Sunrisers","Southern Vipers",2,42,94,3,0,44.6808510638298,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427827,"Radlett Cricket Club, Radlett","Radlett","Southern Vipers","Sunrisers","Sunrisers","field",NA,"Sunrisers","3",NA
"GM Davies",2021-09-18,"Central Sparks","Lightning",2,41,30,4,2,136.666666666667,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252288,"Haslegrave Ground, Loughborough","Loughborough","Lightning","Central Sparks","Central Sparks","field",NA,"Lightning",NA,"24"
"A Cranstone",2024-05-08,"South East Stars","Northern Diamonds",2,41,32,4,0,128.125,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427826,"Kent County Cricket Ground, Beckenham","Beckenham","Northern Diamonds","South East Stars","Northern Diamonds","bat",NA,"Northern Diamonds",NA,"3"
"BF Smith",2021-05-31,"South East Stars","Southern Vipers",1,41,38,7,0,107.894736842105,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252270,"Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","7",NA
"DJS Dottin",2023-04-29,"Thunder","Western Storm",1,41,40,7,1,102.5,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347408,"Sophia Gardens, Cardiff","Cardiff","Thunder","Western Storm","Thunder","bat",NA,"Western Storm","6",NA
"CL Griffith",2020-09-19,"Sunrisers","Western Storm",2,41,42,6,1,97.6190476190476,FALSE,"Rachael Heyhoe Flint Trophy",2020,1229349,"County Ground, Bristol","Bristol","Western Storm","Sunrisers","Sunrisers","field",NA,"Western Storm",NA,"47"
"TT Beaumont",2024-05-08,"The Blaze","Western Storm",2,41,46,7,0,89.1304347826087,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427829,"Trent Bridge, Nottingham","Nottingham","Western Storm","The Blaze","The Blaze","field",NA,"The Blaze","4",NA
"EM McCaughan",2021-09-10,"Southern Vipers","Thunder",2,41,47,5,0,87.2340425531915,FALSE,"Rachael Heyhoe Flint Trophy",2021,1252283,"Rookwood, Sale","Sale","Thunder","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","3",NA
"L Marshall",2022-07-23,"Thunder","Central Sparks",1,41,47,3,0,87.2340425531915,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297941,"Old Trafford, Manchester","Manchester","Thunder","Central Sparks","Central Sparks","field",NA,"Thunder",NA,"28"
"S Munro",2023-07-02,"The Blaze","Western Storm",1,41,50,3,1,82,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347423,"County Ground, Bristol","Bristol","The Blaze","Western Storm","Western Storm","field",NA,"The Blaze",NA,"6"
"T Graves",2023-07-02,"The Blaze","Western Storm",1,41,50,4,0,82,FALSE,"Rachael Heyhoe Flint Trophy",2023,1347423,"County Ground, Bristol","Bristol","The Blaze","Western Storm","Western Storm","field",NA,"The Blaze",NA,"6"
"S Pai",2022-07-03,"Thunder","Northern Diamonds",1,41,56,2,0,73.2142857142857,TRUE,"Rachael Heyhoe Flint Trophy",2022,1297930,"Rookwood, Sale","Sale","Thunder","Northern Diamonds","Thunder","bat",NA,"Northern Diamonds","6",NA
"CR Knott",2024-04-20,"Southern Vipers","South East Stars",1,41,57,7,0,71.9298245614035,FALSE,"Rachael Heyhoe Flint Trophy",2024,1427808,"Kent County Cricket Ground, Beckenham","Beckenham","Southern Vipers","South East Stars","South East Stars","field",NA,"South East Stars","4",NA
"ND Dattani",2022-07-09,"Sunrisers","Northern Diamonds",2,41,58,3,0,70.6896551724138,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297932,"Headingley, Leeds","Leeds","Northern Diamonds","Sunrisers","Northern Diamonds","bat",NA,"Northern Diamonds",NA,"6"
"GL Adams",2020-09-19,"Southern Vipers","South East Stars",2,41,59,7,0,69.4915254237288,FALSE,"Rachael Heyhoe Flint Trophy",2020,1229346,"Kennington Oval, London","London","South East Stars","Southern Vipers","South East Stars","bat",NA,"Southern Vipers","4",NA
"SL Kalis",2021-09-22,"Northern Diamonds","Central Sparks",2,41,68,3,1,60.2941176470588,TRUE,"Rachael Heyhoe Flint Trophy",2021,1252292,"North Marine Road Ground, Scarborough","Scarborough","Central Sparks","Northern Diamonds","Central Sparks","bat",NA,"Northern Diamonds","6",NA
"JL Gunn",2022-07-23,"Northern Diamonds","Lightning",2,41,77,4,0,53.2467532467532,TRUE,"Rachael Heyhoe Flint Trophy",2022,1297942,"Riverside Ground, Chester-le-Street","Chester-le-Street","Lightning","Northern Diamonds","Lightning","bat",NA,"Northern Diamonds","1",NA
"KL Gordon",2024-04-24,"The Blaze","South East Stars",1,41,86,2,0,47.6744186046512,TRUE,"Rachael Heyhoe Flint Trophy",2024,1427810,"Grace Road, Leicester","Leicester","The Blaze","South East Stars","The Blaze","bat",NA,"South East Stars","8",NA
"FG Kemp",2022-07-09,"Southern Vipers","South East Stars",1,40,23,5,1,173.913043478261,FALSE,"Rachael Heyhoe Flint Trophy",2022,1297934,"County Ground, Hove","Brighton","Southern Vipers","South East Stars","South East Stars","field",NA,"Southern Vipers",NA,"133"
"NAJ Wraith",2024-05-01,"Western Storm","South East Stars",2,40,28,5,0,142.857142857143,TRUE,"Rachael Heyhoe Flint Trophy",2024,1427820,"The Cooper Associates County Ground, Taunton","Taunton","South East Stars","Western Storm","Western Storm","field",NA,"Western Storm",NA,"8"
