"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"S Munro","Lightning",2021,"Rachael Heyhoe Flint Trophy",6,"39.2",3,178,6,29.6666666666667,4.52542372881356,39.3333333333333,146,0,0,"2/35"
"N Harvey","Western Storm",2021,"Rachael Heyhoe Flint Trophy",5,"39.2",1,179,6,29.8333333333333,4.55084745762712,39.3333333333333,122,0,0,"2/25"
"Y Graves","Lightning",2021,"Rachael Heyhoe Flint Trophy",6,"38.0",1,179,6,29.8333333333333,4.71052631578947,38,116,0,0,"3/43"
"B Ellis","Lightning",2020,"Rachael Heyhoe Flint Trophy",5,"39.5",0,182,6,30.3333333333333,4.56903765690377,39.8333333333333,132,0,0,"3/25"
"KL Coppack","Sunrisers",2022,"Rachael Heyhoe Flint Trophy",6,"38.0",1,189,6,31.5,4.97368421052632,38,153,1,0,"4/48"
"D Gregory","South East Stars",2021,"Rachael Heyhoe Flint Trophy",7,"52.0",2,214,6,35.6666666666667,4.11538461538461,52,172,0,0,"2/23"
"MJ Robbins","Western Storm",2023,"Rachael Heyhoe Flint Trophy",6,"46.0",4,239,6,39.8333333333333,5.19565217391304,46,169,0,0,"2/23"
"DJS Dottin","Thunder",2022,"Rachael Heyhoe Flint Trophy",6,"39.5",1,245,6,40.8333333333333,6.15062761506276,39.8333333333333,129,0,0,"3/49"
"CL Tryon","Northern Diamonds",2023,"Rachael Heyhoe Flint Trophy",8,"55.3",3,249,6,41.5,4.48648648648649,55.5,186,1,0,"4/16"
"PC Graham","Northern Diamonds",2021,"Rachael Heyhoe Flint Trophy",6,"49.0",2,250,6,41.6666666666667,5.10204081632653,49,168,0,0,"3/44"
"S Glenn","The Blaze",2023,"Rachael Heyhoe Flint Trophy",2,"19.0",3,50,5,10,2.63157894736842,22.8,84,1,0,"4/22"
"D Gregory","South East Stars",2020,"Rachael Heyhoe Flint Trophy",2,"20.0",0,74,5,14.8,3.7,24,70,0,0,"3/44"
"P Cleary","Western Storm",2023,"Rachael Heyhoe Flint Trophy",2,"19.0",0,88,5,17.6,4.63157894736842,22.8,68,0,0,"3/43"
