"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"CN Miles",2022-08-26,"Welsh Fire","Northern Superchargers",1,"4.0",0,30,2,7.5,5,"The Hundred Men's Competition",2022,1299196,"Sophia Gardens, Cardiff","Cardiff","Welsh Fire","Northern Superchargers","Welsh Fire","bat","A Lyth","Northern Superchargers","6",NA
"D Pretorius",2022-08-16,"Manchester Originals","Welsh Fire",1,"4.0",0,30,2,7.5,6,"The Hundred Men's Competition",2022,1299186,"Old Trafford, Manchester","Manchester","Manchester Originals","Welsh Fire","Welsh Fire","field","SA Abbott","Manchester Originals",NA,"47"
"DA Payne",2021-07-27,"Southern Brave","Welsh Fire",2,"4.0",0,30,2,7.5,8,"The Hundred Men's Competition",2021,1252673,"Sophia Gardens, Cardiff","Cardiff","Welsh Fire","Southern Brave","Southern Brave","field","JM Bairstow","Welsh Fire",NA,"18"
"GHS Garton",2021-08-01,"London Spirit","Southern Brave",2,"4.0",1,30,2,7.5,9,"The Hundred Men's Competition",2021,1252680,"Lord's, London","London","Southern Brave","London Spirit","London Spirit","field","CJ Jordan","Southern Brave",NA,"4"
"JA Thompson",2022-08-30,"Birmingham Phoenix","London Spirit",2,"4.0",0,30,2,7.5,7,"The Hundred Men's Competition",2022,1299200,"Lord's, London","London","London Spirit","Birmingham Phoenix","Birmingham Phoenix","field","MS Wade","Birmingham Phoenix","1",NA
"L Gregory",2023-08-17,"Manchester Originals","Trent Rockets",1,"4.0",0,30,2,7.5,6,"The Hundred Men's Competition",2023,1355628,"Trent Bridge, Nottingham","Nottingham","Manchester Originals","Trent Rockets","Trent Rockets","field","PD Salt","Manchester Originals",NA,"10"
"L Wood",2022-08-09,"Northern Superchargers","Trent Rockets",1,"3.0",0,30,2,10,8,"The Hundred Men's Competition",2022,1299177,"Headingley, Leeds","Leeds","Northern Superchargers","Trent Rockets","Trent Rockets","field","DJ Malan","Trent Rockets","7",NA
"LS Livingstone",2023-08-24,"London Spirit","Birmingham Phoenix",2,"4.0",0,30,2,7.5,7,"The Hundred Men's Competition",2023,1355637,"Edgbaston, Birmingham","Birmingham","Birmingham Phoenix","London Spirit","London Spirit","field","AF Milne","Birmingham Phoenix",NA,"77"
"JA Thompson",2022-08-04,"Oval Invincibles","London Spirit",2,"4.0",0,31,2,7.75,8,"The Hundred Men's Competition",2022,1299172,"Kennington Oval, London","London","London Spirit","Oval Invincibles","Oval Invincibles","field","NT Ellis","London Spirit",NA,"3"
"JK Fuller",2022-08-22,"Welsh Fire","Southern Brave",1,"4.0",0,31,2,7.75,5,"The Hundred Men's Competition",2022,1299192,"Sophia Gardens, Cardiff","Cardiff","Welsh Fire","Southern Brave","Southern Brave","field","GHS Garton","Southern Brave","9",NA
"MG Hogan",2022-08-12,"London Spirit","Southern Brave",1,"4.0",0,31,2,7.75,7,"The Hundred Men's Competition",2022,1299180,"The Rose Bowl, Southampton","Southampton","London Spirit","Southern Brave","London Spirit","bat","DJ Bell-Drummond","London Spirit",NA,"9"
"NT Ellis",2023-08-02,"Oval Invincibles","London Spirit",2,"3.4",0,31,2,8.15789473684211,7,"The Hundred Men's Competition",2023,1355608,"Lord's, London","London","London Spirit","Oval Invincibles","Oval Invincibles","field","SP Narine","Oval Invincibles","3",NA
"RF Higgins",2022-08-07,"Oval Invincibles","Welsh Fire",1,"4.0",0,31,2,7.75,4,"The Hundred Men's Competition",2022,1299175,"Sophia Gardens, Cardiff","Cardiff","Oval Invincibles","Welsh Fire","Welsh Fire","field","WG Jacks","Oval Invincibles",NA,"39"
"SM Curran",2023-08-11,"Northern Superchargers","Oval Invincibles",2,"4.0",0,31,2,7.75,5,"The Hundred Men's Competition",2023,1355620,"Headingley, Leeds","Leeds","Oval Invincibles","Northern Superchargers","Oval Invincibles","bat","JM Cox","Oval Invincibles",NA,"9"
"TK Curran",2023-08-21,"Trent Rockets","Oval Invincibles",1,"4.0",0,31,2,7.75,5,"The Hundred Men's Competition",2023,1355634,"Kennington Oval, London","London","Trent Rockets","Oval Invincibles","Trent Rockets","bat","SW Billings","Oval Invincibles","5",NA
"CJ Jordan",2021-08-01,"London Spirit","Southern Brave",2,"4.0",0,32,2,8,7,"The Hundred Men's Competition",2021,1252680,"Lord's, London","London","Southern Brave","London Spirit","London Spirit","field","CJ Jordan","Southern Brave",NA,"4"
"JA Thompson",2022-08-12,"Southern Brave","London Spirit",2,"4.0",0,32,2,8,5,"The Hundred Men's Competition",2022,1299180,"The Rose Bowl, Southampton","Southampton","London Spirit","Southern Brave","London Spirit","bat","DJ Bell-Drummond","London Spirit",NA,"9"
"NT Ellis",2022-09-02,"Manchester Originals","London Spirit",2,"3.4",0,32,2,8.42105263157895,3,"The Hundred Men's Competition",2022,1299203,"The Rose Bowl, Southampton","Southampton","London Spirit","Manchester Originals","London Spirit","bat","LJ Evans","Manchester Originals","5",NA
"SJ Cook",2021-08-13,"Birmingham Phoenix","Trent Rockets",1,"4.0",0,32,2,8,7,"The Hundred Men's Competition",2021,1252692,"Trent Bridge, Nottingham","Nottingham","Birmingham Phoenix","Trent Rockets","Trent Rockets","field","LS Livingstone","Birmingham Phoenix",NA,"16"
"AF Milne",2023-08-07,"Manchester Originals","Birmingham Phoenix",1,"4.0",0,33,2,8.25,8,"The Hundred Men's Competition",2023,1355615,"Old Trafford, Manchester","Manchester","Manchester Originals","Birmingham Phoenix","Birmingham Phoenix","field","Usama Mir","Manchester Originals",NA,"49"
"C Overton",2023-08-01,"Trent Rockets","Southern Brave",1,"4.0",0,33,2,8.25,10,"The Hundred Men's Competition",2023,1355606,"Trent Bridge, Nottingham","Nottingham","Trent Rockets","Southern Brave","Southern Brave","field","SR Hain","Trent Rockets",NA,"6"
"DR Briggs",2021-07-27,"Welsh Fire","Southern Brave",1,"3.0",0,33,2,11,5,"The Hundred Men's Competition",2021,1252673,"Sophia Gardens, Cardiff","Cardiff","Welsh Fire","Southern Brave","Southern Brave","field","JM Bairstow","Welsh Fire",NA,"18"
"J Little",2023-08-13,"Northern Superchargers","Manchester Originals",2,"4.0",0,33,2,8.25,7,"The Hundred Men's Competition",2023,1355623,"Headingley, Leeds","Leeds","Manchester Originals","Northern Superchargers","Manchester Originals","bat","J Overton","Manchester Originals",NA,"40"
"TK Curran",2021-08-14,"London Spirit","Oval Invincibles",1,"4.0",0,33,2,8.25,4,"The Hundred Men's Competition",2021,1252693,"Kennington Oval, London","London","London Spirit","Oval Invincibles","London Spirit","bat","LJ Evans","Oval Invincibles","2",NA
"Mohammad Amir",2021-07-23,"Birmingham Phoenix","London Spirit",2,"3.2",0,34,2,10,5,"The Hundred Men's Competition",2021,1252667,"Edgbaston, Birmingham","Birmingham","London Spirit","Birmingham Phoenix","Birmingham Phoenix","field","Z Crawley","Birmingham Phoenix","3",NA
"NA Sowter",2023-08-09,"Manchester Originals","Oval Invincibles",2,"4.0",0,34,2,8.5,9,"The Hundred Men's Competition",2023,1355618,"Kennington Oval, London","London","Oval Invincibles","Manchester Originals","Manchester Originals","field","H Klaasen","Oval Invincibles",NA,"94"
"PR Brown",2021-08-04,"Oval Invincibles","Birmingham Phoenix",1,"4.0",0,34,2,8.5,6,"The Hundred Men's Competition",2021,1252683,"Edgbaston, Birmingham","Birmingham","Oval Invincibles","Birmingham Phoenix","Birmingham Phoenix","field","CG Benjamin","Birmingham Phoenix","6",NA
"S Mahmood",2021-08-04,"Birmingham Phoenix","Oval Invincibles",2,"4.0",0,34,2,8.5,5,"The Hundred Men's Competition",2021,1252683,"Edgbaston, Birmingham","Birmingham","Oval Invincibles","Birmingham Phoenix","Birmingham Phoenix","field","CG Benjamin","Birmingham Phoenix","6",NA
"DR Sams",2023-08-14,"Welsh Fire","Trent Rockets",2,"4.0",0,35,2,8.75,5,"The Hundred Men's Competition",2023,1355625,"Sophia Gardens, Cardiff","Cardiff","Trent Rockets","Welsh Fire","Welsh Fire","field","C Munro","Trent Rockets",NA,"4"
"MS Crane",2022-09-02,"Manchester Originals","London Spirit",2,"4.0",0,35,2,8.75,5,"The Hundred Men's Competition",2022,1299203,"The Rose Bowl, Southampton","Southampton","London Spirit","Manchester Originals","London Spirit","bat","LJ Evans","Manchester Originals","5",NA
"RE van der Merwe",2021-08-14,"Oval Invincibles","London Spirit",2,"3.0",0,35,2,11.6666666666667,5,"The Hundred Men's Competition",2021,1252693,"Kennington Oval, London","London","London Spirit","Oval Invincibles","London Spirit","bat","LJ Evans","Oval Invincibles","2",NA
"TG Helm",2022-08-13,"Welsh Fire","Birmingham Phoenix",2,"4.0",0,35,2,8.75,7,"The Hundred Men's Competition",2022,1299182,"Sophia Gardens, Cardiff","Cardiff","Birmingham Phoenix","Welsh Fire","Welsh Fire","field","KW Richardson","Birmingham Phoenix",NA,"4"
"JB Lintott",2021-08-11,"Welsh Fire","Southern Brave",1,"4.0",0,36,2,9,7,"The Hundred Men's Competition",2021,1252690,"The Rose Bowl, Southampton","Southampton","Welsh Fire","Southern Brave","Southern Brave","field","Q de Kock","Southern Brave","8",NA
"KW Richardson",2022-08-19,"Northern Superchargers","Birmingham Phoenix",1,"4.0",0,36,2,9,8,"The Hundred Men's Competition",2022,1299189,"Edgbaston, Birmingham","Birmingham","Northern Superchargers","Birmingham Phoenix","Birmingham Phoenix","field","D Wiese","Northern Superchargers",NA,"32"
"NT Ellis",2023-08-15,"Oval Invincibles","London Spirit",1,"4.0",0,36,2,9,7,"The Hundred Men's Competition",2023,1355626,"Kennington Oval, London","London","Oval Invincibles","London Spirit","Oval Invincibles","bat","WG Jacks","Oval Invincibles",NA,"2"
"SJ Cook",2022-08-29,"Welsh Fire","Trent Rockets",2,"4.0",0,36,2,9,8,"The Hundred Men's Competition",2022,1299199,"Trent Bridge, Nottingham","Nottingham","Trent Rockets","Welsh Fire","Welsh Fire","field","DJ Malan","Trent Rockets",NA,"29"
"LH Ferguson",2021-08-12,"Northern Superchargers","Manchester Originals",1,"4.0",0,37,2,9.25,8,"The Hundred Men's Competition",2021,1252691,"Headingley, Leeds","Leeds","Northern Superchargers","Manchester Originals","Manchester Originals","field","JA Simpson","Northern Superchargers",NA,"69"
"MJ Potts",2024-07-26,"Trent Rockets","Northern Superchargers",1,"4.0",0,37,2,9.25,5,"The Hundred Men's Competition",2024,1417793,"Headingley, Leeds","Leeds","Trent Rockets","Northern Superchargers","Northern Superchargers","field","CJ Green","Trent Rockets",NA,"47"
"RJ Gleeson",2022-08-31,"Oval Invincibles","Manchester Originals",1,"4.0",0,37,2,9.25,6,"The Hundred Men's Competition",2022,1299202,"Old Trafford, Manchester","Manchester","Oval Invincibles","Manchester Originals","Oval Invincibles","bat","J Little","Manchester Originals","6",NA
"RJ Gleeson",2023-08-27,"Oval Invincibles","Manchester Originals",1,"4.0",0,37,2,9.25,7,"The Hundred Men's Competition",2023,1355639,"Lord's, London","London","Oval Invincibles","Manchester Originals","Manchester Originals","field","TK Curran","Oval Invincibles",NA,"14"
"SJ Cook",2024-07-29,"Manchester Originals","Trent Rockets",2,"4.0",0,37,2,9.25,5,"The Hundred Men's Competition",2024,1417796,"Old Trafford, Manchester","Manchester","Trent Rockets","Manchester Originals","Manchester Originals","field","T Banton","Trent Rockets",NA,"1"
"TG Helm",2021-07-23,"London Spirit","Birmingham Phoenix",1,"4.0",0,37,2,9.25,8,"The Hundred Men's Competition",2021,1252667,"Edgbaston, Birmingham","Birmingham","London Spirit","Birmingham Phoenix","Birmingham Phoenix","field","Z Crawley","Birmingham Phoenix","3",NA
"TS Mills",2024-07-24,"London Spirit","Southern Brave",1,"4.0",0,37,2,9.25,7,"The Hundred Men's Competition",2024,1417791,"The Rose Bowl, Southampton","Southampton","London Spirit","Southern Brave","London Spirit","bat","C Overton","Southern Brave","7",NA
"BC Cullen",2021-07-23,"Birmingham Phoenix","London Spirit",2,"4.0",0,38,2,9.5,8,"The Hundred Men's Competition",2021,1252667,"Edgbaston, Birmingham","Birmingham","London Spirit","Birmingham Phoenix","Birmingham Phoenix","field","Z Crawley","Birmingham Phoenix","3",NA
"CF Parkinson",2024-07-30,"Southern Brave","Northern Superchargers",1,"4.0",0,38,2,9.5,7,"The Hundred Men's Competition",2024,1417797,"Headingley, Leeds","Leeds","Southern Brave","Northern Superchargers","Southern Brave","bat","N Pooran","Northern Superchargers","7",NA
"DR Sams",2023-08-21,"Oval Invincibles","Trent Rockets",2,"4.0",0,38,2,9.5,7,"The Hundred Men's Competition",2023,1355634,"Kennington Oval, London","London","Trent Rockets","Oval Invincibles","Trent Rockets","bat","SW Billings","Oval Invincibles","5",NA
"LA Dawson",2023-08-12,"Trent Rockets","London Spirit",2,"4.0",0,38,2,9.5,6,"The Hundred Men's Competition",2023,1355621,"Lord's, London","London","London Spirit","Trent Rockets","Trent Rockets","field","DW Lawrence","London Spirit",NA,"2"
"J Little",2022-09-02,"London Spirit","Manchester Originals",1,"4.0",0,40,2,10,6,"The Hundred Men's Competition",2022,1299203,"The Rose Bowl, Southampton","Southampton","London Spirit","Manchester Originals","London Spirit","bat","LJ Evans","Manchester Originals","5",NA
"Mohammad Hasnain",2022-08-04,"London Spirit","Oval Invincibles",1,"3.0",0,40,2,13.3333333333333,7,"The Hundred Men's Competition",2022,1299172,"Kennington Oval, London","London","London Spirit","Oval Invincibles","Oval Invincibles","field","NT Ellis","London Spirit",NA,"3"
"C Overton",2023-08-04,"Welsh Fire","Southern Brave",2,"4.0",0,41,2,10.25,7,"The Hundred Men's Competition",2023,1355610,"The Rose Bowl, Southampton","Southampton","Southern Brave","Welsh Fire","Welsh Fire","field","CJ Jordan","Southern Brave",NA,"2"
"DJ Bravo",2022-08-21,"Manchester Originals","Northern Superchargers",1,"4.0",0,42,2,10.5,3,"The Hundred Men's Competition",2022,1299191,"Headingley, Leeds","Leeds","Manchester Originals","Northern Superchargers","Northern Superchargers","field","PD Salt","Manchester Originals",NA,"23"
"RE van der Merwe",2023-08-14,"Trent Rockets","Welsh Fire",1,"4.0",0,44,2,11,4,"The Hundred Men's Competition",2023,1355625,"Sophia Gardens, Cardiff","Cardiff","Trent Rockets","Welsh Fire","Welsh Fire","field","C Munro","Trent Rockets",NA,"4"
"SJ Cook",2023-08-12,"London Spirit","Trent Rockets",1,"4.0",0,48,2,12,5,"The Hundred Men's Competition",2023,1355621,"Lord's, London","London","London Spirit","Trent Rockets","Trent Rockets","field","DW Lawrence","London Spirit",NA,"2"
"ST Finn",2021-08-12,"Northern Superchargers","Manchester Originals",1,"3.0",0,51,2,17,4,"The Hundred Men's Competition",2021,1252691,"Headingley, Leeds","Leeds","Northern Superchargers","Manchester Originals","Manchester Originals","field","JA Simpson","Northern Superchargers",NA,"69"
"DJ Mitchell",2023-08-08,"Southern Brave","London Spirit",1,"0.1",0,0,1,0,1,"The Hundred Men's Competition",2023,1355616,"Lord's, London","London","Southern Brave","London Spirit","London Spirit","field",NA,NA,NA,NA
"DR Mousley",2023-08-16,"Southern Brave","Birmingham Phoenix",2,"0.4",0,1,1,1.25,4,"The Hundred Men's Competition",2023,1355627,"The Rose Bowl, Southampton","Southampton","Birmingham Phoenix","Southern Brave","Birmingham Phoenix","bat","TS Mills","Southern Brave","4",NA
"PI Walter",2022-08-28,"Birmingham Phoenix","Manchester Originals",2,"2.0",1,1,1,0.5,9,"The Hundred Men's Competition",2022,1299198,"Edgbaston, Birmingham","Birmingham","Manchester Originals","Birmingham Phoenix","Manchester Originals","bat","TW Hartley","Manchester Originals",NA,"79"
"WG Jacks",2023-08-19,"Southern Brave","Oval Invincibles",2,"1.0",0,1,1,1,4,"The Hundred Men's Competition",2023,1355631,"The Rose Bowl, Southampton","Southampton","Oval Invincibles","Southern Brave","Oval Invincibles","bat","TK Curran","Oval Invincibles",NA,"8"
"DR Briggs",2023-08-27,"Manchester Originals","Oval Invincibles",2,"1.0",0,2,1,2,3,"The Hundred Men's Competition",2023,1355639,"Lord's, London","London","Oval Invincibles","Manchester Originals","Manchester Originals","field","TK Curran","Oval Invincibles",NA,"14"
"JM Coles",2024-07-24,"London Spirit","Southern Brave",1,"1.0",0,2,1,2,3,"The Hundred Men's Competition",2024,1417791,"The Rose Bowl, Southampton","Southampton","London Spirit","Southern Brave","London Spirit","bat","C Overton","Southern Brave","7",NA
"LA Dawson",2023-08-08,"Southern Brave","London Spirit",1,"1.0",0,3,1,3,2,"The Hundred Men's Competition",2023,1355616,"Lord's, London","London","Southern Brave","London Spirit","London Spirit","field",NA,NA,NA,NA
"MM Ali",2022-08-15,"Trent Rockets","Birmingham Phoenix",1,"1.0",0,3,1,3,2,"The Hundred Men's Competition",2022,1299185,"Edgbaston, Birmingham","Birmingham","Trent Rockets","Birmingham Phoenix","Birmingham Phoenix","field","MM Ali","Birmingham Phoenix","7",NA
"MW Short",2024-07-30,"Southern Brave","Northern Superchargers",1,"1.0",0,4,1,4,1,"The Hundred Men's Competition",2024,1417797,"Headingley, Leeds","Leeds","Southern Brave","Northern Superchargers","Southern Brave","bat","N Pooran","Northern Superchargers","7",NA
"J Overton",2023-08-20,"Northern Superchargers","Manchester Originals",2,"1.0",0,5,1,5,3,"The Hundred Men's Competition",2023,1355632,"Old Trafford, Manchester","Manchester","Manchester Originals","Northern Superchargers","Manchester Originals","bat","CG Harrison","Manchester Originals",NA,"81"
"KW Richardson",2023-08-16,"Southern Brave","Birmingham Phoenix",2,"1.0",0,5,1,5,3,"The Hundred Men's Competition",2023,1355627,"The Rose Bowl, Southampton","Southampton","Birmingham Phoenix","Southern Brave","Birmingham Phoenix","bat","TS Mills","Southern Brave","4",NA
"L Gregory",2024-07-31,"Birmingham Phoenix","Trent Rockets",1,"1.0",0,5,1,5,1,"The Hundred Men's Competition",2024,1417798,"Trent Bridge, Nottingham","Nottingham","Birmingham Phoenix","Trent Rockets","Trent Rockets","field","DR Mousley","Birmingham Phoenix",NA,"6"
"RE van der Merwe",2021-08-01,"Southern Brave","London Spirit",1,"1.0",0,5,1,5,3,"The Hundred Men's Competition",2021,1252680,"Lord's, London","London","Southern Brave","London Spirit","London Spirit","field","CJ Jordan","Southern Brave",NA,"4"
"RS Bopara",2021-08-14,"Oval Invincibles","London Spirit",2,"1.0",0,5,1,5,2,"The Hundred Men's Competition",2021,1252693,"Kennington Oval, London","London","London Spirit","Oval Invincibles","London Spirit","bat","LJ Evans","Oval Invincibles","2",NA
"GJ Maxwell",2022-08-14,"Northern Superchargers","London Spirit",1,"3.0",0,6,1,2,10,"The Hundred Men's Competition",2022,1299183,"Headingley, Leeds","Leeds","Northern Superchargers","London Spirit","Northern Superchargers","bat","AM Rossington","London Spirit","7",NA
"ST Finn",2021-07-25,"Birmingham Phoenix","Manchester Originals",1,"1.0",0,6,1,6,3,"The Hundred Men's Competition",2021,1252671,"Old Trafford, Manchester","Manchester","Birmingham Phoenix","Manchester Originals","Birmingham Phoenix","bat","MW Parkinson","Manchester Originals","6",NA
"AD Russell",2022-08-18,"Southern Brave","Manchester Originals",2,"1.0",0,7,1,7,1,"The Hundred Men's Competition",2022,1299188,"The Rose Bowl, Southampton","Southampton","Manchester Originals","Southern Brave","Southern Brave","field","AD Russell","Manchester Originals",NA,"68"
"AJ Turner",2022-08-05,"Northern Superchargers","Manchester Originals",2,"1.0",0,7,1,7,1,"The Hundred Men's Competition",2022,1299173,"Old Trafford, Manchester","Manchester","Manchester Originals","Northern Superchargers","Northern Superchargers","field","A Lyth","Northern Superchargers","6",NA
"CN Ackermann",2023-08-23,"Manchester Originals","Southern Brave",1,"2.0",0,7,1,3.5,4,"The Hundred Men's Competition",2023,1355636,"Old Trafford, Manchester","Manchester","Manchester Originals","Southern Brave","Southern Brave","field","DP Conway","Southern Brave","6",NA
"MG Hogan",2022-08-03,"Welsh Fire","Southern Brave",1,"2.0",0,7,1,3.5,6,"The Hundred Men's Competition",2022,1299171,"The Rose Bowl, Southampton","Southampton","Welsh Fire","Southern Brave","Southern Brave","field","JM Vince","Southern Brave","9",NA
"RJW Topley",2023-08-03,"Birmingham Phoenix","Northern Superchargers",1,"2.0",0,7,1,3.5,9,"The Hundred Men's Competition",2023,1355609,"Headingley, Leeds","Leeds","Birmingham Phoenix","Northern Superchargers","Northern Superchargers","field",NA,NA,NA,NA
"TW Hartley",2022-08-18,"Southern Brave","Manchester Originals",2,"1.0",0,7,1,7,2,"The Hundred Men's Competition",2022,1299188,"The Rose Bowl, Southampton","Southampton","Manchester Originals","Southern Brave","Southern Brave","field","AD Russell","Manchester Originals",NA,"68"
"TW Hartley",2023-08-02,"Welsh Fire","Manchester Originals",1,"1.0",0,7,1,7,2,"The Hundred Men's Competition",2023,1355607,"Sophia Gardens, Cardiff","Cardiff","Welsh Fire","Manchester Originals","Manchester Originals","field","LWP Wells","Welsh Fire",NA,"9"
"BA Stokes",2021-07-24,"Welsh Fire","Northern Superchargers",1,"2.0",0,8,1,4,5,"The Hundred Men's Competition",2021,1252669,"Headingley, Leeds","Leeds","Welsh Fire","Northern Superchargers","Northern Superchargers","field","Qais Ahmad","Welsh Fire",NA,"5"
"L Gregory",2022-08-06,"Birmingham Phoenix","Trent Rockets",1,"2.0",0,8,1,4,3,"The Hundred Men's Competition",2022,1299174,"Trent Bridge, Nottingham","Nottingham","Birmingham Phoenix","Trent Rockets","Trent Rockets","field","AD Hales","Trent Rockets","6",NA
"LS Livingstone",2023-08-13,"Oval Invincibles","Birmingham Phoenix",2,"1.0",0,8,1,8,1,"The Hundred Men's Competition",2023,1355624,"Edgbaston, Birmingham","Birmingham","Birmingham Phoenix","Oval Invincibles","Oval Invincibles","field","JL Smith","Birmingham Phoenix",NA,"41"
"TA Lammonby",2022-08-31,"Oval Invincibles","Manchester Originals",1,"1.0",0,8,1,8,1,"The Hundred Men's Competition",2022,1299202,"Old Trafford, Manchester","Manchester","Oval Invincibles","Manchester Originals","Oval Invincibles","bat","J Little","Manchester Originals","6",NA
"TG Helm",2022-08-10,"Southern Brave","Birmingham Phoenix",2,"2.0",0,8,1,4,4,"The Hundred Men's Competition",2022,1299178,"Edgbaston, Birmingham","Birmingham","Birmingham Phoenix","Southern Brave","Southern Brave","field","WCF Smeed","Birmingham Phoenix",NA,"53"
"TK Curran",2021-08-16,"Southern Brave","Oval Invincibles",2,"3.0",0,8,1,2.66666666666667,8,"The Hundred Men's Competition",2021,1252695,"The Rose Bowl, Southampton","Southampton","Oval Invincibles","Southern Brave","Southern Brave","field","AL Davies","Southern Brave","6",NA
"TW Hartley",2022-08-21,"Northern Superchargers","Manchester Originals",2,"1.0",0,8,1,8,2,"The Hundred Men's Competition",2022,1299191,"Headingley, Leeds","Leeds","Manchester Originals","Northern Superchargers","Northern Superchargers","field","PD Salt","Manchester Originals",NA,"23"
"WG Jacks",2022-08-27,"London Spirit","Oval Invincibles",1,"2.0",0,8,1,4,6,"The Hundred Men's Competition",2022,1299197,"Lord's, London","London","London Spirit","Oval Invincibles","London Spirit","bat","SM Curran","Oval Invincibles","6",NA
"RF Higgins",2021-07-31,"Manchester Originals","Welsh Fire",2,"2.0",0,9,1,4.5,3,"The Hundred Men's Competition",2021,1252677,"Sophia Gardens, Cardiff","Cardiff","Welsh Fire","Manchester Originals","Welsh Fire","bat","JM Clarke","Manchester Originals","7",NA
"SJ Mullaney",2021-08-15,"Manchester Originals","Trent Rockets",1,"2.0",0,9,1,4.5,5,"The Hundred Men's Competition",2021,1252694,"Trent Bridge, Nottingham","Nottingham","Manchester Originals","Trent Rockets","Manchester Originals","bat","DJ Malan","Trent Rockets","7",NA
"TS Mills",2021-08-05,"Manchester Originals","Southern Brave",1,"2.1",0,9,1,4.09090909090909,5,"The Hundred Men's Competition",2021,1252684,"Old Trafford, Manchester","Manchester","Manchester Originals","Southern Brave","Southern Brave","field",NA,NA,NA,NA
"TW Hartley",2023-08-13,"Northern Superchargers","Manchester Originals",2,"2.0",0,9,1,4.5,4,"The Hundred Men's Competition",2023,1355623,"Headingley, Leeds","Leeds","Manchester Originals","Northern Superchargers","Manchester Originals","bat","J Overton","Manchester Originals",NA,"40"
"AF Milne",2021-08-09,"Welsh Fire","Birmingham Phoenix",2,"2.0",0,10,1,5,8,"The Hundred Men's Competition",2021,1252688,"Edgbaston, Birmingham","Birmingham","Birmingham Phoenix","Welsh Fire","Welsh Fire","field","Imran Tahir","Birmingham Phoenix",NA,"93"
"DA Payne",2023-08-12,"Southern Brave","Welsh Fire",2,"2.0",0,10,1,5,6,"The Hundred Men's Competition",2023,1355622,"Sophia Gardens, Cardiff","Cardiff","Welsh Fire","Southern Brave","Southern Brave","field","GHS Garton","Southern Brave","9",NA
"DJ Worrall",2023-08-08,"Southern Brave","London Spirit",1,"2.0",0,10,1,5,6,"The Hundred Men's Competition",2023,1355616,"Lord's, London","London","Southern Brave","London Spirit","London Spirit","field",NA,NA,NA,NA
"GJ Maxwell",2022-08-12,"Southern Brave","London Spirit",2,"2.0",0,10,1,5,3,"The Hundred Men's Competition",2022,1299180,"The Rose Bowl, Southampton","Southampton","London Spirit","Southern Brave","London Spirit","bat","DJ Bell-Drummond","London Spirit",NA,"9"
"OP Stone",2024-08-01,"Welsh Fire","London Spirit",1,"4.0",0,10,1,2.5,13,"The Hundred Men's Competition",2024,1417799,"Lord's, London","London","Welsh Fire","London Spirit","London Spirit","field","LA Dawson","London Spirit","3",NA
"PI Walter",2024-07-25,"Welsh Fire","Manchester Originals",2,"2.0",0,10,1,5,4,"The Hundred Men's Competition",2024,1417792,"Old Trafford, Manchester","Manchester","Manchester Originals","Welsh Fire","Welsh Fire","field","DJ Willey","Welsh Fire","8",NA
"PR Stirling",2022-08-25,"Trent Rockets","Southern Brave",1,"3.0",0,10,1,3.33333333333333,7,"The Hundred Men's Competition",2022,1299195,"The Rose Bowl, Southampton","Southampton","Trent Rockets","Southern Brave","Southern Brave","field","AL Davies","Southern Brave","6",NA
"SJ Cook",2021-08-08,"Oval Invincibles","Trent Rockets",1,"2.0",0,10,1,5,4,"The Hundred Men's Competition",2021,1252687,"Kennington Oval, London","London","Oval Invincibles","Trent Rockets","Trent Rockets","field","JJ Roy","Oval Invincibles",NA,"9"
"TW Hartley",2022-08-08,"London Spirit","Manchester Originals",1,"1.0",0,10,1,10,2,"The Hundred Men's Competition",2022,1299176,"Lord's, London","London","London Spirit","Manchester Originals","London Spirit","bat","JA Thompson","London Spirit",NA,"52"
"Usama Mir",2024-08-01,"Southern Brave","Manchester Originals",2,"3.0",0,10,1,3.33333333333333,5,"The Hundred Men's Competition",2024,1417800,"The Rose Bowl, Southampton","Southampton","Manchester Originals","Southern Brave","Southern Brave","field","C Overton","Southern Brave","7",NA
"DA Payne",2024-07-25,"Manchester Originals","Welsh Fire",1,"4.0",0,11,1,2.75,14,"The Hundred Men's Competition",2024,1417792,"Old Trafford, Manchester","Manchester","Manchester Originals","Welsh Fire","Welsh Fire","field","DJ Willey","Welsh Fire","8",NA
"JE Root",2024-07-31,"Birmingham Phoenix","Trent Rockets",1,"2.0",0,11,1,5.5,3,"The Hundred Men's Competition",2024,1417798,"Trent Bridge, Nottingham","Nottingham","Birmingham Phoenix","Trent Rockets","Trent Rockets","field","DR Mousley","Birmingham Phoenix",NA,"6"
"RE van der Merwe",2023-08-06,"Oval Invincibles","Welsh Fire",2,"2.0",0,11,1,5.5,2,"The Hundred Men's Competition",2023,1355614,"Kennington Oval, London","London","Welsh Fire","Oval Invincibles","Welsh Fire","bat","TK Curran",NA,NA,NA
