"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AC Kerr",2023,"The Hundred Women's Competition","London Spirit",6,133,102,130.392156862745,33.25,16,0,2,0,1,60
"AD Carr",2021,"The Hundred Women's Competition","London Spirit",3,19,22,86.3636363636364,19,2,0,2,0,0,11
"AE Jones",2021,"The Hundred Women's Competition","Birmingham Phoenix",8,176,113,155.752212389381,25.1428571428571,25,2,1,0,0,42
"AE Jones",2022,"The Hundred Women's Competition","Birmingham Phoenix",6,123,100,123,24.6,18,0,1,0,0,48
"AE Jones",2023,"The Hundred Women's Competition","Birmingham Phoenix",7,163,126,129.365079365079,32.6,18,1,2,0,0,48
"AE Satterthwaite",2022,"The Hundred Women's Competition","Manchester Originals",3,24,34,70.5882352941177,8,3,0,0,0,0,13
"AH Maqsood",2021,"The Hundred Women's Competition","Birmingham Phoenix",4,5,7,71.4285714285714,Inf,0,0,4,0,0,2
"AH Maqsood",2022,"The Hundred Women's Competition","Birmingham Phoenix",1,0,2,0,0,0,0,0,0,0,0
"AJ Freeborn",2021,"The Hundred Women's Competition","Trent Rockets",6,49,48,102.083333333333,16.3333333333333,5,0,3,0,0,30
"AJ Freeborn",2022,"The Hundred Women's Competition","Trent Rockets",5,60,55,109.090909090909,20,9,0,2,0,0,45
"AJ Freeborn",2023,"The Hundred Women's Competition","Birmingham Phoenix",4,43,42,102.380952380952,10.75,4,0,0,0,0,14
"AJ Healy",2022,"The Hundred Women's Competition","Northern Superchargers",6,129,85,151.764705882353,21.5,22,3,0,0,0,46
"AJ Macleod",2021,"The Hundred Women's Competition","Welsh Fire",5,33,33,100,11,2,0,2,0,0,19
"AN Davidson-Richards",2021,"The Hundred Women's Competition","Northern Superchargers",7,110,107,102.803738317757,27.5,9,1,3,0,0,42
"AN Davidson-Richards",2022,"The Hundred Women's Competition","Northern Superchargers",5,21,27,77.7777777777778,10.5,1,0,3,0,0,12
"AN Davidson-Richards",2023,"The Hundred Women's Competition","Northern Superchargers",6,61,51,119.607843137255,15.25,4,1,2,0,0,27
"AZ Monaghan",2022,"The Hundred Women's Competition","London Spirit",4,11,13,84.6153846153846,2.75,1,0,0,0,0,4
"AZ Monaghan",2023,"The Hundred Women's Competition","London Spirit",1,0,2,0,0,0,0,0,0,0,0
"BA Langston",2021,"The Hundred Women's Competition","Northern Superchargers",1,0,1,0,NA,0,0,1,0,0,0
"BAM Heath",2021,"The Hundred Women's Competition","Northern Superchargers",6,21,18,116.666666666667,3.5,4,0,0,0,0,12
"BAM Heath",2022,"The Hundred Women's Competition","Northern Superchargers",6,78,66,118.181818181818,13,11,1,0,0,1,57
"BAM Heath",2023,"The Hundred Women's Competition","Northern Superchargers",8,92,56,164.285714285714,15.3333333333333,11,4,2,0,0,23
"BF Smith",2021,"The Hundred Women's Competition","Welsh Fire",8,137,119,115.126050420168,17.125,16,4,0,0,0,38
"BF Smith",2022,"The Hundred Women's Competition","Trent Rockets",7,118,107,110.280373831776,16.8571428571429,16,2,0,0,1,63
"BF Smith",2023,"The Hundred Women's Competition","Trent Rockets",7,226,140,161.428571428571,32.2857142857143,32,8,0,0,2,70
"BL Mooney",2022,"The Hundred Women's Competition","London Spirit",6,205,132,155.30303030303,51.25,32,1,2,0,2,97
"C Nicholas",2022,"The Hundred Women's Competition","Welsh Fire",3,2,7,28.5714285714286,1,0,0,1,0,0,1
"C Nicholas",2023,"The Hundred Women's Competition","Welsh Fire",1,3,3,100,Inf,0,0,1,0,0,3
"C Pavely",2023,"The Hundred Women's Competition","Birmingham Phoenix",3,9,13,69.2307692307692,9,0,0,2,0,0,4
"CE Dean",2021,"The Hundred Women's Competition","London Spirit",6,44,35,125.714285714286,11,5,0,2,0,0,16
"CE Dean",2022,"The Hundred Women's Competition","London Spirit",4,38,41,92.6829268292683,12.6666666666667,6,0,1,0,0,18
"CE Dean",2023,"The Hundred Women's Competition","London Spirit",2,17,15,113.333333333333,8.5,2,0,0,0,0,13
"CE Rudd",2021,"The Hundred Women's Competition","Southern Brave",2,11,9,122.222222222222,Inf,0,0,2,0,0,7
"CE Rudd",2022,"The Hundred Women's Competition","Southern Brave",1,1,2,50,Inf,0,0,1,0,0,1
"CL Griffith",2021,"The Hundred Women's Competition","Manchester Originals",5,20,17,117.647058823529,10,2,0,3,0,0,13
"CL Griffith",2022,"The Hundred Women's Competition","Manchester Originals",2,14,17,82.3529411764706,7,1,0,0,0,0,12
"CL Griffith",2023,"The Hundred Women's Competition","Oval Invincibles",6,64,41,156.09756097561,16,5,3,2,0,0,30
"CL Tryon",2021,"The Hundred Women's Competition","London Spirit",6,41,53,77.3584905660377,6.83333333333333,4,0,0,0,0,9
"CL Tryon",2023,"The Hundred Women's Competition","Southern Brave",8,71,58,122.413793103448,17.75,5,1,4,0,0,23
"D Gregory",2021,"The Hundred Women's Competition","Oval Invincibles",1,1,1,100,Inf,0,0,1,0,0,1
"D Mullan",2022,"The Hundred Women's Competition","Manchester Originals",1,9,10,90,9,1,0,0,0,0,9
"D van Niekerk",2021,"The Hundred Women's Competition","Oval Invincibles",9,259,245,105.714285714286,43.1666666666667,32,2,3,0,2,67
"D van Niekerk",2022,"The Hundred Women's Competition","Oval Invincibles",1,21,21,100,Inf,3,0,1,0,0,21
"D van Niekerk",2023,"The Hundred Women's Competition","Oval Invincibles",2,44,29,151.724137931034,22,6,1,0,0,0,42
"DB Sharma",2021,"The Hundred Women's Competition","London Spirit",6,77,68,113.235294117647,19.25,6,0,2,0,0,34
"DJS Dottin",2021,"The Hundred Women's Competition","London Spirit",8,146,124,117.741935483871,20.8571428571429,21,3,1,0,1,50
"DJS Dottin",2022,"The Hundred Women's Competition","Manchester Originals",4,147,81,181.481481481481,73.5,15,8,2,0,2,68
"DJS Dottin",2023,"The Hundred Women's Competition","Manchester Originals",6,112,103,108.73786407767,18.6666666666667,10,5,0,0,0,42
"DN Wyatt",2021,"The Hundred Women's Competition","Southern Brave",9,208,161,129.192546583851,26,25,6,1,0,2,69
"DN Wyatt",2022,"The Hundred Women's Competition","Southern Brave",8,177,130,136.153846153846,25.2857142857143,29,2,1,0,1,65
"DN Wyatt",2023,"The Hundred Women's Competition","Southern Brave",9,295,209,141.148325358852,32.7777777777778,43,4,0,0,3,67
"DR Gibson",2021,"The Hundred Women's Competition","London Spirit",8,108,60,180,36,16,2,5,0,0,34
"DR Gibson",2022,"The Hundred Women's Competition","London Spirit",6,46,42,109.52380952381,7.66666666666667,7,1,0,0,0,34
"DR Gibson",2023,"The Hundred Women's Competition","London Spirit",6,146,95,153.684210526316,24.3333333333333,22,3,0,0,0,36
"E Gray",2021,"The Hundred Women's Competition","Oval Invincibles",1,4,2,200,4,1,0,0,0,0,4
"E Gray",2022,"The Hundred Women's Competition","Oval Invincibles",1,16,12,133.333333333333,Inf,0,1,1,0,0,16
"E Gray",2023,"The Hundred Women's Competition","Oval Invincibles",2,1,5,20,0.5,0,0,0,0,0,1
"E Jones",2021,"The Hundred Women's Competition","Birmingham Phoenix",9,233,197,118.274111675127,29.125,34,3,1,0,2,64
"E Jones",2022,"The Hundred Women's Competition","Birmingham Phoenix",6,99,116,85.3448275862069,16.5,10,1,0,0,0,34
"E Jones",2023,"The Hundred Women's Competition","Birmingham Phoenix",6,83,80,103.75,13.8333333333333,8,0,0,0,0,21
"E Threlkeld",2021,"The Hundred Women's Competition","Manchester Originals",2,29,28,103.571428571429,14.5,2,0,0,0,0,17
"E Threlkeld",2022,"The Hundred Women's Competition","Manchester Originals",4,32,38,84.2105263157895,32,2,0,3,0,0,15
"E Threlkeld",2023,"The Hundred Women's Competition","Manchester Originals",2,16,13,123.076923076923,16,2,0,1,0,0,10
"E Windsor",2021,"The Hundred Women's Competition","Trent Rockets",1,2,5,40,Inf,0,0,1,0,0,2
"E Windsor",2022,"The Hundred Women's Competition","Oval Invincibles",1,13,15,86.6666666666667,Inf,2,0,1,0,0,13
"E Windsor",2023,"The Hundred Women's Competition","Welsh Fire",2,3,4,75,3,0,0,1,0,0,3
"EA Burns",2021,"The Hundred Women's Competition","Birmingham Phoenix",8,156,128,121.875,22.2857142857143,23,0,1,0,0,45
"EA Burns",2022,"The Hundred Women's Competition","Manchester Originals",2,33,30,110,16.5,6,0,0,0,0,28
"EA Burns",2023,"The Hundred Women's Competition","Birmingham Phoenix",7,78,67,116.417910447761,11.1428571428571,7,1,0,0,0,29
"EA Perry",2022,"The Hundred Women's Competition","Birmingham Phoenix",6,134,98,136.734693877551,33.5,17,2,2,0,1,58
"EA Russell",2021,"The Hundred Women's Competition","Northern Superchargers",1,1,1,100,Inf,0,0,1,0,0,1
"EJ Villani",2022,"The Hundred Women's Competition","Trent Rockets",7,182,154,118.181818181818,30.3333333333333,28,1,1,0,1,55
"EL Arlott",2021,"The Hundred Women's Competition","Birmingham Phoenix",5,41,39,105.128205128205,10.25,5,0,1,0,0,22
"EL Arlott",2022,"The Hundred Women's Competition","Birmingham Phoenix",4,48,38,126.315789473684,48,2,2,3,0,0,15
"EL Arlott",2023,"The Hundred Women's Competition","Birmingham Phoenix",5,30,31,96.7741935483871,7.5,0,1,1,0,0,9
"EL Lamb",2021,"The Hundred Women's Competition","Manchester Originals",7,135,108,125,19.2857142857143,19,2,0,0,0,46
"EL Lamb",2022,"The Hundred Women's Competition","Manchester Originals",6,136,125,108.8,22.6666666666667,15,1,0,0,1,57
"EL Lamb",2023,"The Hundred Women's Competition","Manchester Originals",6,59,52,113.461538461538,9.83333333333333,8,1,0,0,0,49
"EM McCaughan",2023,"The Hundred Women's Competition","Welsh Fire",1,2,2,100,2,0,0,0,0,0,2
"FC Wilson",2021,"The Hundred Women's Competition","Oval Invincibles",9,108,117,92.3076923076923,12,14,0,0,0,0,25
"FC Wilson",2022,"The Hundred Women's Competition","Welsh Fire",6,49,50,98,9.8,4,0,1,0,0,20
"FC Wilson",2023,"The Hundred Women's Competition","Trent Rockets",6,44,51,86.2745098039216,7.33333333333333,4,0,0,0,0,22
"FG Kemp",2022,"The Hundred Women's Competition","Southern Brave",7,75,60,125,15,6,3,2,0,0,24
"FG Kemp",2023,"The Hundred Women's Competition","Southern Brave",7,79,54,146.296296296296,13.1666666666667,8,2,1,0,0,41
"FMK Morris",2021,"The Hundred Women's Competition","Southern Brave",2,23,27,85.1851851851852,11.5,4,0,0,0,0,23
"FMK Morris",2022,"The Hundred Women's Competition","Welsh Fire",1,3,3,100,Inf,0,0,1,0,0,3
"FMK Morris",2023,"The Hundred Women's Competition","Manchester Originals",6,66,61,108.196721311475,11,7,0,0,0,1,50
"FR Davies",2021,"The Hundred Women's Competition","London Spirit",3,4,8,50,2,0,0,1,0,0,4
"FR Davies",2022,"The Hundred Women's Competition","London Spirit",1,5,8,62.5,5,1,0,0,0,0,5
"FR Davies",2023,"The Hundred Women's Competition","Welsh Fire",3,13,21,61.9047619047619,4.33333333333333,0,0,0,0,0,8
"G Ballinger",2022,"The Hundred Women's Competition","London Spirit",1,1,4,25,Inf,0,0,1,0,0,1
"G Ballinger",2023,"The Hundred Women's Competition","Northern Superchargers",1,0,2,0,0,0,0,0,0,0,0
"G Potts",2022,"The Hundred Women's Competition","Manchester Originals",2,4,4,100,Inf,0,0,2,0,0,4
"G Redmayne",2021,"The Hundred Women's Competition","Welsh Fire",8,187,174,107.471264367816,31.1666666666667,21,0,2,0,0,38
"G Scrivens",2022,"The Hundred Women's Competition","London Spirit",5,57,78,73.0769230769231,14.25,5,0,1,0,0,26
"G Scrivens",2023,"The Hundred Women's Competition","London Spirit",3,38,29,131.034482758621,Inf,3,0,3,0,0,22
"G Wareham",2023,"The Hundred Women's Competition","Northern Superchargers",8,80,68,117.647058823529,26.6666666666667,7,0,5,0,0,19
"GA Elwiss",2021,"The Hundred Women's Competition","Birmingham Phoenix",7,36,39,92.3076923076923,9,1,0,3,0,0,16
"GA Elwiss",2022,"The Hundred Women's Competition","Birmingham Phoenix",3,52,46,113.04347826087,17.3333333333333,8,0,0,0,0,32
"GA Elwiss",2023,"The Hundred Women's Competition","Welsh Fire",5,97,85,114.117647058824,24.25,8,0,1,0,0,33
"GEB Boyce",2021,"The Hundred Women's Competition","Manchester Originals",3,37,45,82.2222222222222,12.3333333333333,4,0,0,0,0,21
"GH Lewis",2021,"The Hundred Women's Competition","Southern Brave",2,9,16,56.25,4.5,2,0,0,0,0,9
"GH Lewis",2022,"The Hundred Women's Competition","Northern Superchargers",1,16,19,84.2105263157895,16,1,1,0,0,0,16
"GJ Gibbs",2021,"The Hundred Women's Competition","Oval Invincibles",5,46,40,115,15.3333333333333,6,0,2,0,0,21
"GK Davis",2022,"The Hundred Women's Competition","Trent Rockets",1,3,2,150,Inf,0,0,1,0,0,3
"GL Adams",2021,"The Hundred Women's Competition","Oval Invincibles",9,133,126,105.555555555556,16.625,18,1,1,0,0,42
"GL Adams",2022,"The Hundred Women's Competition","Southern Brave",6,100,73,136.986301369863,20,5,6,1,0,0,38
"GL Adams",2023,"The Hundred Women's Competition","Southern Brave",7,136,114,119.298245614035,22.6666666666667,11,3,1,0,1,50
"GM Davies",2021,"The Hundred Women's Competition","Birmingham Phoenix",5,48,48,100,9.6,7,0,0,0,0,20
"GM Davies",2022,"The Hundred Women's Competition","Birmingham Phoenix",2,8,7,114.285714285714,8,1,0,1,0,0,6
"GM Harris",2023,"The Hundred Women's Competition","London Spirit",6,114,76,150,19,17,2,0,0,1,87
"GM Hennessy",2021,"The Hundred Women's Competition","Welsh Fire",6,58,75,77.3333333333333,14.5,3,0,2,0,0,23
"H Graham",2021,"The Hundred Women's Competition","Trent Rockets",7,125,94,132.978723404255,25,13,2,2,0,0,44
"H Graham",2022,"The Hundred Women's Competition","Northern Superchargers",3,39,33,118.181818181818,19.5,4,0,1,0,0,26
"H Kaur",2021,"The Hundred Women's Competition","Manchester Originals",3,104,95,109.473684210526,52,10,0,1,0,0,49
"H Kaur",2023,"The Hundred Women's Competition","Trent Rockets",6,72,76,94.7368421052632,14.4,6,1,1,0,0,22
"HC Knight",2021,"The Hundred Women's Competition","London Spirit",8,214,164,130.487804878049,30.5714285714286,30,1,1,0,0,40
"HC Knight",2023,"The Hundred Women's Competition","London Spirit",5,112,98,114.285714285714,22.4,14,1,0,0,0,44
"HE Jones",2022,"The Hundred Women's Competition","Manchester Originals",1,2,4,50,2,0,0,0,0,0,2
"HJ Armitage",2021,"The Hundred Women's Competition","Northern Superchargers",3,11,11,100,5.5,1,0,1,0,0,10
"HJ Armitage",2022,"The Hundred Women's Competition","Northern Superchargers",6,119,100,119,19.8333333333333,13,0,0,0,0,40
"HJ Armitage",2023,"The Hundred Women's Competition","Northern Superchargers",9,167,163,102.453987730061,20.875,15,0,1,0,0,46
"HK Matthews",2021,"The Hundred Women's Competition","Welsh Fire",8,221,185,119.459459459459,31.5714285714286,30,3,1,0,1,71
"HK Matthews",2022,"The Hundred Women's Competition","Welsh Fire",3,109,76,143.421052631579,36.3333333333333,19,0,0,0,1,69
"HK Matthews",2023,"The Hundred Women's Competition","Welsh Fire",6,134,105,127.619047619048,22.3333333333333,21,0,0,0,1,65
"HL Baker",2021,"The Hundred Women's Competition","Welsh Fire",2,2,3,66.6666666666667,2,0,0,1,0,0,1
"HL Baker",2022,"The Hundred Women's Competition","Welsh Fire",2,5,3,166.666666666667,5,1,0,1,0,0,5
"HL Baker",2023,"The Hundred Women's Competition","Birmingham Phoenix",3,3,6,50,1.5,0,0,1,0,0,2
"IECM Wong",2021,"The Hundred Women's Competition","Birmingham Phoenix",7,65,49,132.65306122449,13,4,3,2,0,0,27
"IECM Wong",2022,"The Hundred Women's Competition","Birmingham Phoenix",4,36,38,94.7368421052632,9,1,1,0,0,0,24
"IECM Wong",2023,"The Hundred Women's Competition","Birmingham Phoenix",5,32,26,123.076923076923,6.4,1,2,0,0,0,18
"J Gardner",2021,"The Hundred Women's Competition","Oval Invincibles",5,25,16,156.25,6.25,3,1,1,0,0,12
"J Gardner",2023,"The Hundred Women's Competition","Trent Rockets",6,57,48,118.75,11.4,3,2,1,0,0,17
"JI Rodrigues",2021,"The Hundred Women's Competition","Northern Superchargers",7,249,165,150.909090909091,41.5,41,1,1,0,3,92
"JI Rodrigues",2022,"The Hundred Women's Competition","Northern Superchargers",2,53,37,143.243243243243,26.5,8,0,0,0,1,51
"JI Rodrigues",2023,"The Hundred Women's Competition","Northern Superchargers",9,151,127,118.897637795276,16.7777777777778,22,0,0,0,0,33
"JL Gunn",2022,"The Hundred Women's Competition","Northern Superchargers",3,29,15,193.333333333333,Inf,5,0,3,0,0,15
"K Moore",2021,"The Hundred Women's Competition","Northern Superchargers",1,11,12,91.6666666666667,11,1,0,0,0,0,11
"K Moore",2023,"The Hundred Women's Competition","Southern Brave",2,1,2,50,1,0,0,1,0,0,1
"KA Levick",2023,"The Hundred Women's Competition","Birmingham Phoenix",3,4,7,57.1428571428571,4,0,0,2,0,0,2
"KE Bryce",2021,"The Hundred Women's Competition","Trent Rockets",4,9,12,75,4.5,1,0,2,0,0,6
"KE Bryce",2022,"The Hundred Women's Competition","Trent Rockets",2,13,9,144.444444444444,Inf,1,0,2,0,0,12
"KE Bryce",2023,"The Hundred Women's Competition","Manchester Originals",4,42,40,105,21,5,0,2,0,0,32
"KE White",2022,"The Hundred Women's Competition","Oval Invincibles",2,10,7,142.857142857143,10,0,1,1,0,0,9
"KH Brunt",2021,"The Hundred Women's Competition","Trent Rockets",7,120,134,89.5522388059701,20,12,0,1,0,0,43
"KH Brunt",2022,"The Hundred Women's Competition","Trent Rockets",5,30,39,76.9230769230769,6,1,0,0,0,0,13
"KH Sciver-Brunt",2023,"The Hundred Women's Competition","Trent Rockets",2,26,15,173.333333333333,Inf,2,1,2,0,0,15
"KL Cross",2021,"The Hundred Women's Competition","Manchester Originals",3,14,10,140,7,1,1,1,0,0,12
"KL Cross",2022,"The Hundred Women's Competition","Manchester Originals",3,2,5,40,1,0,0,1,0,0,1
"KL Cross",2023,"The Hundred Women's Competition","Northern Superchargers",4,31,30,103.333333333333,15.5,3,0,2,0,0,15
"KL George",2021,"The Hundred Women's Competition","Welsh Fire",4,11,17,64.7058823529412,3.66666666666667,2,0,1,0,0,5
"KL George",2022,"The Hundred Women's Competition","Welsh Fire",5,23,29,79.3103448275862,5.75,3,0,1,0,0,14
"KL George",2023,"The Hundred Women's Competition","Manchester Originals",5,22,21,104.761904761905,11,2,0,3,0,0,14
"KL Gordon",2021,"The Hundred Women's Competition","Birmingham Phoenix",4,26,19,136.842105263158,26,2,0,3,0,0,11
"KL Gordon",2022,"The Hundred Women's Competition","Birmingham Phoenix",2,2,4,50,2,0,0,1,0,0,2
"KL Gordon",2023,"The Hundred Women's Competition","Trent Rockets",1,1,1,100,Inf,0,0,1,0,0,1
"KM Chathli",2022,"The Hundred Women's Competition","Oval Invincibles",3,5,16,31.25,1.66666666666667,0,0,0,0,0,3
"KM Chathli",2023,"The Hundred Women's Competition","Oval Invincibles",1,1,3,33.3333333333333,1,0,0,0,0,0,1
"KM Mack",2021,"The Hundred Women's Competition","Birmingham Phoenix",8,100,99,101.010101010101,12.5,9,0,0,0,0,31
"L Dobson",2023,"The Hundred Women's Competition","Northern Superchargers",2,4,13,30.7692307692308,2,0,0,0,0,0,3
"L Filer",2022,"The Hundred Women's Competition","Welsh Fire",4,29,21,138.095238095238,9.66666666666667,3,1,1,0,0,14
"L Filer",2023,"The Hundred Women's Competition","London Spirit",2,25,18,138.888888888889,Inf,1,1,2,0,0,21
"L Harris",2021,"The Hundred Women's Competition","Northern Superchargers",4,61,35,174.285714285714,20.3333333333333,10,1,1,0,0,31
"L Harris",2023,"The Hundred Women's Competition","Welsh Fire",8,91,47,193.617021276596,13,11,6,1,0,0,37
"L Jackson",2021,"The Hundred Women's Competition","Manchester Originals",1,2,2,100,Inf,0,0,1,0,0,2
"L Lee",2021,"The Hundred Women's Competition","Manchester Originals",7,215,173,124.277456647399,43,31,3,2,0,1,68
"L Lee",2022,"The Hundred Women's Competition","Manchester Originals",6,169,120,140.833333333333,28.1666666666667,26,5,0,0,1,64
"L Lee",2023,"The Hundred Women's Competition","Trent Rockets",7,165,127,129.92125984252,27.5,19,6,1,0,1,61
"L Winfield-Hill",2021,"The Hundred Women's Competition","Northern Superchargers",7,118,99,119.191919191919,16.8571428571429,14,2,0,0,1,64
"L Winfield-Hill",2022,"The Hundred Women's Competition","Oval Invincibles",7,219,161,136.024844720497,54.75,31,3,3,0,1,74
"L Winfield-Hill",2023,"The Hundred Women's Competition","Oval Invincibles",7,110,110,100,15.7142857142857,15,0,0,0,0,42
"L Wolvaardt",2021,"The Hundred Women's Competition","Northern Superchargers",7,181,155,116.774193548387,36.2,24,1,2,0,1,75
"L Wolvaardt",2022,"The Hundred Women's Competition","Northern Superchargers",6,286,214,133.644859813084,71.5,31,4,2,0,2,90
"L Wolvaardt",2023,"The Hundred Women's Competition","Manchester Originals",6,147,143,102.797202797203,24.5,17,0,0,0,0,46
"LCN Smith",2021,"The Hundred Women's Competition","Northern Superchargers",5,36,34,105.882352941176,12,3,0,2,0,0,17
"LCN Smith",2022,"The Hundred Women's Competition","Northern Superchargers",2,11,7,157.142857142857,Inf,1,0,2,0,0,9
"LCN Smith",2023,"The Hundred Women's Competition","Northern Superchargers",2,3,4,75,Inf,0,0,2,0,0,2
"LE Scott",2023,"The Hundred Women's Competition","Oval Invincibles",1,7,11,63.6363636363636,Inf,1,0,1,0,0,7
"LF Higham",2023,"The Hundred Women's Competition","Northern Superchargers",2,15,8,187.5,15,2,0,1,0,0,12
"LK Bell",2021,"The Hundred Women's Competition","Southern Brave",1,4,7,57.1428571428571,4,1,0,0,0,0,4
"LK Bell",2022,"The Hundred Women's Competition","Southern Brave",2,6,6,100,3,1,0,0,0,0,5
"LMM Tahuhu",2022,"The Hundred Women's Competition","Manchester Originals",1,1,1,100,1,0,0,0,0,0,1
"M Brown",2023,"The Hundred Women's Competition","Southern Brave",6,33,27,122.222222222222,33,4,0,5,0,0,15
"M Gaur",2023,"The Hundred Women's Competition","Manchester Originals",1,0,1,0,NA,0,0,1,0,0,0
"M Kapp",2021,"The Hundred Women's Competition","Oval Invincibles",5,150,122,122.950819672131,37.5,17,4,1,0,0,38
"M Kapp",2022,"The Hundred Women's Competition","Oval Invincibles",4,126,91,138.461538461538,126,17,2,3,0,0,37
"M Kapp",2023,"The Hundred Women's Competition","Oval Invincibles",7,147,119,123.529411764706,29.4,14,3,2,0,1,64
"M Kelly",2021,"The Hundred Women's Competition","Birmingham Phoenix",1,4,7,57.1428571428571,4,0,0,0,0,0,4
"M Kelly",2022,"The Hundred Women's Competition","Trent Rockets",5,40,38,105.263157894737,8,6,1,0,0,0,22
"M Kelly",2023,"The Hundred Women's Competition","Northern Superchargers",9,176,141,124.822695035461,22,24,0,1,0,1,69
"M du Preez",2021,"The Hundred Women's Competition","Manchester Originals",7,118,116,101.724137931034,29.5,11,2,3,0,0,31
"M du Preez",2022,"The Hundred Women's Competition","Trent Rockets",7,67,57,117.543859649123,11.1666666666667,6,2,1,0,0,32
"ME Bouchier",2021,"The Hundred Women's Competition","Southern Brave",7,92,64,143.75,30.6666666666667,10,1,4,0,0,33
"ME Bouchier",2022,"The Hundred Women's Competition","Southern Brave",7,88,81,108.641975308642,17.6,8,1,2,0,0,29
"ME Bouchier",2023,"The Hundred Women's Competition","Southern Brave",9,268,198,135.353535353535,38.2857142857143,31,6,2,0,1,63
"MK Villiers",2021,"The Hundred Women's Competition","Oval Invincibles",7,51,38,134.210526315789,10.2,3,2,2,0,0,16
"MK Villiers",2022,"The Hundred Women's Competition","Oval Invincibles",3,22,29,75.8620689655172,7.33333333333333,2,0,0,0,0,10
"MK Villiers",2023,"The Hundred Women's Competition","Oval Invincibles",7,39,35,111.428571428571,13,3,0,4,0,0,22
"ML Green",2022,"The Hundred Women's Competition","Welsh Fire",1,10,13,76.9230769230769,10,1,0,0,0,0,10
"ML Schutt",2022,"The Hundred Women's Competition","London Spirit",1,3,7,42.8571428571429,3,0,0,0,0,0,3
"N Harvey",2021,"The Hundred Women's Competition","Welsh Fire",3,3,7,42.8571428571429,1.5,0,0,1,0,0,3
"N Holland",2023,"The Hundred Women's Competition","London Spirit",3,9,13,69.2307692307692,4.5,1,0,1,0,0,7
"N de Klerk",2023,"The Hundred Women's Competition","Oval Invincibles",2,56,30,186.666666666667,56,9,1,1,0,1,51
"NAJ Wraith",2021,"The Hundred Women's Competition","Welsh Fire",1,3,4,75,Inf,0,0,1,0,0,3
"NAJ Wraith",2022,"The Hundred Women's Competition","London Spirit",1,1,1,100,Inf,0,0,1,0,0,1
"ND Dattani",2021,"The Hundred Women's Competition","London Spirit",7,72,74,97.2972972972973,10.2857142857143,9,1,0,0,0,34
"ND Dattani",2022,"The Hundred Women's Competition","London Spirit",5,79,88,89.7727272727273,26.3333333333333,4,1,2,0,0,38
"ND Dattani",2023,"The Hundred Women's Competition","Trent Rockets",6,32,38,84.2105263157895,8,3,0,2,0,0,13
"NE Farrant",2021,"The Hundred Women's Competition","Oval Invincibles",3,7,8,87.5,3.5,0,0,1,0,0,4
"NJ Carey",2022,"The Hundred Women's Competition","Welsh Fire",4,76,67,113.432835820896,19,9,0,0,0,0,28
