"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"DR Sams",2023,"The Hundred Men's Competition","Trent Rockets",7,128,73,175.342465753425,21.3333333333333,9,8,1,0,0,32
"DW Lawrence",2021,"The Hundred Men's Competition","London Spirit",1,6,5,120,6,0,1,0,0,0,6
"DW Lawrence",2022,"The Hundred Men's Competition","London Spirit",7,129,103,125.242718446602,18.4285714285714,6,5,0,0,0,43
"DW Lawrence",2023,"The Hundred Men's Competition","London Spirit",6,151,92,164.130434782609,25.1666666666667,15,7,0,0,1,93
"EJG Morgan",2021,"The Hundred Men's Competition","London Spirit",7,151,111,136.036036036036,25.1666666666667,6,9,1,0,0,41
"EJG Morgan",2022,"The Hundred Men's Competition","London Spirit",9,130,97,134.020618556701,16.25,9,8,1,0,0,47
"F du Plessis",2022,"The Hundred Men's Competition","Northern Superchargers",8,134,99,135.353535353535,16.75,11,7,0,0,1,56
"FH Allen",2021,"The Hundred Men's Competition","Birmingham Phoenix",8,165,110,150,20.625,18,5,0,0,0,43
"FH Allen",2023,"The Hundred Men's Competition","Southern Brave",9,240,166,144.578313253012,26.6666666666667,27,11,0,0,1,69
"FJ Klaassen",2021,"The Hundred Men's Competition","Manchester Originals",3,9,8,112.5,9,1,0,2,0,0,6
"FJ Klaassen",2022,"The Hundred Men's Competition","Manchester Originals",1,2,5,40,2,0,0,0,0,0,2
"GD Phillips",2021,"The Hundred Men's Competition","Welsh Fire",8,214,146,146.575342465753,35.6666666666667,14,12,2,0,2,80
"GD Phillips",2023,"The Hundred Men's Competition","Welsh Fire",7,98,78,125.641025641026,16.3333333333333,9,4,1,0,0,22
"GG White",2021,"The Hundred Men's Competition","Welsh Fire",2,17,12,141.666666666667,17,1,1,1,0,0,14
"GHS Garton",2021,"The Hundred Men's Competition","Southern Brave",3,29,26,111.538461538462,9.66666666666667,1,2,0,0,0,23
"GHS Garton",2022,"The Hundred Men's Competition","Southern Brave",3,29,17,170.588235294118,14.5,4,1,1,0,0,25
"GHS Garton",2023,"The Hundred Men's Competition","Southern Brave",5,41,36,113.888888888889,10.25,5,1,1,0,0,28
"GJ Maxwell",2022,"The Hundred Men's Competition","London Spirit",4,116,77,150.649350649351,38.6666666666667,16,3,1,0,0,43
"GL van Buuren",2022,"The Hundred Men's Competition","Birmingham Phoenix",1,1,2,50,Inf,0,0,1,0,0,1
"GLS Scrimshaw",2022,"The Hundred Men's Competition","Welsh Fire",1,5,3,166.666666666667,Inf,1,0,1,0,0,5
"H Klaasen",2023,"The Hundred Men's Competition","Oval Invincibles",7,189,106,178.301886792453,31.5,6,17,1,0,1,60
"HC Brook",2021,"The Hundred Men's Competition","Northern Superchargers",5,189,123,153.658536585366,47.25,17,7,1,0,1,62
"HC Brook",2022,"The Hundred Men's Competition","Northern Superchargers",6,85,61,139.344262295082,21.25,3,4,2,0,0,33
"HC Brook",2023,"The Hundred Men's Competition","Northern Superchargers",7,238,121,196.694214876033,47.6,23,14,2,1,1,105
"HJH Brookes",2022,"The Hundred Men's Competition","Birmingham Phoenix",3,4,6,66.6666666666667,4,0,0,2,0,0,2
"HWR Cartwright",2022,"The Hundred Men's Competition","Oval Invincibles",4,62,47,131.914893617021,20.6666666666667,4,2,1,0,0,42
"Haris Rauf",2023,"The Hundred Men's Competition","Welsh Fire",1,0,1,0,0,0,0,0,0,0,0
"IA Cockbain",2021,"The Hundred Men's Competition","Welsh Fire",5,87,65,133.846153846154,29,9,3,2,0,0,32
"IA Cockbain",2022,"The Hundred Men's Competition","Trent Rockets",2,26,24,108.333333333333,26,3,0,1,0,0,20
"IS Sodhi",2022,"The Hundred Men's Competition","Welsh Fire",2,2,4,50,2,0,0,1,0,0,1
"Imad Wasim",2023,"The Hundred Men's Competition","Trent Rockets",2,27,26,103.846153846154,27,3,0,1,0,0,26
"Imran Tahir",2021,"The Hundred Men's Competition","Birmingham Phoenix",1,0,1,0,0,0,0,0,0,0,0
"Imran Tahir",2022,"The Hundred Men's Competition","Birmingham Phoenix",1,6,1,600,Inf,0,1,1,0,0,6
"J Clark",2021,"The Hundred Men's Competition","Oval Invincibles",1,0,1,0,0,0,0,0,0,0,0
"J Little",2022,"The Hundred Men's Competition","Manchester Originals",1,5,2,250,Inf,1,0,1,0,0,5
"J Little",2023,"The Hundred Men's Competition","Manchester Originals",2,1,6,16.6666666666667,1,0,0,1,0,0,1
"J Overton",2023,"The Hundred Men's Competition","Manchester Originals",9,202,111,181.981981981982,40.4,17,12,4,0,1,83
"JA Haynes",2022,"The Hundred Men's Competition","Oval Invincibles",1,2,2,100,2,0,0,0,0,0,2
"JA Simpson",2021,"The Hundred Men's Competition","Northern Superchargers",6,152,92,165.217391304348,38,19,4,2,0,1,71
"JA Simpson",2022,"The Hundred Men's Competition","Northern Superchargers",4,31,37,83.7837837837838,7.75,2,0,0,0,0,14
"JA Thompson",2021,"The Hundred Men's Competition","Northern Superchargers",2,36,22,163.636363636364,18,1,4,0,0,0,27
"JA Thompson",2022,"The Hundred Men's Competition","London Spirit",8,48,41,117.073170731707,6.85714285714286,3,2,1,0,0,27
"JA Thompson",2023,"The Hundred Men's Competition","London Spirit",3,6,12,50,2,0,0,0,0,0,5
"JB Cracknell",2021,"The Hundred Men's Competition","London Spirit",3,55,41,134.146341463415,18.3333333333333,5,2,0,0,0,35
"JB Lintott",2022,"The Hundred Men's Competition","Southern Brave",3,21,21,100,Inf,1,0,3,0,0,10
"JC Buttler",2021,"The Hundred Men's Competition","Manchester Originals",2,38,41,92.6829268292683,19,5,0,0,0,0,30
"JC Buttler",2022,"The Hundred Men's Competition","Manchester Originals",5,203,136,149.264705882353,40.6,17,8,0,0,2,68
"JC Buttler",2023,"The Hundred Men's Competition","Manchester Originals",10,391,269,145.353159851301,43.4444444444444,30,17,1,0,3,82
"JDS Neesham",2021,"The Hundred Men's Competition","Welsh Fire",7,47,33,142.424242424242,9.4,4,2,2,0,0,30
"JDS Neesham",2023,"The Hundred Men's Competition","Oval Invincibles",2,61,38,160.526315789474,61,7,1,1,0,1,57
"JE Root",2021,"The Hundred Men's Competition","Trent Rockets",1,0,1,0,0,0,0,0,0,0,0
"JE Root",2022,"The Hundred Men's Competition","Trent Rockets",1,34,26,130.769230769231,Inf,1,1,1,0,0,34
"JE Root",2023,"The Hundred Men's Competition","Trent Rockets",6,142,92,154.347826086957,28.4,16,4,1,0,1,72
"JG Bethell",2022,"The Hundred Men's Competition","Welsh Fire",2,10,11,90.9090909090909,5,1,0,0,0,0,10
"JG Bethell",2023,"The Hundred Men's Competition","Birmingham Phoenix",1,0,2,0,0,0,0,0,0,0,0
"JJ Cobb",2021,"The Hundred Men's Competition","Welsh Fire",3,42,29,144.827586206897,21,4,2,1,0,0,28
"JJ Cobb",2022,"The Hundred Men's Competition","Welsh Fire",7,45,48,93.75,6.42857142857143,2,2,0,0,0,17
"JJ Roy",2021,"The Hundred Men's Competition","Oval Invincibles",7,186,125,148.8,37.2,17,9,2,0,2,56
"JJ Roy",2022,"The Hundred Men's Competition","Oval Invincibles",6,51,51,100,8.5,5,1,0,0,0,21
"JJ Roy",2023,"The Hundred Men's Competition","Oval Invincibles",9,154,120,128.333333333333,17.1111111111111,20,3,0,0,1,59
"JJ Weatherley",2023,"The Hundred Men's Competition","Southern Brave",2,8,7,114.285714285714,8,1,0,1,0,0,8
"JK Fuller",2022,"The Hundred Men's Competition","Southern Brave",5,54,46,117.391304347826,13.5,6,0,1,0,0,25
"JK Fuller",2023,"The Hundred Men's Competition","Southern Brave",2,8,9,88.8888888888889,4,1,0,0,0,0,8
"JL Denly",2021,"The Hundred Men's Competition","London Spirit",5,66,68,97.0588235294118,13.2,4,2,0,0,0,35
"JL Smith",2023,"The Hundred Men's Competition","Birmingham Phoenix",7,191,119,160.504201680672,27.2857142857143,15,11,0,0,2,60
"JL du Plooy",2021,"The Hundred Men's Competition","Welsh Fire",6,147,104,141.346153846154,24.5,6,7,0,0,0,43
"JL du Plooy",2022,"The Hundred Men's Competition","Welsh Fire",4,90,62,145.161290322581,30,5,3,1,0,0,37
"JL du Plooy",2023,"The Hundred Men's Competition","Southern Brave",7,112,94,119.148936170213,18.6666666666667,11,1,1,0,0,29
"JM Bairstow",2021,"The Hundred Men's Competition","Welsh Fire",2,128,75,170.666666666667,64,10,8,0,0,2,72
"JM Bairstow",2023,"The Hundred Men's Competition","Welsh Fire",4,87,90,96.6666666666667,21.75,4,3,0,0,0,44
"JM Clarke",2021,"The Hundred Men's Competition","Manchester Originals",7,127,84,151.190476190476,18.1428571428571,14,5,0,0,1,58
"JM Clarke",2022,"The Hundred Men's Competition","Welsh Fire",8,102,110,92.7272727272727,12.75,8,3,0,0,0,37
"JM Clarke",2023,"The Hundred Men's Competition","Welsh Fire",8,183,132,138.636363636364,30.5,17,7,2,0,2,69
"JM Cox",2022,"The Hundred Men's Competition","Oval Invincibles",6,191,133,143.609022556391,38.2,19,4,1,0,1,61
"JM Cox",2023,"The Hundred Men's Competition","Oval Invincibles",5,168,117,143.589743589744,42,19,5,1,0,2,73
