"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","match_referee","winner","winner_runs","winner_innings","outcome","winner_wickets","tv_umpire","toss_uncontested","match_number"
1197593,6,"Auckland Aces","Northern Districts","male","2019/20",2020-03-01,"Plunket Shield","Kennards Hire Community Oval",NA,"Auckland Aces","field",NA,"A Mehrotra","WR Knights",NA,"RA Dykes","Auckland Aces",NA,NA,NA,1,NA,NA,NA
1196138,6,"New South Wales","Tasmania","male","2019/20",2020-03-06,"Marsh Sheffield Shield","Bellerive Oval, Hobart","Hobart","Tasmania","field","NT Ellis","SD Fry","JD Ward",NA,"RL Parry","Tasmania",NA,NA,NA,9,NA,NA,"25"
1196139,6,"Victoria","South Australia","male","2019/20",2020-03-06,"Marsh Sheffield Shield","Adelaide Oval","Adelaide","South Australia","field","W Sutherland","SJ Nogajski","DM Koch",NA,"D Talalla","Victoria",182,NA,NA,NA,NA,NA,"26"
1196140,6,"Western Australia","Queensland","male","2019/20",2020-03-06,"Marsh Sheffield Shield","Western Australia Cricket Association Ground, Perth","Perth","Queensland","field","SM Whiteman","AK Wilds","GC Joshua",NA,"Kepler Wessels",NA,NA,NA,"draw",NA,NA,NA,"27"
1197594,6,"Northern Districts","Canterbury","male","2019/20",2020-03-10,"Plunket Shield","Seddon Park",NA,"Canterbury","field",NA,"JM Dempsey","WR Knights",NA,"RA Dykes","Northern Districts",181,NA,NA,NA,NA,NA,NA
1197595,6,"Otago Volts","Central Stags","male","2019/20",2020-03-10,"Plunket Shield","University of Otago Oval",NA,"Otago Volts","field",NA,"DJ Walker","SB Haig",NA,"GAV Baxter","Otago Volts",NA,NA,NA,3,NA,NA,NA
1197596,6,"Auckland Aces","Wellington Firebirds","male","2019/20",2020-03-10,"Plunket Shield","Colin Maiden Park",NA,"Auckland Aces","bat",NA,"A Mehrotra","CM Brown",NA,"RE Hayward","Wellington Firebirds",7,"1",NA,NA,NA,NA,NA
1227584,6,"Gloucestershire","Worcestershire","male","2020",2020-08-01,"Bob Willis Trophy","County Ground, Bristol","Bristol","Gloucestershire","bat",NA,"Mark Newell","JW Lloyds",NA,NA,"Worcestershire",NA,NA,NA,8,NA,NA,NA
1227585,6,"Somerset","Glamorgan","male","2020",2020-08-01,"Bob Willis Trophy","The Cooper Associates County Ground, Taunton","Taunton","Somerset","bat",NA,"RJ Warren","ID Blackwell",NA,NA,"Somerset",289,NA,NA,NA,NA,NA,NA
1227586,6,"Northamptonshire","Warwickshire","male","2020",2020-08-01,"Bob Willis Trophy","Edgbaston, Birmingham","Birmingham","Warwickshire","field",NA,"RT Robinson","Hassan Adnan",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1227587,6,"Nottinghamshire","Derbyshire","male","2020",2020-08-01,"Bob Willis Trophy","Trent Bridge, Nottingham","Nottingham","Derbyshire","field",NA,"PR Pollard","NA Mallender",NA,NA,"Derbyshire",NA,NA,NA,3,NA,NA,NA
1227588,6,"Durham","Yorkshire","male","2020",2020-08-01,"Bob Willis Trophy","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","bat",NA,"N Pratt","GD Lloyd",NA,NA,"Yorkshire",NA,NA,NA,6,NA,NA,NA
1227589,6,"Lancashire","Leicestershire","male","2020",2020-08-01,"Bob Willis Trophy","County Ground, New Road, Worcester","Worcester","Lancashire","bat",NA,"Rob White","NGB Cook",NA,NA,"Leicestershire",NA,NA,NA,7,NA,NA,NA
1227590,6,"Kent","Essex","male","2020",2020-08-01,"Bob Willis Trophy","County Ground, Chelmsford","Chelmsford","Kent","bat",NA,"NL Bainton","BJ Debenham",NA,NA,"Essex",NA,NA,NA,2,NA,NA,NA
1227591,6,"Middlesex","Surrey","male","2020",2020-08-01,"Bob Willis Trophy","Kennington Oval, London","London","Middlesex","bat",NA,"RJ Bailey","NJ Llong",NA,NA,"Middlesex",190,NA,NA,NA,NA,NA,NA
1227592,6,"Sussex","Hampshire","male","2020",2020-08-01,"Bob Willis Trophy","County Ground, Hove","Brighton","Sussex","bat",NA,"IJ Gould","BV Taylor",NA,NA,"Sussex",94,NA,NA,NA,NA,NA,NA
1227593,6,"Gloucestershire","Warwickshire","male","2020",2020-08-08,"Bob Willis Trophy","County Ground, Bristol","Bristol","Warwickshire","field",NA,"RJ Warren","ID Blackwell",NA,NA,"Gloucestershire",78,NA,NA,NA,NA,NA,NA
1227594,6,"Somerset","Northamptonshire","male","2020",2020-08-08,"Bob Willis Trophy","County Ground, Northampton","Northampton","Somerset","bat",NA,"RJ Bailey","NGB Cook",NA,NA,"Somerset",167,NA,NA,NA,NA,NA,NA
1227595,6,"Worcestershire","Glamorgan","male","2020",2020-08-08,"Bob Willis Trophy","County Ground, New Road, Worcester","Worcester","Worcestershire","bat",NA,"JW Lloyds","GD Lloyd",NA,"DA Cosker",NA,NA,NA,"draw",NA,NA,NA,NA
1227596,6,"Durham","Lancashire","male","2020",2020-08-08,"Bob Willis Trophy","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","bat",NA,"N Pratt","NA Mallender",NA,"S Cummings","Lancashire",18,"1",NA,NA,NA,NA,NA
1227597,6,"Leicestershire","Derbyshire","male","2020",2020-08-08,"Bob Willis Trophy","Grace Road, Leicester","Leicester","Leicestershire","bat",NA,"Tom Lungley","PR Pollard",NA,NA,"Derbyshire",NA,NA,NA,9,NA,NA,NA
1227598,6,"Yorkshire","Nottinghamshire","male","2020",2020-08-08,"Bob Willis Trophy","Trent Bridge, Nottingham","Nottingham","Yorkshire","bat",NA,"RT Robinson","James Middlebrook",NA,"WR Smith","Yorkshire",90,NA,NA,NA,NA,NA,NA
1227599,6,"Essex","Surrey","male","2020",2020-08-08,"Bob Willis Trophy","County Ground, Chelmsford","Chelmsford","Essex","bat",NA,"BJ Debenham","Chris Watts",NA,NA,"Essex",169,NA,NA,NA,NA,NA,NA
1227600,6,"Sussex","Kent","male","2020",2020-08-08,"Bob Willis Trophy","St Lawrence Ground, Canterbury","Canterbury","Sussex","bat",NA,"NJ Llong","Mark Newell",NA,"SJ Davis","Kent",25,"1",NA,NA,NA,NA,NA
1227601,6,"Middlesex","Hampshire","male","2020",2020-08-08,"Bob Willis Trophy","Brunton Memorial Ground, Radlett","Radlett","Hampshire","field",NA,"Rob White","NL Bainton",NA,"AJ Swann","Hampshire",NA,NA,NA,3,NA,NA,NA
1227602,6,"Glamorgan","Gloucestershire","male","2020",2020-08-15,"Bob Willis Trophy","Sophia Gardens, Cardiff","Cardiff","Gloucestershire","field",NA,"ID Blackwell","JH Evans",NA,"RM Ellison",NA,NA,NA,"draw",NA,NA,NA,NA
1227603,6,"Worcestershire","Northamptonshire","male","2020",2020-08-15,"Bob Willis Trophy","County Ground, Northampton","Northampton","Northamptonshire","field",NA,"Rob White","RJ Bailey",NA,"AJ Swann","Worcestershire",78,NA,NA,NA,NA,NA,NA
1227604,6,"Warwickshire","Somerset","male","2020",2020-08-15,"Bob Willis Trophy","Edgbaston, Birmingham","Birmingham","Warwickshire","bat",NA,"Tom Lungley","RJ Warren",NA,"DA Cosker",NA,NA,NA,"draw",NA,NA,NA,NA
1227605,6,"Durham","Leicestershire","male","2020",2020-08-15,"Bob Willis Trophy","Grace Road, Leicester","Leicester","Leicestershire","field",NA,"NGB Cook","NA Mallender",NA,"TJ Boon",NA,NA,NA,"draw",NA,NA,NA,NA
1227606,6,"Nottinghamshire","Lancashire","male","2020",2020-08-15,"Bob Willis Trophy","Trent Bridge, Nottingham","Nottingham","Lancashire","field",NA,"RT Robinson","PK Baldwin",NA,"JJ Whitaker",NA,NA,NA,"draw",NA,NA,NA,NA
1227607,6,"Yorkshire","Derbyshire","male","2020",2020-08-15,"Bob Willis Trophy","Headingley, Leeds","Leeds","Derbyshire","field",NA,"PJ Hartley","James Middlebrook",NA,"S Cummings",NA,NA,NA,"draw",NA,NA,NA,NA
1227608,6,"Surrey","Hampshire","male","2020",2020-08-15,"Bob Willis Trophy","Arundel Castle Cricket Club Ground","Arundel","Surrey","bat",NA,"BV Taylor","BJ Debenham",NA,"PM Such","Hampshire",52,"1",NA,NA,NA,NA,NA
1227609,6,"Middlesex","Kent","male","2020",2020-08-15,"Bob Willis Trophy","St Lawrence Ground, Canterbury","Canterbury","Kent","field",NA,"NJ Llong","NL Bainton",NA,"GR Cowdrey",NA,NA,NA,"draw",NA,NA,NA,NA
1227610,6,"Sussex","Essex","male","2020",2020-08-15,"Bob Willis Trophy","County Ground, Hove","Brighton","Essex","field",NA,"IJ Gould","Mark Newell",NA,"SJ Davis","Essex",NA,NA,NA,3,NA,NA,NA
1227611,6,"Glamorgan","Northamptonshire","male","2020",2020-08-22,"Bob Willis Trophy","County Ground, Northampton","Northampton","Northamptonshire","field",NA,"RJ Warren","Chris Watts",NA,"S Cummings","Northamptonshire",NA,NA,NA,6,NA,NA,NA
1227612,6,"Somerset","Gloucestershire","male","2020",2020-08-22,"Bob Willis Trophy","The Cooper Associates County Ground, Taunton","Taunton","Gloucestershire","field",NA,"PK Baldwin","ID Blackwell",NA,"RM Ellison","Somerset",314,NA,NA,NA,NA,NA,NA
1227613,6,"Warwickshire","Worcestershire","male","2020",2020-08-22,"Bob Willis Trophy","County Ground, New Road, Worcester","Worcester","Worcestershire","field",NA,"RJ Bailey","JW Lloyds",NA,"AJ Swann",NA,NA,NA,"draw",NA,NA,NA,NA
1227614,6,"Durham","Derbyshire","male","2020",2020-08-22,"Bob Willis Trophy","Riverside Ground, Chester-le-Street","Chester-le-Street","Derbyshire","field",NA,"SJ O'Shaughnessy","N Pratt",NA,"WR Smith",NA,NA,NA,"draw",NA,NA,NA,NA
1227615,6,"Leicestershire","Nottinghamshire","male","2020",2020-08-22,"Bob Willis Trophy","Grace Road, Leicester","Leicester","Nottinghamshire","field",NA,"NGB Cook","Hassan Adnan",NA,"JJ Whitaker",NA,NA,NA,"draw",NA,NA,NA,NA
1227616,6,"Yorkshire","Lancashire","male","2020",2020-08-22,"Bob Willis Trophy","Headingley, Leeds","Leeds","Yorkshire","bat",NA,"PJ Hartley","James Middlebrook",NA,"TJ Boon",NA,NA,NA,"draw",NA,NA,NA,NA
1227617,6,"Essex","Hampshire","male","2020",2020-08-22,"Bob Willis Trophy","Arundel Castle Cricket Club Ground","Arundel","Hampshire","field",NA,"BV Taylor","IJ Gould",NA,"SJ Davis",NA,NA,NA,"draw",NA,NA,NA,NA
1227618,6,"Sussex","Middlesex","male","2020",2020-08-22,"Bob Willis Trophy","Brunton Memorial Ground, Radlett","Radlett","Sussex","bat",NA,"RT Robinson","BJ Debenham",NA,NA,"Middlesex",NA,NA,NA,5,NA,NA,NA
1227619,6,"Kent","Surrey","male","2020",2020-08-22,"Bob Willis Trophy","Kennington Oval, London","London","Surrey","field",NA,"NJ Llong","NL Bainton",NA,NA,"Kent",17,NA,NA,NA,NA,NA,NA
1227620,6,"Warwickshire","Glamorgan","male","2020",2020-09-06,"Bob Willis Trophy","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"Rob White","JH Evans",NA,"DA Cosker",NA,NA,NA,"draw",NA,NA,NA,NA
1227621,6,"Gloucestershire","Northamptonshire","male","2020",2020-09-06,"Bob Willis Trophy","County Ground, Bristol","Bristol","Northamptonshire","field",NA,"JW Lloyds","ID Blackwell",NA,"RM Ellison",NA,NA,NA,"draw",NA,NA,NA,NA
1227622,6,"Somerset","Worcestershire","male","2020",2020-09-06,"Bob Willis Trophy","County Ground, New Road, Worcester","Worcester","Somerset","bat",NA,"RJ Bailey","NA Mallender",NA,"S Cummings","Somerset",60,NA,NA,NA,NA,NA,NA
1227623,6,"Lancashire","Derbyshire","male","2020",2020-09-06,"Bob Willis Trophy","Aigburth, Liverpool","Liverpool","Lancashire","bat",NA,"SJ O'Shaughnessy","GD Lloyd",NA,"AJ Swann","Lancashire",178,NA,NA,NA,NA,NA,NA
1227624,6,"Durham","Nottinghamshire","male","2020",2020-09-06,"Bob Willis Trophy","Trent Bridge, Nottingham","Nottingham","Durham","bat",NA,"NGB Cook","IN Ramage",NA,"TJ Boon",NA,NA,NA,"draw",NA,NA,NA,NA
1227625,6,"Leicestershire","Yorkshire","male","2020",2020-09-06,"Bob Willis Trophy","Headingley, Leeds","Leeds","Yorkshire","field",NA,"PJ Hartley","James Middlebrook",NA,NA,"Yorkshire",NA,NA,NA,10,NA,NA,NA
1227626,6,"Middlesex","Essex","male","2020",2020-09-06,"Bob Willis Trophy","County Ground, Chelmsford","Chelmsford","Middlesex","bat",NA,"PR Pollard","RJ Warren",NA,"PM Such","Essex",NA,NA,NA,9,NA,NA,NA
1227627,6,"Hampshire","Kent","male","2020",2020-09-06,"Bob Willis Trophy","St Lawrence Ground, Canterbury","Canterbury","Kent","field",NA,"NJ Llong","BV Taylor",NA,"GR Cowdrey","Kent",NA,NA,NA,7,NA,NA,NA
1227628,6,"Sussex","Surrey","male","2020",2020-09-06,"Bob Willis Trophy","Kennington Oval, London","London","Sussex","bat",NA,"NL Bainton","BJ Debenham",NA,"SJ Davis","Surrey",NA,NA,NA,6,NA,NA,NA
1230247,6,"Somerset","Essex","male","2020",2020-09-23,"Bob Willis Trophy","Lord's, London","London","Essex","field",NA,"RJ Bailey","RJ Warren",NA,"DA Cosker",NA,NA,NA,"draw",NA,NA,NA,NA
1233443,6,"Western Australia","South Australia","male","2020/21",2020-10-10,"Sheffield Shield","Karen Rolton Oval, Adelaide","Adelaide","Western Australia","bat","AC Agar","MW Graham-Smith","DM Koch",NA,"RL Parry","Western Australia",205,NA,NA,NA,NA,NA,"1"
1233444,6,"Tasmania","Queensland","male","2020/21",2020-10-10,"Sheffield Shield","Park 25 No 2, Adelaide","Adelaide","Tasmania","bat","MG Neser","DR Close","BNJ Oxenford",NA,"RW Stratford","Queensland",59,"1",NA,NA,NA,NA,"2"
1233445,6,"South Australia","Tasmania","male","2020/21",2020-10-19,"Sheffield Shield","Karen Rolton Oval, Adelaide","Adelaide","South Australia","bat","TM Head","SJ Nogajski","GA Abood",NA,"RW Stratford",NA,NA,NA,"draw",NA,NA,NA,"4"
1233446,6,"New South Wales","Western Australia","male","2020/21",2020-10-19,"Sheffield Shield","Park 25 No 2, Adelaide","Adelaide","Western Australia","field","SA Abbott","P Wilson","DR Close",NA,"RL Parry",NA,NA,NA,"draw",NA,NA,NA,"3"
1234907,6,"Northern Districts","Central Stags","male","2020/21",2020-10-19,"Plunket Shield","Seddon Park, Hamilton","Hamilton","Central Stags","field",NA,"BF Bowden","JM Dempsey",NA,"AL Hill","Central Stags",NA,NA,NA,7,NA,NA,"1"
1234908,6,"Wellington Firebirds","Canterbury","male","2020/21",2020-10-19,"Plunket Shield","Basin Reserve, Wellington","Wellington","Canterbury","field",NA,"A Mehrotra","CM Brown",NA,"KD Earl","Canterbury",NA,NA,NA,8,NA,NA,"2"
1234909,6,"Otago Volts","Auckland Aces","male","2020/21",2020-10-20,"Plunket Shield","Eden Park Outer Oval, Auckland","Auckland","Auckland Aces","field",NA,"TJ Parlane","WR Knights",NA,"GAV Baxter","Auckland Aces",129,"1",NA,NA,NA,NA,"3"
1234910,6,"Northern Districts","Otago Volts","male","2020/21",2020-10-28,"Plunket Shield","Bay Oval, Mount Maunganui","Mount Maunganui","Northern Districts","bat",NA,"BF Bowden","WR Knights",NA,"AL Hill","Northern Districts",90,NA,NA,NA,NA,NA,"4"
1234911,6,"Auckland Aces","Central Stags","male","2020/21",2020-10-28,"Plunket Shield","Eden Park Outer Oval, Auckland","Auckland","Auckland Aces","bat",NA,"CM Brown","JM Dempsey",NA,"RE Hayward","Auckland Aces",25,NA,NA,NA,NA,NA,"5"
1234912,6,"Wellington Firebirds","Canterbury","male","2020/21",2020-10-28,"Plunket Shield","Hagley Oval, Christchurch","Christchurch","Canterbury","field",NA,"DJ Walker","TJ Parlane",NA,"GAV Baxter","Canterbury",19,"1",NA,NA,NA,NA,"6"
1233448,6,"Queensland","New South Wales","male","2020/21",2020-10-30,"Sheffield Shield","Karen Rolton Oval, Adelaide","Adelaide","New South Wales","field","MJ Swepson","DM Koch","SJ Nogajski",NA,"SJ Davis","New South Wales",NA,NA,NA,1,NA,NA,"7"
1233449,6,"Western Australia","Tasmania","male","2020/21",2020-10-30,"Sheffield Shield","Park 25 No 2, Adelaide","Adelaide","Tasmania","field","SE Marsh","PJ Gillespie","GA Abood",NA,"Kepler Wessels",NA,NA,NA,"draw",NA,NA,NA,"5"
1233450,6,"South Australia","Victoria","male","2020/21",2020-10-30,"Sheffield Shield","Gliderol Stadium, Adelaide","Adelaide","South Australia","bat","WJ Pucovski","SAJ Craig","RJ Tucker",NA,"SD Fry",NA,NA,NA,"draw",NA,NA,NA,"6"
1234914,6,"Otago Volts","Wellington Firebirds","male","2020/21",2020-11-05,"Plunket Shield","Basin Reserve, Wellington","Wellington","Wellington Firebirds","field",NA,"CM Brown","SB Haig",NA,"AL Hill","Otago Volts",84,NA,NA,NA,NA,NA,"8"
1234915,6,"Canterbury","Northern Districts","male","2020/21",2020-11-05,"Plunket Shield","Mainpower Oval, Rangiora","Rangiora","Canterbury","bat",NA,"JAK Bromley","TJ Parlane",NA,"GAV Baxter","Canterbury",32,"1",NA,NA,NA,NA,"9"
1233452,6,"New South Wales","Tasmania","male","2020/21",2020-11-08,"Sheffield Shield","Park 25 No 2, Adelaide","Adelaide","Tasmania","field","SA Abbott","BNJ Oxenford","SAJ Craig",NA,"Kepler Wessels","New South Wales",145,NA,NA,NA,NA,NA,"8"
1233453,6,"Queensland","South Australia","male","2020/21",2020-11-08,"Sheffield Shield","Gliderol Stadium, Adelaide","Adelaide","Queensland","bat","MJ Swepson","PJ Gillespie","RJ Tucker",NA,"SJ Davis","Queensland",62,NA,NA,NA,NA,NA,"9"
1234916,6,"Northern Districts","Central Stags","male","2020/21",2020-11-14,"Plunket Shield","Saxton Oval, Nelson","Nelson","Northern Districts","bat",NA,"CM Brown","Kim Cotton",NA,"RE Hayward","Northern Districts",40,NA,NA,NA,NA,NA,"10"
1234917,6,"Auckland Aces","Wellington Firebirds","male","2020/21",2020-11-14,"Plunket Shield","Basin Reserve, Wellington","Wellington","Wellington Firebirds","field",NA,"A Mehrotra","WR Knights",NA,"KD Earl",NA,NA,NA,"draw",NA,NA,NA,"11"
1234918,6,"Otago Volts","Canterbury","male","2020/21",2020-11-14,"Plunket Shield","Molyneux Park, Alexandra","Alexandra","Otago Volts","bat",NA,"DJ Walker","SB Haig",NA,"GAV Baxter",NA,NA,NA,"draw",NA,NA,NA,"12"
1244512,6,"New South Wales","Victoria","male","2020/21",2021-02-17,"Sheffield Shield","Sydney Cricket Ground","Sydney","Victoria","field","NJ Maddinson","RJ Tucker","AK Wilds",NA,"Dave Gilbert","Victoria",NA,NA,NA,4,NA,NA,"11"
1244519,6,"Tasmania","Queensland","male","2020/21",2021-02-17,"Sheffield Shield","Bellerive Oval, Hobart","Hobart","Queensland","field","JA Burns","DR Close","BNJ Oxenford",NA,"David Johnston","Queensland",NA,NA,NA,3,NA,NA,"12"
1244506,6,"Tasmania","Victoria","male","2020/21",2021-03-05,"Sheffield Shield","Melbourne Cricket Ground","Melbourne","Victoria","field","JR Doran","SAJ Craig","SA Lightbody",NA,"RW Stratford",NA,NA,NA,"draw",NA,NA,NA,"15"
1244505,6,"Western Australia","Queensland","male","2020/21",2021-03-06,"Sheffield Shield","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Queensland","field","C Green","GA Abood","AK Wilds",NA,"Dave Gilbert",NA,NA,NA,"draw",NA,NA,NA,"17"
1251095,6,"South Australia","New South Wales","male","2020/21",2021-03-06,"Sheffield Shield","Adelaide Oval","Adelaide","South Australia","bat","SA Abbott","BC Treloar","MW Graham-Smith",NA,"SJ Davis","New South Wales",NA,NA,NA,6,NA,NA,"16"
1234919,6,"Central Stags","Wellington Firebirds","male","2020/21",2021-03-11,"Plunket Shield","McLean Park, Napier","Napier","Wellington Firebirds","field",NA,"A Mehrotra","DJ Walker",NA,"KD Earl","Central Stags",60,NA,NA,NA,NA,NA,"13"
1234920,6,"Auckland Aces","Northern Districts","male","2020/21",2021-03-11,"Plunket Shield","Cobham Oval (New), Whangarei","Whangarei","Northern Districts","field",NA,"BF Bowden","JM Dempsey",NA,"AL Hill",NA,NA,NA,"draw",NA,NA,NA,"14"
1234921,6,"Canterbury","Otago Volts","male","2020/21",2021-03-11,"Plunket Shield","Mainpower Oval, Rangiora","Rangiora","Otago Volts","field",NA,"JAK Bromley","TJ Parlane",NA,"GAV Baxter","Canterbury",188,NA,NA,NA,NA,NA,"15"
1244504,6,"Victoria","Queensland","male","2020/21",2021-03-15,"Sheffield Shield","Allan Border Field, Brisbane","Brisbane","Queensland","field","MS Harris","DM Koch","RJ Tucker",NA,"Kepler Wessels",NA,NA,NA,"draw",NA,NA,NA,"18"
1234922,6,"Northern Districts","Wellington Firebirds","male","2020/21",2021-03-18,"Plunket Shield","Bay Oval, Mount Maunganui","Mount Maunganui","Northern Districts","bat",NA,"C Black","DJ Walker",NA,"KD Earl",NA,NA,NA,"draw",NA,NA,NA,"16"
1234923,6,"Auckland Aces","Otago Volts","male","2020/21",2021-03-18,"Plunket Shield","Queen's Park, Invercargill","Invercargill","Auckland Aces","bat",NA,"GA Stirrat","JAK Bromley",NA,"AL Hill",NA,NA,NA,"draw",NA,NA,NA,"17"
1234924,6,"Central Stags","Canterbury","male","2020/21",2021-03-19,"Plunket Shield","Hagley Oval, Christchurch","Christchurch","Central Stags","bat",NA,"A Mehrotra","TJ Parlane",NA,"GAV Baxter","Canterbury",NA,NA,NA,9,NA,NA,"18"
1244510,6,"Tasmania","New South Wales","male","2020/21",2021-03-20,"Sheffield Shield","Bellerive Oval, Hobart","Hobart","New South Wales","field","JM Bird","DR Close","MW Graham-Smith",NA,"David Johnston","Tasmania",298,NA,NA,NA,NA,NA,"19"
1234926,6,"Otago Volts","Central Stags","male","2020/21",2021-03-26,"Plunket Shield","University Oval, Dunedin","Dunedin","Otago Volts","bat",NA,"DJ Walker","ED Sanders",NA,"KD Earl","Otago Volts",44,NA,NA,NA,NA,NA,"20"
1234925,6,"Wellington Firebirds","Northern Districts","male","2020/21",2021-03-27,"Plunket Shield","Basin Reserve, Wellington","Wellington","Northern Districts","field",NA,"JAK Bromley","TJ Parlane",NA,"K Pulley",NA,NA,NA,"draw",NA,NA,NA,"19"
1234927,6,"Auckland Aces","Canterbury","male","2020/21",2021-03-27,"Plunket Shield","Eden Park Outer Oval, Auckland","Auckland","Auckland Aces","bat",NA,"BF Bowden","GA Stirrat",NA,"AL Hill",NA,NA,NA,"draw",NA,NA,NA,"21"
1234928,6,"Wellington Firebirds","Auckland Aces","male","2020/21",2021-04-03,"Plunket Shield","Eden Park Outer Oval, Auckland","Auckland","Wellington Firebirds","bat",NA,"TJ Parlane","WR Knights",NA,"GB Troup",NA,NA,NA,"draw",NA,NA,NA,"22"
1234929,6,"Central Stags","Canterbury","male","2020/21",2021-04-03,"Plunket Shield","McLean Park, Napier","Napier","Canterbury","field",NA,"BF Bowden","JM Dempsey",NA,"K Pulley",NA,NA,NA,"draw",NA,NA,NA,"23"
1234930,6,"Otago Volts","Northern Districts","male","2020/21",2021-04-03,"Plunket Shield","University Oval, Dunedin","Dunedin","Northern Districts","field",NA,"JAK Bromley","SB Haig",NA,"AL Hill","Northern Districts",NA,NA,NA,3,NA,NA,"24"
1251083,6,"New South Wales","Queensland","male","2020/21",2021-04-03,"Sheffield Shield","North Dalton Park, Wollongong","Wollongong","Queensland","field","NM Lyon","P Wilson","GA Abood",NA,"SR Bernard",NA,NA,NA,"draw",NA,NA,NA,"22"
1251084,6,"South Australia","Victoria","male","2020/21",2021-04-03,"Sheffield Shield","Junction Oval, Melbourne","Melbourne","South Australia","bat","JM Holland","SJ Nogajski","PJ Gillespie",NA,"RL Parry",NA,NA,NA,"draw",NA,NA,NA,"23"
1251085,6,"Tasmania","Western Australia","male","2020/21",2021-04-03,"Sheffield Shield","Western Australia Cricket Association Ground, Perth","Perth","Western Australia","field","BJ Webster","SAJ Craig","MW Graham-Smith",NA,"Dave Gilbert","Tasmania",175,NA,NA,NA,NA,NA,"24"
1244215,6,"Kent","Northamptonshire","male","2021",2021-04-08,"County Championship","County Ground, Northampton","Northampton","Northamptonshire","field",NA,"PR Pollard","RJ Bailey",NA,"JJ Whitaker",NA,NA,NA,"draw",NA,NA,NA,NA
1244216,6,"Essex","Worcestershire","male","2021",2021-04-08,"County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat",NA,"DJ Millns","NA Mallender",NA,"AJ Swann",NA,NA,NA,"draw",NA,NA,NA,NA
1244217,6,"Sussex","Lancashire","male","2021",2021-04-08,"County Championship","Old Trafford, Manchester","Manchester","Sussex","bat",NA,"MJ Saggers","NL Bainton",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1244218,6,"Middlesex","Somerset","male","2021",2021-04-08,"County Championship","Lord's, London","London","Somerset","field",NA,"Chris Watts","RA Kettleborough",NA,"DA Cosker","Somerset",NA,NA,NA,4,NA,NA,NA
1244219,6,"Hampshire","Leicestershire","male","2021",2021-04-08,"County Championship","Grace Road, Leicester","Leicester","Hampshire","bat",NA,"BV Taylor","MA Gough",NA,"S Cummings","Hampshire",105,"1",NA,NA,NA,NA,NA
1244220,6,"Surrey","Gloucestershire","male","2021",2021-04-08,"County Championship","County Ground, Bristol","Bristol","Gloucestershire","field",NA,"ID Blackwell","Rob White",NA,"TJ Boon","Gloucestershire",NA,NA,NA,8,NA,NA,NA
1244221,6,"Durham","Nottinghamshire","male","2021",2021-04-08,"County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","field",NA,"BJ Debenham","IJ Gould",NA,"PM Such",NA,NA,NA,"draw",NA,NA,NA,NA
1244222,6,"Glamorgan","Yorkshire","male","2021",2021-04-08,"County Championship","Headingley, Leeds","Leeds","Yorkshire","field",NA,"PK Baldwin","RJ Warren",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1244223,6,"Derbyshire","Warwickshire","male","2021",2021-04-08,"County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","field",NA,"AG Wharf","RK Illingworth",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1244224,6,"Hampshire","Middlesex","male","2021",2021-04-15,"County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","bat",NA,"NJ Llong","Tom Lungley",NA,"JJ Whitaker","Hampshire",249,NA,NA,NA,NA,NA,NA
1244225,6,"Lancashire","Northamptonshire","male","2021",2021-04-15,"County Championship","Old Trafford, Manchester","Manchester","Lancashire","bat",NA,"M Burns","RA Kettleborough",NA,"PM Such","Lancashire",206,NA,NA,NA,NA,NA,NA
1244226,6,"Yorkshire","Kent","male","2021",2021-04-15,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Yorkshire","bat",NA,"IJ Gould","MJ Saggers",NA,"TJ Boon","Yorkshire",200,NA,NA,NA,NA,NA,NA
1244227,6,"Glamorgan","Sussex","male","2021",2021-04-15,"County Championship","Sophia Gardens, Cardiff","Cardiff","Sussex","field","OE Robinson","AG Wharf","BJ Debenham",NA,"Phil Whitticase","Sussex",NA,NA,NA,8,NA,NA,NA
1244228,6,"Somerset","Gloucestershire","male","2021",2021-04-15,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Gloucestershire","field",NA,"NL Bainton","RK Illingworth",NA,"S Cummings","Gloucestershire",NA,NA,NA,8,NA,NA,NA
1244229,6,"Derbyshire","Worcestershire","male","2021",2021-04-15,"County Championship","County Ground, Derby","Derby","Worcestershire","field",NA,"PK Baldwin","RT Robinson",NA,"WR Smith",NA,NA,NA,"draw",NA,NA,NA,NA
