"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"PE Kruger","2020/21","CSA T20 Challenge","Knights",5,42,45,93.3333333333333,8.4,4,2,0,0,0,22
"PE Kruger","2021/22","CSA T20 Challenge","Knights",6,97,77,125.974025974026,19.4,6,4,1,0,0,34
"PE Kruger","2022/23","CSA T20 Challenge","Knights",6,109,79,137.974683544304,18.1666666666667,10,6,0,0,1,60
"PE Kruger","2023/24","CSA T20 Challenge","Warriors",1,10,11,90.9090909090909,10,1,0,0,0,0,10
"PJ Malan","2011/12","MiWAY T20 Challenge","Titans",2,60,57,105.263157894737,30,7,1,0,0,0,48
"PJ Malan","2021/22","CSA T20 Challenge","Boland",9,368,310,118.709677419355,46,28,13,1,0,5,71
"PJ Malan","2022/23","CSA T20 Challenge","Boland",2,33,24,137.5,16.5,5,1,0,0,0,17
"PJ Malan","2023/24","CSA T20 Challenge","Boland",1,14,10,140,14,2,1,0,0,0,14
"PJ van Biljon","2011/12","MiWAY T20 Challenge","Impi",2,14,18,77.7777777777778,14,0,0,1,0,0,13
"PJ van Biljon","2012/13","Ram Slam T20 Challenge","Knights",6,140,124,112.903225806452,28,6,6,1,0,0,32
"PJ van Biljon","2013/14","Ram Slam T20 Challenge","Knights",4,84,64,131.25,28,9,3,1,0,1,61
"PJ van Biljon","2014/15","Ram Slam T20 Challenge","Knights",2,22,19,115.789473684211,11,3,0,0,0,0,22
"PJ van Biljon","2016/17","CSA T20 Challenge","Knights",5,100,92,108.695652173913,25,9,3,1,0,0,42
"PJ van Biljon","2018/19","CSA T20 Challenge","Knights",4,53,52,101.923076923077,13.25,2,2,0,0,0,19
"PJ van Biljon","2020/21","CSA T20 Challenge","Knights",5,154,131,117.557251908397,38.5,8,9,1,0,1,72
"PJ van Biljon","2021/22","CSA T20 Challenge","Knights",7,114,99,115.151515151515,19,9,3,1,0,0,40
"PJ van Biljon","2022/23","CSA T20 Challenge","Knights",7,58,57,101.754385964912,8.28571428571429,3,3,0,0,0,27
"PWA Mulder","2016/17","CSA T20 Challenge","Lions",5,62,53,116.981132075472,20.6666666666667,7,0,2,0,0,35
"PWA Mulder","2017/18","Ram Slam T20 Challenge","Lions",4,7,6,116.666666666667,3.5,1,0,2,0,0,4
"PWA Mulder","2018/19","CSA T20 Challenge","Lions",6,67,46,145.652173913043,22.3333333333333,2,5,3,0,1,59
"PWA Mulder","2020/21","CSA T20 Challenge","Lions",3,64,43,148.837209302326,Inf,3,4,3,0,0,25
"PWA Mulder","2022/23","CSA T20 Challenge","Lions",5,206,147,140.136054421769,51.5,13,11,1,0,2,55
"PWA Mulder","2023/24","CSA T20 Challenge","Lions",1,22,11,200,22,2,1,0,0,0,22
"Q Friend","2011/12","MiWAY T20 Challenge","Impi",1,3,4,75,3,0,0,0,0,0,3
"Q Friend","2013/14","Ram Slam T20 Challenge","Knights",2,23,14,164.285714285714,11.5,1,2,0,0,0,23
"Q de Kock","2011/12","MiWAY T20 Challenge","Lions",10,324,202,160.39603960396,36,29,18,1,0,2,72
"Q de Kock","2012/13","Ram Slam T20 Challenge","Lions",8,423,294,143.877551020408,60.4285714285714,33,22,1,1,1,126
"Q de Kock","2013/14","Ram Slam T20 Challenge","Lions",7,278,218,127.522935779817,39.7142857142857,33,5,0,0,2,71
"Q de Kock","2014/15","Ram Slam T20 Challenge","Lions",3,31,29,106.896551724138,15.5,3,2,1,0,0,21
"Q de Kock","2015/16","Ram Slam T20 Challenge","Titans",8,305,212,143.867924528302,38.125,35,12,0,0,2,88
"Q de Kock","2017/18","Ram Slam T20 Challenge","Titans",6,73,72,101.388888888889,12.1666666666667,8,3,0,0,0,39
"Q de Kock","2021/22","CSA T20 Challenge","Titans",9,211,158,133.544303797468,23.4444444444444,28,3,0,0,1,72
"R Cameron","2011/12","MiWAY T20 Challenge","Impi",3,9,16,56.25,3,1,0,0,0,0,8
"R Frylinck","2011/12","MiWAY T20 Challenge","Dolphins",2,28,20,140,Inf,2,1,2,0,0,18
"R Frylinck","2012/13","Ram Slam T20 Challenge","Dolphins",2,12,7,171.428571428571,Inf,0,1,2,0,0,11
"R Frylinck","2013/14","Ram Slam T20 Challenge","Dolphins",8,42,42,100,6,3,2,1,0,0,14
"R Frylinck","2014/15","Ram Slam T20 Challenge","Dolphins",9,71,53,133.962264150943,11.8333333333333,6,4,3,0,0,21
"R Frylinck","2016/17","CSA T20 Challenge","Dolphins",7,120,69,173.913043478261,20,10,6,1,0,0,49
