"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","method","outcome","eliminator"
736295,6,"Titans","Warriors","male","2014/15",2014-11-23,"Ram Slam T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Warriors","field","D Wiese","BM White","M Erasmus","JD Cloete","A Paleker","SB Lambson",NA,NA,NA,NA,"tie",NA
736297,6,"Titans","Dolphins","male","2014/15",2014-11-26,"Ram Slam T20 Challenge",NA,"Willowmoore Park, Benoni","Benoni","Titans","bat","MQ Adams","AT Holdstock","EC Hendrikse","BM White","GH Pienaar","A Barnes","Titans",NA,19,NA,NA,NA
736299,6,"Cape Cobras","Warriors","male","2014/15",2014-11-28,"Ram Slam T20 Challenge",NA,"St George's Park, Port Elizabeth","Port Elizabeth","Warriors","field","RE Levi","LB Gcuma","MW Brown","Stephen Harris","IL Howell","SB Lambson","Cape Cobras",NA,72,NA,NA,NA
736301,6,"Knights","Dolphins","male","2014/15",2014-11-28,"Ram Slam T20 Challenge",NA,"Diamond Oval, Kimberley","Kimberley","Dolphins","field","RR Hendricks","AT Holdstock","JD Cloete","RN Hendricks",NA,"S Wadvalla","Knights",NA,39,NA,NA,NA
736303,6,"Lions","Titans","male","2014/15",2014-11-28,"Ram Slam T20 Challenge",NA,"Senwes Park, Potchefstroom","Potchefstroom","Lions","bat","E Leie","A Paleker","BM White","R Ellis",NA,"A Barnes","Lions",NA,1,NA,NA,NA
736305,6,"Lions","Dolphins","male","2014/15",2014-11-30,"Ram Slam T20 Challenge",NA,"Chevrolet Park, Bloemfontein","Bloemfontein","Dolphins","field","R Frylinck","AT Holdstock","S George","JAS Morton","A Paleker","S Wadvalla","Dolphins",5,NA,NA,NA,NA
736307,6,"Warriors","Titans","male","2014/15",2014-11-30,"Ram Slam T20 Challenge",NA,"Chevrolet Park, Bloemfontein","Bloemfontein","Warriors","bat","C Jonker","AT Holdstock","A Paleker","JAS Morton","S George","S Wadvalla","Warriors",NA,20,NA,NA,NA
736309,6,"Cape Cobras","Knights","male","2014/15",2014-11-30,"Ram Slam T20 Challenge",NA,"Chevrolet Park, Bloemfontein","Bloemfontein","Cape Cobras","bat","RJ Peterson","A Paleker","S George","JAS Morton","AT Holdstock","S Wadvalla","Cape Cobras",NA,8,NA,NA,NA
736311,6,"Warriors","Cape Cobras","male","2014/15",2014-12-03,"Ram Slam T20 Challenge",NA,"Boland Park, Paarl","Paarl","Warriors","bat","HM Amla","DJ Smith","S George","EC Hendrikse",NA,"A Barnes","Cape Cobras",9,NA,NA,NA,NA
736313,6,"Knights","Lions","male","2014/15",2014-12-03,"Ram Slam T20 Challenge",NA,"Diamond Oval, Kimberley","Kimberley","Lions","field",NA,"AT Holdstock","BP Jele","RN Hendricks","GH Pienaar","SB Lambson",NA,NA,NA,NA,"no result",NA
736315,6,"Lions","Knights","male","2014/15",2014-12-07,"Ram Slam T20 Challenge",NA,"New Wanderers Stadium, Johannesburg","Johannesburg","Lions","bat","MP Siboto","JD Cloete","S George","BP Jele","AT Holdstock","S Wadvalla","Knights",8,NA,NA,NA,NA
736317,6,"Cape Cobras","Knights","male","2014/15",2014-12-12,"Ram Slam T20 Challenge",NA,"Newlands, Cape Town","Cape Town","Cape Cobras","bat","OA Ramela","JD Cloete","S George","BP Jele","AT Holdstock","SB Lambson","Cape Cobras",NA,33,NA,NA,NA
851933,6,"Dolphins","Titans","male","2015/16",2015-11-01,"Ram Slam T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Titans","field","DA Miller","DJ Smith","MW Brown","RN Birkenstock","A Paleker","S Wadvalla","Dolphins",NA,6,NA,NA,NA
851937,6,"Cape Cobras","Warriors","male","2015/16",2015-11-06,"Ram Slam T20 Challenge",NA,"Boland Park, Paarl","Paarl","Warriors","field","RE Levi","DJ Smith","LB Gcuma","CD Isaacs",NA,"D Govindjee","Cape Cobras",NA,5,NA,NA,NA
851939,6,"Knights","Dolphins","male","2015/16",2015-11-06,"Ram Slam T20 Challenge",NA,"Diamond Oval, Kimberley","Kimberley","Dolphins","field","KP Pietersen","BP Jele","S George","RN Hendricks",NA,"SB Lambson","Dolphins",9,NA,NA,NA,NA
851943,6,"Dolphins","Warriors","male","2015/16",2015-11-08,"Ram Slam T20 Challenge",NA,"Kingsmead, Durban","Durban","Warriors","field","KP Pietersen","LB Gcuma","S George","BA Mantle","DJ Smith","A Barnes","Dolphins",NA,34,NA,NA,NA
851945,6,"Titans","Cape Cobras","male","2015/16",2015-11-08,"Ram Slam T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Cape Cobras","field","F Behardien","CD Isaacs","GH Pienaar","A Paleker",NA,"SB Lambson","Titans",NA,26,NA,NA,NA
851947,6,"Knights","Cape Cobras","male","2015/16",2015-11-11,"Ram Slam T20 Challenge",NA,"Diamond Oval, Kimberley","Kimberley","Cape Cobras","field","RR Hendricks","BP Jele","BM White","RN Hendricks","AT Holdstock","A Barnes","Cape Cobras",4,NA,NA,NA,NA
851949,6,"Warriors","Lions","male","2015/16",2015-11-13,"Ram Slam T20 Challenge",NA,"St George's Park, Port Elizabeth","Port Elizabeth","Lions","field","CN Ackermann","AT Holdstock","MW Brown","Stephen Harris",NA,"D Govindjee","Warriors",NA,25,NA,NA,NA
851953,6,"Dolphins","Cape Cobras","male","2015/16",2015-11-15,"Ram Slam T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Cape Cobras","field","RE Levi","S George","Stephen Harris","AT Holdstock","DJ Smith","A Barnes","Cape Cobras",5,NA,NA,NA,NA
851955,6,"Warriors","Titans","male","2015/16",2015-11-15,"Ram Slam T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Titans","field","Q de Kock","AT Holdstock","DJ Smith","Stephen Harris","S George","A Barnes","Titans",5,NA,NA,NA,NA
851957,6,"Lions","Knights","male","2015/16",2015-11-15,"Ram Slam T20 Challenge",NA,"Mangaung Oval, Bloemfontein","Bloemfontein","Lions","bat","E Leie","BM White","CD Isaacs","JAS Morton",NA,"SB Lambson","Lions",NA,20,NA,NA,NA
851959,6,"Titans","Dolphins","male","2015/16",2015-11-18,"Ram Slam T20 Challenge",NA,"Kingsmead, Durban","Durban","Dolphins","field","Q de Kock","BM White","S George","LB Gcuma","DJ Smith","S Wadvalla","Titans",NA,66,NA,NA,NA
851963,6,"Dolphins","Warriors","male","2015/16",2015-11-20,"Ram Slam T20 Challenge",NA,"Buffalo Park, East London","East London","Dolphins","bat",NA,"BP Jele","GH Pienaar","LJ Willemse",NA,"SB Lambson",NA,NA,NA,NA,"no result",NA
851965,6,"Knights","Cape Cobras","male","2015/16",2015-11-22,"Ram Slam T20 Challenge",NA,"Boland Park, Paarl","Paarl","Cape Cobras","field","RE Levi","AT Holdstock","S George","MW Brown",NA,"S Wadvalla","Cape Cobras",4,NA,NA,NA,NA
851969,6,"Knights","Lions","male","2015/16",2015-11-25,"Ram Slam T20 Challenge",NA,"Senwes Park, Potchefstroom","Potchefstroom","Lions","field","MP Siboto","A Paleker","Stephen Harris","BM White","AT Holdstock","SB Lambson","Knights",NA,29,NA,NA,NA
851971,6,"Dolphins","Knights","male","2015/16",2015-11-28,"Ram Slam T20 Challenge",NA,"St George's Park, Port Elizabeth","Port Elizabeth","Dolphins","bat","MP Siboto","AT Holdstock","S George","LB Gcuma","DJ Smith","D Govindjee","Knights",8,NA,NA,NA,NA
851973,6,"Titans","Warriors","male","2015/16",2015-11-28,"Ram Slam T20 Challenge",NA,"St George's Park, Port Elizabeth","Port Elizabeth","Titans","bat","M Mosehle","DJ Smith","LB Gcuma","AT Holdstock","S George","S Wadvalla","Titans",NA,40,NA,NA,NA
851975,6,"Lions","Cape Cobras","male","2015/16",2015-11-29,"Ram Slam T20 Challenge",NA,"New Wanderers Stadium, Johannesburg","Johannesburg","Lions","bat","JM Kemp","BM White","JD Cloete","PJ Vosloo","GH Pienaar","S Wadvalla","Cape Cobras",6,NA,NA,NA,NA
851977,6,"Warriors","Cape Cobras","male","2015/16",2015-12-02,"Ram Slam T20 Challenge",NA,"Buffalo Park, East London","East London","Warriors","bat","M Shezi","DJ Smith","Stephen Harris","LJ Willemse","S George","D Govindjee","Warriors",NA,12,NA,NA,NA
851979,6,"Cape Cobras","Dolphins","male","2015/16",2015-12-04,"Ram Slam T20 Challenge",NA,"Kingsmead, Durban","Durban","Cape Cobras","bat","KA Maharaj","AT Holdstock","S George","BA Mantle","LB Gcuma","A Barnes","Dolphins",8,NA,NA,NA,NA
851981,6,"Knights","Warriors","male","2015/16",2015-12-04,"Ram Slam T20 Challenge",NA,"Mangaung Oval, Bloemfontein","Bloemfontein","Warriors","field","AD Russell","A Paleker","CD Isaacs","MS Jansen",NA,"S Wadvalla","Warriors",6,NA,NA,NA,NA
851983,6,"Titans","Lions","male","2015/16",2015-12-04,"Ram Slam T20 Challenge",NA,"Willowmoore Park, Benoni","Benoni","Lions","field","JA Morkel","DJ Smith","JD Cloete","BM White",NA,"SB Lambson","Titans",NA,68,"D/L",NA,NA
851985,6,"Titans","Knights","male","2015/16",2015-12-06,"Ram Slam T20 Challenge",NA,"Willowmoore Park, Benoni","Benoni","Knights","field","AD Russell","JD Cloete","S George","GH Pienaar",NA,"D Govindjee","Knights",4,NA,NA,NA,NA
851989,6,"Dolphins","Cape Cobras","male","2015/16",2015-12-09,"Ram Slam T20 Challenge",NA,"Kingsmead, Durban","Durban","Dolphins","bat","RE Levi","DJ Smith","S George","BP Jele","AT Holdstock","SB Lambson","Dolphins",NA,5,NA,NA,NA
851991,6,"Dolphins","Titans","male","2015/16",2015-12-12,"Ram Slam T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Titans","field","H Davids","AT Holdstock","BP Jele","DJ Smith","S George","A Barnes","Titans",7,NA,NA,NA,NA
1003843,6,"Knights","Cape Cobras","male","2016/17",2016-11-12,"CSA T20 Challenge",NA,"New Wanderers Stadium, Johannesburg","Johannesburg","Cape Cobras","field","M de Lange","A Paleker","BP Jele","AT Holdstock","S George","SB Lambson","Knights",NA,38,NA,NA,NA
1003845,6,"Titans","Lions","male","2016/17",2016-11-12,"CSA T20 Challenge",NA,"New Wanderers Stadium, Johannesburg","Johannesburg","Lions","field","JA Morkel","AT Holdstock","S George","A Paleker","BP Jele","SB Lambson","Titans",NA,42,NA,NA,NA
1003847,6,"Dolphins","Warriors","male","2016/17",2016-11-13,"CSA T20 Challenge",NA,"Kingsmead, Durban","Durban","Warriors","field","ACR Birch","BP Jele","S George","GH Pienaar","DJ Smith","A Barnes","Warriors",7,NA,NA,NA,NA
1003849,6,"Cape Cobras","Titans","male","2016/17",2016-11-16,"CSA T20 Challenge",NA,"Boland Park, Paarl","Paarl","Cape Cobras","bat","JA Morkel","A Paleker","JD Cloete","J Wolhuter","MW Brown","A Barnes","Titans",6,NA,NA,NA,NA
1003855,6,"Knights","Titans","male","2016/17",2016-11-18,"CSA T20 Challenge",NA,"Willowmoore Park, Benoni","Benoni","Knights","bat","JA Morkel","CD Isaacs","S George","GH Pienaar","AT Holdstock","S Wadvalla","Titans",3,NA,NA,NA,NA
1003857,6,"Titans","Dolphins","male","2016/17",2016-11-20,"CSA T20 Challenge",NA,"Mangaung Oval, Bloemfontein","Bloemfontein","Dolphins","field","F Behardien","A Paleker","JD Cloete","Stephen Harris","CD Isaacs","A Barnes","Titans",NA,58,NA,NA,NA
1003859,6,"Warriors","Knights","male","2016/17",2016-11-20,"CSA T20 Challenge",NA,"Mangaung Oval, Bloemfontein","Bloemfontein","Warriors","bat","C Jonker","CD Isaacs","Stephen Harris","A Paleker","JD Cloete","A Barnes","Warriors",NA,42,NA,NA,NA
1003861,6,"Lions","Cape Cobras","male","2016/17",2016-11-20,"CSA T20 Challenge",NA,"Senwes Park, Potchefstroom","Potchefstroom","Lions","bat","AM Phangiso","AT Holdstock","S George","GH Pienaar",NA,"SB Lambson","Lions",NA,3,"D/L",NA,NA
1003865,6,"Lions","Warriors","male","2016/17",2016-11-25,"CSA T20 Challenge",NA,"St George's Park, Port Elizabeth","Port Elizabeth","Lions","bat","C Jonker","S George","Stephen Harris","A Jacobs","MW Brown","D Govindjee","Warriors",6,NA,NA,NA,NA
1003867,6,"Knights","Dolphins","male","2016/17",2016-11-25,"CSA T20 Challenge",NA,"Mangaung Oval, Bloemfontein","Bloemfontein","Knights","bat",NA,"AT Holdstock","A Paleker","MS Jansen",NA,"A Barnes","Dolphins",8,NA,NA,NA,NA
1003869,6,"Cape Cobras","Titans","male","2016/17",2016-11-25,"CSA T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Titans","field",NA,"BP Jele","DJ Smith","RN Birkenstock",NA,"SB Lambson",NA,NA,NA,NA,"no result",NA
1003871,6,"Titans","Knights","male","2016/17",2016-11-27,"CSA T20 Challenge",NA,"Diamond Oval, Kimberley","Kimberley","Knights","field","JA Morkel","AT Holdstock","A Paleker","RN Hendricks",NA,"A Barnes","Titans",NA,10,NA,NA,NA
1003873,6,"Lions","Dolphins","male","2016/17",2016-11-27,"CSA T20 Challenge",NA,"New Wanderers Stadium, Johannesburg","Johannesburg","Lions","bat","R Frylinck","BP Jele","BM White","PJ Vosloo","GH Pienaar","S Wadvalla","Lions",NA,6,NA,NA,NA
1003875,6,"Knights","Warriors","male","2016/17",2016-11-30,"CSA T20 Challenge",NA,"St George's Park, Port Elizabeth","Port Elizabeth","Knights","bat","JT Smuts","DJ Smith","LB Gcuma","Stephen Harris","S George","D Govindjee","Warriors",8,NA,NA,NA,NA
1003877,6,"Titans","Dolphins","male","2016/17",2016-11-30,"CSA T20 Challenge",NA,"Kingsmead, Durban","Durban","Titans","bat","CS Delport","A Paleker","JD Cloete","GH Pienaar",NA,"S Wadvalla","Dolphins",6,NA,NA,NA,NA
1003879,6,"Lions","Knights","male","2016/17",2016-12-02,"CSA T20 Challenge",NA,"Diamond Oval, Kimberley","Kimberley","Lions","bat","NJ van den Bergh","A Paleker","BP Jele","RN Hendricks","GH Pienaar","A Barnes","Lions",NA,20,NA,NA,NA
1003881,6,"Titans","Warriors","male","2016/17",2016-12-02,"CSA T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Warriors","field","ACR Birch","DJ Smith","LB Gcuma","BM White",NA,"SB Lambson","Warriors",6,NA,NA,NA,NA
1003883,6,"Lions","Warriors","male","2016/17",2016-12-04,"CSA T20 Challenge",NA,"Kingsmead, Durban","Durban","Lions","bat","HE van der Dussen","BM White","LB Gcuma",NA,"S George","S Wadvalla","Lions",NA,5,NA,NA,NA
1003885,6,"Dolphins","Cape Cobras","male","2016/17",2016-12-04,"CSA T20 Challenge",NA,"Kingsmead, Durban","Durban","Dolphins","bat","RK Kleinveldt","AT Holdstock","S George","BM White","LB Gcuma","S Wadvalla","Cape Cobras",7,NA,NA,NA,NA
1003887,6,"Knights","Cape Cobras","male","2016/17",2016-12-07,"CSA T20 Challenge",NA,"Newlands, Cape Town","Cape Town","Knights","bat","RE Levi","BP Jele","S George","A Steenkamp",NA,"S Wadvalla","Cape Cobras",8,NA,NA,NA,NA
1003889,6,"Dolphins","Warriors","male","2016/17",2016-12-07,"CSA T20 Challenge",NA,"Buffalo Park, East London","East London","Dolphins","bat","JT Smuts","BM White","Stephen Harris","LJ Willemse",NA,"D Govindjee","Warriors",7,NA,NA,NA,NA
1003891,6,"Titans","Lions","male","2016/17",2016-12-07,"CSA T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Lions","field","D Wiese","AT Holdstock","LB Gcuma","A Paleker","JD Cloete","SB Lambson","Titans",NA,46,NA,NA,NA
1003895,6,"Lions","Knights","male","2016/17",2016-12-09,"CSA T20 Challenge",NA,"Senwes Park, Potchefstroom","Potchefstroom","Knights","field","RS Second","A Paleker","DJ Smith","GH Pienaar",NA,"A Barnes","Knights",NA,3,"D/L",NA,NA
1003899,6,"Titans","Warriors","male","2016/17",2016-12-11,"CSA T20 Challenge",NA,"Buffalo Park, East London","East London","Warriors","field","F Behardien","BP Jele","LB Gcuma","LJ Willemse","S George","D Govindjee","Titans",NA,6,NA,NA,NA
1003901,6,"Dolphins","Knights","male","2016/17",2016-12-11,"CSA T20 Challenge",NA,"Kingsmead, Durban","Durban","Knights","field","D du Preez","A Paleker","BM White","PJ Vosloo",NA,"S Wadvalla","Knights",9,NA,"D/L",NA,NA
1003903,6,"Lions","Warriors","male","2016/17",2016-12-13,"CSA T20 Challenge",NA,"St George's Park, Port Elizabeth","Port Elizabeth","Lions","bat","CA Ingram","AT Holdstock","S George","A Paleker","BP Jele","D Govindjee","Warriors",7,NA,NA,NA,NA
1003905,6,"Titans","Warriors","male","2016/17",2016-12-16,"CSA T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Warriors","field","D Wiese","A Paleker","BP Jele","AT Holdstock","S George","S Wadvalla","Titans",NA,6,NA,NA,NA
1124658,6,"Warriors","Knights","male","2017/18",2017-11-10,"Ram Slam T20 Challenge",1,"St George's Park, Port Elizabeth","Port Elizabeth","Knights","field","SC van Schalkwyk","BP Jele","S George","A Jacobs","BM White","ZTA Ndamane","Knights",8,NA,NA,NA,NA
1124659,6,"Dolphins","Cape Cobras","male","2017/18",2017-11-12,"Ram Slam T20 Challenge",2,"SuperSport Park, Centurion","Centurion","Cape Cobras","field","KA Maharaj","A Paleker","DJ Smith","LB Gcuma",NA,"S Wadvalla","Dolphins",NA,15,"D/L",NA,NA
1124661,6,"Titans","Knights","male","2017/18",2017-11-15,"Ram Slam T20 Challenge",4,"Diamond Oval, Kimberley","Kimberley","Knights","field","JA Morkel","BM White","PJ Vosloo","MS Jansen","RN Hendricks","LH Matroos","Titans",NA,38,NA,NA,NA
1124662,6,"Titans","Warriors","male","2017/18",2017-11-17,"Ram Slam T20 Challenge",5,"Buffalo Park, East London","East London","Warriors","field","F Behardien","DJ Smith","MW Brown","CD Isaacs",NA,"GH Pienaar","Titans",NA,61,NA,NA,NA
1124664,6,"Cape Cobras","Lions","male","2017/18",2017-11-17,"Ram Slam T20 Challenge",7,"New Wanderers Stadium, Johannesburg","Johannesburg","Cape Cobras","bat","K Rabada","AT Holdstock","A Paleker","RN Birkenstock","BM White","A Barnes","Lions",7,NA,NA,NA,NA
1124665,6,"Dolphins","Lions","male","2017/18",2017-11-19,"Ram Slam T20 Challenge",8,"Senwes Park, Potchefstroom","Potchefstroom","Dolphins","bat","RR Hendricks","CD Isaacs","JD Cloete","MW Brown",NA,"SB Lambson","Lions",6,NA,NA,NA,NA
1124666,6,"Cape Cobras","Titans","male","2017/18",2017-11-19,"Ram Slam T20 Challenge",9,"SuperSport Park, Centurion","Centurion","Titans","field","DW Steyn","A Jacobs","S George","PJ Vosloo","BM White","GH Pienaar","Titans",7,NA,NA,NA,NA
1124668,6,"Cape Cobras","Lions","male","2017/18",2017-11-24,"Ram Slam T20 Challenge",11,"Boland Park, Paarl","Paarl","Lions","field","JP Duminy","A Steenkamp","BP Jele","MW Brown","CD Isaacs","LH Matroos","Cape Cobras",NA,6,NA,NA,NA
1124669,6,"Warriors","Knights","male","2017/18",2017-11-24,"Ram Slam T20 Challenge",12,"Mangaung Oval, Bloemfontein","Bloemfontein","Knights","field",NA,"BM White","RN Hendricks","MS Jansen",NA,"A Barnes","Knights",4,NA,NA,NA,NA
1124671,6,"Lions","Warriors","male","2017/18",2017-11-26,"Ram Slam T20 Challenge",14,"Newlands, Cape Town","Cape Town","Warriors","field","CA Ingram","A Steenkamp","S George","TC Mokorosi","BP Jele","LH Matroos","Warriors",4,NA,NA,NA,NA
1124672,6,"Knights","Cape Cobras","male","2017/18",2017-11-26,"Ram Slam T20 Challenge",15,"Newlands, Cape Town","Cape Town","Cape Cobras","field","JP Duminy","BP Jele","TC Mokorosi","A Steenkamp","S George","LH Matroos","Cape Cobras",3,NA,NA,NA,NA
1124673,6,"Cape Cobras","Warriors","male","2017/18",2017-11-29,"Ram Slam T20 Challenge",16,"Boland Park, Paarl","Paarl","Cape Cobras","bat","GF Linde","AT Holdstock","JD Cloete","TC Mokorosi",NA,"LH Matroos","Cape Cobras",NA,10,NA,NA,NA
1124675,6,"Cape Cobras","Dolphins","male","2017/18",2017-12-01,"Ram Slam T20 Challenge",18,"Kingsmead, Durban","Durban","Dolphins","field",NA,"BM White","LB Gcuma","DJ Smith",NA,"GH Pienaar",NA,NA,NA,NA,"no result",NA
1124676,6,"Knights","Lions","male","2017/18",2017-12-01,"Ram Slam T20 Challenge",19,"Mangaung Oval, Bloemfontein","Bloemfontein","Lions","field",NA,"A Paleker","BP Jele","JAS Morton","RN Hendricks","S Wadvalla",NA,NA,NA,NA,"no result",NA
1124677,6,"Titans","Warriors","male","2017/18",2017-12-01,"Ram Slam T20 Challenge",20,"Willowmoore Park, Benoni","Benoni","Warriors","field","AB de Villiers","JD Cloete","MW Brown",NA,NA,"SB Lambson","Titans",NA,56,"D/L",NA,NA
1124678,6,"Knights","Titans","male","2017/18",2017-12-03,"Ram Slam T20 Challenge",21,"St George's Park, Port Elizabeth","Port Elizabeth","Knights","bat","DW Steyn","A Jacobs","Stephen Harris","Siphelele Gasa","S George","GH Pienaar","Titans",5,NA,NA,NA,NA
1124679,6,"Warriors","Dolphins","male","2017/18",2017-12-03,"Ram Slam T20 Challenge",22,"St George's Park, Port Elizabeth","Port Elizabeth","Warriors","bat","R Frylinck","S George","Siphelele Gasa","A Jacobs","Stephen Harris","GH Pienaar","Warriors",NA,1,NA,NA,NA
1124681,6,"Cape Cobras","Knights","male","2017/18",2017-12-06,"Ram Slam T20 Challenge",24,"Diamond Oval, Kimberley","Kimberley","Knights","field","DA Miller","AT Holdstock","PJ Vosloo","RN Hendricks",NA,"SB Lambson","Cape Cobras",NA,5,NA,NA,NA
1124683,6,"Knights","Dolphins","male","2017/18",2017-12-08,"Ram Slam T20 Challenge",26,"Mangaung Oval, Bloemfontein","Bloemfontein","Dolphins","field","MN van Wyk","AT Holdstock","RN Hendricks","JAS Morton","JD Cloete","ZTA Ndamane","Dolphins",6,NA,NA,NA,NA
1124684,6,"Warriors","Lions","male","2017/18",2017-12-08,"Ram Slam T20 Challenge",27,"Senwes Park, Potchefstroom","Potchefstroom","Warriors","bat","JT Smuts","BP Jele","BM White","Siphelele Gasa",NA,"SB Lambson","Warriors",NA,4,"D/L",NA,NA
1124685,6,"Warriors","Cape Cobras","male","2017/18",2017-12-10,"Ram Slam T20 Challenge",28,"Buffalo Park, East London","East London","Cape Cobras","field","CA Ingram","DJ Smith","Stephen Harris","A Jacobs",NA,"D Govindjee","Warriors",NA,18,NA,NA,NA
1124686,6,"Dolphins","Titans","male","2017/18",2017-12-10,"Ram Slam T20 Challenge",29,"Kingsmead, Durban","Durban","Dolphins","bat","MN van Wyk","A Paleker","S George","LB Gcuma",NA,"SB Lambson","Dolphins",NA,89,NA,NA,NA
1124687,6,"Lions","Knights","male","2017/18",2017-12-10,"Ram Slam T20 Challenge",30,"New Wanderers Stadium, Johannesburg","Johannesburg","Knights","field",NA,"BP Jele","BM White","Siphelele Gasa","AT Holdstock","ZTA Ndamane",NA,NA,NA,NA,"no result",NA
1124688,6,"Warriors","Titans","male","2017/18",2017-12-13,"Ram Slam T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Titans","field","T Shamsi","AT Holdstock","BP Jele","LB Gcuma","BM White","A Barnes","Titans",8,NA,NA,NA,NA
1124690,6,"Dolphins","Titans","male","2017/18",2017-12-16,"Ram Slam T20 Challenge",NA,"SuperSport Park, Centurion","Centurion","Titans","field","Q de Kock","BP Jele","S George","A Paleker","AT Holdstock","ZTA Ndamane","Titans",7,NA,NA,NA,NA
1157224,6,"Titans","Warriors","male","2018/19",2019-04-05,"CSA T20 Challenge",1,"SuperSport Park, Centurion","Centurion","Warriors","field","GL Cloete","S George","Stephen Harris","Siphelele Gasa","JD Cloete","S Wadvalla","Warriors",NA,4,"D/L",NA,NA
1157225,6,"Knights","Dolphins","male","2018/19",2019-04-06,"CSA T20 Challenge",2,"Kingsmead, Durban","Durban","Dolphins","field","P Subrayen","AT Holdstock","A Paleker","LB Gcuma","DJ Smith","GH Pienaar","Dolphins",4,NA,NA,NA,NA
1157226,6,"Cape Cobras","Lions","male","2018/19",2019-04-07,"CSA T20 Challenge",3,"New Wanderers Stadium, Johannesburg","Johannesburg","Lions","field","VD Philander","BP Jele","BM White","Siphelele Gasa","A Jacobs","ZTA Ndamane","Cape Cobras",NA,5,NA,NA,NA
1157227,6,"Lions","Dolphins","male","2018/19",2019-04-10,"CSA T20 Challenge",5,"Kingsmead, Durban","Durban","Dolphins","field","BC Fortuin","BM White","MW Brown","DJ Smith",NA,"S Wadvalla","Lions",NA,18,NA,NA,NA
1157229,6,"Cape Cobras","Titans","male","2018/19",2019-04-10,"CSA T20 Challenge",6,"Willowmoore Park, Benoni","Benoni","Titans","field","H Davids","AT Holdstock","JD Cloete","J Sadler","CD Isaacs","GH Pienaar","Titans",7,NA,NA,NA,NA
1157230,6,"Warriors","Cape Cobras","male","2018/19",2019-04-12,"CSA T20 Challenge",7,"Boland Park, Paarl","Paarl","Cape Cobras","field","A Mgijima","AT Holdstock","A Jacobs","A Steenkamp","MW Brown","S Wadvalla","Cape Cobras",7,NA,NA,NA,NA
1157231,6,"Lions","Knights","male","2018/19",2019-04-12,"CSA T20 Challenge",8,"Senwes Park, Potchefstroom","Potchefstroom","Knights","field","BC Fortuin","BP Jele","DJ Smith","JD Cloete",NA,"GH Pienaar","Lions",NA,40,NA,NA,NA
1157233,6,"Cape Cobras","Dolphins","male","2018/19",2019-04-14,"CSA T20 Challenge",10,"Newlands, Cape Town","Cape Town","Dolphins","field","RK Kleinveldt","AT Holdstock","A Jacobs","TC Mokorosi",NA,"S Wadvalla","Cape Cobras",NA,8,NA,NA,NA
1157234,6,"Warriors","Lions","male","2018/19",2019-04-14,"CSA T20 Challenge",11,"Buffalo Park, East London","East London","Lions","field",NA,"BP Jele","BM White","D Arkeldien","Siphelele Gasa","D Govindjee",NA,NA,NA,NA,"no result",NA
1157236,6,"Cape Cobras","Knights","male","2018/19",2019-04-16,"CSA T20 Challenge",13,"Newlands, Cape Town","Cape Town","Knights","field","VD Philander","BM White","DJ Smith","A Steenkamp","A Paleker","LH Matroos","Cape Cobras",NA,5,NA,NA,NA
1157238,6,"Lions","Titans","male","2018/19",2019-04-18,"CSA T20 Challenge",15,"New Wanderers Stadium, Johannesburg","Johannesburg","Titans","field","HE van der Dussen","AT Holdstock","Stephen Harris","MN Gampu","JD Cloete","SB Lambson","Lions",NA,19,NA,NA,NA
1157240,6,"Dolphins","Titans","male","2018/19",2019-04-20,"CSA T20 Challenge",17,"City Oval, Pietermaritzburg","Pietermaritzburg","Titans","field","P Subrayen","AT Holdstock","PJ Vosloo","DJ Smith",NA,"S Wadvalla","Titans",8,NA,NA,NA,NA
1157245,6,"Titans","Cape Cobras","male","2018/19",2019-04-24,"CSA T20 Challenge",22,"Boland Park, Paarl","Paarl","Cape Cobras","field","A Mgijima","BM White","LB Gcuma","GA Von Willingh",NA,"LH Matroos","Cape Cobras",3,NA,NA,NA,NA
1157247,6,"Lions","Warriors","male","2018/19",2019-04-24,"CSA T20 Challenge",24,"New Wanderers Stadium, Johannesburg","Johannesburg","Warriors","field","JT Smuts","BP Jele","MW Brown","J Sadler",NA,"S Wadvalla","Warriors",9,NA,NA,NA,NA
1157248,6,"Cape Cobras","Lions","male","2018/19",2019-04-26,"CSA T20 Challenge",25,"Newlands, Cape Town","Cape Town","Lions","field","HE van der Dussen","A Paleker","PJ Vosloo","TC Mokorosi","MW Brown","SA Fritz","Lions",6,NA,NA,NA,NA
