"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"JS Paris","2021/22","Sheffield Shield","Western Australia",9,127,335,37.910447761194,18.1428571428571,13,2,2,0,0,27
"JS Paris","2022/23","Sheffield Shield","Western Australia",8,123,384,32.03125,20.5,10,1,2,0,0,31
"JS Paris","2023/24","Sheffield Shield","Western Australia",15,220,588,37.4149659863946,18.3333333333333,23,2,3,0,0,40
"JW Wells","2017/18","Sheffield Shield","Western Australia",2,19,54,35.1851851851852,9.5,3,0,0,0,0,13
"K Brazell","2023/24","Sheffield Shield","South Australia",6,104,298,34.8993288590604,17.3333333333333,19,0,0,0,0,30
"KJS Elliott","2023/24","Sheffield Shield","Tasmania",4,37,103,35.9223300970874,9.25,3,0,0,0,0,21
"KR Patterson","2017/18","Sheffield Shield","New South Wales",7,154,367,41.9618528610354,25.6666666666667,18,0,1,0,1,72
"KR Patterson","2018/19","Sheffield Shield","New South Wales",8,133,350,38,19,16,0,1,0,1,56
"KR Patterson","2019/20","Marsh Sheffield Shield","New South Wales",5,130,287,45.2961672473868,32.5,16,0,1,0,1,54
"KR Patterson","2020/21","Sheffield Shield","New South Wales",16,342,729,46.9135802469136,21.375,42,2,0,1,0,102
"KR Patterson","2021/22","Sheffield Shield","New South Wales",9,253,498,50.8032128514056,28.1111111111111,38,1,0,1,0,112
"KR Patterson","2022/23","Sheffield Shield","New South Wales",16,417,966,43.167701863354,29.7857142857143,36,2,2,1,2,122
"KR Patterson","2023/24","Sheffield Shield","New South Wales",4,59,160,36.875,14.75,4,1,0,0,0,32
"KR Smith","2018/19","Sheffield Shield","South Australia",2,25,94,26.5957446808511,12.5,3,0,0,0,0,24
"KR Smith","2022/23","Sheffield Shield","South Australia",2,46,68,67.6470588235294,23,8,0,0,0,0,46
"KR Smith","2023/24","Sheffield Shield","South Australia",6,101,165,61.2121212121212,16.8333333333333,21,0,0,0,0,33
"KW Richardson","2017/18","Sheffield Shield","South Australia",2,19,30,63.3333333333333,9.5,2,1,0,0,0,16
"KW Richardson","2020/21","Sheffield Shield","South Australia",1,3,25,12,3,0,0,0,0,0,3
"L Guthrie","2017/18","Sheffield Shield","Western Australia",3,4,15,26.6666666666667,1.33333333333333,1,0,0,0,0,4
"L Guthrie","2018/19","Sheffield Shield","Western Australia",5,25,63,39.6825396825397,12.5,3,0,3,0,0,14
"L Guthrie","2019/20","Marsh Sheffield Shield","Western Australia",2,13,60,21.6666666666667,13,0,0,1,0,0,13
"L Guthrie","2020/21","Sheffield Shield","Western Australia",1,8,16,50,8,2,0,0,0,0,8
"L Guthrie","2022/23","Sheffield Shield","Queensland",3,27,61,44.2622950819672,13.5,3,0,1,0,0,16
"L Guthrie","2023/24","Sheffield Shield","Queensland",4,27,96,28.125,9,4,0,1,0,0,9
"L Haskett","2023/24","Sheffield Shield","Western Australia",7,31,98,31.6326530612245,7.75,2,0,3,0,0,8
"L Neil-Smith","2019/20","Marsh Sheffield Shield","Tasmania",5,62,199,31.1557788944724,15.5,3,0,1,0,0,37
"L Neil-Smith","2020/21","Sheffield Shield","Tasmania",1,13,67,19.4029850746269,13,1,0,0,0,0,13
"L Neil-Smith","2021/22","Sheffield Shield","Tasmania",4,169,456,37.0614035087719,56.3333333333333,21,2,1,0,2,71
"L Neil-Smith","2022/23","Sheffield Shield","Tasmania",3,30,100,30,15,4,0,1,0,0,20
"L Neil-Smith","2023/24","Sheffield Shield","Tasmania",7,52,246,21.1382113821138,7.42857142857143,7,1,0,0,0,23
"L Pope","2018/19","Sheffield Shield","South Australia",3,0,15,0,0,0,0,0,0,0,0
"L Pope","2019/20","Marsh Sheffield Shield","South Australia",2,3,22,13.6363636363636,3,0,0,1,0,0,3
"L Pope","2020/21","Sheffield Shield","South Australia",6,5,48,10.4166666666667,1.66666666666667,0,0,3,0,0,5
"L Pope","2021/22","Sheffield Shield","South Australia",6,22,105,20.952380952381,5.5,2,0,2,0,0,12
"L Scott","2020/21","Sheffield Shield","South Australia",12,245,705,34.7517730496454,24.5,27,5,2,0,1,61
