"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"L Scott","South Australia","2022/23","Sheffield Shield",5,58,14,185,4,46.25,3.18965517241379,87,267,0,0,"2/20"
"Fawad Ahmed","Victoria","2017/18","Sheffield Shield",2,52.1,6,189,4,47.25,3.62300319488818,78.25,221,1,0,"4/68"
"MS Wade","Tasmania","2018/19","Sheffield Shield",11,43,1,196,4,49,4.55813953488372,64.5,156,0,0,"2/20"
"C Green","Western Australia","2021/22","Sheffield Shield",5,54,10,207,4,51.75,3.83333333333333,81,244,0,0,"1/25"
"L Neil-Smith","Tasmania","2019/20","Marsh Sheffield Shield",6,67.4,11,212,4,53,3.13300492610837,101.5,300,0,0,"2/17"
"DMK Grant","South Australia","2020/21","Sheffield Shield",3,64.1,12,223,4,55.75,3.47532467532467,96.25,278,0,0,"2/81"
"MP Kuhnemann","Queensland","2020/21","Sheffield Shield",5,80,17,227,4,56.75,2.8375,120,377,0,0,"2/85"
"NM Lyon","New South Wales","2021/22","Sheffield Shield",4,106,28,251,4,62.75,2.36792452830189,159,502,0,0,"3/63"
"JM Holland","Victoria","2019/20","Marsh Sheffield Shield",3,93,19,263,4,65.75,2.82795698924731,139.5,425,0,0,"3/29"
"BM Hope","Tasmania","2021/22","Sheffield Shield",2,13,4,33,3,11,2.53846153846154,26,65,0,0,"3/15"
"HWR Cartwright","Western Australia","2022/23","Sheffield Shield",4,12,3,37,3,12.3333333333333,3.08333333333333,24,51,0,0,"3/14"
"AC Agar","Western Australia","2017/18","Sheffield Shield",1,25,10,41,3,13.6666666666667,1.64,50,125,0,0,"3/41"
"RP Meredith","Tasmania","2021/22","Sheffield Shield",1,19,7,45,3,15,2.36842105263158,38,97,0,0,"3/45"
"S Milenko","Tasmania","2018/19","Sheffield Shield",3,29,6,56,3,18.6666666666667,1.93103448275862,58,142,0,0,"2/39"
"TA Copeland","New South Wales","2022/23","Sheffield Shield",2,31.2,8,65,3,21.6666666666667,2.07446808510638,62.6666666666667,153,0,0,"3/63"
"CP Tremain","Victoria","2017/18","Sheffield Shield",2,32,9,69,3,23,2.15625,64,159,0,0,"2/27"
"J Edwards","New South Wales","2019/20","Marsh Sheffield Shield",4,18,2,69,3,23,3.83333333333333,36,75,0,0,"2/42"
"HWR Cartwright","Western Australia","2019/20","Marsh Sheffield Shield",2,21,0,74,3,24.6666666666667,3.52380952380952,42,83,0,0,"3/61"
"SM Boland","Victoria","2017/18","Sheffield Shield",2,34,11,76,3,25.3333333333333,2.23529411764706,68,166,0,0,"3/43"
"MR Marsh","Western Australia","2020/21","Sheffield Shield",2,23,1,85,3,28.3333333333333,3.69565217391304,46,99,0,0,"3/84"
"CL McClure","Victoria","2023/24","Sheffield Shield",1,22,2,86,3,28.6666666666667,3.90909090909091,44,95,0,0,"3/86"
"J Edwards","New South Wales","2018/19","Sheffield Shield",5,24,3,86,3,28.6666666666667,3.58333333333333,48,103,0,0,"1/16"
"SL Kerber","South Australia","2020/21","Sheffield Shield",1,29.3,7,92,3,30.6666666666667,3.11864406779661,59,128,0,0,"3/92"
"TD Andrews","South Australia","2018/19","Sheffield Shield",2,41.2,10,92,3,30.6666666666667,2.2258064516129,82.6666666666667,191,0,0,"2/42"
"JM Mennie","South Australia","2016/17","Sheffield Shield",2,49,16,94,3,31.3333333333333,1.91836734693878,98,244,0,0,"2/41"
"M Labuschagne","Queensland","2018/19","Sheffield Shield",5,32,3,103,3,34.3333333333333,3.21875,64,132,0,0,"1/5"
"MW Short","Victoria","2019/20","Marsh Sheffield Shield",7,48,7,103,3,34.3333333333333,2.14583333333333,96,222,0,0,"2/23"
"TW Gray","New South Wales","2022/23","Sheffield Shield",2,28,3,104,3,34.6666666666667,3.71428571428571,56,111,0,0,"3/58"
"C Green","Western Australia","2018/19","Sheffield Shield",2,28,5,108,3,36,3.85714285714286,56,128,0,0,"2/56"
"XA Crone","Victoria","2023/24","Sheffield Shield",2,24.3,0,108,3,36,4.40816326530612,49,91,0,0,"3/46"
"BJ Webster","Tasmania","2018/19","Sheffield Shield",2,46,9,132,3,44,2.8695652173913,92,206,0,0,"2/21"
"DJ Worrall","South Australia","2016/17","Sheffield Shield",2,47,12,132,3,44,2.80851063829787,94,226,0,0,"2/46"
"JM Carder","Western Australia","2020/21","Sheffield Shield",1,31.5,2,134,3,44.6666666666667,4.20942408376963,63.6666666666667,111,0,0,"3/134"
"Fawad Ahmed","Victoria","2016/17","Sheffield Shield",2,31,2,136,3,45.3333333333333,4.38709677419355,62,115,0,0,"3/81"
"AM Hardie","Western Australia","2020/21","Sheffield Shield",3,36,1,152,3,50.6666666666667,4.22222222222222,72,150,0,0,"2/79"
"WG Bosisto","South Australia","2019/20","Marsh Sheffield Shield",6,54.2,7,157,3,52.3333333333333,2.88957055214724,108.666666666667,239,0,0,"1/0"
"AM Hardie","Western Australia","2019/20","Marsh Sheffield Shield",3,51,12,163,3,54.3333333333333,3.19607843137255,102,242,0,0,"2/58"
"J Medew-Ewen","South Australia","2020/21","Sheffield Shield",2,39,8,165,3,55,4.23076923076923,78,156,0,0,"2/105"
"MW Short","Victoria","2023/24","Sheffield Shield",6,56.1,7,165,3,55,2.93768545994065,112.333333333333,235,0,0,"2/58"
"HNA Conway","South Australia","2022/23","Sheffield Shield",4,66,16,194,3,64.6666666666667,2.93939393939394,132,309,0,0,"2/51"
"LJ Robins","South Australia","2019/20","Marsh Sheffield Shield",3,60,7,207,3,69,3.45,120,260,0,0,"2/49"
"RP Kellepotha","Victoria","2022/23","Sheffield Shield",4,51,3,210,3,70,4.11764705882353,102,196,0,0,"2/122"
"LJ Robins","South Australia","2018/19","Sheffield Shield",4,60,10,215,3,71.6666666666667,3.58333333333333,120,273,0,0,"1/25"
"TM Head","South Australia","2020/21","Sheffield Shield",6,53.1,7,215,3,71.6666666666667,4.04388714733542,106.333333333333,200,0,0,"1/29"
"S Milenko","Tasmania","2019/20","Marsh Sheffield Shield",5,75,20,217,3,72.3333333333333,2.89333333333333,150,358,0,0,"2/47"
"GJ Maxwell","Victoria","2019/20","Marsh Sheffield Shield",2,61,7,227,3,75.6666666666667,3.72131147540984,122,240,0,0,"2/158"
"BL Edwards","Queensland","2021/22","Sheffield Shield",5,58.3,7,239,3,79.6666666666667,4.08547008547009,117,248,0,0,"3/95"
"L Guthrie","Western Australia","2020/21","Sheffield Shield",3,61,7,260,3,86.6666666666667,4.26229508196721,122,246,0,0,"2/163"
"A Zampa","South Australia","2016/17","Sheffield Shield",2,74.5,13,261,3,87,3.48775055679287,149.666666666667,333,0,0,"2/86"
"TD Andrews","South Australia","2019/20","Marsh Sheffield Shield",5,78,5,271,3,90.3333333333333,3.47435897435897,156,299,0,0,"2/130"
"JP Faulkner","Tasmania","2017/18","Sheffield Shield",2,10.3,2,22,2,11,2.0952380952381,31.5,52,0,0,"1/9"
"MC Henriques","New South Wales","2019/20","Marsh Sheffield Shield",3,12,2,34,2,17,2.83333333333333,36,54,0,0,"1/11"
"H McKenzie","Western Australia","2023/24","Sheffield Shield",1,11,0,37,2,18.5,3.36363636363636,33,41,0,0,"2/37"
"NA McSweeney","Queensland","2019/20","Marsh Sheffield Shield",1,15,4,37,2,18.5,2.46666666666667,45,65,0,0,"2/37"
"AC Agar","Western Australia","2019/20","Marsh Sheffield Shield",2,33,10,56,2,28,1.6969696969697,99,160,0,0,"1/8"
"WG Bosisto","Western Australia","2017/18","Sheffield Shield",3,17,5,56,2,28,3.29411764705882,51,79,0,0,"1/11"
"PM Siddle","Victoria","2017/18","Sheffield Shield",2,31,11,61,2,30.5,1.96774193548387,93,163,0,0,"1/20"
"MP Stoinis","Western Australia","2022/23","Sheffield Shield",3,17,1,64,2,32,3.76470588235294,51,72,0,0,"1/21"
"MW Edwards","New South Wales","2017/18","Sheffield Shield",2,14,3,65,2,32.5,4.64285714285714,42,62,0,0,"1/26"
"CL McClure","Victoria","2021/22","Sheffield Shield",1,22.2,8,67,2,33.5,3,67,108,0,0,"2/67"
"SL Rainbird","Tasmania","2023/24","Sheffield Shield",1,23.3,2,72,2,36,3.06382978723404,70.5,102,0,0,"2/72"
"AB Holder","Western Australia","2017/18","Sheffield Shield",1,22,6,74,2,37,3.36363636363636,66,106,0,0,"2/74"
"NJ Rimmington","Queensland","2017/18","Sheffield Shield",2,28,7,74,2,37,2.64285714285714,84,136,0,0,"2/35"
"WG Bosisto","South Australia","2020/21","Sheffield Shield",2,12,0,74,2,37,6.16666666666667,36,31,0,0,"2/45"
"HP Kingston","Tasmania","2018/19","Sheffield Shield",2,25,5,77,2,38.5,3.08,75,117,0,0,"2/55"
"KW Richardson","South Australia","2020/21","Sheffield Shield",1,30,9,79,2,39.5,2.63333333333333,90,144,0,0,"2/79"
"SNJ O'Keefe","New South Wales","2017/18","Sheffield Shield",1,40,10,80,2,40,2,120,187,0,0,"2/80"
"A Pyecroft","Tasmania","2019/20","Marsh Sheffield Shield",2,30.2,7,86,2,43,2.83516483516484,91,145,0,0,"2/9"
"CJ Gannon","Western Australia","2021/22","Sheffield Shield",2,33,9,86,2,43,2.60606060606061,99,167,0,0,"2/60"
"AA Bevilaqua","Western Australia","2017/18","Sheffield Shield",3,32,8,92,2,46,2.875,96,150,0,0,"1/21"
"PJ Cummins","New South Wales","2017/18","Sheffield Shield",2,31,9,93,2,46.5,3,93,146,0,0,"2/22"
"TM Head","South Australia","2016/17","Sheffield Shield",2,34,8,93,2,46.5,2.73529411764706,102,156,0,0,"2/31"
"JM Bird","Tasmania","2017/18","Sheffield Shield",2,29,7,99,2,49.5,3.41379310344828,87,134,0,0,"2/77"
"J Edwards","New South Wales","2022/23","Sheffield Shield",5,50,13,109,2,54.5,2.18,150,242,0,0,"2/44"
"C Green","Western Australia","2023/24","Sheffield Shield",4,34,10,115,2,57.5,3.38235294117647,102,155,0,0,"1/14"
"J Merlo","Victoria","2021/22","Sheffield Shield",6,31,3,118,2,59,3.80645161290323,93,130,0,0,"2/14"
"C Green","Western Australia","2020/21","Sheffield Shield",5,42,11,122,2,61,2.9047619047619,126,198,0,0,"1/15"
"LC Hatcher","New South Wales","2020/21","Sheffield Shield",1,20,1,126,2,63,6.3,60,69,0,0,"2/126"
"KW Richardson","South Australia","2017/18","Sheffield Shield",2,32,3,132,2,66,4.125,96,137,0,0,"1/49"
"TD Andrews","Tasmania","2022/23","Sheffield Shield",2,43,7,135,2,67.5,3.13953488372093,129,174,0,0,"2/126"
"RP Meredith","Tasmania","2017/18","Sheffield Shield",4,34,5,137,2,68.5,4.02941176470588,102,150,0,0,"1/25"
"D Warren","Victoria","2023/24","Sheffield Shield",4,46,7,138,2,69,3,138,196,0,0,"1/29"
"M Labuschagne","Queensland","2020/21","Sheffield Shield",8,37.3,7,143,2,71.5,3.81333333333333,112.5,161,0,0,"1/8"
"SNJ O'Keefe","New South Wales","2018/19","Sheffield Shield",6,71,18,144,2,72,2.02816901408451,213,338,0,0,"1/51"
"JJS Sangha","New South Wales","2022/23","Sheffield Shield",3,27,1,148,2,74,5.48148148148148,81,89,0,0,"1/35"
"JA Freeman","Tasmania","2018/19","Sheffield Shield",2,28,0,173,2,86.5,6.17857142857143,84,76,0,0,"1/86"
"SL Rainbird","Tasmania","2018/19","Sheffield Shield",4,54,8,205,2,102.5,3.7962962962963,162,222,0,0,"1/29"
"L Pope","South Australia","2018/19","Sheffield Shield",4,50.1,4,220,2,110,4.38538205980066,150.5,193,0,0,"2/55"
"A Pyecroft","Tasmania","2018/19","Sheffield Shield",4,75,14,250,2,125,3.33333333333333,225,343,0,0,"1/30"
"RP Meredith","Tasmania","2020/21","Sheffield Shield",3,58,3,265,2,132.5,4.56896551724138,174,228,0,0,"1/13"
"L Scott","South Australia","2020/21","Sheffield Shield",8,94,27,278,2,139,2.95744680851064,282,447,0,0,"1/7"
"WA Agar","South Australia","2020/21","Sheffield Shield",6,127,20,452,2,226,3.55905511811024,381,557,0,0,"1/99"
"JJS Sangha","New South Wales","2018/19","Sheffield Shield",3,6,3,9,1,9,1.5,36,31,0,0,"1/0"
"CT Bancroft","Western Australia","2019/20","Marsh Sheffield Shield",1,3,0,10,1,10,3.33333333333333,18,10,0,0,"1/10"
"AJ Turner","Western Australia","2020/21","Sheffield Shield",2,4,1,14,1,14,3.5,24,16,0,0,"1/9"
"CD Hinchliffe","Western Australia","2017/18","Sheffield Shield",1,6,0,14,1,14,2.33333333333333,36,26,0,0,"1/14"
"J Weatherald","South Australia","2016/17","Sheffield Shield",1,4,0,14,1,14,3.5,24,13,0,0,"1/14"
"MC Henriques","New South Wales","2017/18","Sheffield Shield",1,5,0,17,1,17,3.4,30,19,0,0,"1/17"
"MC Henriques","New South Wales","2021/22","Sheffield Shield",2,8,2,19,1,19,2.375,48,36,0,0,"1/14"
"J Merlo","Victoria","2023/24","Sheffield Shield",1,6,0,22,1,22,3.66666666666667,36,22,0,0,"1/22"
"JJ Bazley","Queensland","2023/24","Sheffield Shield",1,17,8,25,1,25,1.47058823529412,102,92,0,0,"1/25"
"JR Doran","Tasmania","2019/20","Marsh Sheffield Shield",4,10,1,32,1,32,3.2,60,44,0,0,"1/5"
"JJS Sangha","New South Wales","2023/24","Sheffield Shield",2,14,4,36,1,36,2.57142857142857,84,66,0,0,"1/24"
"MT Renshaw","Queensland","2021/22","Sheffield Shield",4,13,2,37,1,37,2.84615384615385,78,57,0,0,"1/10"
"RR Ayre","New South Wales","2021/22","Sheffield Shield",2,12,0,38,1,38,3.16666666666667,72,51,0,0,"1/9"
"SW Willis","Tasmania","2018/19","Sheffield Shield",2,7,0,38,1,38,5.42857142857143,42,18,0,0,"1/26"
"DMK Grant","South Australia","2017/18","Sheffield Shield",2,20,7,42,1,42,2.1,120,95,0,0,"1/38"
"C Green","Western Australia","2019/20","Marsh Sheffield Shield",1,16,3,44,1,44,2.75,96,75,0,0,"1/44"
"BE Street","Queensland","2021/22","Sheffield Shield",3,7.3,1,47,1,47,6.26666666666667,45,29,0,0,"1/19"
"JD Wildermuth","Queensland","2018/19","Sheffield Shield",2,23,9,47,1,47,2.04347826086957,138,119,0,0,"1/28"
"NP Winter","South Australia","2021/22","Sheffield Shield",1,19,6,50,1,50,2.63157894736842,114,91,0,0,"1/50"
"MT Renshaw","Queensland","2023/24","Sheffield Shield",5,15.4,3,51,1,51,3.25531914893617,94,71,0,0,"1/8"
"N Radhakrishnan","Tasmania","2021/22","Sheffield Shield",2,10,2,53,1,53,5.3,60,39,0,0,"1/29"
"DT Christian","Victoria","2016/17","Sheffield Shield",2,19,4,59,1,59,3.10526315789474,114,81,0,0,"1/47"
"JM Carder","Western Australia","2019/20","Marsh Sheffield Shield",4,10,0,62,1,62,6.2,60,28,0,0,"1/32"
"W Parker","Victoria","2021/22","Sheffield Shield",4,14,1,63,1,63,4.5,84,58,0,0,"1/11"
"DR Sams","New South Wales","2018/19","Sheffield Shield",2,22,7,64,1,64,2.90909090909091,132,107,0,0,"1/47"
"CA Wakim","Tasmania","2018/19","Sheffield Shield",2,13,0,67,1,67,5.15384615384615,78,48,0,0,"1/27"
"CJ Gannon","Queensland","2017/18","Sheffield Shield",2,29,11,67,1,67,2.31034482758621,174,147,0,0,"1/48"
"MW Short","Victoria","2020/21","Sheffield Shield",3,35,11,67,1,67,1.91428571428571,210,172,0,0,"1/16"
"TS Rogers","Tasmania","2021/22","Sheffield Shield",1,18,2,69,1,69,3.83333333333333,108,77,0,0,"1/69"
"BL Couch","Victoria","2021/22","Sheffield Shield",2,12,1,73,1,73,6.08333333333333,72,47,0,0,"1/38"
"CR Hemphrey","Queensland","2017/18","Sheffield Shield",1,17,2,75,1,75,4.41176470588235,102,66,0,0,"1/75"
"MP Stoinis","Western Australia","2017/18","Sheffield Shield",2,18,1,81,1,81,4.5,108,77,0,0,"1/44"
"SH Johnson","South Australia","2023/24","Sheffield Shield",1,22,1,83,1,83,3.77272727272727,132,82,0,0,"1/83"
"JA Richardson","Western Australia","2017/18","Sheffield Shield",2,36.2,9,85,1,85,2.3394495412844,218,180,0,0,"1/30"
"KW Richardson","South Australia","2019/20","Marsh Sheffield Shield",1,21,2,85,1,85,4.04761904761905,126,88,0,0,"1/85"
"MT Steketee","Queensland","2017/18","Sheffield Shield",2,30,10,87,1,87,2.9,180,146,0,0,"1/32"
"CJ Gannon","Queensland","2018/19","Sheffield Shield",2,29,8,90,1,90,3.10344827586207,174,134,0,0,"1/67"
"SP Mackin","Western Australia","2019/20","Marsh Sheffield Shield",2,26,2,91,1,91,3.5,156,117,0,0,"1/27"
"JA Freeman","Tasmania","2017/18","Sheffield Shield",1,22,1,92,1,92,4.18181818181818,132,80,0,0,"1/92"
"JR Doran","Tasmania","2020/21","Sheffield Shield",4,17,1,92,1,92,5.41176470588235,102,58,0,0,"1/25"
"IJ Carlisle","Tasmania","2022/23","Sheffield Shield",2,30,5,96,1,96,3.2,180,133,0,0,"1/69"
"SL Rainbird","Tasmania","2022/23","Sheffield Shield",2,28,5,100,1,100,3.57142857142857,168,121,0,0,"1/47"
"AC Agar","Western Australia","2022/23","Sheffield Shield",2,34.4,5,105,1,105,3.02884615384615,208,153,0,0,"1/16"
"Z Evans","Victoria","2020/21","Sheffield Shield",2,31,6,105,1,105,3.38709677419355,186,145,0,0,"1/31"
"DJM Short","Western Australia","2022/23","Sheffield Shield",2,22,0,113,1,113,5.13636363636364,132,66,0,0,"1/11"
"T Murphy","Victoria","2020/21","Sheffield Shield",2,47,5,127,1,127,2.70212765957447,282,204,0,0,"1/72"
"JJS Sangha","New South Wales","2021/22","Sheffield Shield",7,41,10,133,1,133,3.24390243902439,246,177,0,0,"1/12"
"GS Sandhu","Tasmania","2018/19","Sheffield Shield",2,41,5,134,1,134,3.26829268292683,246,182,0,0,"1/65"
"L Pope","South Australia","2019/20","Marsh Sheffield Shield",2,41.4,3,153,1,153,3.672,250,176,0,0,"1/84"
"MJ Swepson","Queensland","2021/22","Sheffield Shield",3,54,15,156,1,156,2.88888888888889,324,249,0,0,"1/94"
"NA McSweeney","South Australia","2022/23","Sheffield Shield",7,39.2,2,157,1,157,3.99152542372881,236,141,0,0,"1/81"
"TM Head","South Australia","2019/20","Marsh Sheffield Shield",4,48,5,183,1,183,3.8125,288,190,0,0,"1/84"
"M Labuschagne","Queensland","2021/22","Sheffield Shield",8,69.1,6,225,1,225,3.25301204819277,415,301,0,0,"1/21"
"C Connolly","Western Australia","2023/24","Sheffield Shield",1,1,1,0,0,NA,0,Inf,6,0,0,"0/0"
"J Seymour","Victoria","2020/21","Sheffield Shield",1,1,1,0,0,NA,0,Inf,6,0,0,"0/0"
"JA Burns","Queensland","2021/22","Sheffield Shield",1,1,1,0,0,NA,0,Inf,6,0,0,"0/0"
"R Hackney","New South Wales","2023/24","Sheffield Shield",1,1,1,0,0,NA,0,Inf,6,0,0,"0/0"
"MT Renshaw","Queensland","2019/20","Marsh Sheffield Shield",1,2,1,1,0,Inf,0.5,Inf,11,0,0,"0/1"
"CA Wakim","Tasmania","2023/24","Sheffield Shield",1,0.4,0,2,0,Inf,3,Inf,2,0,0,"0/2"
"JA Burns","Queensland","2022/23","Sheffield Shield",1,2,0,2,0,Inf,1,Inf,10,0,0,"0/2"
"JS Lehmann","South Australia","2018/19","Sheffield Shield",1,1,0,2,0,Inf,2,Inf,4,0,0,"0/2"
"M Labuschagne","Queensland","2022/23","Sheffield Shield",1,1,0,2,0,Inf,2,Inf,4,0,0,"0/2"
"SD Heazlett","Queensland","2019/20","Marsh Sheffield Shield",1,1,0,2,0,Inf,2,Inf,4,0,0,"0/2"
"J Fraser-McGurk","Victoria","2019/20","Marsh Sheffield Shield",1,1,0,3,0,Inf,3,Inf,3,0,0,"0/3"
"J Goodwin","Western Australia","2023/24","Sheffield Shield",1,1,0,3,0,Inf,3,Inf,3,0,0,"0/3"
"JD Dalton","South Australia","2017/18","Sheffield Shield",1,1,0,3,0,Inf,3,Inf,5,0,0,"0/3"
"MS Harris","Victoria","2023/24","Sheffield Shield",1,2,0,3,0,Inf,1.5,Inf,10,0,0,"0/3"
"NJ Maddinson","Victoria","2023/24","Sheffield Shield",2,2,0,3,0,Inf,1.5,Inf,10,0,0,"0/1"
"SD Heazlett","Queensland","2017/18","Sheffield Shield",1,1,0,3,0,Inf,3,Inf,3,0,0,"0/3"
"CJ McInerney","South Australia","2020/21","Sheffield Shield",1,1,0,4,0,Inf,4,Inf,3,0,0,"0/4"
"J Clayton","Queensland","2022/23","Sheffield Shield",1,2,1,4,0,Inf,2,Inf,8,0,0,"0/4"
"M Bryant","Queensland","2022/23","Sheffield Shield",1,2,1,4,0,Inf,2,Inf,11,0,0,"0/4"
"TJ Dean","Victoria","2017/18","Sheffield Shield",1,2,0,4,0,Inf,2,Inf,8,0,0,"0/4"
"TLW Cooper","South Australia","2016/17","Sheffield Shield",1,5,3,4,0,Inf,0.8,Inf,28,0,0,"0/4"
"TP Ward","Tasmania","2022/23","Sheffield Shield",1,1,0,4,0,Inf,4,Inf,3,0,0,"0/4"
"CJ McInerney","South Australia","2018/19","Sheffield Shield",1,1,0,5,0,Inf,5,Inf,4,0,0,"0/5"
"JC Silk","Tasmania","2021/22","Sheffield Shield",1,1,0,5,0,Inf,5,Inf,4,0,0,"0/5"
"MT Renshaw","Queensland","2020/21","Sheffield Shield",3,3,0,5,0,Inf,1.66666666666667,Inf,14,0,0,"0/1"
"NA McSweeney","Queensland","2018/19","Sheffield Shield",1,2,0,5,0,Inf,2.5,Inf,7,0,0,"0/5"
"TM Head","South Australia","2022/23","Sheffield Shield",2,2,0,5,0,Inf,2.5,Inf,10,0,0,"0/1"
"UT Khawaja","Queensland","2021/22","Sheffield Shield",1,1,0,5,0,Inf,5,Inf,4,0,0,"0/5"
"AI Ross","South Australia","2017/18","Sheffield Shield",1,1,0,6,0,Inf,6,Inf,3,0,0,"0/6"
"GJ Bailey","Tasmania","2019/20","Marsh Sheffield Shield",1,0.5,0,6,0,Inf,7.2,Inf,0,0,0,"0/6"
"JR Doran","Tasmania","2022/23","Sheffield Shield",2,2,0,6,0,Inf,3,Inf,7,0,0,"0/3"
"NJ Maddinson","Victoria","2018/19","Sheffield Shield",1,2,0,6,0,Inf,3,Inf,9,0,0,"0/6"
"RJ Quiney","Victoria","2016/17","Sheffield Shield",1,2,0,6,0,Inf,3,Inf,6,0,0,"0/6"
"AJ Turner","Western Australia","2018/19","Sheffield Shield",1,2,0,8,0,Inf,4,Inf,7,0,0,"0/8"
"CJ McInerney","South Australia","2017/18","Sheffield Shield",1,2,0,8,0,Inf,4,Inf,6,0,0,"0/8"
"MS Wade","Tasmania","2019/20","Marsh Sheffield Shield",1,3,0,8,0,Inf,2.66666666666667,Inf,10,0,0,"0/8"
"TLW Cooper","South Australia","2017/18","Sheffield Shield",1,1,0,8,0,Inf,8,Inf,2,0,0,"0/8"
"JS Lehmann","South Australia","2019/20","Marsh Sheffield Shield",1,1,0,10,0,Inf,10,Inf,2,0,0,"0/10"
"M Labuschagne","Queensland","2023/24","Sheffield Shield",1,2.1,0,10,0,Inf,4.61538461538462,Inf,7,0,0,"0/10"
"J Clayton","Queensland","2023/24","Sheffield Shield",1,1,0,11,0,Inf,11,Inf,2,0,0,"0/11"
"O Davies","New South Wales","2022/23","Sheffield Shield",2,4,1,11,0,Inf,2.75,Inf,19,0,0,"0/2"
"CA Wakim","Tasmania","2021/22","Sheffield Shield",1,2,0,12,0,Inf,6,Inf,6,0,0,"0/12"
"MT Renshaw","Queensland","2017/18","Sheffield Shield",2,4,0,12,0,Inf,3,Inf,16,0,0,"0/4"
"NJ Maddinson","Victoria","2022/23","Sheffield Shield",2,3,0,12,0,Inf,4,Inf,9,0,0,"0/5"
"J Edwards","New South Wales","2020/21","Sheffield Shield",1,5,1,13,0,Inf,2.6,Inf,22,0,0,"0/13"
"JD Dalton","South Australia","2016/17","Sheffield Shield",2,6,1,13,0,Inf,2.16666666666667,Inf,27,0,0,"0/1"
"M Kelly","Western Australia","2023/24","Sheffield Shield",1,7,0,13,0,Inf,1.85714285714286,Inf,33,0,0,"0/13"
"NJ Maddinson","Victoria","2021/22","Sheffield Shield",1,5,1,13,0,Inf,2.6,Inf,24,0,0,"0/13"
"J Merlo","Victoria","2019/20","Marsh Sheffield Shield",1,3,0,14,0,Inf,4.66666666666667,Inf,13,0,0,"0/14"
"CR Hemphrey","Queensland","2018/19","Sheffield Shield",1,4,1,15,0,Inf,3.75,Inf,17,0,0,"0/15"
"AJ Turner","Western Australia","2022/23","Sheffield Shield",2,4,1,16,0,Inf,4,Inf,14,0,0,"0/2"
"J Seymour","Victoria","2021/22","Sheffield Shield",1,3,0,16,0,Inf,5.33333333333333,Inf,11,0,0,"0/16"
"BE Street","Queensland","2019/20","Marsh Sheffield Shield",2,3,0,17,0,Inf,5.66666666666667,Inf,10,0,0,"0/6"
"DJM Short","Western Australia","2023/24","Sheffield Shield",1,2,0,17,0,Inf,8.5,Inf,4,0,0,"0/17"
"MT Renshaw","Queensland","2018/19","Sheffield Shield",1,3,0,17,0,Inf,5.66666666666667,Inf,12,0,0,"0/17"
"MT Renshaw","Queensland","2022/23","Sheffield Shield",1,1,0,17,0,Inf,17,Inf,1,0,0,"0/17"
"JJS Sangha","New South Wales","2019/20","Marsh Sheffield Shield",1,2,0,18,0,Inf,9,Inf,5,0,0,"0/18"
"SPD Smith","New South Wales","2019/20","Marsh Sheffield Shield",2,8,0,19,0,Inf,2.375,Inf,33,0,0,"0/4"
"BR McDermott","Tasmania","2019/20","Marsh Sheffield Shield",1,5,1,20,0,Inf,4,Inf,19,0,0,"0/20"
"AJ Turner","Western Australia","2023/24","Sheffield Shield",3,11.2,3,22,0,Inf,1.94117647058824,Inf,53,0,0,"0/0"
"JA Prestwidge","Victoria","2022/23","Sheffield Shield",1,5,0,22,0,Inf,4.4,Inf,18,0,0,"0/22"
"DJM Short","Western Australia","2018/19","Sheffield Shield",1,3,0,24,0,Inf,8,Inf,7,0,0,"0/24"
"JC Silk","Tasmania","2018/19","Sheffield Shield",3,9,1,24,0,Inf,2.66666666666667,Inf,36,0,0,"0/4"
"K Brazell","South Australia","2023/24","Sheffield Shield",2,5,1,24,0,Inf,4.8,Inf,16,0,0,"0/11"
"JS Lehmann","South Australia","2016/17","Sheffield Shield",2,8,2,29,0,Inf,3.625,Inf,36,0,0,"0/10"
"J Weatherald","South Australia","2018/19","Sheffield Shield",1,3,0,30,0,Inf,10,Inf,5,0,0,"0/30"
"O Davies","New South Wales","2023/24","Sheffield Shield",2,8,0,31,0,Inf,3.875,Inf,25,0,0,"0/7"
"DJM Short","Western Australia","2020/21","Sheffield Shield",2,9,1,32,0,Inf,3.55555555555556,Inf,44,0,0,"0/12"
"JC Silk","Tasmania","2019/20","Marsh Sheffield Shield",4,9,0,32,0,Inf,3.55555555555556,Inf,39,0,0,"0/4"
"TLW Cooper","South Australia","2018/19","Sheffield Shield",2,6,0,32,0,Inf,5.33333333333333,Inf,21,0,0,"0/11"
"JJ Bazley","Queensland","2020/21","Sheffield Shield",1,8,2,33,0,Inf,4.125,Inf,33,0,0,"0/33"
"AJ Finch","Victoria","2017/18","Sheffield Shield",2,7,0,34,0,Inf,4.85714285714286,Inf,21,0,0,"0/5"
"C Kellaway","Victoria","2023/24","Sheffield Shield",2,6,0,34,0,Inf,5.66666666666667,Inf,20,0,0,"0/11"
"NJ Maddinson","New South Wales","2017/18","Sheffield Shield",1,6,1,35,0,Inf,5.83333333333333,Inf,26,0,0,"0/35"
"ACI Lovell","Queensland","2023/24","Sheffield Shield",1,6,0,36,0,Inf,6,Inf,19,0,0,"0/36"
