"bowler","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"S Prasanna",23,"83.0",0,656,21,31.2380952380952,7.90361445783132,23.7142857142857,144,0,0,"3/24"
"Shadab Khan",23,"78.5",0,720,21,34.2857142857143,9.13319238900634,22.5238095238095,134,1,0,"4/27"
"WL Madsen",41,"90.0",1,722,21,34.3809523809524,8.02222222222222,25.7142857142857,203,0,0,"2/20"
"Kabir Ali",11,"39.0",1,299,20,14.95,7.66666666666667,11.7,88,0,0,"3/19"
"DP Nannes",12,"42.5",0,352,20,17.6,8.21789883268482,12.85,103,0,1,"5/31"
"LP Goldsworthy",23,"59.0",0,466,20,23.3,7.89830508474576,17.7,106,0,0,"3/14"
"RM Pyrah",21,"67.0",0,503,20,25.15,7.50746268656716,20.1,152,0,0,"3/19"
"A Lyth",34,"70.3",0,552,20,27.6,7.82978723404255,21.15,146,0,1,"5/31"
"AT Thomson",24,"69.0",0,572,20,28.6,8.28985507246377,20.7,137,1,0,"4/35"
"Usama Mir",11,"44.0",0,321,19,16.8947368421053,7.29545454545455,13.8947368421053,92,1,0,"4/22"
"RI Walker",14,"45.5",0,416,19,21.8947368421053,9.07636363636364,14.4736842105263,99,0,0,"3/15"
"BD Cotton",17,"51.4",0,469,19,24.6842105263158,9.07741935483871,16.3157894736842,105,0,0,"2/14"
"A Carter",16,"54.4",0,472,19,24.8421052631579,8.63414634146342,17.2631578947368,127,0,0,"3/31"
"DJM Short",22,"66.2",0,546,19,28.7368421052632,8.23115577889447,20.9473684210526,100,0,0,"2/19"
"FK Cowdrey",26,"66.5",0,549,19,28.8947368421053,8.214463840399,21.1052631578947,111,0,0,"3/18"
"WS Davis",26,"67.5",0,621,19,32.6842105263158,9.15479115479116,21.4210526315789,109,0,0,"3/24"
"JA Porter",24,"70.1",0,636,19,33.4736842105263,9.06413301662708,22.1578947368421,159,2,0,"4/20"
"A Javid",40,"89.3",0,651,19,34.2631578947368,7.27374301675978,28.2631578947368,159,0,0,"2/13"
"JMR Taylor",38,"96.3",0,808,19,42.5263157894737,8.37305699481865,30.4736842105263,143,0,0,"3/12"
"RD Pringle",40,"92.0",0,816,19,42.9473684210526,8.8695652173913,29.0526315789474,141,0,0,"3/30"
"C de Grandhomme",35,"83.3",0,840,19,44.2105263157895,10.059880239521,26.3684210526316,133,0,0,"3/24"
"MJ Waite",25,"61.1",1,598,18,33.2222222222222,9.77656675749319,20.3888888888889,115,0,0,"3/18"
"MA Wood",12,"44.0",0,284,17,16.7058823529412,6.45454545454545,15.5294117647059,130,1,0,"4/25"
"MJ McClenaghan",9,"34.0",0,294,17,17.2941176470588,8.64705882352941,12,92,1,0,"4/33"
"AJ Ireland",10,"34.5",1,305,17,17.9411764705882,8.75598086124402,12.2941176470588,80,0,1,"5/22"
"BA Stokes",13,"39.1",0,333,17,19.5882352941176,8.50212765957447,13.8235294117647,92,2,0,"4/16"
"CJ Russell",10,"36.2",0,334,17,19.6470588235294,9.19266055045872,12.8235294117647,76,1,0,"4/40"
"BJ McCarthy",13,"41.3",0,360,17,21.1764705882353,8.67469879518072,14.6470588235294,99,1,0,"4/31"
"P Hatzoglou",13,"46.2",1,404,17,23.7647058823529,8.71942446043165,16.3529411764706,86,0,0,"3/23"
"CH Morris",16,"60.0",0,477,17,28.0588235294118,7.95,21.1764705882353,134,0,0,"3/22"
"FH Edwards",18,"66.2",1,556,17,32.7058823529412,8.38190954773869,23.4117647058824,159,1,0,"4/22"
"S Steel",30,"79.2",0,568,17,33.4117647058824,7.15966386554622,28,159,0,0,"3/20"
"DD Masters",27,"96.3",0,710,17,41.7647058823529,7.35751295336788,34.0588235294118,231,0,0,"2/17"
"DW Steyn",9,"33.5",0,221,16,13.8125,6.5320197044335,12.6875,105,1,0,"4/18"
"JW Shutt",13,"42.0",0,327,16,20.4375,7.78571428571429,15.75,75,1,1,"5/11"
"JH Plom",13,"40.4",1,391,16,24.4375,9.61475409836066,15.25,92,0,0,"3/31"
"RI Keogh",19,"47.0",0,394,16,24.625,8.38297872340426,17.625,80,0,0,"3/30"
"R McLaren",13,"42.4",0,395,16,24.6875,9.2578125,16,90,0,0,"2/14"
"SA Piolet",15,"53.0",0,409,16,25.5625,7.71698113207547,19.875,88,0,0,"3/14"
"KJ O'Brien",20,"54.3",0,425,16,26.5625,7.79816513761468,20.4375,135,0,0,"3/27"
"D Klein",21,"62.0",2,542,16,33.875,8.74193548387097,23.25,161,0,0,"2/23"
"Ashar Zaidi",29,"67.0",0,544,16,34,8.11940298507463,25.125,120,0,0,"2/16"
"DE Bollinger",9,"30.0",0,236,15,15.7333333333333,7.86666666666667,12,75,0,0,"3/19"
"D Paterson",11,"28.0",0,284,15,18.9333333333333,10.1428571428571,11.2,58,0,0,"3/22"
"GJ McCarter",10,"34.0",0,312,15,20.8,9.17647058823529,13.6,62,0,1,"5/35"
"TG Southee",12,"45.0",0,337,15,22.4666666666667,7.48888888888889,18,90,0,0,"3/9"
"TJ Lester",12,"39.4",2,350,15,23.3333333333333,8.82352941176471,15.8666666666667,106,1,0,"4/25"
"H Kerr",13,"39.3",0,361,15,24.0666666666667,9.13924050632911,15.8,80,0,0,"2/6"
"BJ Dwarshuis",13,"47.0",0,419,15,27.9333333333333,8.91489361702128,18.8,106,1,0,"4/31"
"WA White",13,"47.1",2,423,15,28.2,8.96819787985866,18.8666666666667,92,0,0,"3/21"
"OC McCoy",5,"19.3",0,168,14,12,8.61538461538461,8.35714285714286,49,1,1,"5/33"
"DC Drakes",7,"27.0",0,228,14,16.2857142857143,8.44444444444444,11.5714285714286,69,0,0,"3/31"
"TA Lammonby",25,"48.0",2,440,14,31.4285714285714,9.16666666666667,20.5714285714286,94,0,0,"2/32"
"HT Crocombe",17,"43.0",0,464,14,33.1428571428571,10.7906976744186,18.4285714285714,88,0,0,"3/31"
"BMJ Allison",18,"46.2",0,474,14,33.8571428571429,10.2302158273381,19.8571428571429,85,0,0,"3/33"
"AW Finch",16,"54.2",0,540,14,38.5714285714286,9.93865030674847,23.2857142857143,110,0,0,"3/38"
"RA Stevenson",22,"64.3",0,621,14,44.3571428571429,9.62790697674419,27.6428571428571,111,0,0,"2/28"
"J Allenby",35,"85.4",1,691,14,49.3571428571429,8.06614785992218,36.7142857142857,166,0,0,"3/10"
"MG Neser",9,"31.0",0,241,13,18.5384615384615,7.7741935483871,14.3076923076923,71,0,0,"3/13"
"KHD Barker",12,"39.5",0,325,13,25,8.15899581589958,18.3846153846154,100,0,0,"3/33"
"AEN Riley",12,"39.0",0,336,13,25.8461538461538,8.61538461538461,18,76,1,0,"4/22"
"ORT Sale",10,"32.4",0,341,13,26.2307692307692,10.4387755102041,15.0769230769231,71,0,0,"3/32"
"MET Salisbury",12,"40.4",1,382,13,29.3846153846154,9.39344262295082,18.7692307692308,82,0,0,"2/19"
"DJG Sammy",16,"47.5",0,407,13,31.3076923076923,8.50871080139373,22.0769230769231,91,0,0,"2/20"
"S Conners",16,"36.2",0,407,13,31.3076923076923,11.2018348623853,16.7692307692308,71,0,0,"3/25"
"AC Lenham",20,"54.0",0,431,13,33.1538461538462,7.98148148148148,24.9230769230769,79,1,0,"4/26"
"C McKerr",16,"44.0",0,435,13,33.4615384615385,9.88636363636364,20.3076923076923,88,0,0,"2/19"
"CJC Wright",14,"47.1",0,463,13,35.6153846153846,9.81625441696113,21.7692307692308,96,0,0,"3/37"
"BD Glover",20,"52.2",0,541,13,41.6153846153846,10.3375796178344,24.1538461538462,107,0,0,"2/32"
"DJ Worrall",19,"63.0",0,551,13,42.3846153846154,8.74603174603175,29.0769230769231,155,0,0,"2/33"
"NLTC Perera",8,"24.5",0,212,12,17.6666666666667,8.53691275167785,12.4166666666667,48,0,0,"3/31"
"GR Breese",11,"34.2",1,213,12,17.75,6.20388349514563,17.1666666666667,73,0,0,"3/19"
"M Labuschagne",14,"34.0",0,296,12,24.6666666666667,8.70588235294118,17,61,0,0,"2/22"
"KM Jarvis",11,"36.0",0,303,12,25.25,8.41666666666667,18,74,0,0,"3/24"
"RN ten Doeschate",16,"35.0",1,304,12,25.3333333333333,8.68571428571429,17.5,65,0,0,"3/19"
"BO Coad",11,"33.1",0,315,12,26.25,9.49748743718593,16.5833333333333,63,0,0,"3/40"
"M Morkel",9,"34.0",0,320,12,26.6666666666667,9.41176470588235,17,66,0,0,"3/30"
"AC Agar",10,"38.0",0,327,12,27.25,8.60526315789474,19,62,0,0,"3/17"
"TN Walallawita",15,"41.0",0,341,12,28.4166666666667,8.31707317073171,20.5,74,0,0,"3/18"
"PA van Meekeren",15,"42.2",0,433,12,36.0833333333333,10.2283464566929,21.1666666666667,86,0,0,"3/32"
"K Noema-Barnett",30,"62.2",0,579,12,48.25,9.28877005347594,31.1666666666667,74,0,0,"3/18"
"OP Rayner",24,"82.4",0,647,12,53.9166666666667,7.82661290322581,41.3333333333333,139,0,0,"3/23"
"Aaron Beard",11,"28.0",0,238,11,21.6363636363636,8.5,15.2727272727273,74,1,0,"4/29"
"RJ Sidebottom",8,"28.5",1,247,11,22.4545454545455,8.56647398843931,15.7272727272727,72,0,0,"3/24"
"LJ Hatchett",8,"27.5",0,249,11,22.6363636363636,8.94610778443114,15.1818181818182,73,0,0,"3/23"
"D Olivier",8,"28.0",0,264,11,24,9.42857142857143,15.2727272727273,67,0,0,"2/16"
"JE Root",13,"34.0",0,272,11,24.7272727272727,8,18.5454545454545,64,0,0,"2/7"
"C Munro",17,"32.0",0,281,11,25.5454545454545,8.78125,17.4545454545455,38,0,0,"2/20"
"Faheem Ashraf",11,"40.1",1,326,11,29.6363636363636,8.11618257261411,21.9090909090909,98,0,0,"2/26"
"TE Barber",10,"30.5",0,362,11,32.9090909090909,11.7405405405405,16.8181818181818,60,1,0,"4/28"
"JP Behrendorff",13,"47.1",0,392,11,35.6363636363636,8.31095406360424,25.7272727272727,112,0,0,"3/30"
"RML Taylor",18,"54.1",0,538,11,48.9090909090909,9.93230769230769,29.5454545454545,95,0,0,"2/32"
"OJ Price",9,"17.1",0,155,10,15.5,9.02912621359223,10.3,32,0,0,"3/21"
"GH Rhodes",11,"19.0",0,164,10,16.4,8.63157894736842,11.4,27,1,0,"4/13"
"A Karvelas",7,"19.5",0,185,10,18.5,9.32773109243698,11.9,52,1,0,"4/20"
"JE Burke",10,"24.3",0,225,10,22.5,9.18367346938776,14.7,50,0,0,"3/23"
"James Middlebrook",11,"29.4",0,227,10,22.7,7.65168539325843,17.8,52,0,0,"2/26"
"SC Meaker",9,"28.0",0,235,10,23.5,8.39285714285714,16.8,65,1,0,"4/30"
"AP Beard",9,"27.0",0,288,10,28.8,10.6666666666667,16.2,53,0,0,"3/41"
"RJ Peterson",15,"44.0",0,323,10,32.3,7.34090909090909,26.4,88,0,0,"2/12"
"SA Abbott",14,"36.2",0,352,10,35.2,9.68807339449541,21.8,80,1,0,"4/23"
"Hasan Ali",5,"19.0",0,129,9,14.3333333333333,6.78947368421053,12.6666666666667,57,0,0,"3/25"
"TAR Scriven",6,"18.0",0,166,9,18.4444444444444,9.22222222222222,12,36,1,0,"4/21"
"Zahir Khan",7,"26.2",0,185,9,20.5555555555556,7.0253164556962,17.5555555555556,64,0,0,"2/8"
"Naseem Shah",8,"30.0",0,240,9,26.6666666666667,8,20,75,0,0,"2/27"
"KW Richardson",7,"23.5",0,261,9,29,10.951048951049,15.8888888888889,47,0,0,"2/20"
"WT Owen",9,"28.3",0,289,9,32.1111111111111,10.140350877193,19,55,0,0,"3/32"
"ML Turner",9,"29.4",0,313,9,34.7777777777778,10.5505617977528,19.7777777777778,69,0,0,"3/51"
"IAA Thomas",12,"35.0",0,320,9,35.5555555555556,9.14285714285714,23.3333333333333,62,0,0,"2/42"
"MH Yardy",14,"48.2",0,435,9,48.3333333333333,9,32.2222222222222,84,0,0,"2/36"
"BW Hilfenhaus",4,"15.0",1,121,8,15.125,8.06666666666667,11.25,39,0,0,"3/29"
"MC Henriques",8,"20.0",0,165,8,20.625,8.25,15,43,0,0,"3/23"
"MJ North",9,"21.0",0,169,8,21.125,8.04761904761905,15.75,41,0,0,"2/25"
"MT Stanley",6,"17.1",0,172,8,21.5,10.0194174757282,12.875,42,0,0,"2/24"
"GM Andrew",8,"20.0",0,178,8,22.25,8.9,15,43,0,0,"2/19"
"JD Ryder",8,"21.5",0,196,8,24.5,8.97709923664122,16.375,37,0,1,"5/27"
"TM Dilshan",11,"32.0",0,223,8,27.875,6.96875,24,57,0,0,"2/21"
"JM De Caires",9,"27.0",0,247,8,30.875,9.14814814814815,20.25,49,0,0,"2/34"
"PWA Mulder",10,"26.0",0,252,8,31.5,9.69230769230769,19.5,54,0,0,"2/16"
"MHA Footitt",7,"25.0",0,263,8,32.875,10.52,18.75,64,0,0,"2/33"
"JC Tongue",10,"29.0",0,272,8,34,9.37931034482759,21.75,72,0,0,"2/32"
"GTG Cork",9,"27.3",0,277,8,34.625,10.0727272727273,20.625,51,0,0,"2/36"
"PD Trego",19,"29.0",0,289,8,36.125,9.96551724137931,21.75,47,0,0,"2/18"
"CD Nash",19,"40.0",0,332,8,41.5,8.3,30,52,0,0,"1/14"
"TJ Phillips",13,"42.3",1,352,8,44,8.28235294117647,31.875,82,0,0,"2/35"
"KMDN Kulasekara",3,"10.4",0,80,7,11.4285714285714,7.5,9.14285714285714,25,1,0,"4/28"
"AD Russell",3,"12.0",0,82,7,11.7142857142857,6.83333333333333,10.2857142857143,25,0,0,"3/20"
"RA Jones",3,"10.0",0,111,7,15.8571428571429,11.1,8.57142857142857,21,0,1,"5/34"
"G Onions",5,"17.0",0,140,7,20,8.23529411764706,14.5714285714286,47,0,0,"3/15"
"WA Agar",5,"19.0",0,153,7,21.8571428571429,8.05263157894737,16.2857142857143,49,0,0,"3/18"
"GD Phillips",11,"19.3",0,160,7,22.8571428571429,8.2051282051282,16.7142857142857,37,0,0,"2/22"
"MA Ashraf",7,"22.0",0,165,7,23.5714285714286,7.5,18.8571428571429,54,0,0,"3/17"
"BW Harmison",5,"15.0",1,168,7,24,11.2,12.8571428571429,36,0,0,"3/35"
"TJ Murtagh",8,"26.0",0,190,7,27.1428571428571,7.30769230769231,22.2857142857143,59,0,0,"2/20"
"CE Shreck",7,"23.3",0,192,7,27.4285714285714,8.17021276595745,20.1428571428571,58,0,0,"3/13"
"TC Smith",11,"24.5",0,207,7,29.5714285714286,8.33557046979866,21.2857142857143,53,0,0,"2/28"
"LJ Hurt",8,"22.0",0,216,7,30.8571428571429,9.81818181818182,18.8571428571429,45,0,0,"3/22"
"AJ Turner",14,"28.2",0,217,7,31,7.65882352941177,24.2857142857143,54,0,0,"3/20"
"Zafar Gohar",9,"29.5",0,222,7,31.7142857142857,7.44134078212291,25.5714285714286,64,0,0,"2/44"
"MG Bracewell",7,"24.0",0,232,7,33.1428571428571,9.66666666666667,20.5714285714286,44,0,0,"2/20"
"T Shamsi",9,"29.1",0,233,7,33.2857142857143,7.98857142857143,25,50,0,0,"2/20"
"N McAndrew",7,"22.5",0,241,7,34.4285714285714,10.5547445255474,19.5714285714286,52,0,0,"2/31"
"N Wagner",7,"24.0",0,243,7,34.7142857142857,10.125,20.5714285714286,53,0,0,"2/25"
"MG Finan",7,"24.3",0,263,7,37.5714285714286,10.734693877551,21,56,0,0,"3/39"
"T Westley",18,"36.0",0,264,7,37.7142857142857,7.33333333333333,30.8571428571429,58,0,0,"2/27"
"Mohammad Abbas",9,"31.0",0,278,7,39.7142857142857,8.96774193548387,26.5714285714286,68,0,0,"3/32"
"LC Norwell",19,"59.3",0,587,7,83.8571428571429,9.8655462184874,51,127,0,0,"3/27"
"A Flintoff",3,"10.0",0,82,6,13.6666666666667,8.2,10,20,0,0,"3/26"
"DJ Leech",4,"11.0",0,90,6,15,8.18181818181818,11,30,0,0,"3/13"
"IG Butler",4,"11.0",0,94,6,15.6666666666667,8.54545454545454,11,26,1,0,"4/25"
"A Hepburn",5,"12.3",0,108,6,18,8.64,12.5,18,0,1,"5/24"
"SB Styris",6,"22.0",0,119,6,19.8333333333333,5.40909090909091,22,55,0,0,"1/10"
"MB Harris",4,"13.0",0,127,6,21.1666666666667,9.76923076923077,13,26,0,0,"2/26"
"GJ Delany",8,"17.0",0,148,6,24.6666666666667,8.70588235294118,17,29,0,0,"2/26"
"Sohail Tanvir",5,"18.0",0,149,6,24.8333333333333,8.27777777777778,18,45,0,0,"2/38"
"K Rabada",6,"24.0",0,162,6,27,6.75,24,81,0,0,"2/31"
"J Hull",5,"17.0",0,164,6,27.3333333333333,9.64705882352941,17,38,0,0,"3/35"
"D Pretorius",10,"21.1",0,178,6,29.6666666666667,8.40944881889764,21.1666666666667,41,0,0,"3/17"
"K Carver",6,"18.0",0,179,6,29.8333333333333,9.94444444444444,18,33,0,0,"3/40"
"A Sheikh",8,"24.0",0,184,6,30.6666666666667,7.66666666666667,24,71,0,0,"2/11"
"RJ Sayer",8,"18.0",0,185,6,30.8333333333333,10.2777777777778,18,31,0,0,"2/16"
"DL Lloyd",15,"21.0",0,187,6,31.1666666666667,8.90476190476191,21,40,0,0,"2/13"
"CT Steel",7,"20.0",0,210,6,35,10.5,20,29,0,0,"3/41"
"BFW de Leede",8,"21.0",1,237,6,39.5,11.2857142857143,21,48,0,0,"2/27"
"TE Lawes",9,"23.5",0,243,6,40.5,10.1958041958042,23.8333333333333,43,0,0,"2/17"
"LA Procter",12,"30.0",0,262,6,43.6666666666667,8.73333333333333,30,53,0,0,"2/20"
"AP Palladino",10,"33.5",0,267,6,44.5,7.89162561576355,33.8333333333333,57,0,0,"2/22"
"MJ Leach",2,"8.0",0,60,5,12,7.5,9.6,22,0,0,"3/28"
"TE Linley",2,"5.0",0,65,5,13,13,6,7,1,0,"4/45"
"MR Adair",4,"13.0",0,86,5,17.2,6.61538461538461,15.6,31,0,0,"2/18"
"BJ Currie",6,"15.0",0,113,5,22.6,7.53333333333333,18,45,0,0,"3/27"
"Callum Taylor",7,"13.0",0,118,5,23.6,9.07692307692308,15.6,23,0,0,"2/9"
"M Kelly",3,"10.0",0,121,5,24.2,12.1,12,17,1,0,"4/29"
"BG Whitehead",6,"20.0",0,144,5,28.8,7.2,24,38,0,0,"2/23"
"JM Blatherwick",5,"14.4",0,145,5,29,9.88636363636364,17.6,31,0,0,"2/21"
"WRS Gidman",5,"18.0",0,152,5,30.4,8.44444444444444,21.6,38,0,0,"2/23"
"DJ Bell-Drummond",10,"15.3",0,165,5,33,10.6451612903226,18.6,18,0,0,"2/19"
"SKW Wood",14,"19.5",0,181,5,36.2,9.12605042016807,23.8,30,0,0,"2/21"
"MA Cohen",8,"19.0",0,191,5,38.2,10.0526315789474,22.8,37,0,0,"2/23"
"JA Chohan",11,"31.0",0,246,5,49.2,7.93548387096774,37.2,53,0,0,"1/13"
"CF Hughes",13,"26.0",0,249,5,49.8,9.57692307692308,31.2,35,0,0,"1/17"
"IG Holland",13,"32.1",0,253,5,50.6,7.86528497409326,38.6,48,0,0,"1/14"
"BA Hutton",9,"28.4",0,255,5,51,8.8953488372093,34.4,60,0,0,"2/28"
"AJ Ball",13,"31.3",0,313,5,62.6,9.93650793650794,37.8,44,0,0,"1/7"
"DP Sibley",15,"38.0",0,338,5,67.6,8.89473684210526,45.6,59,0,0,"2/33"
"EO Hooper",2,"8.0",0,47,4,11.75,5.875,12,20,0,0,"3/24"
"Mustafizur Rahman",2,"7.2",0,54,4,13.5,7.36363636363636,11,20,1,0,"4/23"
"MD Hunn",2,"7.0",0,65,4,16.25,9.28571428571429,10.5,15,0,0,"3/30"
"JE Anyon",3,"10.0",0,67,4,16.75,6.7,15,22,0,0,"2/23"
"AS Dale",2,"8.0",0,73,4,18.25,9.125,12,15,0,0,"2/36"
"AM Ali",4,"12.0",0,93,4,23.25,7.75,18,25,0,0,"2/22"
"Shoaib Bashir",4,"11.0",0,94,4,23.5,8.54545454545454,16.5,19,0,0,"3/26"
"Haris Rauf",4,"14.0",1,111,4,27.75,7.92857142857143,21,39,0,0,"2/39"
"MP Stoinis",4,"13.5",0,118,4,29.5,8.53012048192771,20.75,26,1,0,"4/17"
"OH Freckingham",5,"14.0",0,121,4,30.25,8.64285714285714,21,35,0,0,"2/21"
"DR Melton",4,"13.0",0,124,4,31,9.53846153846154,19.5,21,0,0,"2/37"
"MW Dixon",5,"13.0",0,127,4,31.75,9.76923076923077,19.5,32,0,0,"2/49"
"BJ Taylor",8,"17.2",0,128,4,32,7.38461538461539,26,26,0,0,"2/20"
"JM Anderson",4,"13.0",0,128,4,32,9.84615384615385,19.5,25,0,0,"2/24"
"GH Dockrell",4,"13.0",0,129,4,32.25,9.92307692307692,19.5,18,0,0,"2/31"
"MNW Spriegel",8,"15.0",0,129,4,32.25,8.6,22.5,20,0,0,"2/13"
"GS Sandhu (2)",5,"17.2",0,133,4,33.25,7.67307692307692,26,43,0,0,"1/14"
"SJ Magoffin",4,"15.0",0,136,4,34,9.06666666666667,22.5,35,0,0,"2/42"
"N Fernandes",7,"13.0",0,140,4,35,10.7692307692308,19.5,24,0,0,"1/6"
"Shoaib Malik",5,"17.0",0,148,4,37,8.70588235294118,25.5,30,0,0,"2/21"
"TH David",7,"16.0",0,150,4,37.5,9.375,24,20,0,0,"1/15"
"ER Bamber",6,"15.5",0,167,4,41.75,10.5473684210526,23.75,29,0,0,"3/29"
"JM Bird",6,"16.0",0,167,4,41.75,10.4375,24,37,0,0,"2/41"
"DJ Malan",14,"20.4",0,186,4,46.5,9,31,30,0,0,"1/6"
"LJ Carey",9,"23.0",0,209,4,52.25,9.08695652173913,34.5,47,0,0,"1/15"
"JDM Evison",8,"23.0",0,222,4,55.5,9.65217391304348,34.5,29,0,0,"3/25"
"SA Zaib",15,"29.2",0,240,4,60,8.18181818181818,44,40,0,0,"1/17"
"TL Best",9,"27.1",0,258,4,64.5,9.49693251533742,40.75,57,0,0,"2/38"
"DJ Wainwright",10,"31.2",0,265,4,66.25,8.45744680851064,47,52,0,0,"3/26"
"KS Williamson",3,"6.0",0,37,3,12.3333333333333,6.16666666666667,12,20,0,0,"2/26"
"J Broad",4,"5.0",0,41,3,13.6666666666667,8.2,10,11,0,0,"2/11"
"FS Organ",3,"8.0",0,54,3,18,6.75,16,19,0,0,"2/21"
"MK O'Riordan",3,"10.0",0,55,3,18.3333333333333,5.5,20,22,0,0,"2/24"
"CDJ Dent",7,"8.0",0,70,3,23.3333333333333,8.75,16,13,0,0,"1/4"
"SH Choudhry",3,"10.3",0,91,3,30.3333333333333,8.66666666666667,21,18,0,0,"2/21"
"Zaman Akhter",3,"11.0",0,93,3,31,8.45454545454546,22,25,0,0,"2/36"
"GFB Scott",7,"12.2",0,124,3,41.3333333333333,10.0540540540541,24.6666666666667,13,0,0,"1/14"
"AW Gorvin",5,"16.1",0,150,3,50,9.27835051546392,32.3333333333333,21,0,0,"1/30"
"ML Cummins",5,"15.5",0,153,3,51,9.66315789473684,31.6666666666667,33,0,0,"1/26"
"JA Rudolph",15,"24.0",0,185,3,61.6666666666667,7.70833333333333,48,31,0,0,"2/8"
"SM Ervine",11,"17.0",0,190,3,63.3333333333333,11.1764705882353,34,17,0,0,"1/8"
"JC Wainman",7,"20.0",0,199,3,66.3333333333333,9.95,40,39,0,0,"1/27"
"JO Baker",8,"22.0",0,206,3,68.6666666666667,9.36363636363636,44,37,0,0,"2/26"
"TJ Wells",15,"22.4",0,235,3,78.3333333333333,10.3676470588235,45.3333333333333,33,0,0,"1/5"
"CT Tremlett",2,"3.0",0,18,2,9,6,9,13,0,0,"1/5"
"JEG Logan",2,"4.0",0,18,2,9,4.5,12,7,0,0,"1/4"
"SG Budinger",1,"4.0",0,21,2,10.5,5.25,12,7,0,0,"2/21"
"M Montgomery",3,"4.0",0,32,2,16,8,12,5,0,0,"1/5"
"TJ Prest",5,"6.0",0,43,2,21.5,7.16666666666667,18,14,0,0,"1/8"
"J Harrison",1,"4.0",0,47,2,23.5,11.75,12,7,0,0,"2/47"
"SMSM Senanayake",2,"7.0",0,48,2,24,6.85714285714286,21,17,0,0,"1/18"
"SM Sharif",3,"8.1",0,51,2,25.5,6.24489795918367,24.5,19,0,0,"2/10"
"MW Machan",4,"6.0",0,52,2,26,8.66666666666667,18,7,0,0,"1/9"
"AK Russell",2,"8.0",0,54,2,27,6.75,24,14,0,0,"1/27"
"JL Pattinson",2,"4.0",0,57,2,28.5,14.25,12,7,0,0,"2/38"
"JM Vince",4,"7.0",0,57,2,28.5,8.14285714285714,21,13,0,0,"1/19"
"KS Carlson",4,"5.2",0,60,2,30,11.25,16,10,0,0,"2/13"
"LS Robinson",3,"7.0",0,74,2,37,10.5714285714286,21,12,0,0,"2/28"
"GCH Hill",6,"10.3",0,85,2,42.5,8.09523809523809,31.5,22,0,0,"1/9"
"BW Aitchison",2,"7.0",0,96,2,48,13.7142857142857,21,9,0,0,"1/46"
"F Behardien",4,"10.0",0,104,2,52,10.4,30,10,0,0,"2/35"
"Mohammad Hafeez",4,"14.0",0,121,2,60.5,8.64285714285714,42,24,0,0,"1/22"
"Abdur Rehman",5,"16.0",0,123,2,61.5,7.6875,48,29,0,0,"1/18"
"KA Maharaj",5,"20.0",1,126,2,63,6.3,60,48,0,0,"1/17"
"M Higginbottom",4,"11.0",0,127,2,63.5,11.5454545454545,33,14,0,0,"1/34"
"E Barnes",5,"13.0",0,159,2,79.5,12.2307692307692,39,18,0,0,"2/27"
"LW James",9,"13.3",0,165,2,82.5,12.2222222222222,40.5,10,0,0,"1/23"
"J Banton",1,"1.0",0,6,1,6,6,6,3,0,0,"1/6"
"JJ Bushnell",1,"1.0",0,6,1,6,6,6,4,0,0,"1/6"
"AJ Hickey",1,"3.0",0,11,1,11,3.66666666666667,18,9,0,0,"1/11"
"OJ Newby",1,"2.0",0,12,1,12,6,12,4,0,0,"1/12"
"HD Ward",2,"2.1",0,16,1,16,7.38461538461539,13,7,0,0,"1/5"
"L Doneathy",1,"2.0",0,19,1,19,9.5,12,2,0,0,"1/19"
"MJ Cosgrove",1,"2.0",0,19,1,19,9.5,12,2,0,0,"1/19"
"RJ Hamilton-Brown",2,"3.0",0,19,1,19,6.33333333333333,18,7,0,0,"1/12"
"GJ Harte",2,"3.0",0,20,1,20,6.66666666666667,18,2,0,0,"1/11"
"JOI Campbell",1,"2.0",0,21,1,21,10.5,12,5,0,0,"1/21"
"D Elgar",1,"3.0",0,22,1,22,7.33333333333333,18,4,0,0,"1/22"
"MA Leask",2,"3.0",0,23,1,23,7.66666666666667,18,7,0,0,"1/11"
"A Kapil",2,"3.0",0,25,1,25,8.33333333333333,18,4,0,0,"1/4"
"Fakhar Zaman",2,"6.0",0,26,1,26,4.33333333333333,36,14,0,0,"1/15"
"HC Brook",2,"2.0",0,26,1,26,13,12,3,0,0,"1/13"
"KA Pollard",2,"3.0",0,26,1,26,8.66666666666667,18,4,0,0,"1/20"
"NRT Gubbins",2,"5.0",0,30,1,30,6,30,10,0,0,"1/22"
"TM Head",3,"3.1",0,31,1,31,9.78947368421053,19,5,0,0,"1/20"
"JM Mennie",1,"3.0",0,34,1,34,11.3333333333333,18,3,0,0,"1/34"
"JPA Taylor",2,"2.0",0,34,1,34,17,12,4,0,0,"1/6"
"RN Sidebottom",1,"4.0",0,37,1,37,9.25,24,6,0,0,"1/37"
"SCJ Broad",2,"6.0",0,38,1,38,6.33333333333333,36,14,0,0,"1/20"
"GA Garrett",2,"4.0",0,39,1,39,9.75,24,5,0,0,"1/19"
"Adeel Malik",2,"4.0",0,42,1,42,10.5,24,6,0,0,"1/29"
"AJ Finch",4,"4.0",0,43,1,43,10.75,24,3,0,0,"1/9"
"JL Clare",1,"4.0",0,43,1,43,10.75,24,4,0,0,"1/43"
