"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"BW Aitchison",1,2,1,200,2,0,0,0,0,0,2
"BW Harmison",5,23,22,104.545454545455,11.5,1,1,3,0,0,18
"BW Hilfenhaus",2,5,8,62.5,2.5,0,0,0,0,0,4
"BW Sanderson",22,63,81,77.7777777777778,7.875,3,2,14,0,0,12
"BWM Mike",42,530,358,148.04469273743,18.9285714285714,42,22,14,0,0,34
"Babar Azam",20,796,545,146.05504587156,46.8235294117647,79,21,3,2,4,114
"C Kieswetter",9,442,348,127.011494252874,49.1111111111111,42,9,0,0,5,74
"C McKerr",7,21,23,91.304347826087,5.25,2,0,3,0,0,7
"C Munro",57,1381,972,142.078189300412,25.1090909090909,118,62,2,0,7,87
"C Overton",43,396,310,127.741935483871,14.6666666666667,23,17,16,0,0,35
"C Rushworth",10,17,34,50,3.4,1,0,5,0,0,5
"C de Grandhomme",40,772,484,159.504132231405,25.7333333333333,60,41,10,0,3,66
"CA Ingram",96,2828,1835,154.114441416894,35.35,254,145,16,3,17,114
"CA Lynn",23,880,599,146.911519198664,44,87,41,3,3,5,113
"CAJ Brodrick",4,40,34,117.647058823529,10,4,0,0,0,0,14
"CAJ Meschede",41,457,357,128.011204481793,13.8484848484848,35,25,8,0,0,43
"CAJ Morris",9,21,24,87.5,10.5,1,0,7,0,0,7
"CB Cooke",102,2061,1466,140.586630286494,26.4230769230769,146,92,24,1,5,113
"CD Fletcher",3,58,45,128.888888888889,19.3333333333333,1,4,0,0,1,57
"CD Nash",60,1739,1286,135.225505443235,32.811320754717,195,51,7,1,15,112
"CDJ Dent",53,1190,849,140.164899882214,25.3191489361702,133,36,6,0,6,87
"CE Shreck",2,10,13,76.9230769230769,5,0,1,0,0,0,10
"CF Hughes",34,616,494,124.696356275304,19.25,62,20,2,0,2,59
"CF Parkinson",52,267,284,94.0140845070423,10.68,20,0,27,0,0,27
"CG Benjamin",29,639,418,152.870813397129,27.7826086956522,59,27,6,0,3,68
"CG Harrison",23,113,97,116.494845360825,10.2727272727273,11,2,12,0,0,22
"CH Gayle",8,505,276,182.971014492754,84.1666666666667,39,42,2,1,3,151
"CH Morris",14,182,151,120.529801324503,16.5454545454545,8,8,3,0,0,25
"CJ Anderson",19,656,381,172.178477690289,46.8571428571429,39,45,5,0,4,81
"CJ Ferguson",18,519,390,133.076923076923,34.6,51,9,3,1,2,102
"CJ Green",23,324,228,142.105263157895,24.9230769230769,33,6,10,0,0,46
"CJ Haggett",13,109,87,125.287356321839,27.25,8,2,9,0,0,20
"CJ Jordan",51,672,504,133.333333333333,22.4,42,33,21,0,1,73
"CJ Liddle",5,9,11,81.8181818181818,3,1,0,2,0,0,4
"CJ McKay",10,60,68,88.2352941176471,8.57142857142857,3,0,3,0,0,15
"CJ Taylor",6,24,35,68.5714285714286,4.8,1,1,1,0,0,14
"CJC Wright",5,7,13,53.8461538461538,2.33333333333333,0,0,2,0,0,3
"CL Herring",4,55,38,144.736842105263,27.5,4,2,2,0,0,23
"CM Dickinson",6,103,71,145.070422535211,17.1666666666667,16,2,0,0,1,51
"CMW Read",18,192,134,143.283582089552,17.4545454545455,17,5,7,0,0,35
"CN Ackermann",86,1964,1537,127.781392322707,26.9041095890411,177,42,13,0,12,85
"CN Miles",17,55,71,77.4647887323944,7.85714285714286,3,0,10,0,0,11
"CO Thurston",9,109,110,99.0909090909091,12.1111111111111,6,3,0,0,0,41
"CP Wood",53,426,382,111.51832460733,12.9090909090909,36,9,20,0,0,31
"CR Brathwaite",25,318,217,146.543778801843,17.6666666666667,24,19,7,0,1,52
"CR Jones",4,56,57,98.2456140350877,14,7,0,0,0,0,28
"CR Woakes",20,253,179,141.340782122905,23,21,8,9,0,1,57
"CS Delport",54,1323,918,144.117647058824,26.46,134,60,4,2,5,129
"CS MacLeod",47,1170,934,125.267665952891,27.2093023255814,129,22,4,1,4,104
"CT Bancroft",19,432,347,124.495677233429,27,36,7,3,0,3,76
"CT Steel",10,120,99,121.212121212121,13.3333333333333,13,2,1,0,0,37
"CT Tremlett",1,11,8,137.5,Inf,1,0,1,0,0,11
"Callum Taylor",18,169,183,92.3497267759563,13,13,3,5,0,0,23
"Craig Cachopa",21,419,304,137.828947368421,27.9333333333333,36,17,6,0,1,89
"D Elgar",3,69,65,106.153846153846,23,5,1,0,0,0,25
"D Ibrahim",4,47,40,117.5,11.75,5,1,0,0,0,18
"D Klein",12,34,45,75.5555555555556,4.85714285714286,1,0,5,0,0,9
"D Moriarty",6,28,28,100,9.33333333333333,3,1,3,0,0,9
"D Olivier",3,10,12,83.3333333333333,3.33333333333333,0,1,0,0,0,8
"D Paterson",6,15,19,78.9473684210526,5,2,0,3,0,0,6
"D Pretorius",10,225,174,129.310344827586,25,18,9,1,0,1,50
"D Smit",16,223,192,116.145833333333,24.7777777777778,20,3,7,0,0,30
"D Wiese",59,1110,793,139.974779319042,25.2272727272727,86,49,15,0,4,79
"DA Cosker",8,30,35,85.7142857142857,15,1,0,6,0,0,6
"DA Douthwaite",38,540,365,147.945205479452,19.2857142857143,28,41,10,0,2,53
"DA Griffiths",6,34,30,113.333333333333,11.3333333333333,1,2,3,0,0,18
"DA Miller",4,117,80,146.25,39,12,5,1,0,1,50
"DA Payne",25,78,87,89.6551724137931,5.57142857142857,2,2,11,0,0,16
"DC Drakes",3,27,22,122.727272727273,13.5,0,2,1,0,0,23
"DD Masters",10,13,26,50,4.33333333333333,0,0,7,0,0,5
"DE Bollinger",2,4,10,40,2,0,0,0,0,0,3
"DG Bedingham",28,505,379,133.245382585752,18.0357142857143,34,22,0,0,3,65
"DI Stevens",62,1069,741,144.264507422402,19.0892857142857,84,52,6,0,4,90
"DJ Bell-Drummond",121,3704,2657,139.405344373353,32.7787610619469,384,86,8,2,30,112
"DJ Bravo",20,287,224,128.125,16.8823529411765,12,19,3,0,0,38
"DJ Lamb",32,256,246,104.065040650407,12.8,19,7,12,0,0,29
"DJ Leech",2,1,3,33.3333333333333,1,0,0,1,0,0,1
"DJ Lincoln",11,123,123,100,13.6666666666667,9,2,2,0,0,30
"DJ Malan",90,2607,1873,139.188467698879,33.4230769230769,286,81,12,2,16,117
"DJ Mitchell",23,646,418,154.545454545455,35.8888888888889,36,33,5,0,3,85
"DJ Redfern",2,14,12,116.666666666667,7,2,0,0,0,0,14
"DJ Vilas",76,1491,1093,136.413540713632,24.4426229508197,107,45,15,0,3,63
"DJ Wainwright",8,52,40,130,17.3333333333333,6,1,5,0,0,20
"DJ Willey",90,2415,1643,146.987218502739,28.4117647058824,193,132,5,2,11,118
"DJ Worrall",6,12,16,75,Inf,1,0,6,0,0,6
"DJG Sales",4,70,86,81.3953488372093,17.5,4,2,0,0,0,25
"DJG Sammy",15,210,156,134.615384615385,21,11,14,5,0,0,36
"DJM Short",24,799,574,139.198606271777,34.7391304347826,97,26,1,0,5,77
"DKH Mitchell",73,1435,1172,122.440273037543,25.625,143,13,17,0,7,68
"DL Lloyd",70,1614,1214,132.948929159802,24.089552238806,182,45,3,0,10,97
"DM Bess",19,119,100,119,13.2222222222222,11,3,10,0,0,42
"DM Housego",2,11,16,68.75,11,0,0,1,0,0,6
"DMW Rawlins",51,947,657,144.1400304414,22.0232558139535,70,52,8,0,3,69
"DP Conway",8,309,246,125.609756097561,61.8,41,2,3,0,4,81
"DP Nannes",1,4,3,133.333333333333,Inf,0,0,1,0,0,4
"DP Sibley",32,859,707,121.499292786422,29.6206896551724,72,22,3,0,7,74
"DPMD Jayawardene",17,476,353,134.844192634561,29.75,58,11,1,0,3,53
"DR Briggs",38,129,123,104.878048780488,9.92307692307692,13,1,25,0,0,13
"DR Mousley",27,618,441,140.136054421769,26.8695652173913,47,24,4,0,5,63
"DR Sams",27,584,338,172.781065088757,27.8095238095238,34,43,6,0,3,71
"DT Christian",88,1983,1321,150.113550340651,31.4761904761905,136,112,25,2,6,129
"DW Lawrence",80,2071,1429,144.926522043387,29.169014084507,191,75,9,0,16,86
"DW Steyn",3,26,25,104,Inf,3,0,3,0,0,11
"DY Pennington",20,63,69,91.304347826087,9,4,0,13,0,0,10
"E Barnes",1,7,6,116.666666666667,7,1,0,0,0,0,7
"EC Joyce",6,179,155,115.483870967742,29.8333333333333,16,3,0,0,1,56
"EG Barnard",76,832,647,128.593508500773,15.1272727272727,75,20,21,0,0,43
"EJ Byrom",28,456,305,149.508196721311,16.8888888888889,44,23,1,0,1,54
"EJ Pollock",66,1205,765,157.516339869281,20.0833333333333,115,71,6,0,6,77
"EJG Morgan",68,1852,1372,134.985422740525,28.9375,129,91,4,0,11,90
"EJH Eckersley",60,890,741,120.107962213225,18.5416666666667,68,19,12,0,1,50
"EN Gay",11,268,202,132.673267326733,24.3636363636364,35,4,0,0,1,53
"EO Hooper",1,0,2,0,NA,0,0,1,0,0,0
"ER Bamber",2,5,5,100,Inf,0,0,2,0,0,3
"F Behardien",9,179,159,112.578616352201,25.5714285714286,15,2,2,0,0,48
"F du Plessis",2,92,66,139.393939393939,46,8,2,0,0,1,60
"FH Allen",22,589,356,165.449438202247,28.047619047619,55,29,1,0,4,73
"FH Edwards",7,16,21,76.1904761904762,4,0,2,3,0,0,8
"FIN Khushi",22,452,350,129.142857142857,21.5238095238095,41,16,1,0,4,67
"FJ Heldreich",3,9,21,42.8571428571429,4.5,0,0,1,0,0,4
"FJ Hudson-Prentice",32,423,348,121.551724137931,16.92,32,10,7,0,0,49
"FJ Klaassen",10,29,24,120.833333333333,9.66666666666667,2,0,7,0,0,6
"FK Cowdrey",27,404,335,120.597014925373,16.16,42,5,2,0,2,71
"FOE van den Bergh",3,27,26,103.846153846154,13.5,2,0,1,0,0,19
"FRJ Coleman",1,20,14,142.857142857143,Inf,3,0,1,0,0,20
"FS Organ",3,21,23,91.304347826087,7,2,0,0,0,0,9
"Faheem Ashraf",7,36,30,120,7.2,4,1,2,0,0,24
"Fakhar Zaman",6,99,106,93.3962264150943,16.5,12,2,0,0,1,58
"G Clark",93,2224,1529,145.454545454545,25.2727272727273,251,66,5,1,13,102
"G Onions",2,1,3,33.3333333333333,Inf,0,0,2,0,0,1
"G Roelofsen",12,275,201,136.81592039801,22.9166666666667,26,12,0,0,1,52
"G Stewart",34,272,203,133.990147783251,12.952380952381,18,14,13,0,0,37
"GA Bartlett",7,66,59,111.864406779661,9.42857142857143,6,2,0,0,0,24
"GA Edwards",2,3,5,60,Inf,0,0,2,0,0,2
"GC Smith",1,20,15,133.333333333333,20,2,1,0,0,0,20
"GC Viljoen",21,155,113,137.16814159292,11.0714285714286,13,5,7,0,0,32
"GC Wilson",48,865,737,117.367706919946,23.3783783783784,82,14,11,0,2,63
"GCH Hill",8,72,81,88.8888888888889,12,4,2,2,0,0,19
"GD Cross",13,243,181,134.254143646409,20.25,27,7,1,0,1,54
"GD Elliott",32,621,492,126.219512195122,27,52,16,9,0,2,59
"GD Phillips",24,840,557,150.8078994614,44.2105263157895,55,53,5,0,7,94
"GF Linde",21,320,212,150.943396226415,22.8571428571429,26,14,7,0,0,38
"GFB Scott",27,366,351,104.273504273504,21.5294117647059,20,13,10,0,0,38
"GG Wagg",53,723,589,122.750424448217,21.2647058823529,51,26,19,0,3,53
"GG White",49,398,285,139.649122807018,15.3076923076923,36,21,23,0,0,37
"GH Rhodes",15,103,103,100,11.4444444444444,7,0,6,0,0,30
"GH Roderick",20,180,143,125.874125874126,15,14,7,8,0,0,31
"GHS Garton",26,376,265,141.88679245283,20.8888888888889,35,15,8,0,0,46
"GID Lavelle",2,18,20,90,9,2,0,0,0,0,12
"GJ Bailey",29,602,499,120.64128256513,27.3636363636364,58,10,7,0,3,89
"GJ Batty",32,97,120,80.8333333333333,6.46666666666667,2,1,17,0,0,12
"GJ Bell",4,65,54,120.37037037037,21.6666666666667,4,1,1,0,0,31
"GJ Delany",9,193,138,139.855072463768,21.4444444444444,20,9,0,0,2,68
"GJ Harte",4,24,25,96,6,2,0,0,0,0,11
"GJ Maxwell",46,909,618,147.087378640777,20.6590909090909,85,39,2,0,4,92
"GJ McCarter",3,24,11,218.181818181818,24,3,1,2,0,0,16
"GJ Muchall",30,615,512,120.1171875,38.4375,38,9,14,0,0,43
"GK Berg",29,223,193,115.544041450777,12.3888888888889,17,4,11,0,0,31
"GL van Buuren",30,439,321,136.760124610592,21.95,32,20,10,0,1,53
"GLS Scrimshaw",8,14,31,45.1612903225806,14,0,0,7,0,0,5
"GM Andrew",9,84,62,135.483870967742,16.8,7,3,4,0,0,31
"GM Smith",6,101,75,134.666666666667,20.2,6,5,1,0,0,44
"GO Jones",13,267,180,148.333333333333,26.7,23,12,3,0,0,40
"GP Smith",28,714,580,123.103448275862,28.56,74,13,3,1,5,102
"GR Breese",7,58,54,107.407407407407,14.5,6,2,3,0,0,30
"GR Napier",17,165,98,168.367346938776,13.75,7,14,5,0,0,27
"GS Ballance",36,616,486,126.748971193416,18.1176470588235,49,23,2,0,2,79
"GS Drissell",1,0,1,0,0,0,0,0,0,0,0
"GS Sandhu (2)",1,1,3,33.3333333333333,Inf,0,0,1,0,0,1
"GT Griffiths",19,55,61,90.1639344262295,18.3333333333333,3,2,16,0,0,12
"GT Hankins",4,24,39,61.5384615384615,6,1,0,0,0,0,14
"GTG Cork",6,43,45,95.5555555555556,14.3333333333333,3,0,3,0,0,13
"H Hameed",2,41,37,110.810810810811,20.5,3,0,0,0,0,23
"H Kerr",8,129,97,132.989690721649,18.4285714285714,9,3,1,0,0,29
"HC Brook",48,1399,926,151.079913606911,37.8108108108108,108,64,11,0,7,91
"HD Rutherford",40,1032,732,140.983606557377,26.4615384615385,107,42,1,1,4,100
"HD Ward",25,442,331,133.534743202417,21.047619047619,38,19,4,0,2,54
"HE Dearden",20,339,324,104.62962962963,19.9411764705882,23,8,3,0,1,61
"HF Gurney",15,19,18,105.555555555556,4.75,3,0,11,0,0,6
"HG Kuhn",32,715,536,133.39552238806,29.7916666666667,60,14,8,0,3,67
"HG Munsey",7,76,75,101.333333333333,10.8571428571429,9,3,0,0,0,32
"HJ Swindells",28,488,433,112.70207852194,20.3333333333333,43,5,4,0,3,63
"HJH Brookes",23,184,139,132.374100719424,14.1538461538462,17,7,10,0,0,31
"HJH Marshall",33,851,621,137.037037037037,26.59375,89,15,1,0,5,93
"HM Amla",16,523,434,120.506912442396,37.3571428571429,56,8,2,0,6,75
"HM Crawshaw",2,9,7,128.571428571429,4.5,2,0,0,0,0,5
"HR Hosein",4,11,11,100,Inf,0,0,4,0,0,10
