"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AM Lilley",2018,"Vitality Blast","Lancashire",15,246,157,156.687898089172,18.9230769230769,25,11,2,0,0,47
"AM Lilley",2019,"Vitality Blast","Leicestershire",12,248,148,167.567567567568,20.6666666666667,22,12,0,0,1,66
"AM Lilley",2020,"Vitality Blast","Leicestershire",9,278,200,139,30.8888888888889,19,14,0,0,1,69
"AM Lilley",2021,"Vitality Blast","Leicestershire",14,351,236,148.728813559322,27,32,18,1,0,1,99
"AM Lilley",2022,"Vitality Blast","Leicestershire",14,316,216,146.296296296296,24.3076923076923,40,7,1,0,2,68
"AM Lilley",2023,"Vitality Blast","Leicestershire",5,33,42,78.5714285714286,6.6,3,0,0,0,0,17
"AM Rossington",2014,"NatWest T20 Blast","Middlesex",3,12,17,70.5882352941177,4,1,0,0,0,0,5
"AM Rossington",2014,"NatWest T20 Blast","Northamptonshire",6,157,101,155.445544554455,31.4,15,7,1,0,1,52
"AM Rossington",2015,"NatWest T20 Blast","Northamptonshire",7,93,69,134.782608695652,15.5,10,3,1,0,0,28
"AM Rossington",2016,"NatWest T20 Blast","Northamptonshire",15,317,226,140.265486725664,22.6428571428571,38,11,1,0,3,85
"AM Rossington",2017,"NatWest T20 Blast","Northamptonshire",11,308,191,161.256544502618,28,46,9,0,0,1,67
"AM Rossington",2019,"Vitality Blast","Northamptonshire",11,239,174,137.35632183908,23.9,26,8,1,0,2,54
"AM Rossington",2020,"Vitality Blast","Northamptonshire",7,156,132,118.181818181818,22.2857142857143,15,2,0,0,1,51
"AM Rossington",2021,"Vitality Blast","Northamptonshire",8,136,94,144.68085106383,17,16,5,0,0,1,59
"AM Rossington",2022,"Vitality Blast","Essex",14,317,213,148.826291079812,22.6428571428571,34,13,0,0,1,95
"AM Rossington",2023,"Vitality Blast","Essex",10,132,85,155.294117647059,13.2,13,9,0,0,0,35
"AN Cook",2014,"NatWest T20 Blast","Essex",1,22,21,104.761904761905,22,2,0,0,0,0,22
"AN Cook",2015,"NatWest T20 Blast","Essex",1,8,9,88.8888888888889,8,1,0,0,0,0,8
"AN Kervezee",2014,"NatWest T20 Blast","Worcestershire",8,130,108,120.37037037037,18.5714285714286,7,2,1,0,0,43
"AN Kervezee",2016,"NatWest T20 Blast","Worcestershire",9,122,113,107.964601769912,15.25,11,0,1,0,1,52
"AN Petersen",2014,"NatWest T20 Blast","Somerset",8,174,145,120,34.8,10,3,3,0,0,38
"AN Petersen",2015,"NatWest T20 Blast","Lancashire",2,30,33,90.9090909090909,15,0,0,0,0,0,20
"AN Petersen",2016,"NatWest T20 Blast","Lancashire",12,455,324,140.432098765432,45.5,32,13,2,1,2,103
"AO Morgan",2019,"Vitality Blast","Glamorgan",4,15,24,62.5,5,0,1,1,0,0,11
"AO Morgan",2020,"Vitality Blast","Glamorgan",3,44,39,112.820512820513,14.6666666666667,4,2,0,0,0,24
"AP Agathangelou",2014,"NatWest T20 Blast","Lancashire",2,21,19,110.526315789474,10.5,0,1,0,0,0,21
"AP Agathangelou",2015,"NatWest T20 Blast","Leicestershire",6,77,67,114.925373134328,15.4,8,1,1,0,0,40
"AP Beard",2019,"Vitality Blast","Essex",2,17,12,141.666666666667,17,1,1,1,0,0,13
"AP Beard",2020,"Vitality Blast","Essex",1,9,5,180,9,2,0,0,0,0,9
"AP Palladino",2014,"NatWest T20 Blast","Derbyshire",6,22,30,73.3333333333333,5.5,1,0,2,0,0,14
"AP Palladino",2015,"NatWest T20 Blast","Derbyshire",1,5,5,100,5,1,0,0,0,0,5
"AP Rouse",2014,"NatWest T20 Blast","Gloucestershire",7,61,52,117.307692307692,12.2,7,1,2,0,0,35
"APR Gidman",2014,"NatWest T20 Blast","Gloucestershire",13,232,203,114.285714285714,17.8461538461538,28,3,0,0,1,55
"APR Gidman",2015,"NatWest T20 Blast","Worcestershire",1,0,1,0,0,0,0,0,0,0,0
"ASS Nijjar",2020,"Vitality Blast","Essex",4,9,12,75,4.5,0,0,2,0,0,5
"ASS Nijjar",2021,"Vitality Blast","Essex",8,66,50,132,13.2,5,3,3,0,0,27
"ASS Nijjar",2022,"Vitality Blast","Essex",5,17,17,100,5.66666666666667,2,0,2,0,0,8
"ASS Nijjar",2023,"Vitality Blast","Essex",2,5,5,100,5,1,0,1,0,0,4
"AT Carey",2019,"Vitality Blast","Sussex",8,264,173,152.601156069364,37.7142857142857,26,10,1,0,2,78
"AT Thomson",2018,"Vitality Blast","Birmingham Bears",1,14,7,200,14,0,1,0,0,0,14
"AT Thomson",2019,"Vitality Blast","Birmingham Bears",5,25,29,86.2068965517241,12.5,2,0,3,0,0,11
"AT Thomson",2021,"Vitality Blast","Derbyshire",4,49,26,188.461538461538,16.3333333333333,5,3,1,0,0,28
"AT Thomson",2022,"Vitality Blast","Derbyshire",1,1,1,100,Inf,0,0,1,0,0,1
"AT Thomson",2023,"Vitality Blast","Derbyshire",2,22,14,157.142857142857,11,1,1,0,0,0,11
"AU Rashid",2014,"NatWest T20 Blast","Yorkshire",5,98,86,113.953488372093,24.5,10,2,1,0,0,29
"AU Rashid",2015,"NatWest T20 Blast","Yorkshire",3,18,16,112.5,9,1,0,1,0,0,8
