"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Abdul Samad","2024","Indian Premier League","Sunrisers Hyderabad",10,178,103,172.815533980583,22.25,15,11,2,0,0,37
"Abdur Razzak","2007/08","Indian Premier League","Royal Challengers Bangalore",1,0,2,0,NA,0,0,1,0,0,0
"Abhishek Sharma","2018","Indian Premier League","Delhi Daredevils",3,63,33,190.909090909091,63,3,5,2,0,0,46
"Abhishek Sharma","2019","Indian Premier League","Sunrisers Hyderabad",3,9,9,100,4.5,1,0,1,0,0,5
"Abhishek Sharma","2020/21","Indian Premier League","Sunrisers Hyderabad",7,71,56,126.785714285714,14.2,6,3,2,0,0,31
"Abhishek Sharma","2021","Indian Premier League","Sunrisers Hyderabad",7,98,75,130.666666666667,16.3333333333333,7,4,1,0,0,33
"Abhishek Sharma","2022","Indian Premier League","Sunrisers Hyderabad",14,426,320,133.125,30.4285714285714,47,13,0,0,2,75
"Abhishek Sharma","2023","Indian Premier League","Sunrisers Hyderabad",11,226,157,143.949044585987,20.5454545454545,28,6,0,0,2,67
"Abhishek Sharma","2024","Indian Premier League","Sunrisers Hyderabad",14,470,227,207.04845814978,36.1538461538462,35,41,1,0,3,75
"Abishek Porel","2023","Indian Premier League","Delhi Capitals",4,33,31,106.451612903226,8.25,1,2,0,0,0,20
"Abishek Porel","2024","Indian Premier League","Delhi Capitals",12,327,205,159.512195121951,32.7,36,13,2,0,2,65
"Akash Deep","2022","Indian Premier League","Royal Challengers Bangalore",1,0,2,0,0,0,0,0,0,0,0
"Akash Deep","2023","Indian Premier League","Royal Challengers Bangalore",1,17,8,212.5,17,2,1,0,0,0,17
"Akash Deep","2024","Indian Premier League","Royal Challengers Bengaluru",1,2,2,100,Inf,0,0,1,0,0,2
"Akash Madhwal","2024","Indian Premier League","Mumbai Indians",1,4,5,80,Inf,0,0,1,0,0,4
"Aman Hakim Khan","2022","Indian Premier League","Kolkata Knight Riders",1,5,3,166.666666666667,5,1,0,0,0,0,5
"Aman Hakim Khan","2023","Indian Premier League","Delhi Capitals",9,110,101,108.910891089109,13.75,7,6,1,0,1,51
"Anirudh Singh","2009/10","Indian Premier League","Deccan Chargers",4,63,66,95.4545454545455,15.75,6,1,0,0,0,40
"Ankit Sharma","2012","Indian Premier League","Deccan Chargers",4,18,13,138.461538461538,6,0,2,1,0,0,15
"Ankit Sharma","2014","Indian Premier League","Rajasthan Royals",2,34,30,113.333333333333,17,4,1,0,0,0,30
"Ankit Sharma","2015","Indian Premier League","Rajasthan Royals",2,7,6,116.666666666667,7,1,0,1,0,0,7
"Ankit Sharma","2016","Indian Premier League","Rising Pune Supergiants",1,3,3,100,Inf,0,0,1,0,0,3
"Ankit Sharma","2017","Indian Premier League","Rising Pune Supergiant",1,25,15,166.666666666667,25,2,1,0,0,0,25
"Ankit Soni","2017","Indian Premier League","Gujarat Lions",3,7,9,77.7777777777778,3.5,0,1,1,0,0,7
"Anmolpreet Singh","2021","Indian Premier League","Mumbai Indians",1,16,14,114.285714285714,16,2,1,0,0,0,16
"Anmolpreet Singh","2022","Indian Premier League","Mumbai Indians",2,13,13,100,6.5,1,0,0,0,0,8
"Anmolpreet Singh","2023","Indian Premier League","Sunrisers Hyderabad",4,105,82,128.048780487805,26.25,15,2,0,0,0,36
"Anmolpreet Singh","2024","Indian Premier League","Sunrisers Hyderabad",2,5,6,83.3333333333333,2.5,1,0,0,0,0,5
"Anuj Rawat","2021","Indian Premier League","Rajasthan Royals",1,0,1,0,0,0,0,0,0,0,0
"Anuj Rawat","2022","Indian Premier League","Royal Challengers Bangalore",8,129,118,109.322033898305,16.125,10,7,0,0,1,66
"Anuj Rawat","2023","Indian Premier League","Royal Challengers Bangalore",7,91,71,128.169014084507,30.3333333333333,6,4,4,0,0,29
"Anuj Rawat","2024","Indian Premier League","Royal Challengers Bengaluru",5,98,77,127.272727272727,24.5,10,3,1,0,0,48
"Anureet Singh","2015","Indian Premier League","Kings XI Punjab",6,18,31,58.0645161290323,6,0,1,3,0,0,10
"Anureet Singh","2017","Indian Premier League","Kings XI Punjab",1,15,12,125,15,2,0,0,0,0,15
"Anureet Singh","2018","Indian Premier League","Rajasthan Royals",1,3,4,75,Inf,0,0,1,0,0,3
"Arjun Tendulkar","2023","Indian Premier League","Mumbai Indians",1,13,9,144.444444444444,13,0,1,0,0,0,13
"Arshad Khan","2023","Indian Premier League","Mumbai Indians",3,18,15,120,9,0,1,1,0,0,15
