"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"SS Iyer",2019-02-21,"Mumbai","Sikkim",1,147,55,7,15,267.272727272727,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157099," Emerald Heights International School Ground",NA,"Mumbai","Sikkim","Mumbai","bat",NA,"Mumbai",NA,"154"
"Punit Bisht",2021-01-13,"Meghalaya","Mizoram",1,146,51,6,17,286.274509803922,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244340,"IC-Gurunanak College Ground",NA,"Meghalaya","Mizoram","Mizoram","field",NA,"Meghalaya",NA,"130"
"PP Shaw",2022-10-14,"Mumbai","Assam",1,134,61,13,9,219.672131147541,FALSE,"Syed Mushtaq Ali Trophy","2022/23",1332962,"Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Mumbai","Assam","Assam","field",NA,"Mumbai",NA,"61"
"WP Saha",2019-02-27,"Bengal","Arunachal Pradesh",1,129,62,16,4,208.064516129032,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157171,"Barabati Stadium",NA,"Bengal","Arunachal Pradesh","Bengal","bat",NA,"Bengal",NA,"107"
"MK Pandey",2019-11-12,"Karnataka","Services",1,129,54,12,10,238.888888888889,TRUE,"Syed Mushtaq Ali Trophy","2019/20",1205769,"Dr P.V.G. Raju ACA Sports Complex",NA,"Karnataka","Services","Services","field",NA,"Karnataka",NA,"80"
"SK Raina",2018-01-22,"Uttar Pradesh","Bengal",1,126,59,13,7,213.559322033898,TRUE,"Syed Mushtaq Ali Trophy","2017/18",1133407,"Eden Gardens",NA,"Uttar Pradesh","Bengal","Uttar Pradesh","bat",NA,"Uttar Pradesh",NA,"75"
"Shubman Gill",2022-11-01,"Punjab","Karnataka",1,126,55,11,9,229.090909090909,FALSE,"Syed Mushtaq Ali Trophy","2022/23",1333049,"Eden Gardens, Kolkata","Kolkata","Punjab","Karnataka","Karnataka","field",NA,"Punjab",NA,"9"
"AA Barot",2021-01-15,"Saurashtra","Goa",1,122,53,11,7,230.188679245283,FALSE,"Syed Mushtaq Ali Trophy","2020/21",1244355,"Holkar Stadium",NA,"Saurashtra","Goa","Goa","field",NA,"Saurashtra",NA,"90"
"P Simran Singh",2021-11-06,"Punjab","Goa",1,119,61,11,6,195.081967213115,TRUE,"Syed Mushtaq Ali Trophy","2021/22",1280236,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",NA,"Punjab","Goa","Goa","field",NA,"Punjab",NA,"81"
"Saurabh Wakaskar",2016-01-02,"Railways","Delhi",1,118,55,7,11,214.545454545455,FALSE,"Syed Mushtaq Ali Trophy","2015/16",902101,"Alembic 1 Cricket Ground",NA,"Railways","Delhi","Delhi","field",NA,"Delhi","4",NA
"RR Pant",2018-01-14,"Delhi","Himachal",2,116,38,8,12,305.263157894737,TRUE,"Syed Mushtaq Ali Trophy","2017/18",1130710,"Arun Jaitley Stadium",NA,"Himachal","Delhi","Delhi","field",NA,"Delhi","10",NA
"Ishan Kishan",2019-02-24,"Jharkhand","Manipur",1,113,62,12,5,182.258064516129,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157126,"Dr. Gokaraju Laila Ganga Raju ACA Cricket Complex -DVR Ground,Mulapadu",NA,"Jharkhand","Manipur","Manipur","field",NA,"Jharkhand",NA,"121"
"Anmolpreet Singh",2023-11-06,"Punjab","Baroda",1,113,61,10,6,185.245901639344,FALSE,"Syed Mushtaq Ali Trophy","2023/24",1383568,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","Chandigarh","Punjab","Baroda","Baroda","field","Anmolpreet Singh","Punjab",NA,"20"
"Abhishek Sharma",2023-10-17,"Punjab","Andhra",1,112,51,9,9,219.607843137255,FALSE,"Syed Mushtaq Ali Trophy","2023/24",1383460,"JSCA International Stadium Complex, Ranchi","Ranchi","Punjab","Andhra","Punjab","bat",NA,"Punjab",NA,"105"
"KK Nair",2018-01-12,"Karnataka","Tamil Nadu",1,111,52,8,8,213.461538461538,FALSE,"Syed Mushtaq Ali Trophy","2017/18",1130702,"Dr P.V.G. Raju ACA Sports Complex",NA,"Karnataka","Tamil Nadu","Tamil Nadu","field",NA,"Karnataka",NA,"78"
"MK Pandey",2019-02-24,"Karnataka","Arunachal Pradesh",1,111,46,9,7,241.304347826087,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157137,"Barabati Stadium",NA,"Karnataka","Arunachal Pradesh","Karnataka","bat",NA,"Karnataka",NA,"146"
"Amit Verma",2019-02-27,"Goa","Madhya Pradesh",1,109,56,5,9,194.642857142857,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157165," Emerald Heights International School Ground",NA,"Goa","Madhya Pradesh","Goa","bat",NA,"Madhya Pradesh","4",NA
"RK Bhui",2019-02-22,"Andhra","Nagaland",1,108,42,5,10,257.142857142857,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157110,"Dr. Gokaraju Laila Ganga Raju ACA Cricket Complex -DVR Ground,Mulapadu",NA,"Andhra","Nagaland","Andhra","bat",NA,"Andhra",NA,"179"
"M Vijay",2019-03-02,"Tamil Nadu","Meghalaya",1,107,67,9,5,159.701492537313,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157197,"Lalbhai Contractor Stadium",NA,"Tamil Nadu","Meghalaya","Tamil Nadu","bat",NA,"Tamil Nadu",NA,"92"
"Abhishek Sharma",2021-01-14,"Punjab","Railways",1,107,62,5,9,172.58064516129,FALSE,"Syed Mushtaq Ali Trophy","2020/21",1244344,"Alur Cricket Stadium II",NA,"Punjab","Railways","Railways","field",NA,"Punjab",NA,"117"
"N Rana",2022-10-12,"Delhi","Punjab",1,107,61,9,7,175.409836065574,FALSE,"Syed Mushtaq Ali Trophy","2022/23",1332939,"Sawai Mansingh Stadium, Jaipur","Jaipur","Delhi","Punjab","Delhi","bat",NA,"Delhi",NA,"12"
"AR Easwaran",2019-02-21,"Bengal","Mizoram",1,107,56,8,5,191.071428571429,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157103,"Barabati Stadium",NA,"Bengal","Mizoram","Mizoram","field",NA,"Bengal",NA,"159"
"M Vohra",2021-11-06,"Chandigarh","Hyderabad (India)",1,106,64,9,5,165.625,TRUE,"Syed Mushtaq Ali Trophy","2021/22",1280249,"Gurugram Cricket Ground (SRNCC)",NA,"Chandigarh","Hyderabad (India)","Hyderabad (India)","field",NA,"Hyderabad (India)","8",NA
"SP Jackson",2021-01-15,"Puducherry","Andhra",2,106,50,7,8,212,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244358,"Wankhede Stadium",NA,"Andhra","Puducherry","Puducherry","field",NA,"Puducherry","4",NA
"RK Bhui",2023-10-17,"Andhra","Punjab",2,104,52,6,9,200,TRUE,"Syed Mushtaq Ali Trophy","2023/24",1383460,"JSCA International Stadium Complex, Ranchi","Ranchi","Punjab","Andhra","Punjab","bat",NA,"Punjab",NA,"105"
"Yash Nahar",2021-11-09,"Maharashtra","Goa",1,103,68,6,5,151.470588235294,TRUE,"Syed Mushtaq Ali Trophy","2021/22",1280275,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",NA,"Maharashtra","Goa","Maharashtra","bat",NA,"Maharashtra",NA,"73"
"Mayank Raghav",2019-02-28,"Manipur","Jammu & Kashmir",1,103,66,11,5,156.060606060606,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157178,"Dr. Gokaraju Laila Ganga Raju ACA Cricket Complex -CP Ground,Mulapadu",NA,"Manipur","Jammu & Kashmir","Jammu & Kashmir","field",NA,"Jammu & Kashmir","8",NA
"UBT Chand",2016-01-15,"Delhi","Gujarat",1,103,58,8,5,177.586206896552,FALSE,"Syed Mushtaq Ali Trophy","2015/16",955047,"Sharad Pawar Cricket Academy BKC",NA,"Delhi","Gujarat","Gujarat","field",NA,"Gujarat","8",NA
"SS Iyer",2019-02-24,"Mumbai","Madhya Pradesh",2,103,55,5,10,187.272727272727,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157131,"Holkar Stadium",NA,"Madhya Pradesh","Mumbai","Madhya Pradesh","bat",NA,"Mumbai","8",NA
"Ashwin Hebbar",2021-11-05,"Andhra","Haryana",1,103,53,12,4,194.339622641509,TRUE,"Syed Mushtaq Ali Trophy","2021/22",1280225,"Alembic 2  Cricket Ground",NA,"Andhra","Haryana","Haryana","field",NA,"Haryana","6",NA
"Virat Singh",2021-01-14,"Jharkhand","Assam",1,103,53,12,3,194.339622641509,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244347,"Jadavpur University Campus",NA,"Jharkhand","Assam","Jharkhand","bat",NA,"Jharkhand",NA,"51"
"BB Samantray",2016-01-04,"Odisha","Maharashtra",1,102,59,8,6,172.881355932203,FALSE,"Syed Mushtaq Ali Trophy","2015/16",902157,"Barabati Stadium",NA,"Odisha","Maharashtra","Odisha","bat",NA,"Maharashtra","4",NA
"CA Pujara",2019-02-21,"Saurashtra","Railways",1,100,61,14,1,163.934426229508,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157098,"Holkar Stadium",NA,"Saurashtra","Railways","Railways","field",NA,"Railways","5",NA
"KH Devdhar",2018-01-10,"Baroda","Gujarat",1,100,61,11,4,163.934426229508,FALSE,"Syed Mushtaq Ali Trophy","2017/18",1130683,"Saurashtra Cricket Association Stadium",NA,"Baroda","Gujarat","Baroda","bat",NA,"Baroda",NA,"36"
"Ishan Kishan",2019-02-22,"Jharkhand","Jammu & Kashmir",2,100,55,8,7,181.818181818182,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157109,"Dr. Gokaraju Laila Ganga Raju ACA Cricket Complex -CP Ground,Mulapadu",NA,"Jammu & Kashmir","Jharkhand","Jharkhand","field",NA,"Jharkhand","9",NA
"GA Singh",2019-02-27,"Haryana","Mizoram",1,100,54,5,7,185.185185185185,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157170,"DRIEMS Ground",NA,"Haryana","Mizoram","Haryana","bat",NA,"Haryana",NA,"39"
"KK Nair",2018-01-24,"Karnataka","Jharkhand",1,100,52,8,7,192.307692307692,FALSE,"Syed Mushtaq Ali Trophy","2017/18",1133414,"Eden Gardens",NA,"Karnataka","Jharkhand","Jharkhand","field",NA,"Karnataka",NA,"123"
"KH Devdhar",2021-01-16,"Baroda","Maharashtra",1,99,71,11,4,139.43661971831,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244370,"Motibaug Cricket Ground",NA,"Baroda","Maharashtra","Maharashtra","field",NA,"Baroda",NA,"60"
"D Padikkal",2021-01-14,"Karnataka","Tripura",1,99,67,9,4,147.761194029851,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244346,"Alur Cricket Stadium III",NA,"Karnataka","Tripura","Tripura","field",NA,"Karnataka",NA,"10"
"Mandeep Singh",2021-01-18,"Punjab","Tripura",1,99,66,9,4,150,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244383,"Alur Cricket Stadium III",NA,"Punjab","Tripura","Tripura","field",NA,"Punjab",NA,"22"
"P Chopra",2018-01-08,"Himachal","Haryana",1,99,64,11,0,154.6875,TRUE,"Syed Mushtaq Ali Trophy","2017/18",1130664,"Arun Jaitley Stadium",NA,"Himachal","Haryana","Haryana","field",NA,NA,NA,NA
"Tanmay Agarwal",2021-11-05,"Hyderabad (India)","Uttarakhand",1,97,59,7,6,164.406779661017,TRUE,"Syed Mushtaq Ali Trophy","2021/22",1280230,"Gurugram Cricket Ground (SRNCC)",NA,"Hyderabad (India)","Uttarakhand","Hyderabad (India)","bat",NA,"Hyderabad (India)",NA,"61"
"Samarth Vyas",2022-10-12,"Saurashtra","Baroda",2,97,52,5,9,186.538461538462,FALSE,"Syed Mushtaq Ali Trophy","2022/23",1332950,"Holkar Cricket Stadium, Indore","Indore","Baroda","Saurashtra","Saurashtra","field",NA,"Saurashtra","4",NA
"N Rana",2016-01-03,"Delhi","Andhra",1,97,40,8,8,242.5,FALSE,"Syed Mushtaq Ali Trophy","2015/16",902125,"Alembic 1 Cricket Ground",NA,"Delhi","Andhra","Andhra","field",NA,"Delhi",NA,"111"
"Urvil Patel",2018-01-24,"Baroda","Uttar Pradesh",1,96,54,12,4,177.777777777778,FALSE,"Syed Mushtaq Ali Trophy","2017/18",1133415,"JU Second Campus, Salt Lake",NA,"Baroda","Uttar Pradesh","Uttar Pradesh","field",NA,"Uttar Pradesh","7",NA
"RM Patidar",2021-01-11,"Madhya Pradesh","Goa",1,96,51,10,3,188.235294117647,FALSE,"Syed Mushtaq Ali Trophy","2020/21",1244317,"Holkar Stadium",NA,"Madhya Pradesh","Goa","Goa","field",NA,"Madhya Pradesh",NA,"6"
"Umang Sharma",2018-01-24,"Uttar Pradesh","Baroda",2,95,47,10,5,202.127659574468,FALSE,"Syed Mushtaq Ali Trophy","2017/18",1133415,"JU Second Campus, Salt Lake",NA,"Baroda","Uttar Pradesh","Uttar Pradesh","field",NA,"Uttar Pradesh","7",NA
"SA Yadav",2019-11-25,"Mumbai","Karnataka",2,94,53,11,4,177.358490566038,TRUE,"Syed Mushtaq Ali Trophy","2019/20",1205854,"C B Patel Ground",NA,"Karnataka","Mumbai","Mumbai","field",NA,"Mumbai","7",NA
"Samarth Singh",2019-02-21,"Uttar Pradesh","Maharashtra",2,93,61,10,3,152.459016393443,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157106,"Airforce Complex ground, Palam",NA,"Maharashtra","Uttar Pradesh","Uttar Pradesh","field",NA,"Maharashtra",NA,"12"
"AA Barot",2021-01-13,"Saurashtra","Vidarbha",1,93,44,13,4,211.363636363636,FALSE,"Syed Mushtaq Ali Trophy","2020/21",1244334,"Holkar Stadium",NA,"Saurashtra","Vidarbha","Vidarbha","field",NA,"Saurashtra",NA,"79"
"Hari Nishaanth",2021-01-10,"Tamil Nadu","Jharkhand",1,92,64,8,3,143.75,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244310,"Eden Gardens",NA,"Tamil Nadu","Jharkhand","Jharkhand","field",NA,"Tamil Nadu",NA,"66"
"Jay Bista",2021-01-18,"Uttarakhand","Chhattisgarh",1,92,60,9,4,153.333333333333,FALSE,"Syed Mushtaq Ali Trophy","2020/21",1244389,"Reliance Cricket Stadium",NA,"Uttarakhand","Chhattisgarh","Chhattisgarh","field",NA,NA,NA,NA
"Harpreet Singh",2019-02-24,"Chhattisgarh","Assam",1,92,54,6,5,170.37037037037,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1157134,"DRIEMS Ground",NA,"Chhattisgarh","Assam","Assam","field",NA,"Assam","5",NA
"Joshua Ozukum",2021-11-08,"Nagaland","Arunachal Pradesh",1,91,54,8,4,168.518518518519,FALSE,"Syed Mushtaq Ali Trophy","2021/22",1280271,"Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Nagaland","Arunachal Pradesh","Nagaland","bat",NA,"Nagaland",NA,"79"
"RV Uthappa",2021-01-15,"Kerala","Delhi",2,91,54,3,8,168.518518518519,FALSE,"Syed Mushtaq Ali Trophy","2020/21",1244356,"Wankhede Stadium",NA,"Delhi","Kerala","Kerala","field",NA,"Kerala","6",NA
"JM Sharma",2018-01-08,"Vidarbha","Chhattisgarh",1,91,53,10,3,171.698113207547,FALSE,"Syed Mushtaq Ali Trophy","2017/18",1130668,"Shaheed Veer Narayan Singh International Stadium",NA,"Vidarbha","Chhattisgarh","Vidarbha","bat",NA,"Vidarbha",NA,"48"
"SS Mundhe",2022-10-16,"Nagaland","Andhra",1,91,53,10,2,171.698113207547,TRUE,"Syed Mushtaq Ali Trophy","2022/23",1332987,"Holkar Cricket Stadium, Indore","Indore","Nagaland","Andhra","Nagaland","bat",NA,"Andhra","5",NA
"Rajesh Dhuper",2018-01-08,"Odisha","Bengal",1,90,64,8,2,140.625,FALSE,"Syed Mushtaq Ali Trophy","2017/18",1130672,"JSCA International Stadium Complex",NA,"Odisha","Bengal","Odisha","bat",NA,"Bengal","7",NA
"T Kohli",2019-11-17,"Mizoram","Meghalaya",2,90,59,7,4,152.542372881356,FALSE,"Syed Mushtaq Ali Trophy","2019/20",1205836,"Wankhede Stadium",NA,"Meghalaya","Mizoram","Mizoram","field",NA,"Meghalaya",NA,"25"
"Amandeep Khare",2018-01-10,"Chhattisgarh","Railways",1,90,57,7,2,157.894736842105,FALSE,"Syed Mushtaq Ali Trophy","2017/18",1130685,"Shaheed Veer Narayan Singh International Stadium",NA,"Chhattisgarh","Railways","Chhattisgarh","bat",NA,"Chhattisgarh",NA,"25"
"P Chopra",2016-01-02,"Himachal","Gujarat",2,89,62,7,2,143.548387096774,TRUE,"Syed Mushtaq Ali Trophy","2015/16",902087,"Vidarbha Cricket Association Stadium, Jamtha",NA,"Gujarat","Himachal","Himachal","field",NA,"Himachal","5",NA
"Pratham Singh",2019-02-27,"Railways","Mumbai",1,89,60,9,3,148.333333333333,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157167," Emerald Heights International School Ground",NA,"Railways","Mumbai","Mumbai","field",NA,"Railways",NA,"57"
"Rohan Kadam",2019-02-28,"Karnataka","Odisha",1,89,59,10,2,150.847457627119,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157187,"Barabati Stadium",NA,"Karnataka","Odisha","Odisha","field",NA,"Karnataka",NA,"51"
"KB Arun Karthik",2021-01-29,"Tamil Nadu","Rajasthan",2,89,54,9,3,164.814814814815,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244405,"Narendra Modi Stadium Ground 'A', Motera",NA,"Rajasthan","Tamil Nadu","Rajasthan","bat","KB Arun Karthik","Tamil Nadu","7",NA
"ER Dwivedi",2016-01-08,"Uttar Pradesh","Services",1,89,53,8,5,167.924528301887,FALSE,"Syed Mushtaq Ali Trophy","2015/16",902179,"Barabati Stadium",NA,"Uttar Pradesh","Services","Services","field",NA,"Uttar Pradesh",NA,"57"
"P Simran Singh",2021-01-12,"Punjab","Karnataka",2,89,52,9,5,171.153846153846,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244325,"Alur Cricket Stadium",NA,"Karnataka","Punjab","Punjab","field",NA,"Punjab","9",NA
"P Dogra",2019-02-21,"Puducherry","Hyderabad (India)",1,89,48,7,6,185.416666666667,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157105,"Airforce Complex ground, Palam II",NA,"Puducherry","Hyderabad (India)","Hyderabad (India)","field",NA,"Puducherry",NA,"3"
"Anuj Rawat",2019-11-12,"Delhi","Saurashtra",2,88,58,3,7,151.724137931034,TRUE,"Syed Mushtaq Ali Trophy","2019/20",1205776,"C B Patel Ground",NA,"Saurashtra","Delhi","Delhi","field",NA,"Delhi","6",NA
"VR Iyer",2021-01-17,"Madhya Pradesh","Saurashtra",2,88,53,11,2,166.037735849057,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244373," Emerald Heights International School Ground",NA,"Saurashtra","Madhya Pradesh","Saurashtra","bat",NA,"Madhya Pradesh","6",NA
"Harpreet Singh",2019-11-12,"Chhattisgarh","Maharashtra",1,88,46,6,4,191.304347826087,TRUE,"Syed Mushtaq Ali Trophy","2019/20",1205773,"GSSS, Sector 26",NA,"Chhattisgarh","Maharashtra","Maharashtra","field",NA,"Chhattisgarh",NA,"34"
"Amandeep Khare",2021-01-10,"Chhattisgarh","Himachal",2,87,60,5,5,145,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244313,"F B Colony Ground",NA,"Himachal","Chhattisgarh","Chhattisgarh","field",NA,"Himachal",NA,"32"
"Himanshu Rana",2021-11-04,"Haryana","Himachal",2,87,58,11,2,150,TRUE,"Syed Mushtaq Ali Trophy","2021/22",1280204,"Reliance Cricket Stadium",NA,"Himachal","Haryana","Haryana","field",NA,"Haryana","8",NA
"Rohan Kadam",2021-11-20,"Karnataka","Vidarbha",1,87,56,7,4,155.357142857143,FALSE,"Syed Mushtaq Ali Trophy","2021/22",1280301,"Arun Jaitley Stadium",NA,"Karnataka","Vidarbha","Vidarbha","field",NA,"Karnataka",NA,"4"
"SV Samson",2016-01-10,"Kerala","Jharkhand",1,87,53,9,4,164.150943396226,FALSE,"Syed Mushtaq Ali Trophy","2015/16",902235,"St  Pauls college ground  Kalamassery",NA,"Kerala","Jharkhand","Jharkhand","field",NA,"Jharkhand","6",NA
"VR Iyer",2021-01-11,"Madhya Pradesh","Goa",1,87,52,11,2,167.307692307692,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244317,"Holkar Stadium",NA,"Madhya Pradesh","Goa","Goa","field",NA,"Madhya Pradesh",NA,"6"
"M Vohra",2019-02-28,"Punjab","Goa",1,87,48,6,7,181.25,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157182," Emerald Heights International School Ground",NA,"Punjab","Goa","Punjab","bat",NA,"Punjab",NA,"79"
"D Padikkal",2019-11-29,"Karnataka","Haryana",2,87,42,11,4,207.142857142857,FALSE,"Syed Mushtaq Ali Trophy","2019/20",1205861,"Lalbhai Contractor Stadium",NA,"Haryana","Karnataka","Karnataka","field",NA,"Karnataka","8",NA
"Anmolpreet Singh",2023-10-17,"Punjab","Andhra",1,87,26,6,9,334.615384615385,FALSE,"Syed Mushtaq Ali Trophy","2023/24",1383460,"JSCA International Stadium Complex, Ranchi","Ranchi","Punjab","Andhra","Punjab","bat",NA,"Punjab",NA,"105"
"MA Agarwal",2018-01-14,"Karnataka","Kerala",1,86,58,9,3,148.275862068966,FALSE,"Syed Mushtaq Ali Trophy","2017/18",1130716,"Dr P.V.G. Raju ACA Sports Complex",NA,"Karnataka","Kerala","Karnataka","bat",NA,"Karnataka",NA,"20"
"Ravi Chauhan",2018-01-08,"Services","Jammu & Kashmir",2,86,58,16,0,148.275862068966,TRUE,"Syed Mushtaq Ali Trophy","2017/18",1130669,"Arun Jaitley Stadium",NA,"Jammu & Kashmir","Services","Jammu & Kashmir","bat",NA,"Services","9",NA
"SS Iyer",2016-01-16,"Mumbai","Vidarbha",2,86,51,4,6,168.627450980392,FALSE,"Syed Mushtaq Ali Trophy","2015/16",955057,"Wankhede Stadium",NA,"Vidarbha","Mumbai","Mumbai","field",NA,"Mumbai","5",NA
"SP Goswami",2019-03-10,"Bengal","Jharkhand",2,86,50,12,1,172,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1175035,"Holkar Stadium",NA,"Jharkhand","Bengal","Bengal","field",NA,"Bengal","8",NA
"HH Pandya",2016-01-15,"Baroda","Vidarbha",2,86,46,3,8,186.95652173913,TRUE,"Syed Mushtaq Ali Trophy","2015/16",955045,"Wankhede Stadium",NA,"Vidarbha","Baroda","Baroda","field",NA,"Baroda","6",NA
"Kishan Lyngdoh",2021-11-08,"Meghalaya","Tripura",2,85,62,7,3,137.096774193548,TRUE,"Syed Mushtaq Ali Trophy","2021/22",1280272,"ACA Stadium,Mangalagiri",NA,"Tripura","Meghalaya","Tripura","bat",NA,"Meghalaya","10",NA
"MA Agarwal",2019-03-14,"Karnataka","Maharashtra",2,85,57,6,3,149.122807017544,TRUE,"Syed Mushtaq Ali Trophy","2018/19",1175045,"Holkar Stadium",NA,"Maharashtra","Karnataka","Karnataka","field",NA,"Karnataka","8",NA
"Rishabh Tiwari",2019-03-02,"Chhattisgarh","Mizoram",1,85,46,12,1,184.782608695652,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157203,"Barabati Stadium",NA,"Chhattisgarh","Mizoram","Mizoram","field",NA,"Chhattisgarh",NA,"116"
"M Vohra",2021-01-15,"Chandigarh","Mizoram",1,85,44,7,5,193.181818181818,FALSE,"Syed Mushtaq Ali Trophy","2020/21",1244360,"Sri Ramachandra Medical College",NA,"Chandigarh","Mizoram","Chandigarh","bat",NA,"Chandigarh",NA,"89"
"MK Pandey",2021-11-04,"Karnataka","Mumbai",1,84,64,7,2,131.25,FALSE,"Syed Mushtaq Ali Trophy","2021/22",1280202,"ACA Stadium, Barsapara",NA,"Karnataka","Mumbai","Mumbai","field",NA,"Karnataka",NA,"9"
"Shivam Chaudhary",2022-10-22,"Railways","Vidarbha",1,84,58,8,2,144.827586206897,TRUE,"Syed Mushtaq Ali Trophy","2022/23",1333035,"Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Railways","Vidarbha","Vidarbha","field",NA,"Vidarbha","6",NA
"P Dogra",2021-11-05,"Puducherry","Goa",2,84,57,7,5,147.368421052632,TRUE,"Syed Mushtaq Ali Trophy","2021/22",1280219,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium B",NA,"Goa","Puducherry","Goa","bat",NA,"Goa",NA,"9"
"Anmolpreet Singh",2019-11-14,"Punjab","Railways",2,84,56,5,5,150,FALSE,"Syed Mushtaq Ali Trophy","2019/20",1205791,"GSSS, Sector 26",NA,"Railways","Punjab","Punjab","field",NA,"Railways",NA,"5"
"Mandeep Singh",2018-01-10,"Punjab","Services",2,84,56,10,2,150,TRUE,"Syed Mushtaq Ali Trophy","2017/18",1130686,"Arun Jaitley Stadium",NA,"Services","Punjab","Services","bat",NA,"Punjab","8",NA
"GH Vihari",2023-10-23,"Andhra","Manipur",1,84,55,12,1,152.727272727273,TRUE,"Syed Mushtaq Ali Trophy","2023/24",1383517,"JSCA International Stadium Complex, Ranchi","Ranchi","Andhra","Manipur","Andhra","bat",NA,"Andhra",NA,"70"
"Ashutosh Sharma",2019-11-18,"Madhya Pradesh","Puducherry",1,84,51,11,2,164.705882352941,FALSE,"Syed Mushtaq Ali Trophy","2019/20",1205728,"Wankhede Stadium",NA,"Madhya Pradesh","Puducherry","Puducherry","field",NA,"Madhya Pradesh",NA,"5"
"KL Rahul",2019-11-24,"Karnataka","Punjab",2,84,48,7,4,175,TRUE,"Syed Mushtaq Ali Trophy","2019/20",1205850,"C B Patel Ground",NA,"Punjab","Karnataka","Karnataka","field",NA,"Karnataka","7",NA
"KM Jadhav",2021-01-12,"Maharashtra","Chhattisgarh",2,84,45,5,5,186.666666666667,TRUE,"Syed Mushtaq Ali Trophy","2020/21",1244331,"F B Colony Ground",NA,"Chhattisgarh","Maharashtra","Chhattisgarh","bat",NA,"Maharashtra","8",NA
"Urvil Patel",2022-10-22,"Gujarat","Bihar",2,84,37,13,2,227.027027027027,FALSE,"Syed Mushtaq Ali Trophy","2022/23",1333040,"Holkar Cricket Stadium, Indore","Indore","Bihar","Gujarat","Gujarat","field",NA,"Gujarat","4",NA
"PP Shaw",2021-11-09,"Mumbai","Baroda",1,83,63,6,4,131.746031746032,FALSE,"Syed Mushtaq Ali Trophy","2021/22",1280277,"ACA Stadium, Barsapara",NA,"Mumbai","Baroda","Baroda","field",NA,"Mumbai",NA,"82"
"Sibsankar Roy",2019-02-25,"Assam","Bengal",1,83,53,12,1,156.603773584906,FALSE,"Syed Mushtaq Ali Trophy","2018/19",1157151,"Barabati Stadium",NA,"Assam","Bengal","Bengal","field",NA,"Assam",NA,"26"
"RD Gaikwad",2019-11-15,"Maharashtra","Himachal",2,82,61,3,5,134.426229508197,TRUE,"Syed Mushtaq Ali Trophy","2019/20",1205816,"Cricket Stadium, Sector-16",NA,"Himachal","Maharashtra","Himachal","bat",NA,"Maharashtra","8",NA
"Aditya Waghmode",2019-11-12,"Baroda","Andhra",2,82,57,7,4,143.859649122807,TRUE,"Syed Mushtaq Ali Trophy","2019/20",1205768,"Dr. Y.S. Rajasekhara Reddy ACA VDCA Cricket Stadium",NA,"Andhra","Baroda","Baroda","field",NA,"Baroda","7",NA
"Babul Kumar",2021-11-06,"Bihar","Assam",1,82,57,7,4,143.859649122807,FALSE,"Syed Mushtaq Ali Trophy","2021/22",1280246,"Arun Jaitley Stadium",NA,"Bihar","Assam","Bihar","bat",NA,"Assam","3",NA
