"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"A Sheth","2022/23","Syed Mushtaq Ali Trophy","Baroda",2,24,18,133.333333333333,12,4,0,0,0,0,14
"A Sheth","2023/24","Syed Mushtaq Ali Trophy","Baroda",2,1,2,50,Inf,0,0,2,0,0,1
"A Singhania","2018/19","Syed Mushtaq Ali Trophy","Meghalaya",3,36,45,80,18,3,1,1,0,0,18
"A Singhania","2019/20","Syed Mushtaq Ali Trophy","Meghalaya",3,8,6,133.333333333333,4,0,1,1,0,0,7
"A Singhania","2020/21","Syed Mushtaq Ali Trophy","Meghalaya",2,0,4,0,0,0,0,0,0,0,0
"A Thapa","2023/24","Syed Mushtaq Ali Trophy","Arunachal Pradesh",1,0,3,0,0,0,0,0,0,0,0
"A Tomar","2017/18","Syed Mushtaq Ali Trophy","Rajasthan",3,23,41,56.0975609756098,7.66666666666667,2,0,0,0,0,11
"A Tomar","2018/19","Syed Mushtaq Ali Trophy","Rajasthan",1,14,18,77.7777777777778,14,1,0,0,0,0,14
"AA Bamal","2017/18","Syed Mushtaq Ali Trophy","Services",4,26,19,136.842105263158,6.5,1,2,0,0,0,18
"AA Barot","2015/16","Syed Mushtaq Ali Trophy","Saurashtra",6,65,66,98.4848484848485,10.8333333333333,6,2,0,0,0,27
"AA Barot","2020/21","Syed Mushtaq Ali Trophy","Saurashtra",5,283,153,184.967320261438,56.6,32,12,0,1,1,122
"AA Chakraborty","2017/18","Syed Mushtaq Ali Trophy","Tripura",2,3,6,50,3,0,0,1,0,0,2
"AA Chakraborty","2018/19","Syed Mushtaq Ali Trophy","Tripura",1,1,3,33.3333333333333,Inf,0,0,1,0,0,1
"AA Herwadkar","2015/16","Syed Mushtaq Ali Trophy","Mumbai",7,118,98,120.408163265306,16.8571428571429,17,2,0,0,0,39
"AA Herwadkar","2017/18","Syed Mushtaq Ali Trophy","Mumbai",4,144,116,124.137931034483,36,12,4,0,0,1,68
"AA Herwadkar","2021/22","Syed Mushtaq Ali Trophy","Chhattisgarh",5,184,180,102.222222222222,36.8,16,4,0,0,2,73
"AA Herwadkar","2022/23","Syed Mushtaq Ali Trophy","Chhattisgarh",1,19,20,95,19,3,0,0,0,0,19
"AA Kargave","2022/23","Syed Mushtaq Ali Trophy","Puducherry",1,35,41,85.3658536585366,35,3,0,0,0,0,35
"AA Kazi","2018/19","Syed Mushtaq Ali Trophy","Nagaland",4,61,54,112.962962962963,15.25,4,2,0,0,0,36
"AA Sanklecha","2015/16","Syed Mushtaq Ali Trophy","Maharashtra",4,14,9,155.555555555556,7,1,1,2,0,0,11
"AB Dinda","2015/16","Syed Mushtaq Ali Trophy","Bengal",4,29,37,78.3783783783784,14.5,2,0,2,0,0,22
"AB Dinda","2017/18","Syed Mushtaq Ali Trophy","Bengal",2,2,5,40,1,0,0,0,0,0,1
"AB Dinda","2018/19","Syed Mushtaq Ali Trophy","Bengal",3,27,20,135,27,2,2,2,0,0,20
"AB Dinda","2020/21","Syed Mushtaq Ali Trophy","Goa",1,1,2,50,1,0,0,0,0,0,1
"ABB Sangma","2023/24","Syed Mushtaq Ali Trophy","Meghalaya",1,7,21,33.3333333333333,7,0,0,0,0,0,7
"AD Chopra","2023/24","Syed Mushtaq Ali Trophy","Mizoram",3,113,68,166.176470588235,37.6666666666667,12,5,0,0,1,76
