"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Milind Kumar",2023,"Major League Cricket","Texas Super Kings",7,101,103,98.0582524271845,16.8333333333333,7,3,1,0,1,52
"Mohammad Mohsin",2023,"Major League Cricket","Texas Super Kings",5,11,14,78.5714285714286,5.5,1,0,3,0,0,7
"Mukhtar Ahmed",2023,"Major League Cricket","Washington Freedom",6,78,74,105.405405405405,13,9,2,0,0,0,20
"N Pooran",2023,"Major League Cricket","MI New York",8,388,232,167.241379310345,64.6666666666667,20,34,2,1,2,137
"NP Kenjige",2023,"Major League Cricket","MI New York",2,5,7,71.4285714285714,5,0,0,1,0,0,3
"NR Kumar",2023,"Major League Cricket","Los Angeles Knight Riders",4,40,37,108.108108108108,10,3,2,0,0,0,31
"Nauman Anwar",2023,"Major League Cricket","Seattle Orcas",7,191,159,120.125786163522,27.2857142857143,21,6,0,0,1,51
"Q de Kock",2023,"Major League Cricket","Seattle Orcas",7,264,174,151.724137931034,44,26,13,1,0,3,88
"RR Rossouw",2023,"Major League Cricket","Los Angeles Knight Riders",5,133,87,152.873563218391,33.25,4,11,1,0,1,78
"Rashid Khan",2023,"Major League Cricket","MI New York",3,17,18,94.4444444444444,8.5,2,0,1,0,0,13
"S van Staden",2023,"Major League Cricket","MI New York",1,6,12,50,6,1,0,0,0,0,6
"SC van Schalkwyk",2023,"Major League Cricket","Los Angeles Knight Riders",1,12,6,200,12,1,1,0,0,0,12
"SH Johnson",2023,"Major League Cricket","Los Angeles Knight Riders",1,5,5,100,Inf,0,0,1,0,0,5
"SN Netravalkar",2023,"Major League Cricket","Washington Freedom",1,1,1,100,Inf,0,0,1,0,0,1
"SO Hetmyer",2023,"Major League Cricket","Seattle Orcas",2,59,49,120.408163265306,59,2,3,1,0,0,36
"SP Narine",2023,"Major League Cricket","Los Angeles Knight Riders",5,53,41,129.268292682927,13.25,0,5,1,0,0,28
"SR Taylor",2023,"Major League Cricket","MI New York",4,30,37,81.0810810810811,10,1,1,1,0,0,15
"Saif Badar",2023,"Major League Cricket","Los Angeles Knight Riders",1,10,9,111.111111111111,10,2,0,0,0,0,10
"Shadab Khan",2023,"Major League Cricket","San Francisco Unicorns",5,127,89,142.696629213483,25.4,6,8,0,0,1,61
"Shayan Jahangir",2023,"Major League Cricket","MI New York",7,164,137,119.70802919708,23.4285714285714,17,5,0,0,0,41
"Shubham Ranjane",2023,"Major League Cricket","Seattle Orcas",5,62,41,151.219512195122,20.6666666666667,10,0,2,0,0,29
"TA Boult",2023,"Major League Cricket","MI New York",3,29,13,223.076923076923,Inf,1,3,3,0,0,20
"TH David",2023,"Major League Cricket","MI New York",7,209,125,167.2,52.25,12,16,3,0,1,53
"Tajinder Singh",2023,"Major League Cricket","San Francisco Unicorns",5,22,21,104.761904761905,5.5,3,0,1,0,0,18
"UBT Chand",2023,"Major League Cricket","Los Angeles Knight Riders",4,68,70,97.1428571428571,17,5,2,0,0,0,26
"WD Parnell",2023,"Major League Cricket","Seattle Orcas",1,2,1,200,2,0,0,0,0,0,2
"Zia-ul-Haq",2023,"Major League Cricket","Texas Super Kings",1,0,1,0,0,0,0,0,0,0,0
