"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"Nasum Ahmed",2023-02-10,"Fortune Barishal","Khulna Tigers",1,"4.0",0,44,2,11,6,"Bangladesh Premier League","2022/23",1351093,"Shere Bangla National Stadium, Mirpur","Dhaka","Fortune Barishal","Khulna Tigers","Fortune Barishal","bat","Mahmudul Hasan Joy","Khulna Tigers","6",NA
"Shafiul Islam",2019-01-06,"Khulna Titans","Rangpur Riders",2,"4.0",0,44,2,11,7,"Bangladesh Premier League","2018/19",1169382,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","Khulna Titans","Khulna Titans","field","RR Rossouw","Rangpur Riders",NA,"8"
"Soumya Sarkar",2019-12-20,"Chattogram Challengers","Cumilla Warriors",1,"3.0",0,44,2,14.6666666666667,5,"Bangladesh Premier League","2019/20",1208080,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Chattogram Challengers","Cumilla Warriors","Cumilla Warriors","field","CAK Walton","Chattogram Challengers",NA,"16"
"DJ Bravo",2017-12-08,"Dhaka Dynamites","Comilla Victorians",1,"4.0",0,45,2,11.25,9,"Bangladesh Premier League","2017/18",1121288,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Comilla Victorians","Dhaka Dynamites","bat","Shahid Afridi","Dhaka Dynamites",NA,"95"
"MD Shanaka",2023-02-14,"Sylhet Strikers","Rangpur Riders",1,"4.0",0,45,2,11.25,7,"Bangladesh Premier League","2022/23",1351096,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Strikers","Rangpur Riders","Rangpur Riders","field","Tanzim Hasan Sakib","Sylhet Strikers",NA,"19"
"MM Ali",2024-02-14,"Khulna Tigers","Comilla Victorians",1,"4.0",0,46,2,11.5,8,"Bangladesh Premier League","2023/24",1412305,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Khulna Tigers","Comilla Victorians","Khulna Tigers","bat","Towhid Hridoy","Comilla Victorians","7",NA
"Mustafizur Rahman",2024-02-13,"Chattogram Challengers","Comilla Victorians",2,"3.0",0,46,2,15.3333333333333,7,"Bangladesh Premier League","2023/24",1412302,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Comilla Victorians","Chattogram Challengers","Chattogram Challengers","field","WG Jacks","Comilla Victorians",NA,"73"
"Qais Ahmad",2019-01-21,"Comilla Victorians","Rajshahi Kings",2,"4.0",0,46,2,11.5,7,"Bangladesh Premier League","2018/19",1169401,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","Comilla Victorians","Comilla Victorians","field","LJ Evans","Rajshahi Kings",NA,"38"
"Yasir Shah",2019-01-22,"Rangpur Riders","Khulna Titans",2,"3.3",0,47,2,13.4285714285714,9,"Bangladesh Premier League","2018/19",1169403,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","Rangpur Riders","Rangpur Riders","field","Farhad Reza","Rangpur Riders","6",NA
"Abu Jayed",2017-11-27,"Rajshahi Kings","Khulna Titans",2,"4.0",0,48,2,12,8,"Bangladesh Premier League","2017/18",1121274,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Khulna Titans","Rajshahi Kings","Rajshahi Kings","field","N Pooran","Khulna Titans",NA,"68"
"KOK Williams",2019-12-18,"Dhaka Platoon","Chattogram Challengers",2,"4.0",0,48,2,12,9,"Bangladesh Premier League","2019/20",1208078,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Chattogram Challengers","Dhaka Platoon","Dhaka Platoon","field","Mehedi Hasan Rana","Chattogram Challengers",NA,"16"
"MD Shanaka",2019-12-13,"Dhaka Platoon","Cumilla Warriors",1,"4.0",0,48,2,12,7,"Bangladesh Premier League","2019/20",1208072,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Platoon","Cumilla Warriors","Cumilla Warriors","field","NLTC Perera","Dhaka Platoon",NA,"20"
"Al-Amin Hossain",2019-12-24,"Rajshahi Royals","Cumilla Warriors",2,"3.5",0,49,2,12.7826086956522,7,"Bangladesh Premier League","2019/20",1208086,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Cumilla Warriors","Rajshahi Royals","Rajshahi Royals","field","DJ Malan","Rajshahi Royals","7",NA
"Shohidul Islam",2024-02-13,"Comilla Victorians","Chattogram Challengers",1,"4.0",0,49,2,12.25,6,"Bangladesh Premier League","2023/24",1412302,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Comilla Victorians","Chattogram Challengers","Chattogram Challengers","field","WG Jacks","Comilla Victorians",NA,"73"
"SL Malinga",2017-12-08,"Khulna Titans","Rangpur Riders",1,"4.0",0,49,2,12.25,8,"Bangladesh Premier League","2017/18",1121287,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","Rangpur Riders","Rangpur Riders","field","CH Gayle","Rangpur Riders","8",NA
"PD Trego",2012-02-18,"Khulna Royal Bengals","Sylhet Royals",1,"4.0",0,50,2,12.5,6,"Bangladesh Premier League","2011/12",551059,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Khulna Royal Bengals","Sylhet Royals","Sylhet Royals","field","AD Russell","Khulna Royal Bengals",NA,"2"
"Qazi Onik",2017-12-02,"Dhaka Dynamites","Rajshahi Kings",1,"4.0",0,52,2,13,7,"Bangladesh Premier League","2017/18",1121280,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Rajshahi Kings","Dhaka Dynamites","bat","SP Narine","Dhaka Dynamites",NA,"99"
"Shafiul Islam",2016-11-26,"Rajshahi Kings","Khulna Titans",1,"4.0",0,53,2,13.25,5,"Bangladesh Premier League","2016/17",1063076,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","Khulna Titans","Rajshahi Kings","bat","DJG Sammy","Rajshahi Kings",NA,"9"
"Hasan Mahmud",2019-12-18,"Chattogram Challengers","Dhaka Platoon",1,"4.0",0,55,2,13.75,6,"Bangladesh Premier League","2019/20",1208078,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Chattogram Challengers","Dhaka Platoon","Dhaka Platoon","field","Mehedi Hasan Rana","Chattogram Challengers",NA,"16"
"R Frylinck",2019-12-28,"Sylhet Thunder","Khulna Tigers",1,"4.0",0,58,2,14.5,4,"Bangladesh Premier League","2019/20",1208090,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Thunder","Khulna Tigers","Khulna Tigers","field","Mehedi Hasan Miraz","Khulna Tigers","8",NA
"Nasir Hossain",2019-12-18,"Dhaka Platoon","Chattogram Challengers",2,"4.0",0,60,2,15,7,"Bangladesh Premier League","2019/20",1208078,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Chattogram Challengers","Dhaka Platoon","Dhaka Platoon","field","Mehedi Hasan Rana","Chattogram Challengers",NA,"16"
"Asif Ahmed",2013-01-29,"Rangpur Riders","Khulna Royal Bengals",1,"1.0",1,0,1,0,6,"Bangladesh Premier League","2012/13",599882,"MA Aziz Stadium, Chittagong","Chattogram","Rangpur Riders","Khulna Royal Bengals","Rangpur Riders","bat","FH Edwards","Rangpur Riders",NA,"33"
"Abu Jayed",2015-11-25,"Dhaka Dynamites","Rangpur Riders",2,"0.4",0,1,1,1.5,3,"Bangladesh Premier League","2015/16",935295,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","Dhaka Dynamites","Rangpur Riders","bat","Shakib Al Hasan","Rangpur Riders",NA,"69"
"Mohammad Nawaz",2023-02-03,"Dhaka Dominators","Rangpur Riders",1,"1.0",0,1,1,1,5,"Bangladesh Premier League","2022/23",1351085,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dominators","Rangpur Riders","Rangpur Riders","field","Nurul Hasan","Rangpur Riders","2",NA
"Alauddin Babu",2016-11-12,"Rangpur Riders","Dhaka Dynamites",2,"0.2",0,2,1,6,1,"Bangladesh Premier League","2016/17",1063060,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Rangpur Riders","Rangpur Riders","field","Mosaddek Hossain","Dhaka Dynamites",NA,"78"
"Mohammad Nabi",2016-12-02,"Dhaka Dynamites","Chittagong Vikings",2,"2.0",0,2,1,1,10,"Bangladesh Premier League","2016/17",1063084,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","Dhaka Dynamites","Dhaka Dynamites","field","DJ Bravo","Dhaka Dynamites","6",NA
"Nasir Hossain",2016-11-12,"Rangpur Riders","Dhaka Dynamites",2,"1.0",0,2,1,2,4,"Bangladesh Premier League","2016/17",1063060,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Rangpur Riders","Rangpur Riders","field","Mosaddek Hossain","Dhaka Dynamites",NA,"78"
"Mosaddek Hossain",2016-12-06,"Khulna Titans","Dhaka Dynamites",2,"1.0",0,3,1,3,3,"Bangladesh Premier League","2016/17",1063090,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Khulna Titans","Khulna Titans","field","AD Russell","Dhaka Dynamites",NA,"54"
"Mosharraf Hossain",2015-12-02,"Comilla Victorians","Dhaka Dynamites",1,"1.0",0,3,1,3,3,"Bangladesh Premier League","2015/16",935315,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Comilla Victorians","Dhaka Dynamites","Dhaka Dynamites","field","Ashar Zaidi","Comilla Victorians",NA,"10"
"Khushdil Shah",2024-01-26,"Sylhet Strikers","Comilla Victorians",2,"1.0",0,4,1,4,3,"Bangladesh Premier League","2023/24",1412283,"Sylhet International Cricket Stadium","Sylhet","Comilla Victorians","Sylhet Strikers","Sylhet Strikers","field","Al Islam","Comilla Victorians",NA,"52"
"Mahedi Hasan",2019-01-21,"Rajshahi Kings","Comilla Victorians",1,"1.0",0,4,1,4,5,"Bangladesh Premier League","2018/19",1169401,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","Comilla Victorians","Comilla Victorians","field","LJ Evans","Rajshahi Kings",NA,"38"
"Mahedi Hasan",2023-01-23,"Chattogram Challengers","Rangpur Riders",2,"1.0",0,4,1,4,2,"Bangladesh Premier League","2022/23",1351072,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","Chattogram Challengers","Chattogram Challengers","field","Shoaib Malik","Rangpur Riders",NA,"55"
"Mosaddek Hossain",2017-11-21,"Rangpur Riders","Dhaka Dynamites",1,"1.0",0,4,1,4,2,"Bangladesh Premier League","2017/18",1121268,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","Dhaka Dynamites","Dhaka Dynamites","field","CH Gayle","Rangpur Riders",NA,"3"
"Nahidul Islam",2017-11-25,"Chittagong Vikings","Rangpur Riders",1,"1.0",0,4,1,4,2,"Bangladesh Premier League","2017/18",1121272,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Chittagong Vikings","Rangpur Riders","Rangpur Riders","field","Mashrafe Mortaza","Rangpur Riders","3",NA
"Nasir Hossain",2016-11-26,"Comilla Victorians","Dhaka Dynamites",2,"0.4",0,4,1,6,1,"Bangladesh Premier League","2016/17",1063075,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Comilla Victorians","Dhaka Dynamites","bat","Shakib Al Hasan","Dhaka Dynamites",NA,"32"
"NLTC Perera",2015-12-07,"Sylhet Super Stars","Rangpur Riders",1,"1.0",0,4,1,4,3,"Bangladesh Premier League","2015/16",935329,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Super Stars","Rangpur Riders","Rangpur Riders","field","Arafat Sunny","Rangpur Riders","8",NA
"RA Reifer",2024-02-02,"Chattogram Challengers","Comilla Victorians",1,"1.0",0,4,1,4,4,"Bangladesh Premier League","2023/24",1412291,"Sylhet International Cricket Stadium","Sylhet","Chattogram Challengers","Comilla Victorians","Comilla Victorians","field","Tanvir Islam","Comilla Victorians","7",NA
"SF Mire",2017-12-05,"Khulna Titans","Comilla Victorians",1,"1.0",0,4,1,4,3,"Bangladesh Premier League","2017/18",1121283,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","Comilla Victorians","Khulna Titans","bat","Ariful Haque","Khulna Titans",NA,"14"
"Shuvagata Hom",2019-01-08,"Khulna Titans","Dhaka Dynamites",2,"1.0",0,4,1,4,2,"Bangladesh Premier League","2018/19",1169383,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Khulna Titans","Khulna Titans","field","Hazratullah","Dhaka Dynamites",NA,"105"
"Amir Hamza",2023-01-24,"Khulna Tigers","Dhaka Dominators",2,"3.0",0,5,1,1.66666666666667,13,"Bangladesh Premier League","2022/23",1351075,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dominators","Khulna Tigers","Khulna Tigers","field","Taskin Ahmed","Dhaka Dominators",NA,"24"
"Farhad Hossain",2013-01-20,"Sylhet Royals","Duronto Rajshahi",2,"2.0",1,5,1,2.5,10,"Bangladesh Premier League","2012/13",599870,"Shere Bangla National Stadium, Mirpur","Dhaka","Duronto Rajshahi","Sylhet Royals","Duronto Rajshahi","bat","E Chigumbura","Sylhet Royals","4",NA
"JDS Neesham",2024-02-13,"Khulna Tigers","Rangpur Riders",2,"2.0",0,5,1,2.5,7,"Bangladesh Premier League","2023/24",1412303,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Rangpur Riders","Khulna Tigers","Rangpur Riders","bat","Imran Tahir","Rangpur Riders",NA,"78"
"Mahmudullah",2015-12-09,"Chittagong Vikings","Barisal Bulls",1,"1.0",0,5,1,5,2,"Bangladesh Premier League","2015/16",935337,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","Barisal Bulls","Barisal Bulls","field","CH Gayle","Barisal Bulls","8",NA
"Mahmudullah",2020-01-13,"Dhaka Platoon","Chattogram Challengers",1,"2.0",0,5,1,2.5,7,"Bangladesh Premier League","2019/20",1208109,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Platoon","Chattogram Challengers","Chattogram Challengers","field","RR Emrit","Chattogram Challengers","7",NA
"Mahmudullah",2022-02-08,"Chattogram Challengers","Minister Group Dhaka",1,"1.0",0,5,1,5,2,"Bangladesh Premier League","2021/22",1296707,"Sylhet International Cricket Stadium","Sylhet","Chattogram Challengers","Minister Group Dhaka","Minister Group Dhaka","field","Shamim Hossain","Chattogram Challengers",NA,"3"
"Muktar Ali",2016-11-25,"Rajshahi Kings","Rangpur Riders",1,"1.0",0,5,1,5,2,"Bangladesh Premier League","2016/17",1063073,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","Rangpur Riders","Rangpur Riders","field","DJG Sammy","Rajshahi Kings",NA,"12"
"Mustafizur Rahman",2015-12-06,"Rangpur Riders","Dhaka Dynamites",2,"3.0",1,5,1,1.66666666666667,14,"Bangladesh Premier League","2015/16",935325,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Rangpur Riders","Dhaka Dynamites","bat","Jahurul Islam","Rangpur Riders","6",NA
"Nazmul Hossain Shanto",2022-02-07,"Comilla Victorians","Fortune Barishal",2,"2.0",0,5,1,2.5,7,"Bangladesh Premier League","2021/22",1296705,"Sylhet International Cricket Stadium","Sylhet","Fortune Barishal","Comilla Victorians","Comilla Victorians","field","Shakib Al Hasan","Fortune Barishal",NA,"32"
"Rubel Hossain",2022-02-01,"Comilla Victorians","Minister Group Dhaka",2,"2.0",0,5,1,2.5,7,"Bangladesh Premier League","2021/22",1296699,"Zahur Ahmed Chowdhury Stadium, Chattogram","Chattogram","Minister Group Dhaka","Comilla Victorians","Comilla Victorians","field","Mahmudullah","Minister Group Dhaka",NA,"50"
"Sabbir Hossain",2024-02-06,"Rangpur Riders","Durdanto Dhaka",1,"1.0",0,5,1,5,3,"Bangladesh Premier League","2023/24",1412294,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","Durdanto Dhaka","Durdanto Dhaka","field","Shakib Al Hasan","Rangpur Riders",NA,"60"
"Shuvagata Hom",2013-02-09,"Dhaka Gladiators","Barisal Burners",2,"1.0",0,5,1,5,2,"Bangladesh Premier League","2012/13",599898,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Burners","Dhaka Gladiators","Barisal Burners","bat","Shakib Al Hasan","Dhaka Gladiators","8",NA
"Sohag Gazi",2017-11-04,"Rajshahi Kings","Rangpur Riders",1,"1.0",0,5,1,5,3,"Bangladesh Premier League","2017/18",1121246,"Sylhet International Cricket Stadium","Sylhet","Rajshahi Kings","Rangpur Riders","Rangpur Riders","field","RS Bopara","Rangpur Riders","6",NA
"Taibur Rahman",2016-11-19,"Dhaka Dynamites","Khulna Titans",2,"1.0",0,5,1,5,4,"Bangladesh Premier League","2016/17",1063067,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Khulna Titans","Dhaka Dynamites","Khulna Titans","bat","Mosharraf Hossain","Khulna Titans",NA,"9"
"Asif Hasan",2015-12-08,"Dhaka Dynamites","Chittagong Vikings",1,"2.0",0,6,1,3,9,"Bangladesh Premier League","2015/16",935331,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Chittagong Vikings","Chittagong Vikings","field","Mosharraf Hossain","Dhaka Dynamites",NA,"45"
"Enamul Haque",2016-12-01,"Rajshahi Kings","Barisal Bulls",2,"2.0",0,6,1,3,6,"Bangladesh Premier League","2016/17",1063082,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Bulls","Rajshahi Kings","Rajshahi Kings","field","RR Emrit","Barisal Bulls",NA,"17"
"Karim Janat",2022-02-07,"Fortune Barishal","Comilla Victorians",1,"2.0",0,6,1,3,6,"Bangladesh Premier League","2021/22",1296705,"Sylhet International Cricket Stadium","Sylhet","Fortune Barishal","Comilla Victorians","Comilla Victorians","field","Shakib Al Hasan","Fortune Barishal",NA,"32"
"Mahmudullah",2015-11-30,"Chittagong Vikings","Barisal Bulls",2,"0.5",0,6,1,7.2,2,"Bangladesh Premier League","2015/16",935307,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Barisal Bulls","Chittagong Vikings","Chittagong Vikings","field","KK Cooper","Barisal Bulls",NA,"33"
"Mohammad Shahid",2016-11-26,"Comilla Victorians","Dhaka Dynamites",2,"2.0",0,6,1,3,6,"Bangladesh Premier League","2016/17",1063075,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Comilla Victorians","Dhaka Dynamites","bat","Shakib Al Hasan","Dhaka Dynamites",NA,"32"
"Mosharraf Hossain",2015-12-12,"Barisal Bulls","Dhaka Dynamites",1,"1.0",0,6,1,6,3,"Bangladesh Premier League","2015/16",935345,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Bulls","Dhaka Dynamites","Dhaka Dynamites","field","Al-Amin Hossain","Barisal Bulls",NA,"18"
"Mustafizur Rahman",2024-02-02,"Chattogram Challengers","Comilla Victorians",1,"2.0",0,6,1,3,9,"Bangladesh Premier League","2023/24",1412291,"Sylhet International Cricket Stadium","Sylhet","Chattogram Challengers","Comilla Victorians","Comilla Victorians","field","Tanvir Islam","Comilla Victorians","7",NA
"Sohag Gazi",2016-11-10,"Khulna Titans","Rangpur Riders",1,"1.0",0,6,1,6,3,"Bangladesh Premier League","2016/17",1063048,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","Rangpur Riders","Rangpur Riders","field","Shahid Afridi","Rangpur Riders","9",NA
"Sohag Gazi",2017-11-20,"Sylhet Sixers","Rangpur Riders",2,"1.0",0,6,1,6,3,"Bangladesh Premier League","2017/18",1121266,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","Sylhet Sixers","Sylhet Sixers","field","CH Gayle","Rangpur Riders",NA,"7"
"Soumya Sarkar",2019-01-09,"Khulna Titans","Rajshahi Kings",1,"1.0",0,6,1,6,3,"Bangladesh Premier League","2018/19",1169386,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","Rajshahi Kings","Khulna Titans","bat","I Udana","Rajshahi Kings","7",NA
"SR Patel",2017-11-17,"Sylhet Sixers","Rajshahi Kings",1,"2.0",0,6,1,3,8,"Bangladesh Premier League","2017/18",1121261,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Sixers","Rajshahi Kings","Rajshahi Kings","field","Zakir Hasan","Rajshahi Kings","7",NA
"Afif Hossain",2017-11-27,"Rajshahi Kings","Khulna Titans",2,"1.0",0,7,1,7,1,"Bangladesh Premier League","2017/18",1121274,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Khulna Titans","Rajshahi Kings","Rajshahi Kings","field","N Pooran","Khulna Titans",NA,"68"
"Al-Amin",2016-11-14,"Dhaka Dynamites","Comilla Victorians",1,"1.0",0,7,1,7,2,"Bangladesh Premier League","2016/17",1063050,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Comilla Victorians","Comilla Victorians","field","Mehedi Maruf","Dhaka Dynamites",NA,"33"
"DJG Sammy",2015-11-26,"Sylhet Super Stars","Rangpur Riders",2,"1.0",0,7,1,7,3,"Bangladesh Premier League","2015/16",935299,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","Sylhet Super Stars","Rangpur Riders","bat","Shakib Al Hasan","Rangpur Riders",NA,"6"
"Farhad Reza",2015-11-26,"Chittagong Vikings","Dhaka Dynamites",1,"2.0",0,7,1,3.5,9,"Bangladesh Premier League","2015/16",935301,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","Dhaka Dynamites","Chittagong Vikings","bat","Shadman Islam","Dhaka Dynamites","6",NA
"Karim Janat",2022-01-22,"Sylhet Sunrisers","Comilla Victorians",1,"1.0",0,7,1,7,3,"Bangladesh Premier League","2021/22",1296687,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Sunrisers","Comilla Victorians","Comilla Victorians","field","Nahidul Islam","Comilla Victorians","2",NA
"KK Cooper",2015-11-25,"Comilla Victorians","Barisal Bulls",2,"3.0",0,7,1,2.33333333333333,11,"Bangladesh Premier League","2015/16",935297,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Bulls","Comilla Victorians","Barisal Bulls","bat","KMDN Kulasekara","Comilla Victorians","8",NA
"Mahmudullah",2016-11-26,"Rajshahi Kings","Khulna Titans",1,"2.0",0,7,1,3.5,8,"Bangladesh Premier League","2016/17",1063076,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","Khulna Titans","Rajshahi Kings","bat","DJG Sammy","Rajshahi Kings",NA,"9"
"Mohammad Sami",2016-11-28,"Rangpur Riders","Rajshahi Kings",2,"3.0",0,7,1,2.33333333333333,13,"Bangladesh Premier League","2016/17",1063051,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","Rangpur Riders","Rajshahi Kings","bat","Mehedi Hasan Miraz","Rajshahi Kings",NA,"49"
"Mujeeb Ur Rahman",2019-12-11,"Rangpur Rangers","Cumilla Warriors",2,"3.0",0,7,1,2.33333333333333,14,"Bangladesh Premier League","2019/20",1208068,"Shere Bangla National Stadium, Mirpur","Dhaka","Cumilla Warriors","Rangpur Rangers","Cumilla Warriors","bat","MD Shanaka","Cumilla Warriors",NA,"105"
"Naeem Islam",2022-01-22,"Minister Group Dhaka","Chattogram Challengers",2,"0.5",0,7,1,8.4,3,"Bangladesh Premier League","2021/22",1296688,"Shere Bangla National Stadium, Mirpur","Dhaka","Chattogram Challengers","Minister Group Dhaka","Minister Group Dhaka","field","Nasum Ahmed","Chattogram Challengers",NA,"30"
"Naveen-ul-Haq",2020-01-02,"Cumilla Warriors","Sylhet Thunder",4,"0.5",0,7,1,8.4,2,"Bangladesh Premier League","2019/20",1208096,"Sylhet International Cricket Stadium","Sylhet","Cumilla Warriors","Sylhet Thunder","Sylhet Thunder","field","Mujeeb Ur Rahman",NA,NA,NA
"Nazmul Hossain Shanto",2023-01-10,"Dhaka Dominators","Sylhet Strikers",2,"1.3",0,7,1,4.66666666666667,5,"Bangladesh Premier League","2022/23",1351059,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Strikers","Dhaka Dominators","Dhaka Dominators","field","Towhid Hridoy","Sylhet Strikers",NA,"62"
"Rakibul Hasan",2023-01-06,"Comilla Victorians","Rangpur Riders",2,"1.0",0,7,1,7,4,"Bangladesh Premier League","2022/23",1351053,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","Comilla Victorians","Comilla Victorians","field","Rony Talukdar","Rangpur Riders",NA,"34"
"Rashid Khan",2017-11-12,"Rajshahi Kings","Comilla Victorians",1,"4.0",0,7,1,1.75,17,"Bangladesh Premier League","2017/18",1121256,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","Comilla Victorians","Comilla Victorians","field","Rashid Khan","Comilla Victorians","9",NA
"Rubel Hossain",2013-02-02,"Dhaka Gladiators","Chittagong Kings",2,"1.0",0,7,1,7,2,"Bangladesh Premier League","2012/13",599888,"MA Aziz Stadium, Chittagong","Chattogram","Chittagong Kings","Dhaka Gladiators","Dhaka Gladiators","field","Naeem Islam","Chittagong Kings",NA,"54"
"Shuvagata Hom",2016-11-29,"Chittagong Vikings","Khulna Titans",2,"1.0",0,7,1,7,4,"Bangladesh Premier League","2016/17",1063080,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","Chittagong Vikings","Khulna Titans","bat","Tamim Iqbal","Chittagong Vikings","5",NA
"Sohag Gazi",2016-11-18,"Comilla Victorians","Rangpur Riders",1,"2.0",0,7,1,3.5,9,"Bangladesh Premier League","2016/17",1063066,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Comilla Victorians","Rangpur Riders","Rangpur Riders","field","Mohammad Shahzad","Rangpur Riders","9",NA
"Taijul Islam",2012-02-26,"Khulna Royal Bengals","Duronto Rajshahi",1,"2.0",0,7,1,3.5,8,"Bangladesh Premier League","2011/12",551071,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Royal Bengals","Duronto Rajshahi","Khulna Royal Bengals","bat","SM Ervine","Duronto Rajshahi","8",NA
"Abul Hasan",2015-12-08,"Chittagong Vikings","Dhaka Dynamites",2,"2.0",0,8,1,4,10,"Bangladesh Premier League","2015/16",935331,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","Chittagong Vikings","Chittagong Vikings","field","Mosharraf Hossain","Dhaka Dynamites",NA,"45"
"Azhar Mahmood",2013-02-14,"Rangpur Riders","Barisal Burners",2,"2.0",1,8,1,4,7,"Bangladesh Premier League","2012/13",599905,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Burners","Rangpur Riders","Barisal Burners","bat","Hamid Hassan","Barisal Burners",NA,"26"
"DJ Malan",2016-11-29,"Comilla Victorians","Barisal Bulls",2,"2.0",0,8,1,4,5,"Bangladesh Premier League","2016/17",1063079,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Bulls","Comilla Victorians","Barisal Bulls","bat","Nabil Samad","Comilla Victorians","8",NA
"DJG Sammy",2016-11-26,"Khulna Titans","Rajshahi Kings",2,"1.0",0,8,1,8,1,"Bangladesh Premier League","2016/17",1063076,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","Khulna Titans","Rajshahi Kings","bat","DJG Sammy","Rajshahi Kings",NA,"9"
"DJG Sammy",2016-12-07,"Khulna Titans","Rajshahi Kings",1,"2.0",0,8,1,4,6,"Bangladesh Premier League","2016/17",1063091,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","Rajshahi Kings","Khulna Titans","bat","SR Patel","Rajshahi Kings","7",NA
