"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Mehedi Maruf","2015/16","Bangladesh Premier League","Barisal Bulls",9,126,152,82.8947368421053,15.75,9,6,1,0,0,37
"Mehedi Maruf","2016/17","Bangladesh Premier League","Dhaka Dynamites",14,347,256,135.546875,26.6923076923077,32,20,1,0,2,75
"Mehedi Maruf","2017/18","Bangladesh Premier League","Dhaka Dynamites",6,54,61,88.5245901639344,9,5,1,0,0,0,33
"Mehedi Maruf","2018/19","Bangladesh Premier League","Rangpur Riders",7,61,85,71.7647058823529,10.1666666666667,9,0,1,0,0,36
"Mehedi Maruf","2022/23","Bangladesh Premier League","Chattogram Challengers",6,80,87,91.9540229885057,13.3333333333333,9,3,0,0,1,52
"Mehrab Hossain jnr","2011/12","Bangladesh Premier League","Dhaka Gladiators",3,21,30,70,10.5,0,1,1,0,0,10
"Mehrab Hossain jnr","2012/13","Bangladesh Premier League","Chittagong Kings",4,34,36,94.4444444444444,17,2,0,2,0,0,18
"Misbah-ul-Haq","2015/16","Bangladesh Premier League","Rangpur Riders",3,47,66,71.2121212121212,15.6666666666667,4,0,0,0,0,22
"Misbah-ul-Haq","2017/18","Bangladesh Premier League","Chittagong Vikings",4,83,91,91.2087912087912,41.5,4,1,2,0,0,31
"Mizanur Rahman","2011/12","Bangladesh Premier League","Duronto Rajshahi",2,70,65,107.692307692308,35,7,2,0,0,1,65
"Mizanur Rahman","2012/13","Bangladesh Premier League","Khulna Royal Bengals",5,25,32,78.125,6.25,3,1,1,0,0,15
"Mizanur Rahman","2018/19","Bangladesh Premier League","Dhaka Dynamites",5,43,42,102.380952380952,8.6,5,1,0,0,0,16
"Mizanur Rahman","2021/22","Bangladesh Premier League","Sylhet Sunrisers",2,0,4,0,0,0,0,0,0,0,0
"Mizanur Rahman","2022/23","Bangladesh Premier League","Dhaka Dominators",4,39,52,75,9.75,5,0,0,0,0,28
"Mohammad Amir","2015/16","Bangladesh Premier League","Chittagong Vikings",4,24,19,126.315789473684,6,0,2,0,0,0,20
"Mohammad Amir","2017/18","Bangladesh Premier League","Dhaka Dynamites",3,9,7,128.571428571429,Inf,1,0,3,0,0,6
"Mohammad Amir","2019/20","Bangladesh Premier League","Khulna Tigers",5,14,15,93.3333333333333,4.66666666666667,1,0,2,0,0,5
"Mohammad Amir","2022/23","Bangladesh Premier League","Sylhet Strikers",1,3,9,33.3333333333333,Inf,0,0,1,0,0,3
"Mohammad Asghar","2016/17","Bangladesh Premier League","Khulna Titans",2,8,7,114.285714285714,8,2,0,1,0,0,8
"Mohammad Ashraful","2011/12","Bangladesh Premier League","Dhaka Gladiators",4,100,100,100,25,9,1,0,0,1,53
