"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","method","outcome","eliminator"
935347,6,"Rangpur Riders","Barisal Bulls","male","2015/16",2015-12-13,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","bat","Sabbir Rahman","Enamul Haque","REJ Martinesz","Mahfuzur Rahman","Masudur Rahman","Raqibul Hasan (2)","Barisal Bulls",5,NA,NA,NA,NA
935349,6,"Barisal Bulls","Comilla Victorians","male","2015/16",2015-12-15,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","Alok Kapali","Ahsan Raza","REJ Martinesz","Gazi Sohel","Enamul Haque","Raqibul Hasan","Comilla Victorians",3,NA,NA,NA,NA
1063053,6,"Barisal Bulls","Dhaka Dynamites","male","2016/17",2016-11-08,"Bangladesh Premier League",2,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","Mehedi Maruf","Khalid Mahmood","Nadir Shah","Morshed Ali Khan","Masudur Rahman","Raqibul Hasan (2)","Dhaka Dynamites",8,NA,NA,NA,NA
1063054,6,"Chittagong Vikings","Comilla Victorians","male","2016/17",2016-11-08,"Bangladesh Premier League",1,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","Mohammad Nabi","Gazi Sohel","REJ Martinesz","Morshed Ali Khan","Masudur Rahman","Raqibul Hasan (2)","Chittagong Vikings",NA,29,NA,NA,NA
1063055,6,"Khulna Titans","Rajshahi Kings","male","2016/17",2016-11-09,"Bangladesh Premier League",3,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","bat","Mahmudullah","Masudur Rahman","REJ Martinesz","Morshed Ali Khan","Gazi Sohel","Raqibul Hasan (2)","Khulna Titans",NA,3,NA,NA,NA
1063056,6,"Chittagong Vikings","Rangpur Riders","male","2016/17",2016-11-09,"Bangladesh Premier League",4,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","Mohammad Shahzad","Khalid Mahmood","Nadir Shah","Morshed Ali Khan","Gazi Sohel","Raqibul Hasan (2)","Rangpur Riders",9,NA,NA,NA,NA
1063048,6,"Khulna Titans","Rangpur Riders","male","2016/17",2016-11-10,"Bangladesh Premier League",5,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","Shahid Afridi","Mahfuzur Rahman","REJ Martinesz","Mozahiduzzaman","Tanvir Ahmed","Neeyamur Rashid","Rangpur Riders",9,NA,NA,NA,NA
1063057,6,"Comilla Victorians","Barisal Bulls","male","2016/17",2016-11-11,"Bangladesh Premier League",6,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","bat","NLTC Perera","Nadir Shah","REJ Martinesz","Mozahiduzzaman","Mahfuzur Rahman","Showkatur Rahman","Barisal Bulls",6,NA,NA,NA,NA
1063058,6,"Dhaka Dynamites","Rajshahi Kings","male","2016/17",2016-11-11,"Bangladesh Premier League",7,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","SR Patel","Khalid Mahmood","Masudur Rahman","Mozahiduzzaman","REJ Martinesz","Showkatur Rahman","Rajshahi Kings",6,NA,NA,NA,NA
1063059,6,"Khulna Titans","Chittagong Vikings","male","2016/17",2016-11-12,"Bangladesh Premier League",8,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","field","Mahmudullah","Mahfuzur Rahman","REJ Martinesz","Akteruzzaman","Masudur Rahman","Showkatur Rahman","Khulna Titans",NA,4,NA,NA,NA
1063060,6,"Dhaka Dynamites","Rangpur Riders","male","2016/17",2016-11-12,"Bangladesh Premier League",9,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","Mosaddek Hossain","Khalid Mahmood","Nadir Shah","Akteruzzaman","Masudur Rahman","Showkatur Rahman","Dhaka Dynamites",NA,78,NA,NA,NA
1063061,6,"Barisal Bulls","Rajshahi Kings","male","2016/17",2016-11-13,"Bangladesh Premier League",10,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","Sabbir Rahman","Anisur Rahman","Khalid Mahmood","Akteruzzaman","Sharfuddoula","Obaydul Haque","Barisal Bulls",NA,4,NA,NA,NA
1063062,6,"Khulna Titans","Comilla Victorians","male","2016/17",2016-11-13,"Bangladesh Premier League",11,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","Shafiul Islam","REJ Martinesz","Sharfuddoula","Akteruzzaman","Anisur Rahman","Obaydul Haque","Khulna Titans",NA,13,NA,NA,NA
1063049,6,"Chittagong Vikings","Barisal Bulls","male","2016/17",2016-11-14,"Bangladesh Premier League",12,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Bulls","field","DJ Malan","Khalid Mahmood","Tanvir Ahmed","Imran Parvez","Gazi Sohel","Obaydul Haque","Barisal Bulls",7,NA,NA,NA,NA
1063050,6,"Dhaka Dynamites","Comilla Victorians","male","2016/17",2016-11-14,"Bangladesh Premier League",13,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","Mehedi Maruf","Nadir Shah","REJ Martinesz","Imran Parvez","Gazi Sohel","Obaydul Haque","Dhaka Dynamites",NA,33,NA,NA,NA
1063063,6,"Dhaka Dynamites","Chittagong Vikings","male","2016/17",2016-11-17,"Bangladesh Premier League",14,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Chittagong Vikings","field","Mohammad Shahid","Nadir Shah","REJ Martinesz","Tanvir Ahmed","Masudur Rahman","Akhtar Ahmad","Dhaka Dynamites",NA,19,NA,NA,NA
1063064,6,"Rangpur Riders","Barisal Bulls","male","2016/17",2016-11-17,"Bangladesh Premier League",15,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Barisal Bulls","field","Mohammad Mithun","Khalid Mahmood","Masudur Rahman","Manjurul Islam Talukdar","Tanvir Ahmed","Akhtar Ahmad","Rangpur Riders",NA,12,NA,NA,NA
1063065,6,"Chittagong Vikings","Rajshahi Kings","male","2016/17",2016-11-18,"Bangladesh Premier League",16,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Rajshahi Kings","field","Mohammad Nabi","Khalid Mahmood","Nadir Shah","Tanvir Ahmed","Masudur Rahman","Akhtar Ahmad","Chittagong Vikings",NA,19,NA,NA,NA
1063066,6,"Comilla Victorians","Rangpur Riders","male","2016/17",2016-11-18,"Bangladesh Premier League",17,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Rangpur Riders","field","Mohammad Shahzad","REJ Martinesz","Tanvir Ahmed","Manjurul Islam Talukdar","Masudur Rahman","Akhtar Ahmad","Rangpur Riders",9,NA,NA,NA,NA
1063067,6,"Khulna Titans","Dhaka Dynamites","male","2016/17",2016-11-19,"Bangladesh Premier League",18,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Khulna Titans","bat","Mosharraf Hossain","Khalid Mahmood","Masudur Rahman","Tanvir Ahmed","REJ Martinesz","Akhtar Ahmad","Khulna Titans",NA,9,NA,NA,NA
1063068,6,"Comilla Victorians","Rajshahi Kings","male","2016/17",2016-11-19,"Bangladesh Premier League",19,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Rajshahi Kings","field","Sohail Tanvir","Nadir Shah","REJ Martinesz","Tanvir Ahmed","Masudur Rahman","Akhtar Ahmad","Comilla Victorians",NA,32,NA,NA,NA
1063052,6,"Khulna Titans","Barisal Bulls","male","2016/17",2016-11-20,"Bangladesh Premier League",20,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Barisal Bulls","field","Mahmudullah","Gazi Sohel","REJ Martinesz","Manjurul Islam Talukdar","Morshed Ali Khan","Selim Shahid","Khulna Titans",NA,22,NA,NA,NA
1063069,6,"Dhaka Dynamites","Rajshahi Kings","male","2016/17",2016-11-21,"Bangladesh Premier League",21,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Dhaka Dynamites","bat","SR Patel","Nadir Shah","REJ Martinesz","Morshed Ali Khan","Gazi Sohel","Selim Shahid","Rajshahi Kings",3,NA,NA,NA,NA
1063070,6,"Comilla Victorians","Chittagong Vikings","male","2016/17",2016-11-21,"Bangladesh Premier League",22,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Comilla Victorians","bat","Mohammad Nabi","Khalid Mahmood","Morshed Ali Khan","Manjurul Islam","Gazi Sohel","Selim Shahid","Chittagong Vikings",6,NA,NA,NA,NA
1063071,6,"Khulna Titans","Rangpur Riders","male","2016/17",2016-11-22,"Bangladesh Premier League",23,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Khulna Titans","bat","Shahid Afridi","Khalid Mahmood","Morshed Ali Khan","Manjurul Islam Talukdar","Gazi Sohel","Selim Shahid","Rangpur Riders",7,NA,NA,NA,NA
1063072,6,"Chittagong Vikings","Barisal Bulls","male","2016/17",2016-11-22,"Bangladesh Premier League",24,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Chittagong Vikings","bat","Shoaib Malik","Gazi Sohel","REJ Martinesz","Manjurul Islam","Morshed Ali Khan","Selim Shahid","Chittagong Vikings",NA,78,NA,NA,NA
1063073,6,"Rajshahi Kings","Rangpur Riders","male","2016/17",2016-11-25,"Bangladesh Premier League",25,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","DJG Sammy","REJ Martinesz","Sharfuddoula","Moniruzzaman","Anisur Rahman","Debabrata Paul","Rajshahi Kings",NA,12,NA,NA,NA
1063074,6,"Barisal Bulls","Khulna Titans","male","2016/17",2016-11-25,"Bangladesh Premier League",26,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Bulls","bat","Shuvagata Hom","Anisur Rahman","Khalid Mahmood","Moniruzzaman","Sharfuddoula","Debabrata Paul","Khulna Titans",6,NA,NA,NA,NA
1063075,6,"Dhaka Dynamites","Comilla Victorians","male","2016/17",2016-11-26,"Bangladesh Premier League",27,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","bat","Shakib Al Hasan","Khalid Mahmood","Nadir Shah","Moniruzzaman","Masudur Rahman","Debabrata Paul","Dhaka Dynamites",NA,32,NA,NA,NA
1063076,6,"Rajshahi Kings","Khulna Titans","male","2016/17",2016-11-26,"Bangladesh Premier League",28,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","bat","DJG Sammy","Mahfuzur Rahman","Rashid Riaz","Moniruzzaman","Masudur Rahman","Debabrata Paul","Rajshahi Kings",NA,9,NA,NA,NA
1063077,6,"Barisal Bulls","Dhaka Dynamites","male","2016/17",2016-11-27,"Bangladesh Premier League",29,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Bulls","bat","Shakib Al Hasan","Khalid Mahmood","Masudur Rahman","Mahfuzur Rahman","REJ Martinesz","Akhtar Ahmad","Dhaka Dynamites",4,NA,NA,NA,NA
1063078,6,"Rangpur Riders","Chittagong Vikings","male","2016/17",2016-11-27,"Bangladesh Premier League",30,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","bat","Tamim Iqbal","Nadir Shah","REJ Martinesz","Mahfuzur Rahman","Masudur Rahman","Akhtar Ahmad","Chittagong Vikings",9,NA,NA,NA,NA
1063051,6,"Rajshahi Kings","Rangpur Riders","male","2016/17",2016-11-28,"Bangladesh Premier League",31,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","bat","Mehedi Hasan Miraz","Gazi Sohel","Rashid Riaz","Mahfuzur Rahman","Tanvir Ahmed","Neeyamur Rashid","Rajshahi Kings",NA,49,NA,NA,NA
1063079,6,"Barisal Bulls","Comilla Victorians","male","2016/17",2016-11-29,"Bangladesh Premier League",32,"Shere Bangla National Stadium, Mirpur","Dhaka","Barisal Bulls","bat","Nabil Samad","Khalid Mahmood","Mahfuzur Rahman","Tanvir Ahmed","Gazi Sohel","Raqibul Hasan","Comilla Victorians",8,NA,NA,NA,NA
1063080,6,"Khulna Titans","Chittagong Vikings","male","2016/17",2016-11-29,"Bangladesh Premier League",33,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","bat","Tamim Iqbal","Gazi Sohel","REJ Martinesz","Mahfuzur Rahman","Tanvir Ahmed","Raqibul Hasan","Chittagong Vikings",5,NA,NA,NA,NA
1063047,6,"Rajshahi Kings","Comilla Victorians","male","2016/17",2016-11-30,"Bangladesh Premier League",35,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","bat","Mohammad Saifuddin","Masudur Rahman","Rashid Riaz","Mahfuzur Rahman","Khalid Mahmood","Raqibul Hasan (2)","Comilla Victorians",8,NA,NA,NA,NA
1063081,6,"Dhaka Dynamites","Rangpur Riders","male","2016/17",2016-11-30,"Bangladesh Premier League",34,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","bat","E Lewis","Khalid Mahmood","Nadir Shah","Mahfuzur Rahman","Masudur Rahman","Raqibul Hasan (2)","Dhaka Dynamites",NA,42,NA,NA,NA
1063082,6,"Barisal Bulls","Rajshahi Kings","male","2016/17",2016-12-01,"Bangladesh Premier League",36,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","RR Emrit","Mahfuzur Rahman","REJ Martinesz","Mozahiduzzaman","Tanvir Ahmed","Selim Shahid","Barisal Bulls",NA,17,NA,NA,NA
1063084,6,"Chittagong Vikings","Dhaka Dynamites","male","2016/17",2016-12-02,"Bangladesh Premier League",38,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","DJ Bravo","Khalid Mahmud","Masudur Rahman",NA,"REJ Martinesz","Samiur Rahman","Dhaka Dynamites",6,NA,NA,NA,NA
1063083,6,"Rangpur Riders","Barisal Bulls","male","2016/17",2016-12-03,"Bangladesh Premier League",39,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","bat","Mohammad Shahzad","Khalid Mahmud","Mahfuzur Rahman",NA,"Moniruzzaman","Samiur Rahman","Rangpur Riders",NA,29,NA,NA,NA
1063086,6,"Chittagong Vikings","Rajshahi Kings","male","2016/17",2016-12-03,"Bangladesh Premier League",40,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","Afif Hossain","Nadir Shah","REJ Martinesz",NA,"Tanvir Ahmed","Samiur Rahman","Rajshahi Kings",6,NA,NA,NA,NA
1063087,6,"Comilla Victorians","Rangpur Riders","male","2016/17",2016-12-04,"Bangladesh Premier League",41,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","Rashid Khan","Khalid Mahmood","Nadir Shah","Mahfuzur Rahman","Gazi Sohel","Samiur Rahman","Comilla Victorians",NA,8,NA,NA,NA
1063088,6,"Dhaka Dynamites","Khulna Titans","male","2016/17",2016-12-04,"Bangladesh Premier League",42,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","field","Mahmudullah","Morshed Ali Khan","REJ Martinesz","Mahfuzur Rahman","Gazi Sohel","Obaydul Haque","Khulna Titans",6,NA,NA,NA,NA
1063089,6,"Chittagong Vikings","Rajshahi Kings","male","2016/17",2016-12-06,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","DJG Sammy","Masudur Rahman","REJ Martinesz","Mahfuzur Rahman","Khalid Mahmood","Raqibul Hasan (2)","Rajshahi Kings",3,NA,NA,NA,NA
1063090,6,"Dhaka Dynamites","Khulna Titans","male","2016/17",2016-12-06,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","field","AD Russell","Khalid Mahmood","Nadir Shah","Mahfuzur Rahman","Masudur Rahman","Raqibul Hasan","Dhaka Dynamites",NA,54,NA,NA,NA
1063091,6,"Khulna Titans","Rajshahi Kings","male","2016/17",2016-12-07,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","bat","SR Patel","Masudur Rahman","REJ Martinesz","Akteruzzaman","Gazi Sohel","Raqibul Hasan","Rajshahi Kings",7,NA,NA,NA,NA
1063092,6,"Dhaka Dynamites","Rajshahi Kings","male","2016/17",2016-12-09,"Bangladesh Premier League",NA,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","KC Sangakkara","Khalid Mahmood","Mahfuzur Rahman","Shafiuddin Ahmed","Masudur Rahman","Raqibul Hasan (2)","Dhaka Dynamites",NA,56,NA,NA,NA
1121245,6,"Dhaka Dynamites","Sylhet Sixers","male","2017/18",2017-11-04,"Bangladesh Premier League",1,"Sylhet International Cricket Stadium","Sylhet","Sylhet Sixers","field","WU Tharanga","Masudur Rahman","Riazuddin",NA,"Tanvir Ahmed","Debabrata Paul","Sylhet Sixers",9,NA,NA,NA,NA
1121246,6,"Rajshahi Kings","Rangpur Riders","male","2017/18",2017-11-04,"Bangladesh Premier League",2,"Sylhet International Cricket Stadium","Sylhet","Rangpur Riders","field","RS Bopara","Mahfuzur Rahman","Tanvir Ahmed",NA,"Masudur Rahman","Debabrata Paul","Rangpur Riders",6,NA,NA,NA,NA
1121247,6,"Comilla Victorians","Sylhet Sixers","male","2017/18",2017-11-05,"Bangladesh Premier League",3,"Sylhet International Cricket Stadium","Sylhet","Sylhet Sixers","field","WU Tharanga","Mahfuzur Rahman","Masudur Rahman","Akteruzzaman","Tanvir Ahmed","Debabrata Paul","Sylhet Sixers",4,NA,NA,NA,NA
1121248,6,"Dhaka Dynamites","Khulna Titans","male","2017/18",2017-11-05,"Bangladesh Premier League",4,"Sylhet International Cricket Stadium","Sylhet","Khulna Titans","field","CS Delport","Akteruzzaman","Riazuddin","Tanvir Ahmed","Masudur Rahman","Debabrata Paul","Dhaka Dynamites",NA,65,NA,NA,NA
1121249,6,"Chittagong Vikings","Comilla Victorians","male","2017/18",2017-11-07,"Bangladesh Premier League",5,"Sylhet International Cricket Stadium","Sylhet","Comilla Victorians","field","Mohammad Saifuddin","Masudur Rahman","Sharfuddoula","Moniruzzaman","Anisur Rahman","Neeyamur Rashid","Comilla Victorians",8,NA,NA,NA,NA
1121250,6,"Sylhet Sixers","Rajshahi Kings","male","2017/18",2017-11-07,"Bangladesh Premier League",6,"Sylhet International Cricket Stadium","Sylhet","Rajshahi Kings","field","MD Gunathilaka","Anisur Rahman","Riazuddin","Moniruzzaman","Sharfuddoula","Neeyamur Rashid","Sylhet Sixers",NA,33,NA,NA,NA
1121251,6,"Chittagong Vikings","Rangpur Riders","male","2017/18",2017-11-08,"Bangladesh Premier League",7,"Sylhet International Cricket Stadium","Sylhet","Rangpur Riders","field","Taskin Ahmed","Riazuddin","Sharfuddoula","Moniruzzaman","Anisur Rahman","Neeyamur Rashid","Chittagong Vikings",NA,11,NA,NA,NA
1121252,6,"Sylhet Sixers","Khulna Titans","male","2017/18",2017-11-08,"Bangladesh Premier League",8,"Sylhet International Cricket Stadium","Sylhet","Khulna Titans","field","Mahmudullah","Anisur Rahman","Masudur Rahman","Moniruzzaman","Sharfuddoula","Neeyamur Rashid","Khulna Titans",6,NA,NA,NA,NA
1121253,6,"Rangpur Riders","Rajshahi Kings","male","2017/18",2017-11-11,"Bangladesh Premier League",9,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","bat","Mominul Haque","Anisur Rahman","Riazuddin",NA,"REJ Martinesz","Raqibul Hasan (2)","Rajshahi Kings",8,NA,NA,NA,NA
1121254,6,"Sylhet Sixers","Dhaka Dynamites","male","2017/18",2017-11-11,"Bangladesh Premier League",10,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","Shahid Afridi","Nadir Shah","REJ Martinesz","Tanvir Ahmed","Anisur Rahman","Raqibul Hasan (2)","Dhaka Dynamites",8,NA,NA,NA,NA
1121255,6,"Khulna Titans","Chittagong Vikings","male","2017/18",2017-11-12,"Bangladesh Premier League",11,"Shere Bangla National Stadium, Mirpur","Dhaka","Chittagong Vikings","field","Abu Jayed","Mahfuzur Rahman","REJ Martinesz","Shafiuddin Ahmed","Masudur Rahman","Raqibul Hasan (2)","Khulna Titans",NA,18,NA,NA,NA
1121256,6,"Rajshahi Kings","Comilla Victorians","male","2017/18",2017-11-12,"Bangladesh Premier League",12,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","Rashid Khan","Masudur Rahman","Riazuddin","Shafiuddin Ahmed","REJ Martinesz","Raqibul Hasan (2)","Comilla Victorians",9,NA,NA,NA,NA
1121257,6,"Khulna Titans","Dhaka Dynamites","male","2017/18",2017-11-14,"Bangladesh Premier League",13,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","Jahurul Islam","Mahfuzur Rahman","REJ Martinesz","Tanvir Ahmed","Morshed Ali Khan","Showkatur Rahman","Dhaka Dynamites",4,NA,NA,NA,NA
1121258,6,"Chittagong Vikings","Comilla Victorians","male","2017/18",2017-11-14,"Bangladesh Premier League",14,"Shere Bangla National Stadium, Mirpur","Dhaka","Comilla Victorians","field","Imrul Kayes","Riazuddin","Sharfuddoula","Mahfuzur Rahman","Tanvir Ahmed","Showkatur Rahman","Comilla Victorians",6,NA,NA,NA,NA
1121261,6,"Sylhet Sixers","Rajshahi Kings","male","2017/18",2017-11-17,"Bangladesh Premier League",17,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","Zakir Hasan","Mahfuzur Rahman","REJ Martinesz","Mozahiduzzaman","Moniruzzaman","Selim Shahid","Rajshahi Kings",7,NA,NA,NA,NA
1121262,6,"Chittagong Vikings","Khulna Titans","male","2017/18",2017-11-17,"Bangladesh Premier League",18,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","field","RR Rossouw","Nadir Shah","Riazuddin","Mozahiduzzaman","Moniruzzaman","Selim Shahid","Khulna Titans",5,NA,NA,NA,NA
1121263,6,"Dhaka Dynamites","Rajshahi Kings","male","2017/18",2017-11-18,"Bangladesh Premier League",19,"Shere Bangla National Stadium, Mirpur","Dhaka","Rajshahi Kings","field","E Lewis","Nadir Shah","Riazuddin","Mahfuzur Rahman","Morshed Ali Khan","Selim Shahid","Dhaka Dynamites",NA,68,NA,NA,NA
1121264,6,"Comilla Victorians","Rangpur Riders","male","2017/18",2017-11-18,"Bangladesh Premier League",20,"Shere Bangla National Stadium, Mirpur","Dhaka","Rangpur Riders","field","Mahedi Hasan","Mahfuzur Rahman","REJ Martinesz","Mozahiduzzaman","Morshed Ali Khan","Selim Shahid","Comilla Victorians",NA,14,NA,NA,NA
1121265,6,"Dhaka Dynamites","Comilla Victorians","male","2017/18",2017-11-20,"Bangladesh Premier League",21,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","bat","Hasan Ali","Masudur Rahman","REJ Martinesz","Imran Parvez","Anisur Rahman","Samiur Rahman","Comilla Victorians",4,NA,NA,NA,NA
1121266,6,"Rangpur Riders","Sylhet Sixers","male","2017/18",2017-11-20,"Bangladesh Premier League",22,"Shere Bangla National Stadium, Mirpur","Dhaka","Sylhet Sixers","field","CH Gayle","Anisur Rahman","Riazuddin","Imran Parvez","Masudur Rahman","Samiur Rahman","Rangpur Riders",NA,7,NA,NA,NA
1121267,6,"Rajshahi Kings","Khulna Titans","male","2017/18",2017-11-21,"Bangladesh Premier League",23,"Shere Bangla National Stadium, Mirpur","Dhaka","Khulna Titans","field","Ariful Haque","Nadir Shah","Sharfuddoula","Morshed Ali Khan","Moniruzzaman","Samiur Rahman","Khulna Titans",2,NA,NA,NA,NA
1121268,6,"Rangpur Riders","Dhaka Dynamites","male","2017/18",2017-11-21,"Bangladesh Premier League",24,"Shere Bangla National Stadium, Mirpur","Dhaka","Dhaka Dynamites","field","CH Gayle","Anisur Rahman","Riazuddin","Moniruzzaman","Morshed Ali Khan","Samiur Rahman","Rangpur Riders",NA,3,NA,NA,NA
1121269,6,"Khulna Titans","Rangpur Riders","male","2017/18",2017-11-24,"Bangladesh Premier League",25,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Rangpur Riders","field","Mahmudullah","Morshed Ali Khan","Riazuddin","Tanvir Ahmed","Anisur Rahman","Raqibul Hasan (2)","Khulna Titans",NA,9,NA,NA,NA
1121270,6,"Chittagong Vikings","Sylhet Sixers","male","2017/18",2017-11-24,"Bangladesh Premier League",26,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Sylhet Sixers","field","Sikandar Raza","Anisur Rahman","Tanvir Ahmed","Morshed Ali Khan","REJ Martinesz","Raqibul Hasan (2)","Chittagong Vikings",NA,40,NA,NA,NA
1121271,6,"Rajshahi Kings","Comilla Victorians","male","2017/18",2017-11-25,"Bangladesh Premier League",27,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Rajshahi Kings","bat","DJG Sammy","Anisur Rahman","Morshed Ali Khan","Tanvir Ahmed","REJ Martinesz","Raqibul Hasan (2)","Rajshahi Kings",NA,30,NA,NA,NA
1121272,6,"Chittagong Vikings","Rangpur Riders","male","2017/18",2017-11-25,"Bangladesh Premier League",28,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Rangpur Riders","field","Mashrafe Mortaza","Riazuddin","Tanvir Ahmed","Morshed Ali Khan","Anisur Rahman","Raqibul Hasan (2)","Rangpur Riders",3,NA,NA,NA,NA
1121273,6,"Chittagong Vikings","Dhaka Dynamites","male","2017/18",2017-11-27,"Bangladesh Premier League",29,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Chittagong Vikings","bat","E Lewis","Nadir Shah","Riazuddin","Mahfuzur Rahman","Gazi Sohel","Neeyamur Rashid","Dhaka Dynamites",7,NA,NA,NA,NA
1121274,6,"Khulna Titans","Rajshahi Kings","male","2017/18",2017-11-27,"Bangladesh Premier League",30,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Rajshahi Kings","field","N Pooran","Gazi Sohel","Mahfuzur Rahman","Manjurul Islam Talukdar","REJ Martinesz","Neeyamur Rashid","Khulna Titans",NA,68,NA,NA,NA
1121275,6,"Sylhet Sixers","Rangpur Riders","male","2017/18",2017-11-28,"Bangladesh Premier League",31,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Rangpur Riders","field","Nazmul Islam","Mahfuzur Rahman","REJ Martinesz","Manjurul Islam Talukdar","Gazi Sohel","Neeyamur Rashid","Rangpur Riders",4,NA,NA,NA,NA
1121276,6,"Khulna Titans","Comilla Victorians","male","2017/18",2017-11-28,"Bangladesh Premier League",32,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Khulna Titans","bat","Shoaib Malik","Nadir Shah","Riazuddin","Mahfuzur Rahman","Gazi Sohel","Neeyamur Rashid","Comilla Victorians",9,NA,NA,NA,NA
1121277,6,"Rajshahi Kings","Chittagong Vikings","male","2017/18",2017-11-29,"Bangladesh Premier League",33,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Rajshahi Kings","bat","DJG Sammy","Gazi Sohel","Mahfuzur Rahman","Manjurul Islam","REJ Martinesz","Neeyamur Rashid","Rajshahi Kings",NA,33,NA,NA,NA
1121278,6,"Comilla Victorians","Dhaka Dynamites","male","2017/18",2017-11-29,"Bangladesh Premier League",34,"Zahur Ahmed Chowdhury Stadium, Chittagong","Chattogram","Dhaka Dynamites","field","DJ Bravo","Nadir Shah","Riazuddin","Mahfuzur Rahman","Gazi Sohel","Neeyamur Rashid","Comilla Victorians",NA,12,NA,NA,NA
