"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"RJ Gleeson","Rangpur Riders","2016/17","Bangladesh Premier League",3,"6.1",0,53,3,17.6666666666667,8.59459459459459,12.3333333333333,15,0,0,"2/30"
"Alok Kapali","Sylhet Royals","2011/12","Bangladesh Premier League",2,"4.0",0,57,3,19,14.25,8,5,0,0,"3/27"
"D Pretorius","Rangpur Riders","2023/24","Bangladesh Premier League",3,"8.0",0,58,3,19.3333333333333,7.25,16,25,0,0,"3/14"
"RA Reifer","Comilla Victorians","2023/24","Bangladesh Premier League",3,"8.0",0,61,3,20.3333333333333,7.625,16,15,0,0,"2/20"
"MM Ali","Duronto Rajshahi","2012/13","Bangladesh Premier League",3,"7.0",0,62,3,20.6666666666667,8.85714285714286,14,13,0,0,"3/19"
"RN ten Doeschate","Rajshahi Kings","2018/19","Bangladesh Premier League",3,"7.0",0,64,3,21.3333333333333,9.14285714285714,14,15,0,0,"2/15"
"Shoaib Malik","Fortune Barishal","2023/24","Bangladesh Premier League",4,"7.0",0,66,3,22,9.42857142857143,14,18,0,0,"2/24"
"Mohammad Ashraful","Dhaka Gladiators","2012/13","Bangladesh Premier League",4,"8.5",0,69,3,23,7.81132075471698,17.6666666666667,13,0,0,"2/9"
"L Wood","Sylhet Strikers","2022/23","Bangladesh Premier League",2,"8.0",0,72,3,24,9,16,17,0,0,"3/34"
"Mahmudullah","Chattogram Challengers","2019/20","Bangladesh Premier League",5,"12.0",0,75,3,25,6.25,24,27,0,0,"1/5"
"AG Cremer","Comilla Victorians","2017/18","Bangladesh Premier League",3,"11.0",0,76,3,25.3333333333333,6.90909090909091,22,26,0,0,"3/15"
"ACR Birch","Dhaka Dynamites","2018/19","Bangladesh Premier League",2,"8.0",0,77,3,25.6666666666667,9.625,16,18,0,0,"3/42"
"Nabil Samad","Sylhet Sixers","2018/19","Bangladesh Premier League",4,"11.0",0,77,3,25.6666666666667,7,22,26,0,0,"3/20"
"Sanjit Saha","Rangpur Rangers","2019/20","Bangladesh Premier League",3,"10.0",0,77,3,25.6666666666667,7.7,20,26,0,0,"2/26"
"Shahid Afridi","Sylhet Super Stars","2015/16","Bangladesh Premier League",5,"15.0",1,77,3,25.6666666666667,5.13333333333333,30,47,0,0,"2/5"
"Abul Hasan","Sylhet Royals","2011/12","Bangladesh Premier League",3,"8.0",0,80,3,26.6666666666667,10,16,18,0,0,"3/30"
"KA Maharaj","Fortune Barishal","2023/24","Bangladesh Premier League",3,"12.0",0,81,3,27,6.75,24,41,0,0,"1/19"
"Abu Hider","Comilla Victorians","2022/23","Bangladesh Premier League",4,"12.0",0,82,3,27.3333333333333,6.83333333333333,24,35,0,0,"1/13"
"Noor Hossain","Khulna Royal Bengals","2012/13","Bangladesh Premier League",3,"11.0",0,82,3,27.3333333333333,7.45454545454545,22,24,0,0,"2/21"
"Shuvagata Hom","Minister Group Dhaka","2021/22","Bangladesh Premier League",6,"11.0",0,83,3,27.6666666666667,7.54545454545455,22,25,0,0,"1/9"
"Soumya Sarkar","Chittagong Vikings","2017/18","Bangladesh Premier League",4,"9.0",0,84,3,28,9.33333333333333,18,19,0,0,"2/17"
"Mosaddek Hossain","Sylhet Thunder","2019/20","Bangladesh Premier League",5,"11.0",0,88,3,29.3333333333333,8,22,13,0,0,"1/9"
"Yasir Shah","Khulna Titans","2018/19","Bangladesh Premier League",3,"9.3",0,88,3,29.3333333333333,9.26315789473684,19,27,0,0,"2/47"
"Abu Jayed","Rangpur Riders","2015/16","Bangladesh Premier League",6,"11.0",0,92,3,30.6666666666667,8.36363636363636,22,25,0,0,"2/5"
"Monir Hossain","Sylhet Thunder","2019/20","Bangladesh Premier League",4,"12.2",0,92,3,30.6666666666667,7.45945945945946,24.6666666666667,22,0,0,"2/31"
"SP Narine","Comilla Victorians","2023/24","Bangladesh Premier League",5,"20.0",1,92,3,30.6666666666667,4.6,40,58,0,0,"2/16"
"Nabil Samad","Dhaka Dynamites","2015/16","Bangladesh Premier League",5,"15.0",1,93,3,31,6.2,30,48,0,0,"2/23"
"SR Patel","Rajshahi Kings","2017/18","Bangladesh Premier League",6,"12.0",0,95,3,31.6666666666667,7.91666666666667,24,22,0,0,"1/6"
"BAC Howell","Khulna Titans","2016/17","Bangladesh Premier League",4,"16.0",0,96,3,32,6,32,40,0,0,"1/14"
"Mohor Sheikh","Dhaka Dynamites","2018/19","Bangladesh Premier League",4,"12.5",0,100,3,33.3333333333333,7.79220779220779,25.6666666666667,27,0,0,"2/24"
"Mahmudullah","Minister Group Dhaka","2021/22","Bangladesh Premier League",7,"14.0",0,104,3,34.6666666666667,7.42857142857143,28,28,0,0,"1/5"
"Nayeem Hasan","Sylhet Strikers","2023/24","Bangladesh Premier League",4,"15.0",0,104,3,34.6666666666667,6.93333333333333,30,42,0,0,"1/19"
"Soumya Sarkar","Dhaka Dominators","2022/23","Bangladesh Premier League",6,"11.2",0,106,3,35.3333333333333,9.35294117647059,22.6666666666667,17,0,0,"1/8"
"Nahidul Islam","Rangpur Riders","2018/19","Bangladesh Premier League",8,"17.3",1,111,3,37,6.34285714285714,35,46,0,0,"2/9"
"I Udana","Minister Group Dhaka","2021/22","Bangladesh Premier League",4,"13.0",0,112,3,37.3333333333333,8.61538461538461,26,24,0,0,"2/29"
"O Thomas","Khulna Tigers","2023/24","Bangladesh Premier League",4,"13.5",0,116,3,38.6666666666667,8.3855421686747,27.6666666666667,41,0,0,"2/38"
"Abu Hider","Comilla Victorians","2018/19","Bangladesh Premier League",6,"15.5",0,120,3,40,7.57894736842105,31.6666666666667,49,0,0,"2/37"
"Kabir Ali","Barisal Burners","2011/12","Bangladesh Premier League",4,"12.0",0,124,3,41.3333333333333,10.3333333333333,24,24,0,0,"2/31"
"Nabil Samad","Sylhet Royals","2011/12","Bangladesh Premier League",5,"19.0",0,129,3,43,6.78947368421053,38,48,0,0,"2/32"
"Aks Swadhin","Sylhet Sunrisers","2021/22","Bangladesh Premier League",4,"14.0",0,131,3,43.6666666666667,9.35714285714286,28,34,0,0,"1/29"
"Abdur Razzak","Chittagong Vikings","2016/17","Bangladesh Premier League",6,"21.0",2,137,3,45.6666666666667,6.52380952380952,42,57,0,0,"1/17"
"Ahmed Shehzad","Barisal Burners","2011/12","Bangladesh Premier League",5,"14.4",0,139,3,46.3333333333333,9.47727272727273,29.3333333333333,20,0,0,"1/26"
"Abdul Razzaq","Duronto Rajshahi","2011/12","Bangladesh Premier League",6,"17.0",0,140,3,46.6666666666667,8.23529411764706,34,38,0,0,"1/22"
"MD Shanaka","Cumilla Warriors","2019/20","Bangladesh Premier League",5,"14.0",0,141,3,47,10.0714285714286,28,19,0,0,"2/48"
"Al-Amin Hossain","Sylhet Sixers","2018/19","Bangladesh Premier League",5,"15.0",0,150,3,50,10,30,30,0,0,"2/27"
"LE Plunkett","Chattogram Challengers","2019/20","Bangladesh Premier League",4,"15.0",0,153,3,51,10.2,30,31,0,0,"1/30"
"C Campher","Chattogram Challengers","2022/23","Bangladesh Premier League",5,"17.0",0,156,3,52,9.17647058823529,34,35,0,0,"3/15"
"Mehedi Hasan Miraz","Khulna Tigers","2019/20","Bangladesh Premier League",10,"20.0",0,157,3,52.3333333333333,7.85,40,37,0,0,"2/6"
"Mahmudullah","Chittagong Kings","2012/13","Bangladesh Premier League",8,"21.0",0,166,3,55.3333333333333,7.90476190476191,42,40,0,0,"2/17"
"PC de Silva","Durdanto Dhaka","2023/24","Bangladesh Premier League",7,"21.0",0,170,3,56.6666666666667,8.09523809523809,42,46,0,0,"1/21"
"Ebadat Hossain","Fortune Barishal","2022/23","Bangladesh Premier League",6,"18.0",0,186,3,62,10.3333333333333,36,40,0,0,"2/18"
"Nabil Samad","Khulna Royal Bengals","2012/13","Bangladesh Premier League",7,"23.0",0,187,3,62.3333333333333,8.1304347826087,46,51,0,0,"2/23"
"Sunzamul Islam","Chittagong Vikings","2018/19","Bangladesh Premier League",6,"21.0",1,191,3,63.6666666666667,9.09523809523809,42,37,0,0,"2/37"
"Mosaddek Hossain","Durdanto Dhaka","2023/24","Bangladesh Premier League",8,"23.0",0,197,3,65.6666666666667,8.56521739130435,46,37,0,0,"2/30"
"Tanbir Hayder","Chittagong Vikings","2017/18","Bangladesh Premier League",10,"23.1",0,213,3,71,9.19424460431655,46.3333333333333,38,0,0,"1/14"
"Mahmudullah","Chittagong Kings","2011/12","Bangladesh Premier League",2,"4.0",0,20,2,10,5,12,11,0,0,"2/18"
"SM Harwood","Barisal Burners","2011/12","Bangladesh Premier League",1,"3.2",0,20,2,10,6,10,9,0,0,"2/20"
"ADS Fletcher","Khulna Titans","2016/17","Bangladesh Premier League",1,"3.0",0,22,2,11,7.33333333333333,9,8,0,0,"2/22"
"WD Parnell","Sylhet Sixers","2018/19","Bangladesh Premier League",1,"3.3",0,22,2,11,6.28571428571429,10.5,9,0,0,"2/22"
"Sharifullah","Sylhet Sixers","2017/18","Bangladesh Premier League",1,"4.0",0,23,2,11.5,5.75,12,12,0,0,"2/23"
"DI Stevens","Comilla Victorians","2015/16","Bangladesh Premier League",2,"7.0",0,28,2,14,4,21,19,0,0,"1/9"
"LHD Dilhara","Chittagong Kings","2012/13","Bangladesh Premier League",1,"4.0",0,29,2,14.5,7.25,12,9,0,0,"2/29"
"Sabbir Rahman","Duronto Rajshahi","2011/12","Bangladesh Premier League",3,"4.0",0,30,2,15,7.5,12,9,0,0,"1/8"
"BAC Howell","Khulna Titans","2017/18","Bangladesh Premier League",1,"4.0",0,32,2,16,8,12,8,0,0,"2/32"
"Salman Irshad","Rangpur Riders","2023/24","Bangladesh Premier League",2,"4.0",0,32,2,16,8,12,10,0,0,"2/17"
"Nasum Ahmed","Sylhet Super Stars","2015/16","Bangladesh Premier League",2,"5.0",0,35,2,17.5,7,15,14,0,0,"1/15"
"Farhad Hossain","Duronto Rajshahi","2012/13","Bangladesh Premier League",3,"6.0",1,36,2,18,6,18,22,0,0,"1/5"
"RA Whiteley","Sylhet Sixers","2017/18","Bangladesh Premier League",2,"4.0",0,36,2,18,9,12,7,0,0,"1/10"
"Ebadat Hossain","Rangpur Riders","2017/18","Bangladesh Premier League",1,"4.0",0,37,2,18.5,9.25,12,7,0,0,"2/37"
"Taijul Islam","Duronto Rajshahi","2011/12","Bangladesh Premier League",2,"6.0",0,37,2,18.5,6.16666666666667,18,14,0,0,"1/7"
"Soumya Sarkar","Rangpur Riders","2016/17","Bangladesh Premier League",2,"5.0",0,38,2,19,7.6,15,9,0,0,"2/27"
"Alauddin Babu","Barisal Burners","2011/12","Bangladesh Premier League",3,"5.0",0,40,2,20,8,15,14,0,0,"1/9"
"Enamul Haque","Barisal Bulls","2016/17","Bangladesh Premier League",3,"8.0",0,41,2,20.5,5.125,24,15,0,0,"1/6"
"Mosaddek Hossain","Dhaka Dynamites","2016/17","Bangladesh Premier League",5,"4.2",0,41,2,20.5,9.46153846153846,13,7,0,0,"1/3"
"Ziaur Rahman","Chittagong Vikings","2015/16","Bangladesh Premier League",2,"5.0",0,42,2,21,8.4,15,9,0,0,"2/24"
"Hasan Murad","Minister Group Dhaka","2021/22","Bangladesh Premier League",2,"6.0",0,43,2,21.5,7.16666666666667,18,18,0,0,"1/12"
"S van Zyl","Chittagong Vikings","2017/18","Bangladesh Premier League",2,"4.0",0,44,2,22,11,12,6,0,0,"2/14"
"Sohag Gazi","Barisal Bulls","2015/16","Bangladesh Premier League",2,"8.0",0,44,2,22,5.5,24,25,0,0,"1/17"
"Kamrul Islam Rabbi","Comilla Victorians","2015/16","Bangladesh Premier League",2,"4.0",0,46,2,23,11.5,12,6,0,0,"1/22"
"Mukidul Islam","Chattogram Challengers","2021/22","Bangladesh Premier League",2,"6.0",0,47,2,23.5,7.83333333333333,18,17,0,0,"1/22"
"Abdur Razzak","Sylhet Super Stars","2015/16","Bangladesh Premier League",3,"5.1",0,48,2,24,9.29032258064516,15.5,16,0,0,"2/9"
"JO Holder","Khulna Tigers","2023/24","Bangladesh Premier League",2,"7.0",0,48,2,24,6.85714285714286,21,14,0,0,"1/19"
"S Badree","Khulna Royal Bengals","2012/13","Bangladesh Premier League",2,"8.0",0,48,2,24,6,24,23,0,0,"1/23"
"Ziaur Rahman","Rangpur Riders","2016/17","Bangladesh Premier League",3,"5.0",0,49,2,24.5,9.8,15,8,0,0,"2/22"
"Farhad Hossain","Barisal Burners","2011/12","Bangladesh Premier League",2,"6.0",0,51,2,25.5,8.5,18,15,0,0,"2/16"
"MM Ali","Comilla Victorians","2022/23","Bangladesh Premier League",2,"6.0",0,51,2,25.5,8.5,18,8,0,0,"1/20"
"Mohammad Irfan","Dhaka Dynamites","2015/16","Bangladesh Premier League",2,"7.4",0,52,2,26,6.78260869565217,23,23,0,0,"1/22"
"Azmatullah Omarzai","Minister Group Dhaka","2021/22","Bangladesh Premier League",2,"6.0",0,54,2,27,9,18,16,0,0,"2/25"
"J Mubarak","Khulna Royal Bengals","2012/13","Bangladesh Premier League",3,"6.0",0,54,2,27,9,18,16,0,0,"1/8"
"Shoaib Malik","Comilla Victorians","2015/16","Bangladesh Premier League",3,"10.0",0,55,2,27.5,5.5,30,28,0,0,"1/15"
"Sanjit Saha","Comilla Victorians","2018/19","Bangladesh Premier League",3,"8.3",0,56,2,28,6.58823529411765,25.5,25,0,0,"1/14"
"ST Jayasuriya","Khulna Royal Bengals","2011/12","Bangladesh Premier League",3,"7.0",0,57,2,28.5,8.14285714285714,21,16,0,0,"2/25"
"TM Dilshan","Dhaka Gladiators","2012/13","Bangladesh Premier League",4,"9.0",0,57,2,28.5,6.33333333333333,27,20,0,0,"2/6"
"Mohammad Nabi","Comilla Victorians","2022/23","Bangladesh Premier League",2,"6.0",0,58,2,29,9.66666666666667,18,15,0,0,"2/28"
"Hasan Murad","Rangpur Riders","2023/24","Bangladesh Premier League",3,"9.0",0,59,2,29.5,6.55555555555556,27,23,0,0,"2/17"
"Imad Wasim","Comilla Victorians","2016/17","Bangladesh Premier League",2,"8.0",0,60,2,30,7.5,24,21,0,0,"1/22"
"Ali Khan","Khulna Titans","2018/19","Bangladesh Premier League",2,"7.0",1,61,2,30.5,8.71428571428571,21,20,0,0,"1/26"
"TB Abell","Rangpur Rangers","2019/20","Bangladesh Premier League",4,"6.4",0,63,2,31.5,9.45,20,10,0,0,"1/11"
"RR Beaton","Dhaka Dynamites","2016/17","Bangladesh Premier League",2,"8.0",0,65,2,32.5,8.125,24,21,0,0,"2/30"
"Nahid Rana","Khulna Tigers","2023/24","Bangladesh Premier League",2,"7.0",0,67,2,33.5,9.57142857142857,21,21,0,0,"1/33"
"Mohammad Shahid","Comilla Victorians","2018/19","Bangladesh Premier League",4,"8.0",0,68,2,34,8.5,24,19,0,0,"2/22"
"Junaid Khan","Rangpur Rangers","2019/20","Bangladesh Premier League",2,"8.0",0,69,2,34.5,8.625,24,25,0,0,"2/22"
"Bilawal Bhatti","Chittagong Vikings","2015/16","Bangladesh Premier League",3,"11.0",0,70,2,35,6.36363636363636,33,34,0,0,"1/20"
"FH Edwards","Sylhet Super Stars","2015/16","Bangladesh Premier League",2,"8.0",1,70,2,35,8.75,24,23,0,0,"1/35"
"Mohammad Irfan","Khulna Titans","2017/18","Bangladesh Premier League",3,"9.0",0,71,2,35.5,7.88888888888889,27,22,0,0,"1/20"
"R Mondol","Rangpur Riders","2022/23","Bangladesh Premier League",2,"8.0",0,71,2,35.5,8.875,24,18,0,0,"1/26"
"BJ Hodge","Barisal Burners","2011/12","Bangladesh Premier League",4,"10.0",0,73,2,36.5,7.3,30,20,0,0,"1/20"
"Nazmul Hossain Shanto","Comilla Victorians","2016/17","Bangladesh Premier League",6,"10.0",0,73,2,36.5,7.3,30,26,0,0,"2/9"
"Asif Hasan","Chittagong Vikings","2015/16","Bangladesh Premier League",4,"12.0",0,74,2,37,6.16666666666667,36,35,0,0,"1/6"
"DP Hyatt","Rangpur Riders","2012/13","Bangladesh Premier League",3,"8.0",0,75,2,37.5,9.375,24,16,0,0,"1/18"
"Sunzamul Islam","Fortune Barishal","2022/23","Bangladesh Premier League",4,"8.5",0,76,2,38,8.60377358490566,26.5,17,0,0,"2/35"
"Ruyel Miah","Khulna Tigers","2021/22","Bangladesh Premier League",3,"10.0",0,78,2,39,7.8,30,30,0,0,"1/21"
"RR Emrit","Chittagong Vikings","2017/18","Bangladesh Premier League",3,"10.0",0,79,2,39.5,7.9,30,23,0,0,"1/24"
"Taposh Ghosh","Rangpur Riders","2012/13","Bangladesh Premier League",4,"9.0",0,79,2,39.5,8.77777777777778,27,14,0,0,"1/25"
"K Santokie","Sylhet Sixers","2017/18","Bangladesh Premier League",3,"10.0",0,82,2,41,8.2,30,17,0,0,"2/30"
"Zahir Khan","Khulna Titans","2018/19","Bangladesh Premier League",3,"12.0",0,83,2,41.5,6.91666666666667,36,32,0,0,"1/18"
"Al-Amin Hossain","Barisal Burners","2011/12","Bangladesh Premier League",3,"8.0",0,84,2,42,10.5,24,12,0,0,"1/16"
"Al-Amin","Chittagong Vikings","2017/18","Bangladesh Premier League",4,"9.0",0,84,2,42,9.33333333333333,27,21,0,0,"1/14"
"S Prasanna","Khulna Tigers","2021/22","Bangladesh Premier League",4,"10.0",0,85,2,42.5,8.5,30,15,0,0,"1/24"
"Shykat Ali","Chattogram Challengers","2023/24","Bangladesh Premier League",5,"9.2",0,85,2,42.5,9.10714285714286,28,10,0,0,"1/23"
"Fazalhaq Farooqi","Minister Group Dhaka","2021/22","Bangladesh Premier League",3,"10.3",0,86,2,43,8.19047619047619,31.5,24,0,0,"1/32"
"Khaled Ahmed","Dhaka Dynamites","2017/18","Bangladesh Premier League",4,"8.0",0,89,2,44.5,11.125,24,16,0,0,"2/34"
"M Deyal","Khulna Tigers","2022/23","Bangladesh Premier League",3,"7.2",0,90,2,45,12.2727272727273,22,12,0,0,"2/40"
"MT Coles","Dhaka Dynamites","2016/17","Bangladesh Premier League",3,"10.5",0,90,2,45,8.30769230769231,32.5,20,0,0,"1/23"
"Shafiul Islam","Khulna Royal Bengals","2011/12","Bangladesh Premier League",3,"9.0",0,92,2,46,10.2222222222222,27,18,0,0,"1/23"
"MD Shanaka","Chittagong Vikings","2018/19","Bangladesh Premier League",4,"8.4",0,95,2,47.5,10.9615384615385,26,10,0,0,"2/34"
"Shoaib Malik","Chittagong Vikings","2016/17","Bangladesh Premier League",7,"14.0",0,95,2,47.5,6.78571428571429,42,36,0,0,"1/15"
"Mehedi Hasan Rana","Sylhet Sixers","2018/19","Bangladesh Premier League",2,"8.0",0,97,2,48.5,12.125,24,13,0,0,"2/40"
"Murad Khan","Rangpur Riders","2012/13","Bangladesh Premier League",3,"10.0",0,97,2,48.5,9.7,30,15,0,0,"2/29"
"Tanvir Islam","Khulna Tigers","2019/20","Bangladesh Premier League",5,"13.0",0,97,2,48.5,7.46153846153846,39,31,0,0,"2/29"
"Shuvagata Hom","Khulna Titans","2016/17","Bangladesh Premier League",9,"12.0",0,98,2,49,8.16666666666667,36,30,0,0,"1/7"
"Taskin Ahmed","Chittagong Vikings","2015/16","Bangladesh Premier League",4,"14.0",1,101,2,50.5,7.21428571428571,42,38,0,0,"1/23"
"Nahid Rana","Khulna Tigers","2022/23","Bangladesh Premier League",3,"11.0",0,103,2,51.5,9.36363636363636,33,24,0,0,"1/20"
"Mohammad Shahid","Dhaka Dynamites","2017/18","Bangladesh Premier League",5,"13.0",0,106,2,53,8.15384615384615,39,25,0,0,"1/17"
"Bishawnath Halder","Sylhet Royals","2012/13","Bangladesh Premier League",5,"16.0",0,108,2,54,6.75,48,34,0,0,"1/18"
"Abbas Afridi","Fortune Barishal","2023/24","Bangladesh Premier League",3,"12.0",0,109,2,54.5,9.08333333333333,36,29,0,0,"1/26"
"Rejaur Rahman","Chattogram Challengers","2021/22","Bangladesh Premier League",4,"12.0",0,113,2,56.5,9.41666666666667,36,27,0,0,"2/20"
"Nasir Hossain","Chattogram Challengers","2019/20","Bangladesh Premier League",5,"12.0",0,127,2,63.5,10.5833333333333,36,24,0,0,"2/60"
"Taijul Islam","Rajshahi Royals","2019/20","Bangladesh Premier League",8,"14.0",0,130,2,65,9.28571428571429,42,27,0,0,"1/20"
"Naveen-ul-Haq","Khulna Tigers","2021/22","Bangladesh Premier League",3,"12.0",0,134,2,67,11.1666666666667,36,20,0,0,"1/48"
"Faheem Ashraf","Dhaka Platoon","2019/20","Bangladesh Premier League",4,"13.0",0,136,2,68,10.4615384615385,39,25,0,0,"2/26"
"Shahid Afridi","Dhaka Platoon","2019/20","Bangladesh Premier League",6,"18.0",0,139,2,69.5,7.72222222222222,54,35,0,0,"2/26"
"RS Bopara","Sylhet Sunrisers","2021/22","Bangladesh Premier League",5,"18.0",0,144,2,72,8,54,31,0,0,"1/23"
"Nazmul Islam","Sylhet Thunder","2019/20","Bangladesh Premier League",7,"16.0",0,162,2,81,10.125,48,31,0,0,"2/23"
"Muktar Ali","Dhaka Dominators","2022/23","Bangladesh Premier League",6,"19.3",0,164,2,82,8.41025641025641,58.5,31,0,0,"1/27"
"Anwar Ali","Rangpur Riders","2016/17","Bangladesh Premier League",6,"19.0",0,170,2,85,8.94736842105263,57,46,0,0,"1/25"
"Sohag Gazi","Rangpur Riders","2018/19","Bangladesh Premier League",8,"21.0",0,173,2,86.5,8.23809523809524,63,49,0,0,"2/28"
"Sohag Gazi","Sylhet Thunder","2019/20","Bangladesh Premier League",7,"24.0",0,213,2,106.5,8.875,72,48,0,0,"2/23"
"Abu Hider","Cumilla Warriors","2019/20","Bangladesh Premier League",10,"27.0",0,282,2,141,10.4444444444444,81,50,0,0,"1/19"
"SF Mire","Comilla Victorians","2017/18","Bangladesh Premier League",1,"1.0",0,4,1,4,4,6,3,0,0,"1/4"
"Naeem Islam","Chattogram Challengers","2021/22","Bangladesh Premier League",1,"0.5",0,7,1,7,8.4,5,3,0,0,"1/7"
"Minhajul Abedin Afridi","Rangpur Riders","2018/19","Bangladesh Premier League",1,"2.3",0,8,1,8,3.2,15,8,0,0,"1/8"
"Nazmul Hossain Milon","Khulna Royal Bengals","2011/12","Bangladesh Premier League",1,"1.1",0,8,1,8,6.85714285714286,7,2,0,0,"1/8"
"J Charles","Comilla Victorians","2022/23","Bangladesh Premier League",1,"1.0",0,12,1,12,12,6,2,0,0,"1/12"
"Taibur Rahman","Khulna Titans","2016/17","Bangladesh Premier League",2,"2.0",0,12,1,12,6,12,7,0,0,"1/5"
"Wahab Riaz","Rangpur Riders","2015/16","Bangladesh Premier League",1,"3.0",1,12,1,12,4,18,12,0,0,"1/12"
"Mominul Haque","Comilla Victorians","2021/22","Bangladesh Premier League",1,"2.0",0,14,1,14,7,12,4,0,0,"1/14"
"Nazmul Hossain Shanto","Sylhet Strikers","2022/23","Bangladesh Premier League",2,"2.3",0,14,1,14,5.6,15,5,0,0,"1/7"
"Tanbir Hayder","Dhaka Dynamites","2016/17","Bangladesh Premier League",1,"2.0",0,14,1,14,7,12,1,0,0,"1/14"
"Fawad Alam","Duronto Rajshahi","2011/12","Bangladesh Premier League",1,"2.0",0,15,1,15,7.5,12,3,0,0,"1/15"
"Naeem Islam","Sylhet Royals","2011/12","Bangladesh Premier League",1,"1.0",0,15,1,15,15,6,1,0,0,"1/15"
"DJ Malan","Barisal Bulls","2016/17","Bangladesh Premier League",2,"3.0",0,16,1,16,5.33333333333333,18,7,0,0,"1/8"
"Naeem Islam Jr.","Duronto Rajshahi","2012/13","Bangladesh Premier League",1,"4.0",0,16,1,16,4,24,17,0,0,"1/16"
"Shamsur Rahman","Khulna Tigers","2019/20","Bangladesh Premier League",1,"2.0",0,17,1,17,8.5,12,5,0,0,"1/17"
"S Badree","Rangpur Riders","2017/18","Bangladesh Premier League",1,"4.0",0,18,1,18,4.5,24,13,0,0,"1/18"
"Subashis Roy","Sylhet Super Stars","2015/16","Bangladesh Premier League",1,"3.0",0,19,1,19,6.33333333333333,18,9,0,0,"1/19"
"LM Reece","Dhaka Platoon","2019/20","Bangladesh Premier League",2,"4.0",0,21,1,21,5.25,24,7,0,0,"1/11"
"Naeem Islam","Rangpur Riders","2016/17","Bangladesh Premier League",2,"2.0",0,21,1,21,10.5,12,5,0,0,"1/14"
"Shafiqullah Ghafari","Sylhet Strikers","2022/23","Bangladesh Premier League",1,"4.0",0,21,1,21,5.25,24,10,0,0,"1/21"
"Enamul Haque","Comilla Victorians","2023/24","Bangladesh Premier League",1,"4.0",0,22,1,22,5.5,24,10,0,0,"1/22"
"Mosharraf Hossain","Comilla Victorians","2018/19","Bangladesh Premier League",1,"3.0",0,23,1,23,7.66666666666667,18,6,0,0,"1/23"
"Saeed Ajmal","Dhaka Gladiators","2011/12","Bangladesh Premier League",1,"4.0",0,23,1,23,5.75,24,11,0,0,"1/23"
"Mohammad Irfan","Durdanto Dhaka","2023/24","Bangladesh Premier League",1,"2.5",0,24,1,24,8.47058823529412,17,6,0,0,"1/24"
"Al-Amin Hossain","Barisal Burners","2012/13","Bangladesh Premier League",2,"4.0",0,25,1,25,6.25,24,13,0,0,"1/16"
"BCJ Cutting","Sylhet Strikers","2023/24","Bangladesh Premier League",2,"2.0",0,25,1,25,12.5,12,4,0,0,"1/10"
"Al-Amin","Comilla Victorians","2016/17","Bangladesh Premier League",3,"3.0",0,26,1,26,8.66666666666667,18,6,0,0,"1/7"
"S Prasanna","Rajshahi Kings","2018/19","Bangladesh Premier League",2,"3.0",0,26,1,26,8.66666666666667,18,7,0,0,"1/17"
"Sajedul Islam","Barisal Bulls","2015/16","Bangladesh Premier League",2,"5.0",0,26,1,26,5.2,30,18,0,0,"1/18"
"Shafiul Islam","Minister Group Dhaka","2021/22","Bangladesh Premier League",1,"4.0",0,26,1,26,6.5,24,9,0,0,"1/26"
"Shykat Ali","Comilla Victorians","2022/23","Bangladesh Premier League",1,"3.0",0,26,1,26,8.66666666666667,18,2,0,0,"1/26"
"Mohammad Asghar","Khulna Titans","2016/17","Bangladesh Premier League",2,"6.0",0,27,1,27,4.5,36,20,0,0,"1/21"
"Nazmul Islam","Sylhet Strikers","2022/23","Bangladesh Premier League",1,"4.0",0,27,1,27,6.75,24,9,0,0,"1/27"
"Salauddin Sakil","Dhaka Platoon","2019/20","Bangladesh Premier League",1,"3.0",0,27,1,27,9,18,7,0,0,"1/27"
"Sharifullah","Khulna Tigers","2021/22","Bangladesh Premier League",1,"3.0",0,27,1,27,9,18,7,0,0,"1/27"
"KA Pollard","Dhaka Dynamites","2018/19","Bangladesh Premier League",2,"3.0",0,29,1,29,9.66666666666667,18,6,0,0,"1/22"
"Nazmul Islam","Sylhet Strikers","2023/24","Bangladesh Premier League",1,"3.0",0,30,1,30,10,18,5,0,0,"1/30"
"Ariful Haque","Khulna Titans","2018/19","Bangladesh Premier League",2,"2.0",0,31,1,31,15.5,12,3,0,0,"1/18"
"AU Rashid","Dhaka Dynamites","2017/18","Bangladesh Premier League",1,"4.0",0,31,1,31,7.75,24,7,0,0,"1/31"
"Noor Hossain","Sylhet Royals","2011/12","Bangladesh Premier League",2,"5.0",0,31,1,31,6.2,30,9,0,0,"1/23"
"Sharifullah","Sylhet Strikers","2022/23","Bangladesh Premier League",1,"3.0",0,31,1,31,10.3333333333333,18,6,0,0,"1/31"
"Naeem Islam","Comilla Victorians","2015/16","Bangladesh Premier League",2,"3.0",0,32,1,32,10.6666666666667,18,5,0,0,"3/7"
"Ariful Haque","Dhaka Dominators","2022/23","Bangladesh Premier League",2,"3.0",0,33,1,33,11,18,4,0,0,"1/19"
"LMP Simmons","Sylhet Sunrisers","2021/22","Bangladesh Premier League",1,"4.0",0,33,1,33,8.25,24,5,0,0,"1/33"
