"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"LA Dawson",2023-08-29,"Warwickshire","Hampshire",1,"6.5",0,15,7,2.19512195121951,29,"One-Day Cup",2023,1347565,"Edgbaston, Birmingham","Birmingham","Warwickshire","Hampshire","Hampshire","field",NA,"Hampshire","9",NA
"BA Hutton",2022-08-20,"Leicestershire","Nottinghamshire",2,"8.1",2,26,7,3.18367346938776,38,"Royal London One-Day Cup",2022,1298016,"Grace Road, Leicester","Leicester","Nottinghamshire","Leicestershire","Leicestershire","field",NA,"Nottinghamshire",NA,"105"
"DI Stevens",2018-06-01,"Surrey","Kent",2,"6.1",0,25,6,4.05405405405405,19,"Royal London One-Day Cup",2018,1127810,"Kent County Cricket Ground, Beckenham","Beckenham","Kent","Surrey","Surrey","field",NA,"Kent",NA,"220"
"MJ Leach",2024-07-31,"Durham","Somerset",2,"10.0",1,26,6,2.6,43,"One-Day Cup",2024,1415102,"Riverside Ground, Chester-le-Street","Chester-le-Street","Somerset","Durham","Somerset","bat",NA,"Somerset",NA,"133"
"Kasey Aldridge",2024-08-02,"Lancashire","Somerset",1,"7.1",0,33,6,4.6046511627907,25,"One-Day Cup",2024,1415109,"The Cooper Associates County Ground, Taunton","Taunton","Lancashire","Somerset","Somerset","field",NA,"Somerset","8",NA
"CJC Wright",2022-08-20,"Nottinghamshire","Leicestershire",1,"10.0",1,35,6,3.5,40,"Royal London One-Day Cup",2022,1298016,"Grace Road, Leicester","Leicester","Nottinghamshire","Leicestershire","Leicestershire","field",NA,"Nottinghamshire",NA,"105"
"JW Dernbach",2015-09-19,"Gloucestershire","Surrey",1,"8.4",0,35,6,4.03846153846154,34,"Royal London One-Day Cup",2015,804869,"Lord's, London","London","Gloucestershire","Surrey","Surrey","field","JMR Taylor","Gloucestershire",NA,"6"
"GG White",2016-06-08,"Lancashire","Northamptonshire",2,"10.0",0,37,6,3.7,35,"Royal London One-Day Cup",2016,947383,"County Ground, Northampton","Northampton","Northamptonshire","Lancashire","Lancashire","field",NA,"Northamptonshire",NA,"76"
"S Mahmood",2019-04-24,"Northamptonshire","Lancashire",1,"10.0",0,37,6,3.7,33,"Royal London One-Day Cup",2019,1167076,"Old Trafford, Manchester","Manchester","Northamptonshire","Lancashire","Lancashire","field",NA,"Lancashire",NA,"45"
"BA Hutton",2024-07-28,"Yorkshire","Nottinghamshire",2,"10.0",2,38,6,3.8,42,"One-Day Cup",2024,1415096,"The John Fretwell Sporting Complex, Sookholme","Sookholme","Nottinghamshire","Yorkshire","Yorkshire","field",NA,"Nottinghamshire",NA,"83"
"LM Benkenstein",2022-08-14,"Glamorgan","Essex",2,"10.0",0,42,6,4.2,30,"Royal London One-Day Cup",2022,1297993,"County Ground, Chelmsford","Chelmsford","Essex","Glamorgan","Essex","bat",NA,"Essex",NA,"103"
"RI Walker",2023-08-06,"Kent","Leicestershire",2,"6.5",0,43,6,6.29268292682927,22,"One-Day Cup",2023,1347507,"Kent County Cricket Ground, Beckenham","Beckenham","Leicestershire","Kent","Kent","field",NA,"Leicestershire",NA,"264"
"S Baker",2022-08-10,"Durham","Somerset",1,"10.0",0,46,6,4.6,30,"Royal London One-Day Cup",2022,1297985,"The Cooper Associates County Ground, Taunton","Taunton","Durham","Somerset","Somerset","field",NA,"Durham",NA,"9"
"LA Dawson",2015-07-27,"Sussex","Hampshire",2,"7.0",0,47,6,6.71428571428571,21,"Royal London One-Day Cup",2015,804737,"The Rose Bowl, Southampton","Southampton","Hampshire","Sussex","Hampshire","bat",NA,"Hampshire",NA,"87"
"JE Home",2024-08-02,"Derbyshire","Worcestershire",1,"7.4",0,51,6,6.65217391304348,26,"One-Day Cup",2024,1415107,"County Ground, Derby","Derby","Derbyshire","Worcestershire","Worcestershire","field",NA,"Worcestershire","8",NA
"MT Coles",2016-07-26,"Hampshire","Kent",1,"10.0",0,56,6,5.6,33,"Royal London One-Day Cup",2016,947447,"The Rose Bowl, Southampton","Southampton","Hampshire","Kent","Kent","field",NA,"Kent","5",NA
"NA Sowter",2019-04-19,"Essex","Middlesex",2,"9.2",0,62,6,6.64285714285714,19,"Royal London One-Day Cup",2019,1167062,"County Ground, Chelmsford","Chelmsford","Middlesex","Essex","Essex","field",NA,"Middlesex",NA,"38"
"S Mahmood",2019-04-28,"Leicestershire","Lancashire",1,"10.0",3,14,5,1.4,51,"Royal London One-Day Cup",2019,1167089,"Old Trafford, Manchester","Manchester","Leicestershire","Lancashire","Lancashire","field",NA,"Lancashire","9",NA
"DC Kelly",2024-08-07,"Derbyshire","Hampshire",2,"6.1",0,19,5,3.08108108108108,27,"One-Day Cup",2024,1415124,"The Rose Bowl, Southampton","Southampton","Hampshire","Derbyshire","Derbyshire","field",NA,"Hampshire",NA,"143"
"LA Patterson-White",2021-08-10,"Northamptonshire","Nottinghamshire",1,"10.0",3,19,5,1.9,46,"Royal London One-Day Cup",2021,1250219,"Gorse Lane, Grantham","Grantham","Northamptonshire","Nottinghamshire","Northamptonshire","bat",NA,"Nottinghamshire","2",NA
"SA Patterson",2015-07-30,"Worcestershire","Yorkshire",2,"7.3",1,24,5,3.2,30,"Royal London One-Day Cup",2015,804759,"County Ground, New Road, Worcester","Worcester","Yorkshire","Worcestershire","Yorkshire","bat",NA,"Yorkshire",NA,"133"
"WD Parnell",2019-05-01,"Nottinghamshire","Worcestershire",1,"9.0",1,24,5,2.66666666666667,35,"Royal London One-Day Cup",2019,1167099,"County Ground, New Road, Worcester","Worcester","Nottinghamshire","Worcestershire","Nottinghamshire","bat",NA,"Worcestershire","5",NA
"JA Turner",2022-08-14,"Lancashire","Hampshire",1,"9.3",1,25,5,2.63157894736842,40,"Royal London One-Day Cup",2022,1297994,"The Rose Bowl, Southampton","Southampton","Lancashire","Hampshire","Lancashire","bat",NA,"Hampshire","2",NA
"WD Parnell",2019-05-04,"Yorkshire","Worcestershire",2,"7.0",1,25,5,3.57142857142857,30,"Royal London One-Day Cup",2019,1167108,"County Ground, New Road, Worcester","Worcester","Worcestershire","Yorkshire","Worcestershire","bat",NA,"Worcestershire",NA,"150"
"GK Berg",2019-05-12,"Lancashire","Hampshire",1,"6.4",0,26,5,3.9,22,"Royal London One-Day Cup",2019,1167123,"The Rose Bowl, Southampton","Southampton","Lancashire","Hampshire","Lancashire","bat","GK Berg","Hampshire","4",NA
"R Clarke",2016-07-24,"Worcestershire","Warwickshire",1,"10.0",3,26,5,2.6,45,"Royal London One-Day Cup",2016,947441,"Edgbaston, Birmingham","Birmingham","Worcestershire","Warwickshire","Worcestershire","bat",NA,"Warwickshire","8",NA
"OJ Hannon-Dalby",2015-08-03,"Glamorgan","Warwickshire",1,"8.4",0,27,5,3.11538461538462,31,"Royal London One-Day Cup",2015,804795,"Edgbaston, Birmingham","Birmingham","Glamorgan","Warwickshire","Glamorgan","bat",NA,"Warwickshire","9",NA
"CJ Jordan",2016-06-12,"Middlesex","Sussex",2,"6.4",1,28,5,4.2,25,"Royal London One-Day Cup",2016,947397,"County Ground, Hove","Brighton","Sussex","Middlesex","Middlesex","field","CJ Jordan","Sussex",NA,"31"
"JE Burke",2015-08-02,"Derbyshire","Surrey",2,"6.5",0,28,5,4.09756097560976,24,"Royal London One-Day Cup",2015,804787,"Woodbridge Road, Guildford","Guildford","Surrey","Derbyshire","Derbyshire","field",NA,"Surrey",NA,"77"
"S Conners",2022-08-21,"Yorkshire","Derbyshire",2,"10.0",2,28,5,2.8,47,"Royal London One-Day Cup",2022,1298017,"Queen's Park, Chesterfield","Chesterfield","Derbyshire","Yorkshire","Yorkshire","field",NA,"Yorkshire","1",NA
"MW Pillans",2019-04-17,"Leicestershire","Yorkshire",2,"6.3",0,29,5,4.46153846153846,23,"Royal London One-Day Cup",2019,1167049,"Headingley, Leeds","Leeds","Yorkshire","Leicestershire","Leicestershire","field",NA,"Yorkshire",NA,"213"
"S Snater",2022-08-11,"Kent","Essex",2,"6.2",0,29,5,4.57894736842105,24,"Royal London One-Day Cup",2022,1297986,"County Ground, Chelmsford","Chelmsford","Essex","Kent","Essex","bat",NA,"Essex",NA,"182"
"DJ Lamb",2021-07-25,"Gloucestershire","Lancashire",1,"9.0",2,30,5,3.33333333333333,39,"Royal London One-Day Cup",2021,1250166,"County Ground, Bristol","Bristol","Gloucestershire","Lancashire","Lancashire","field",NA,"Lancashire","6",NA
"OJ Hannon-Dalby",2023-08-13,"Worcestershire","Warwickshire",1,"10.0",2,31,5,3.1,48,"One-Day Cup",2023,1347525,"County Ground, New Road, Worcester","Worcester","Worcestershire","Warwickshire","Warwickshire","field",NA,"Warwickshire","9",NA
"AU Rashid",2014-08-21,"Hampshire","Yorkshire",1,"10.0",1,33,5,3.3,40,"Royal London One-Day Cup",2014,693417,"The Rose Bowl, Southampton","Southampton","Hampshire","Yorkshire","Yorkshire","field",NA,"Yorkshire","6",NA
"UT Yadav",2022-08-07,"Durham","Middlesex",1,"9.2",0,33,5,3.53571428571429,36,"Royal London One-Day Cup",2022,1297972,"Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","Middlesex","Durham","bat",NA,"Middlesex","9",NA
"Azhar Ali",2019-05-10,"Worcestershire","Somerset",2,"7.0",1,34,5,4.85714285714286,22,"Royal London One-Day Cup",2019,1167121,"County Ground, New Road, Worcester","Worcester","Somerset","Worcestershire","Worcestershire","field",NA,"Somerset",NA,"147"
"DE Bollinger",2014-08-06,"Glamorgan","Kent",1,"8.4",0,35,5,4.03846153846154,32,"Royal London One-Day Cup",2014,693335,"St Lawrence Ground, Canterbury","Canterbury","Glamorgan","Kent","Glamorgan","bat","DE Bollinger","Kent","6",NA
"IG Holland",2023-08-20,"Surrey","Hampshire",1,"10.0",0,35,5,3.5,36,"One-Day Cup",2023,1347550,"Woodbridge Road, Guildford","Guildford","Surrey","Hampshire","Hampshire","field",NA,"Hampshire","8",NA
"CJ Liddle",2017-05-10,"Kent","Gloucestershire",2,"10.0",0,36,5,3.6,32,"Royal London One-Day Cup",2017,1068471,"County Ground, Bristol","Bristol","Gloucestershire","Kent","Kent","field",NA,"Gloucestershire",NA,"11"
"LC Norwell",2017-04-30,"Middlesex","Gloucestershire",1,"10.0",1,36,5,3.6,43,"Royal London One-Day Cup",2017,1068443,"Lord's, London","London","Middlesex","Gloucestershire","Middlesex","bat",NA,"Gloucestershire","5",NA
"Yasir Arafat",2014-08-10,"Somerset","Sussex",1,"7.0",0,36,5,5.14285714285714,23,"Royal London One-Day Cup",2014,693361,"County Ground, Taunton","Taunton","Somerset","Sussex","Sussex","field",NA,"Sussex","7",NA
"DM Bess",2023-08-13,"Essex","Yorkshire",1,"7.4",0,37,5,4.82608695652174,28,"One-Day Cup",2023,1347528,"County Ground, Chelmsford","Chelmsford","Essex","Yorkshire","Essex","bat",NA,"Yorkshire","5",NA
"PR Brown",2024-07-31,"Lancashire","Derbyshire",1,"6.0",0,37,5,6.16666666666667,25,"One-Day Cup",2024,1415101,"County Ground, Derby","Derby","Lancashire","Derbyshire","Derbyshire","field",NA,"Derbyshire","9",NA
"Azharullah",2014-08-08,"Hampshire","Northamptonshire",1,"9.0",0,38,5,4.22222222222222,24,"Royal London One-Day Cup",2014,693355,"The Rose Bowl, Southampton","Southampton","Hampshire","Northamptonshire","Hampshire","bat",NA,NA,NA,NA
"SG Borthwick",2015-08-06,"Leicestershire","Durham",2,"7.3",0,38,5,5.06666666666667,24,"Royal London One-Day Cup",2015,804819,"Grace Road, Leicester","Leicester","Durham","Leicestershire","Leicestershire","field",NA,"Durham",NA,"146"
"DA Payne",2015-08-04,"Durham","Gloucestershire",2,"8.0",1,40,5,5,24,"Royal London One-Day Cup",2015,804801,"County Ground, Bristol","Bristol","Gloucestershire","Durham","Gloucestershire","bat",NA,"Gloucestershire",NA,"71"
"DT Christian",2015-07-25,"Warwickshire","Nottinghamshire",1,"10.0",2,40,5,4,42,"Royal London One-Day Cup",2015,804715,"Welbeck Colliery Cricket Club Ground, Market Warsop","Market Warsop","Warwickshire","Nottinghamshire","Nottinghamshire","field",NA,"Nottinghamshire","9",NA
"GJ Batty",2017-06-17,"Worcestershire","Surrey",2,"9.0",0,40,5,4.44444444444444,27,"Royal London One-Day Cup",2017,1068505,"County Ground, New Road, Worcester","Worcester","Surrey","Worcestershire","Surrey","bat",NA,"Surrey",NA,"153"
"GJ Batty",2016-07-27,"Gloucestershire","Surrey",2,"9.2",0,41,5,4.39285714285714,27,"Royal London One-Day Cup",2016,947455,"Kennington Oval, London","London","Surrey","Gloucestershire","Surrey","bat",NA,"Surrey",NA,"165"
"JA Turner",2022-08-23,"Yorkshire","Hampshire",2,"8.3",0,41,5,4.82352941176471,36,"Royal London One-Day Cup",2022,1298028,"North Marine Road Ground, Scarborough","Scarborough","Hampshire","Yorkshire","Yorkshire","field",NA,"Hampshire",NA,"72"
"JW Hastings",2015-07-29,"Somerset","Durham",1,"10.0",0,41,5,4.1,30,"Royal London One-Day Cup",2015,804751,"County Ground, Taunton","Taunton","Somerset","Durham","Somerset","bat",NA,"Durham","7",NA
"JC Archer",2016-07-30,"Somerset","Sussex",1,"9.1",2,42,5,4.58181818181818,37,"Royal London One-Day Cup",2016,947467,"County Ground, Taunton","Taunton","Somerset","Sussex","Somerset","bat",NA,"Somerset",NA,"10"
"Azharullah",2016-07-24,"Durham","Northamptonshire",2,"9.3",0,43,5,4.52631578947368,33,"Royal London One-Day Cup",2016,947431,"County Ground, Northampton","Northampton","Northamptonshire","Durham","Durham","field",NA,"Northamptonshire",NA,"170"
"GR Napier",2014-07-31,"Leicestershire","Essex",1,"8.3",0,43,5,5.05882352941176,33,"Royal London One-Day Cup",2014,693317,"County Ground, Chelmsford","Chelmsford","Leicestershire","Essex","Leicestershire","bat",NA,"Leicestershire",NA,"34"
"JS Patel",2016-08-29,"Somerset","Warwickshire",2,"10.0",0,43,5,4.3,29,"Royal London One-Day Cup",2016,947511,"Edgbaston, Birmingham","Birmingham","Warwickshire","Somerset","Warwickshire","bat","JS Patel","Warwickshire",NA,"8"
"KJ Abbott",2021-08-04,"Worcestershire","Hampshire",1,"10.0",2,43,5,4.3,42,"Royal London One-Day Cup",2021,1250200,"The Rose Bowl, Southampton","Southampton","Worcestershire","Hampshire","Worcestershire","bat",NA,"Hampshire","6",NA
"DA Payne",2014-08-29,"Kent","Gloucestershire",1,"9.3",0,44,5,4.63157894736842,29,"Royal London One-Day Cup",2014,693425,"St Lawrence Ground, Canterbury","Canterbury","Kent","Gloucestershire","Kent","bat","SW Billings","Kent",NA,"24"
"JS Patel",2019-04-23,"Nottinghamshire","Warwickshire",1,"10.0",1,45,5,4.5,40,"Royal London One-Day Cup",2019,1167073,"Edgbaston, Birmingham","Birmingham","Nottinghamshire","Warwickshire","Nottinghamshire","bat",NA,"Nottinghamshire",NA,"118"
"LA Patterson-White",2022-08-14,"Durham","Nottinghamshire",1,"10.0",0,45,5,4.5,33,"Royal London One-Day Cup",2022,1297997,"Gorse Lane, Grantham","Grantham","Durham","Nottinghamshire","Durham","bat",NA,"Nottinghamshire","2",NA
"NN Gilchrist",2021-08-06,"Middlesex","Kent",2,"6.3",0,45,5,6.92307692307692,20,"Royal London One-Day Cup",2021,1250206,"Radlett Cricket Club, Radlett","Radlett","Kent","Middlesex","Middlesex","field",NA,"Kent",NA,"21"
"R Lord",2024-08-04,"Surrey","Nottinghamshire",2,"10.0",0,45,5,4.5,38,"One-Day Cup",2024,1415119,"Woodbridge Road, Guildford","Guildford","Nottinghamshire","Surrey","Surrey","field",NA,"Nottinghamshire",NA,"107"
"JW Hastings",2014-07-31,"Warwickshire","Durham",1,"10.0",0,46,5,4.6,29,"Royal London One-Day Cup",2014,693315,"Roseworth Terrace, Gosforth","Gosforth","Warwickshire","Durham","Durham","field",NA,"Durham","5",NA
"BTJ Wheal",2023-08-15,"Lancashire","Hampshire",2,"10.0",1,47,5,4.7,36,"One-Day Cup",2023,1347533,"Old Trafford, Manchester","Manchester","Hampshire","Lancashire","Hampshire","bat",NA,"Hampshire",NA,"11"
"RJ Gleeson",2016-07-27,"Worcestershire","Northamptonshire",2,"9.5",1,47,5,4.77966101694915,37,"Royal London One-Day Cup",2016,947461,"County Ground, New Road, Worcester","Worcester","Northamptonshire","Worcestershire","Worcestershire","field",NA,"Northamptonshire",NA,"23"
"LW James",2021-07-25,"Warwickshire","Nottinghamshire",2,"9.0",0,48,5,5.33333333333333,26,"Royal London One-Day Cup",2021,1250171,"Edgbaston, Birmingham","Birmingham","Nottinghamshire","Warwickshire","Warwickshire","field",NA,"Nottinghamshire",NA,"86"
"PA van Meekeren",2022-08-05,"Sussex","Gloucestershire",1,"10.0",1,48,5,4.8,34,"Royal London One-Day Cup",2022,1297971,"County Ground, Hove","Brighton","Sussex","Gloucestershire","Gloucestershire","field",NA,"Sussex",NA,"51"
"R Rampaul",2018-05-30,"Yorkshire","Derbyshire",2,"5.0",0,48,5,9.6,10,"Royal London One-Day Cup",2018,1127808,"County Ground, Derby","Derby","Derbyshire","Yorkshire","Yorkshire","field",NA,"Yorkshire","2",NA
"AP Palladino",2014-08-07,"Lancashire","Derbyshire",1,"10.0",0,49,5,4.9,26,"Royal London One-Day Cup",2014,693343,"County Ground, Derby","Derby","Lancashire","Derbyshire","Lancashire","bat",NA,"Lancashire",NA,"101"
"M de Lange",2017-05-12,"Hampshire","Glamorgan",1,"9.0",1,49,5,5.44444444444444,33,"Royal London One-Day Cup",2017,1068480,"The Rose Bowl, Southampton","Southampton","Hampshire","Glamorgan","Glamorgan","field",NA,"Glamorgan","3",NA
"Kasey Aldridge",2022-08-17,"Surrey","Somerset",1,"10.0",1,50,5,5,35,"Royal London One-Day Cup",2022,1298007,"Kennington Oval, London","London","Surrey","Somerset","Somerset","field",NA,"Surrey",NA,"43"
"HF Gurney",2016-06-15,"Durham","Nottinghamshire",2,"8.0",0,51,5,6.375,27,"Royal London One-Day Cup",2016,947423,"Riverside Ground, Chester-le-Street","Chester-le-Street","Nottinghamshire","Durham","Nottinghamshire","bat",NA,"Durham","2",NA
"MW Parkinson",2019-04-17,"Worcestershire","Lancashire",1,"10.0",0,51,5,5.1,27,"Royal London One-Day Cup",2019,1167050,"Old Trafford, Manchester","Manchester","Worcestershire","Lancashire","Worcestershire","bat",NA,"Worcestershire",NA,"125"
"CJ Liddle",2017-05-14,"Sussex","Gloucestershire",1,"10.0",0,52,5,5.2,30,"Royal London One-Day Cup",2017,1068488,"The Saffrons, Eastbourne","Eastbourne","Sussex","Gloucestershire","Gloucestershire","field",NA,"Gloucestershire","6",NA
"DL Lloyd",2017-05-14,"Kent","Glamorgan",2,"10.0",0,53,5,5.3,36,"Royal London One-Day Cup",2017,1068492,"St Helen's, Swansea","Swansea","Glamorgan","Kent","Kent","field",NA,"Glamorgan",NA,"15"
"AW Gorvin",2024-07-31,"Nottinghamshire","Glamorgan",1,"10.0",0,56,5,5.6,28,"One-Day Cup",2024,1415105,"The Gnoll, Neath","Neath","Nottinghamshire","Glamorgan","Glamorgan","field",NA,"Glamorgan","8",NA
"LJ Fletcher",2019-04-21,"Derbyshire","Nottinghamshire",1,"10.0",0,56,5,5.6,28,"Royal London One-Day Cup",2019,1167069,"County Ground, Derby","Derby","Derbyshire","Nottinghamshire","Derbyshire","bat",NA,"Nottinghamshire","6",NA
"TI Hinley",2024-07-28,"Durham","Worcestershire",2,"7.3",0,56,5,7.46666666666667,25,"One-Day Cup",2024,1415094,"County Ground, New Road, Worcester","Worcester","Worcestershire","Durham","Worcestershire","bat",NA,"Worcestershire",NA,"93"
"WJ Weighell",2017-05-01,"Warwickshire","Durham",2,"8.0",0,57,5,7.125,20,"Royal London One-Day Cup",2017,1068445,"Edgbaston, Birmingham","Birmingham","Durham","Warwickshire","Warwickshire","field",NA,"Durham",NA,"72"
"MHA Footitt",2014-07-27,"Leicestershire","Derbyshire",1,"10.0",0,59,5,5.9,32,"Royal London One-Day Cup",2014,693291,"Grace Road, Leicester","Leicester","Leicestershire","Derbyshire","Leicestershire","bat",NA,"Derbyshire","7",NA
"MJ Waite",2021-07-25,"Leicestershire","Yorkshire",1,"8.0",0,59,5,7.375,20,"Royal London One-Day Cup",2021,1250167,"Grace Road, Leicester","Leicester","Leicestershire","Yorkshire","Leicestershire","bat",NA,"Yorkshire","7",NA
"NL Buck",2022-08-07,"Essex","Northamptonshire",1,"10.0",0,59,5,5.9,32,"Royal London One-Day Cup",2022,1297976,"County Ground, Northampton","Northampton","Essex","Northamptonshire","Essex","bat",NA,"Northamptonshire","3",NA
"S Snater",2018-05-25,"Somerset","Essex",2,"8.1",0,60,5,7.3469387755102,23,"Royal London One-Day Cup",2018,1127788,"County Ground, Chelmsford","Chelmsford","Essex","Somerset","Somerset","field",NA,"Essex",NA,"40"
"JL Pattinson",2019-04-19,"Lancashire","Nottinghamshire",2,"10.0",0,61,5,6.1,30,"Royal London One-Day Cup",2019,1167059,"Trent Bridge, Nottingham","Nottingham","Nottinghamshire","Lancashire","Nottinghamshire","bat",NA,"Nottinghamshire",NA,"11"
"JM Cooke",2021-08-16,"Essex","Glamorgan",1,"9.4",0,61,5,6.31034482758621,33,"Royal London One-Day Cup",2021,1250233,"Sophia Gardens, Cardiff","Cardiff","Essex","Glamorgan","Glamorgan","field",NA,"Glamorgan","5",NA
"TAR Scriven",2023-08-03,"Surrey","Leicestershire",1,"9.5",0,66,5,6.71186440677966,31,"One-Day Cup",2023,1347496,"Kennington Oval, London","London","Surrey","Leicestershire","Leicestershire","field",NA,"Leicestershire","5",NA
"MW Parkinson",2018-05-17,"Nottinghamshire","Lancashire",1,"9.5",0,68,5,6.91525423728813,19,"Royal London One-Day Cup",2018,1127762,"Old Trafford, Manchester","Manchester","Nottinghamshire","Lancashire","Nottinghamshire","bat","SJ Mullaney","Nottinghamshire",NA,"9"
"TG Helm",2019-04-23,"Hampshire","Middlesex",1,"9.0",0,71,5,7.88888888888889,27,"Royal London One-Day Cup",2019,1167071,"The Rose Bowl, Southampton","Southampton","Hampshire","Middlesex","Middlesex","field",NA,"Hampshire",NA,"119"
"ME Milnes",2019-04-17,"Hampshire","Kent",1,"10.0",0,79,5,7.9,28,"Royal London One-Day Cup",2019,1167051,"St Lawrence Ground, Canterbury","Canterbury","Hampshire","Kent","Kent","field","SA Northeast","Hampshire",NA,"90"
"DL Lloyd",2014-08-08,"Durham","Glamorgan",1,"3.0",1,10,4,3.33333333333333,14,"Royal London One-Day Cup",2014,693347,"Sophia Gardens, Cardiff","Cardiff","Durham","Glamorgan","Durham","bat",NA,"Durham",NA,"52"
"TS Roland-Jones",2017-05-03,"Hampshire","Middlesex",2,"7.0",2,10,4,1.42857142857143,36,"Royal London One-Day Cup",2017,1068452,"The Rose Bowl, Southampton","Southampton","Middlesex","Hampshire","Hampshire","field","TS Roland-Jones","Middlesex",NA,"89"
"JR Sullivan",2021-08-08,"Derbyshire","Yorkshire",1,"2.0",0,11,4,5.5,6,"Royal London One-Day Cup",2021,1250211,"Queen's Park, Chesterfield","Chesterfield","Derbyshire","Yorkshire","Yorkshire","field",NA,"Yorkshire","8",NA
"SR Patel",2015-08-25,"Durham","Nottinghamshire",2,"3.0",0,11,4,3.66666666666667,9,"Royal London One-Day Cup",2015,804857,"Trent Bridge, Nottingham","Nottingham","Nottinghamshire","Durham","Durham","field","SR Patel","Nottinghamshire",NA,"49"
"IG Holland",2021-08-08,"Kent","Hampshire",1,"5.0",0,12,4,2.4,18,"Royal London One-Day Cup",2021,1250214,"Kent County Cricket Ground, Beckenham","Beckenham","Kent","Hampshire","Hampshire","field",NA,"Hampshire","6",NA
"BO Coad",2024-07-28,"Nottinghamshire","Yorkshire",1,"10.0",3,14,4,1.4,54,"One-Day Cup",2024,1415096,"The John Fretwell Sporting Complex, Sookholme","Sookholme","Nottinghamshire","Yorkshire","Yorkshire","field",NA,"Nottinghamshire",NA,"83"
"AS Dale",2024-08-07,"Sussex","Gloucestershire",1,"9.0",3,15,4,1.66666666666667,44,"One-Day Cup",2024,1415127,"County Ground, Bristol","Bristol","Sussex","Gloucestershire","Gloucestershire","field",NA,"Gloucestershire","8",NA
"HF Gurney",2014-08-14,"Middlesex","Nottinghamshire",2,"3.0",0,16,4,5.33333333333333,11,"Royal London One-Day Cup",2014,693395,"Lord's, London","London","Nottinghamshire","Middlesex","Middlesex","field","AD Hales","Nottinghamshire",NA,"77"
"PD Collingwood",2014-08-08,"Glamorgan","Durham",2,"7.1",3,16,4,2.23255813953488,35,"Royal London One-Day Cup",2014,693347,"Sophia Gardens, Cardiff","Cardiff","Durham","Glamorgan","Durham","bat",NA,"Durham",NA,"52"
"DKH Mitchell",2014-07-29,"Northamptonshire","Worcestershire",2,"6.2",0,19,4,3,26,"Royal London One-Day Cup",2014,693299,"Campbell Park, Milton Keynes","Milton Keynes","Worcestershire","Northamptonshire","Northamptonshire","field",NA,"Worcestershire",NA,"88"
"CJ White",2021-08-01,"Derbyshire","Northamptonshire",1,"6.0",1,20,4,3.33333333333333,27,"Royal London One-Day Cup",2021,1250191,"County Ground, Northampton","Northampton","Derbyshire","Northamptonshire","Northamptonshire","field",NA,"Northamptonshire","8",NA
"LJ Fletcher",2018-06-01,"Worcestershire","Nottinghamshire",2,"9.0",2,20,4,2.22222222222222,38,"Royal London One-Day Cup",2018,1127815,"Trent Bridge, Nottingham","Nottingham","Nottinghamshire","Worcestershire","Worcestershire","field",NA,"Nottinghamshire",NA,"38"
"WSA Williams",2022-08-07,"Derbyshire","Lancashire",2,"8.2",1,20,4,2.4,36,"Royal London One-Day Cup",2022,1297975,"Old Trafford, Manchester","Manchester","Lancashire","Derbyshire","Lancashire","bat",NA,"Lancashire",NA,"39"
"A Karvelas",2022-08-07,"Leicestershire","Sussex",1,"8.0",2,21,4,2.625,35,"Royal London One-Day Cup",2022,1297978,"County Ground, Hove","Brighton","Leicestershire","Sussex","Sussex","field",NA,"Sussex","8",NA
"EG Barnard",2024-07-26,"Leicestershire","Warwickshire",1,"7.0",0,21,4,3,30,"One-Day Cup",2024,1415089,"Grace Road, Leicester","Leicester","Leicestershire","Warwickshire","Warwickshire","field",NA,"Warwickshire","8",NA
"Azharullah",2015-08-02,"Worcestershire","Northamptonshire",2,"8.0",4,22,4,2.75,39,"Royal London One-Day Cup",2015,804789,"County Ground, New Road, Worcester","Worcester","Northamptonshire","Worcestershire","Northamptonshire","bat",NA,"Northamptonshire",NA,"21"
"NJ Dexter",2016-07-26,"Lancashire","Leicestershire",2,"7.0",0,22,4,3.14285714285714,26,"Royal London One-Day Cup",2016,947449,"Grace Road, Leicester","Leicester","Leicestershire","Lancashire","Lancashire","field",NA,"Leicestershire",NA,"131"
"DA Payne",2014-08-05,"Leicestershire","Gloucestershire",1,"6.0",0,23,4,3.83333333333333,24,"Royal London One-Day Cup",2014,693331,"County Ground, Bristol","Bristol","Leicestershire","Gloucestershire","Gloucestershire","field",NA,"Gloucestershire","7",NA
"L Gregory",2016-06-12,"Essex","Somerset",2,"6.0",0,23,4,3.83333333333333,23,"Royal London One-Day Cup",2016,947401,"County Ground, Chelmsford","Chelmsford","Somerset","Essex","Essex","field",NA,NA,NA,NA
"M Morkel",2019-04-23,"Essex","Surrey",2,"8.0",1,23,4,2.875,32,"Royal London One-Day Cup",2019,1167070,"Kennington Oval, London","London","Surrey","Essex","Essex","field",NA,"Surrey",NA,"65"
"SA Zaib",2022-08-12,"Glamorgan","Northamptonshire",1,"10.0",1,23,4,2.3,44,"Royal London One-Day Cup",2022,1297990,"County Ground, Northampton","Northampton","Glamorgan","Northamptonshire","Glamorgan","bat",NA,"Northamptonshire","6",NA
