"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"CD Nash",2017-05-02,"Sussex","Glamorgan",1,41,50,6,0,82,FALSE,"Royal London One-Day Cup",2017,1068450,"County Ground, Hove","Brighton","Sussex","Glamorgan","Sussex","bat",NA,"Sussex",NA,"59"
"MJ Richardson",2018-05-23,"Durham","Derbyshire",1,41,50,5,0,82,FALSE,"Royal London One-Day Cup",2018,1127784,"County Ground, Derby","Derby","Durham","Derbyshire","Durham","bat",NA,"Derbyshire","4",NA
"SJ Croft",2017-05-16,"Lancashire","Durham",1,41,50,2,0,82,FALSE,"Royal London One-Day Cup",2017,1068497,"Riverside Ground, Chester-le-Street","Chester-le-Street","Lancashire","Durham","Durham","field",NA,"Lancashire",NA,"28"
"V Chopra",2017-05-04,"Essex","Gloucestershire",1,41,50,4,0,82,FALSE,"Royal London One-Day Cup",2017,1068455,"County Ground, Chelmsford","Chelmsford","Essex","Gloucestershire","Gloucestershire","field",NA,"Essex",NA,"29"
"CG Harrison",2023-08-15,"Nottinghamshire","Middlesex",2,41,51,4,0,80.3921568627451,FALSE,"One-Day Cup",2023,1347534,"Radlett Cricket Club, Radlett","Radlett","Middlesex","Nottinghamshire","Nottinghamshire","field",NA,"Middlesex",NA,"134"
"IR Bell",2018-05-27,"Warwickshire","Nottinghamshire",1,41,52,3,0,78.8461538461538,FALSE,"Royal London One-Day Cup",2018,1127801,"Trent Bridge, Nottingham","Nottingham","Warwickshire","Nottinghamshire","Warwickshire","bat",NA,"Warwickshire",NA,"108"
"TR Ambrose",2015-08-05,"Warwickshire","Hampshire",2,41,52,7,0,78.8461538461538,FALSE,"Royal London One-Day Cup",2015,804813,"Edgbaston, Birmingham","Birmingham","Hampshire","Warwickshire","Warwickshire","field","LA Dawson","Hampshire",NA,"23"
"CDJ Dent",2019-04-23,"Gloucestershire","Kent",2,41,53,3,0,77.3584905660377,FALSE,"Royal London One-Day Cup",2019,1167072,"County Ground, Bristol","Bristol","Kent","Gloucestershire","Gloucestershire","field",NA,"Gloucestershire","6",NA
"GH Roderick",2023-08-20,"Worcestershire","Sussex",2,41,53,6,0,77.3584905660377,FALSE,"One-Day Cup",2023,1347548,"County Ground, New Road, Worcester","Worcester","Sussex","Worcestershire","Sussex","bat",NA,"Worcestershire","8",NA
"WT Root",2018-06-14,"Nottinghamshire","Kent",1,41,53,3,0,77.3584905660377,FALSE,"Royal London One-Day Cup",2018,1127833,"Trent Bridge, Nottingham","Nottingham","Nottinghamshire","Kent","Kent","field",NA,"Kent","9",NA
"EJG Morgan",2019-04-23,"Middlesex","Hampshire",2,41,57,4,0,71.9298245614035,FALSE,"Royal London One-Day Cup",2019,1167071,"The Rose Bowl, Southampton","Southampton","Hampshire","Middlesex","Middlesex","field",NA,"Hampshire",NA,"119"
