"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"TE Linley",3,11,13,84.6153846153846,11,1,0,2,0,0,7
"TG Helm",18,170,233,72.9613733905579,14.1666666666667,12,1,6,0,0,30
"TGR Clark",17,436,521,83.6852207293666,27.25,44,3,1,1,1,104
"TH Aspinwall",5,108,120,90,27,4,7,1,0,0,47
"TH David",8,340,226,150.442477876106,68,27,20,3,2,1,140
"THS Pettman",2,5,12,41.6666666666667,Inf,0,0,2,0,0,5
"TJ Haines",16,619,738,83.8753387533875,38.6875,62,10,0,1,4,123
"TJ Moores",19,566,498,113.654618473896,35.375,46,30,3,0,5,76
"TJ Murtagh",7,15,18,83.3333333333333,5,2,0,4,0,0,6
"TJ Phillips",4,53,71,74.6478873239437,26.5,5,1,2,0,0,27
"TJ Prest",27,935,1052,88.8783269961977,37.4,79,19,2,2,6,181
"TJ Price",12,229,231,99.1341991341991,22.9,28,4,2,0,0,45
"TJ Wells",23,491,555,88.4684684684685,28.8823529411765,32,14,6,0,2,69
"TK Curran",27,316,313,100.958466453674,16.6315789473684,26,4,8,0,0,44
"TL Best",1,0,1,0,NA,0,0,1,0,0,0
"TL Greatwood",4,14,15,93.3333333333333,14,1,0,3,0,0,7
"TLW Cooper",8,359,357,100.560224089636,59.8333333333333,40,6,2,1,1,104
"TM Dilshan",9,302,373,80.9651474530831,33.5555555555556,31,0,0,1,2,115
"TM Ealham",2,9,31,29.0322580645161,4.5,0,0,0,0,0,5
"TM Head",15,695,680,102.205882352941,53.4615384615385,67,13,2,1,5,175
"TMJ Smith",37,411,573,71.7277486910995,22.8333333333333,27,0,19,0,1,51
"TN Cullen",13,321,414,77.536231884058,35.6666666666667,25,1,4,0,2,80
"TN Walallawita",8,83,66,125.757575757576,11.8571428571429,7,4,1,0,0,29
"TP Alsop",50,1811,2133,84.9038912330052,38.531914893617,191,15,3,4,11,189
"TR Ambrose",35,1348,1526,88.3355176933159,42.125,126,8,3,0,13,98
"TR Bevan",8,218,230,94.7826086956522,27.25,25,11,0,1,0,134
"TR Cornall",9,310,415,74.6987951807229,44.2857142857143,20,2,2,0,3,97
"TS Mills",3,3,8,37.5,1.5,0,0,1,0,0,3
"TS Muyeye",10,221,227,97.3568281938326,24.5555555555556,30,4,1,0,0,40
"TS Roland-Jones",25,428,440,97.2727272727273,25.1764705882353,33,12,8,0,1,65
"TSS Mackintosh",11,222,231,96.1038961038961,22.2,18,6,1,0,1,53
