"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Adri van der Merwe","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Namibia",3,33,71,46.4788732394366,11,2,0,0,0,0,16
"Ahram Jeong","2014/15","Asian Games Women's Cricket Competition","South Korea",1,0,1,0,0,0,0,0,0,0,0
"Ankita Ved","2016","Saudari Cup","Singapore",3,67,94,71.2765957446808,33.5,2,0,1,0,0,43
"Asmavia Iqbal","2013","ICC Women's World Twenty20 Qualifier","Pakistan",1,9,8,112.5,Inf,1,0,1,0,0,9
"Asmavia Iqbal","2014/15","Asian Games Women's Cricket Competition","Pakistan",2,6,11,54.5454545454545,6,1,0,1,0,0,6
"Ayasha Rahman","2014/15","Asian Games Women's Cricket Competition","Bangladesh",2,14,24,58.3333333333333,7,1,0,0,0,0,7
"Ayasha Rahman","2015/16","ICC Women's World Twenty20 Qualifier","Bangladesh",3,40,58,68.9655172413793,13.3333333333333,3,0,0,0,0,30
"Ayasha Rahman","2015/16","Zimbabwe Women tour of Bangladesh","Bangladesh",2,78,85,91.7647058823529,39,6,2,0,0,1,50
"B Tau","2015/16","ICC Women's World Twenty20 Qualifier","Papua New Guinea",1,8,13,61.5384615384615,Inf,0,0,1,0,0,8
"B Tau","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Papua New Guinea",2,22,36,61.1111111111111,22,2,0,1,0,0,20
"B de Leede","2015/16","ICC Women's World Twenty20 Qualifier","Netherlands",2,13,19,68.4210526315789,13,0,0,1,0,0,7
"B de Leede","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","Netherlands",3,37,45,82.2222222222222,12.3333333333333,4,0,0,0,0,19
"BYA Mendis","2013","ICC Women's World Twenty20 Qualifier","Sri Lanka",2,44,29,151.724137931034,44,7,0,1,0,0,26
"BYA Mendis","2014/15","Asian Games Women's Cricket Competition","Sri Lanka",2,16,12,133.333333333333,8,1,0,0,0,0,13
"Bella Poon","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Hong Kong",1,3,7,42.8571428571429,3,0,0,0,0,0,3
"Bismah Maroof","2013","ICC Women's World Twenty20 Qualifier","Pakistan",2,50,39,128.205128205128,25,3,0,0,0,0,25
"Bismah Maroof","2014/15","Asian Games Women's Cricket Competition","Pakistan",3,53,62,85.4838709677419,26.5,1,0,1,0,0,24
"C Appel","2015/16","ICC Women's World Twenty20 Qualifier","Netherlands",1,0,8,0,0,0,0,0,0,0,0
"C Atkins","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","United States of America",1,2,4,50,2,0,0,0,0,0,2
"C Chatonzwa","2013","ICC Women's World Twenty20 Qualifier","Zimbabwe",2,8,17,47.0588235294118,4,0,0,0,0,0,8
"C Chatonzwa","2015/16","ICC Women's World Twenty20 Qualifier","Zimbabwe",2,7,26,26.9230769230769,3.5,0,0,0,0,0,4
"C Chatonzwa","2015/16","Zimbabwe Women tour of Bangladesh","Zimbabwe",1,0,4,0,0,0,0,0,0,0,0
"C Sakamoto","2013","ICC Women's World Twenty20 Qualifier","Japan",3,16,28,57.1428571428571,5.33333333333333,3,0,0,0,0,16
"C Sakamoto","2014/15","Asian Games Women's Cricket Competition","Japan",1,25,43,58.1395348837209,Inf,3,0,1,0,0,25
"C Sutthiruang","2013","ICC Women's World Twenty20 Qualifier","Thailand",2,25,28,89.2857142857143,12.5,3,0,0,0,0,19
"C Sutthiruang","2014/15","Asian Games Women's Cricket Competition","Thailand",2,5,14,35.7142857142857,5,0,0,1,0,0,3
"C Sutthiruang","2015/16","ICC Women's World Twenty20 Qualifier","Thailand",3,45,58,77.5862068965517,15,2,0,0,0,0,21
"C Sutthiruang","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Thailand",3,13,19,68.4210526315789,13,0,0,2,0,0,13
"C Yudian","2015/16","ICC Women's World Twenty20 Qualifier","China",1,15,6,250,Inf,2,0,1,0,0,15
"C Zhou","2014/15","Asian Games Women's Cricket Competition","China",2,2,10,20,1,0,0,0,0,0,2
"C Zhou","2015/16","ICC Women's World Twenty20 Qualifier","China",3,27,50,54,9,1,0,0,0,0,26
"C Zhou","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","China",5,71,107,66.3551401869159,14.2,6,0,0,0,0,34
"CC Dalton","2015/16","ICC Women's World Twenty20 Qualifier","Ireland",2,8,12,66.6666666666667,Inf,0,0,2,0,0,7
"CC van Slobbe","2015/16","ICC Women's World Twenty20 Qualifier","Netherlands",5,49,99,49.4949494949495,9.8,0,0,0,0,0,25
"CC van Slobbe","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","Netherlands",3,42,66,63.6363636363636,14,3,0,0,0,0,22
"CG Steenstra Toussaint","2015/16","ICC Women's World Twenty20 Qualifier","Netherlands",2,12,21,57.1428571428571,6,1,0,0,0,0,9
"CJ Erkelens","2015/16","ICC Women's World Twenty20 Qualifier","Netherlands",1,6,16,37.5,6,0,0,0,0,0,6
"CMA Shillington","2013","ICC Women's World Twenty20 Qualifier","Ireland",2,87,67,129.850746268657,43.5,13,0,0,0,1,81
"CMA Shillington","2015/16","ICC Women's World Twenty20 Qualifier","Ireland",3,89,83,107.228915662651,29.6666666666667,12,1,0,0,0,34
"CNIM Joyce","2013","ICC Women's World Twenty20 Qualifier","Ireland",2,13,10,130,6.5,2,0,0,0,0,8
"CNIM Joyce","2015/16","ICC Women's World Twenty20 Qualifier","Ireland",3,111,101,109.90099009901,55.5,12,2,1,0,0,39
"CS Mugeri","2013","ICC Women's World Twenty20 Qualifier","Zimbabwe",2,18,21,85.7142857142857,9,2,0,0,0,0,13
"CS Mugeri","2015/16","ICC Women's World Twenty20 Qualifier","Zimbabwe",5,120,160,75,40,8,0,2,0,1,51
"CS Mugeri","2015/16","Zimbabwe Women tour of Bangladesh","Zimbabwe",2,4,27,14.8148148148148,2,0,0,0,0,0,3
"CS Mugeri-Tiripano","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Zimbabwe",4,157,131,119.847328244275,52.3333333333333,19,0,1,0,2,59
"CT Dhururu","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Zimbabwe",1,1,1,100,Inf,0,0,1,0,0,1
"Chan Ka Man","2014/15","Asian Games Women's Cricket Competition","Hong Kong",1,0,4,0,0,0,0,0,0,0,0
"Chan Ka Man","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Hong Kong",3,6,18,33.3333333333333,3,0,0,1,0,0,5
"Chan Sau Har","2014/15","Asian Games Women's Cricket Competition","Hong Kong",1,7,9,77.7777777777778,7,0,0,0,0,0,7
"Chan Sau Har","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Hong Kong",4,14,38,36.8421052631579,4.66666666666667,1,0,1,0,0,13
"Chaya Mughal","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","United Arab Emirates",3,10,21,47.6190476190476,3.33333333333333,0,0,0,0,0,7
"Christina Baret","2014/15","Asian Games Women's Cricket Competition","Malaysia",2,20,45,44.4444444444444,10,1,0,0,0,0,11
"Christina Baret","2016","Saudari Cup","Malaysia",2,52,59,88.135593220339,26,2,0,0,0,0,27
"Christina Baret","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Malaysia",4,22,55,40,5.5,0,0,0,0,0,7
"D Dreyer","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Namibia",1,4,5,80,Inf,0,0,1,0,0,4
"D Foerster","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Namibia",2,2,5,40,2,0,0,1,0,0,1
"D Hannema","2013","ICC Women's World Twenty20 Qualifier","Netherlands",2,4,5,80,Inf,0,0,2,0,0,3
"D Kalifa","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Samoa",1,1,1,100,1,0,0,0,0,0,1
"D Shabbir","2013","ICC Women's World Twenty20 Qualifier","Canada",2,59,74,79.7297297297297,59,5,0,1,0,0,36
"DI Chunan","2014/15","Asian Games Women's Cricket Competition","Malaysia",1,3,21,14.2857142857143,3,0,0,0,0,0,3
"DI Chunan","2016","Saudari Cup","Malaysia",3,36,48,75,12,1,0,0,0,0,15
"DM Braat","2013","ICC Women's World Twenty20 Qualifier","Netherlands",3,23,24,95.8333333333333,11.5,0,0,1,0,0,12
"E Kobayashi","2013","ICC Women's World Twenty20 Qualifier","Japan",2,12,26,46.1538461538462,12,1,0,1,0,0,12
"E Kobayashi","2014/15","Asian Games Women's Cricket Competition","Japan",1,4,6,66.6666666666667,4,0,0,0,0,0,4
"E Kobayashi","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Japan",5,9,29,31.0344827586207,1.8,1,0,0,0,0,6
"E Kuribayashi","2014/15","Asian Games Women's Cricket Competition","Japan",1,2,18,11.1111111111111,2,0,0,0,0,0,2
"E Wachira","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Kenya",5,14,27,51.8518518518519,2.8,1,0,0,0,0,7
"E Waithaka","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Kenya",4,10,20,50,Inf,0,0,4,0,0,5
"E Yamaguchi","2013","ICC Women's World Twenty20 Qualifier","Japan",2,2,8,25,1,0,0,0,0,0,1
"E Yamaguchi","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Japan",4,15,34,44.1176470588235,7.5,0,0,2,0,0,7
"EAJ Richardson","2013","ICC Women's World Twenty20 Qualifier","Ireland",1,1,6,16.6666666666667,1,0,0,0,0,0,1
"EH Rendler","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","United States of America",1,40,32,125,40,5,0,0,0,0,40
"EJ Tice","2013","ICC Women's World Twenty20 Qualifier","Ireland",1,6,6,100,Inf,0,0,1,0,0,6
"ELT de Lange","2013","ICC Women's World Twenty20 Qualifier","Netherlands",1,0,0,NA,NA,0,0,1,0,0,0
"ELT de Lange","2015/16","ICC Women's World Twenty20 Qualifier","Netherlands",5,29,49,59.1836734693878,9.66666666666667,1,0,2,0,0,16
"EM Priddle","2015/16","ICC Women's World Twenty20 Qualifier","Scotland",3,37,57,64.9122807017544,12.3333333333333,2,0,0,0,0,17
"EM Priddle","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","Scotland",1,2,9,22.2222222222222,2,0,0,0,0,0,2
"ER Oza","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","United Arab Emirates",6,69,101,68.3168316831683,11.5,7,0,0,0,0,22
"ETV Vaaetasi","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Samoa",2,9,16,56.25,Inf,1,0,2,0,0,8
"Emylia Eliani","2014/15","Asian Games Women's Cricket Competition","Malaysia",2,18,45,40,9,1,0,0,0,0,13
"Emylia Eliani","2016","Saudari Cup","Malaysia",3,65,60,108.333333333333,21.6666666666667,10,0,0,0,0,44
"Emylia Eliani","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Malaysia",4,32,69,46.3768115942029,8,3,0,0,0,0,24
"Eunjin Lee","2014/15","Asian Games Women's Cricket Competition","South Korea",1,0,3,0,0,0,0,0,0,0,0
"F Mutua","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Kenya",2,5,13,38.4615384615385,5,0,0,1,0,0,3
"F Najjumba","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Uganda",6,48,80,60,12,1,0,2,0,0,22
"F Song","2014/15","Asian Games Women's Cricket Competition","China",1,5,9,55.5555555555556,5,0,0,0,0,0,5
"F Song","2015/16","ICC Women's World Twenty20 Qualifier","China",3,46,55,83.6363636363636,15.3333333333333,2,0,0,0,0,21
"F Song","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","China",5,18,41,43.9024390243902,4.5,0,0,1,0,0,8
"F Vaelua","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Samoa",3,34,43,79.0697674418605,17,5,1,1,0,0,30
"FE Urquhart","2015/16","ICC Women's World Twenty20 Qualifier","Scotland",3,46,70,65.7142857142857,15.3333333333333,4,0,0,0,0,21
"FO Kibasu","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Tanzania",4,139,172,80.8139534883721,46.3333333333333,15,0,1,0,0,48
"Fahima Khatun","2014/15","Asian Games Women's Cricket Competition","Bangladesh",1,0,1,0,0,0,0,0,0,0,0
"Fargana Hoque","2014/15","Asian Games Women's Cricket Competition","Bangladesh",2,32,42,76.1904761904762,16,1,0,0,0,0,22
"Fargana Hoque","2015/16","ICC Women's World Twenty20 Qualifier","Bangladesh",3,94,94,100,47,8,0,1,0,0,43
"Fargana Hoque","2015/16","Zimbabwe Women tour of Bangladesh","Bangladesh",1,32,21,152.380952380952,Inf,4,0,1,0,0,32
"Fathinah Nasri","2014/15","Asian Games Women's Cricket Competition","Malaysia",2,4,16,25,4,0,0,1,0,0,3
"G Candiru","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Uganda",5,107,133,80.4511278195489,35.6666666666667,8,0,2,0,0,40
"GK Diviya","2016","Saudari Cup","Singapore",3,18,34,52.9411764705882,6,1,0,0,0,0,8
"H Buruka","2015/16","ICC Women's World Twenty20 Qualifier","Papua New Guinea",2,4,17,23.5294117647059,2,0,0,0,0,0,3
"H de Klerk","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Namibia",5,24,43,55.8139534883721,8,1,0,2,0,0,13
"HASD Siriwardene","2013","ICC Women's World Twenty20 Qualifier","Sri Lanka",1,1,2,50,1,0,0,0,0,0,1
"HASD Siriwardene","2014/15","Asian Games Women's Cricket Competition","Sri Lanka",3,37,59,62.7118644067797,12.3333333333333,1,0,0,0,0,15
"HDJ Siegers","2013","ICC Women's World Twenty20 Qualifier","Netherlands",3,37,38,97.3684210526316,12.3333333333333,2,1,0,0,0,29
"HDJ Siegers","2015/16","ICC Women's World Twenty20 Qualifier","Netherlands",5,51,57,89.4736842105263,10.2,4,0,0,0,0,18
"HDJ Siegers","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","Netherlands",3,108,69,156.521739130435,54,14,1,1,0,1,51
"HHC Gunaratne","2014/15","Asian Games Women's Cricket Competition","Sri Lanka",1,1,3,33.3333333333333,1,0,0,0,0,0,1
"HM Omary","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Tanzania",2,5,12,41.6666666666667,2.5,0,0,0,0,0,5
"HMD Rasangika","2013","ICC Women's World Twenty20 Qualifier","Sri Lanka",1,47,50,94,47,4,0,0,0,0,47
"HML Madushani","2014/15","Asian Games Women's Cricket Competition","Sri Lanka",3,44,56,78.5714285714286,14.6666666666667,5,0,0,0,0,43
"HW Rambaldo","2013","ICC Women's World Twenty20 Qualifier","Netherlands",3,95,95,100,47.5,5,0,1,0,1,58
"HW Rambaldo","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","Netherlands",3,47,43,109.302325581395,23.5,4,0,1,0,0,32
"Han Lili","2014/15","Asian Games Women's Cricket Competition","China",1,1,1,100,Inf,0,0,1,0,0,1
"Han Lili","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","China",4,20,45,44.4444444444444,5,2,0,0,0,0,15
"Huang Zhuo","2014/15","Asian Games Women's Cricket Competition","China",3,17,31,54.8387096774194,8.5,1,0,1,0,0,8
"Huang Zhuo","2015/16","ICC Women's World Twenty20 Qualifier","China",3,78,97,80.4123711340206,Inf,3,0,3,0,0,40
"Humaira Tasneem","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","United Arab Emirates",1,2,3,66.6666666666667,Inf,0,0,1,0,0,2
"Hung Ying Ho","2014/15","Asian Games Women's Cricket Competition","Hong Kong",1,0,2,0,0,0,0,0,0,0,0
"Hung Ying Ho","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Hong Kong",3,2,22,9.09090909090909,0.666666666666667,0,0,0,0,0,1
"Hyeji Jeong","2014/15","Asian Games Women's Cricket Competition","South Korea",1,1,1,100,1,0,0,0,0,0,1
"I Barma","2014/15","Asian Games Women's Cricket Competition","Nepal",1,6,8,75,Inf,0,0,1,0,0,6
"I Barma","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Nepal",3,12,15,80,6,1,0,1,0,0,6
"I Nakisuuyi","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Uganda",6,64,67,95.5223880597015,12.8,6,0,1,0,0,25
"I Ranaweera","2014/15","Asian Games Women's Cricket Competition","Sri Lanka",1,0,0,NA,NA,0,0,1,0,0,0
"I van Zyl","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Namibia",5,80,99,80.8080808080808,20,5,0,1,0,0,27
"IA Gidwani","2014/15","Asian Games Women's Cricket Competition","Hong Kong",2,9,19,47.3684210526316,4.5,0,0,0,0,0,8
"IMHC Joyce","2013","ICC Women's World Twenty20 Qualifier","Ireland",2,89,82,108.536585365854,89,8,0,1,0,1,72
"IMHC Joyce","2015/16","ICC Women's World Twenty20 Qualifier","Ireland",1,9,11,81.8181818181818,Inf,0,0,1,0,0,9
"IS Mananelage","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","United Arab Emirates",1,4,13,30.7692307692308,4,0,0,0,0,0,4
"Inyeong Oh","2014/15","Asian Games Women's Cricket Competition","South Korea",1,7,10,70,Inf,0,0,1,0,0,7
"J Avok","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Vanuatu",5,63,115,54.7826086956522,15.75,6,0,1,0,0,47
"J Bartholemew","2013","ICC Women's World Twenty20 Qualifier","Canada",2,6,10,60,3,1,0,0,0,0,4
"J Chilia","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Vanuatu",1,1,1,100,Inf,0,0,1,0,0,1
"J Francis","2014/15","Asian Games Women's Cricket Competition","Malaysia",1,0,1,0,0,0,0,0,0,0,0
"J Intan","2014/15","Asian Games Women's Cricket Competition","Malaysia",2,0,6,0,0,0,0,0,0,0,0
"J Intan","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Malaysia",2,9,29,31.0344827586207,4.5,1,0,0,0,0,9
"J Nkomo","2013","ICC Women's World Twenty20 Qualifier","Zimbabwe",2,17,9,188.888888888889,Inf,3,0,2,0,0,12
"J Nkomo","2015/16","ICC Women's World Twenty20 Qualifier","Zimbabwe",4,30,61,49.1803278688525,10,0,0,1,0,0,19
"J Nkomo","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Zimbabwe",1,2,4,50,2,0,0,0,0,0,2
"J Otieno","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Kenya",1,2,8,25,2,0,0,0,0,0,2
"J Pandey","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Nepal",5,48,80,60,12,1,0,1,0,0,21
"J Post","2015/16","ICC Women's World Twenty20 Qualifier","Netherlands",2,9,13,69.2307692307692,9,0,0,1,0,0,9
"J Van Der Werf","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","Netherlands",1,6,4,150,Inf,1,0,1,0,0,6
"J White","2013","ICC Women's World Twenty20 Qualifier","Canada",1,1,4,25,1,0,0,0,0,0,1
"JC Sokomanu","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Vanuatu",5,23,33,69.6969696969697,7.66666666666667,2,1,2,0,0,12
"JM Davies","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Hong Kong",4,35,67,52.2388059701493,8.75,1,0,0,0,0,29
"Jahanara Alam","2014/15","Asian Games Women's Cricket Competition","Bangladesh",1,0,0,NA,NA,0,0,1,0,0,0
"Jahanara Alam","2015/16","ICC Women's World Twenty20 Qualifier","Bangladesh",3,15,11,136.363636363636,15,2,0,2,0,0,10
"Jannadiah Halim","2014/15","Asian Games Women's Cricket Competition","Malaysia",1,2,5,40,Inf,0,0,1,0,0,2
"Jannadiah Halim","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Malaysia",3,13,32,40.625,4.33333333333333,0,0,0,0,0,8
"Javeria Khan","2013","ICC Women's World Twenty20 Qualifier","Pakistan",2,0,8,0,0,0,0,0,0,0,0
"Javeria Khan","2014/15","Asian Games Women's Cricket Competition","Pakistan",3,27,30,90,13.5,2,0,1,0,0,21
"Javeria Rauf","2013","ICC Women's World Twenty20 Qualifier","Pakistan",2,14,24,58.3333333333333,7,0,0,0,0,0,13
"Jeongyoon Kim","2014/15","Asian Games Women's Cricket Competition","South Korea",1,20,38,52.6315789473684,20,1,0,0,0,0,20
"Jina Lee","2014/15","Asian Games Women's Cricket Competition","South Korea",1,1,4,25,1,0,0,0,0,0,1
"Jinseup Park","2014/15","Asian Games Women's Cricket Competition","South Korea",1,1,5,20,1,0,0,0,0,0,1
"K Anderson","2015/16","ICC Women's World Twenty20 Qualifier","Scotland",3,19,47,40.4255319148936,6.33333333333333,0,0,0,0,0,17
"K Arua","2015/16","ICC Women's World Twenty20 Qualifier","Papua New Guinea",3,11,16,68.75,5.5,1,0,1,0,0,8
"K Awino","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Uganda",2,1,2,50,Inf,0,0,2,0,0,1
"K Coulter","2013","ICC Women's World Twenty20 Qualifier","Canada",2,6,20,30,6,0,0,1,0,0,3
"K Ishimoto","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Japan",1,1,7,14.2857142857143,1,0,0,0,0,0,1
"K McGill","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","Scotland",1,13,12,108.333333333333,13,1,0,0,0,0,13
"K Niras","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Vanuatu",1,0,1,0,0,0,0,0,0,0,0
"K Oala","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Papua New Guinea",3,14,15,93.3333333333333,7,0,0,1,0,0,8
"K Ota","2013","ICC Women's World Twenty20 Qualifier","Japan",3,22,60,36.6666666666667,7.33333333333333,1,0,0,0,0,14
"K Ota","2014/15","Asian Games Women's Cricket Competition","Japan",1,16,28,57.1428571428571,16,1,0,0,0,0,16
"K Ota","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Japan",5,39,94,41.4893617021277,7.8,6,0,0,0,0,13
"K Saesong","2015/16","ICC Women's World Twenty20 Qualifier","Thailand",1,0,1,0,0,0,0,0,0,0,0
"K Seura","2015/16","ICC Women's World Twenty20 Qualifier","Papua New Guinea",3,15,24,62.5,7.5,1,0,1,0,0,8
"K Shrestha","2014/15","Asian Games Women's Cricket Competition","Nepal",1,3,12,25,3,0,0,0,0,0,3
"K Shrestha","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Nepal",4,50,102,49.0196078431373,12.5,1,0,0,0,0,16
"KA Green","2017","ICC Women's World Twenty20 Qualifying Series Africa Region","Namibia",3,23,48,47.9166666666667,11.5,1,0,1,0,0,9
"KDU Prabodhani","2014/15","Asian Games Women's Cricket Competition","Sri Lanka",1,3,9,33.3333333333333,3,0,0,0,0,0,3
"KE Bryce","2015/16","ICC Women's World Twenty20 Qualifier","Scotland",3,22,27,81.4814814814815,22,1,0,2,0,0,13
"KE Bryce","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region","Scotland",2,44,56,78.5714285714286,22,4,0,0,0,0,23
"KJ Garth","2013","ICC Women's World Twenty20 Qualifier","Ireland",2,44,39,112.820512820513,22,2,0,0,0,0,31
"KJ Garth","2015/16","ICC Women's World Twenty20 Qualifier","Ireland",3,13,27,48.1481481481481,13,1,0,2,0,0,8
"KK Gill","2014/15","Asian Games Women's Cricket Competition","Hong Kong",2,49,64,76.5625,24.5,1,0,0,0,0,33
"KK Gill","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Hong Kong",4,54,84,64.2857142857143,13.5,4,0,0,0,0,48
"KKN Egodage","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","United Arab Emirates",3,6,17,35.2941176470588,6,0,0,2,0,0,5
"KL Gordon","2015/16","ICC Women's World Twenty20 Qualifier","Scotland",1,1,3,33.3333333333333,1,0,0,0,0,0,1
"KLG Li","2014/15","Asian Games Women's Cricket Competition","Hong Kong",2,0,3,0,0,0,0,0,0,0,0
"KN Mirchandani","2013","ICC Women's World Twenty20 Qualifier","Canada",1,0,1,0,0,0,0,0,0,0,0
"KY Chan","2014/15","Asian Games Women's Cricket Competition","Hong Kong",2,8,14,57.1428571428571,4,1,0,0,0,0,5
"KY Chan","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Hong Kong",5,26,50,52,5.2,1,0,0,0,0,11
"Karuna Bhandari","2014/15","Asian Games Women's Cricket Competition","Nepal",1,3,3,100,3,0,0,0,0,0,3
"Karuna Bhandari","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region","Nepal",3,22,39,56.4102564102564,22,0,0,2,0,0,14
"Kashish Agarwal","2016","Saudari Cup","Singapore",2,23,25,92,11.5,1,0,0,0,0,22
"L Chilia","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","Vanuatu",5,14,40,35,2.8,1,0,0,0,0,8
