"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"M Mupachikwa",2017-09-13,"Zimbabwe","Uganda",1,47,44,7,0,106.818181818182,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118925,"Wanderers Cricket Ground","Windhoek","Zimbabwe","Uganda","Uganda","field","CS Mugeri-Tiripano","Zimbabwe",NA,"59"
"HMD Rasangika",2013-07-29,"Sri Lanka","Netherlands",1,47,50,4,0,94,FALSE,"ICC Women's World Twenty20 Qualifier","2013",640951,"YMCA Cricket Club","Dublin","Netherlands","Sri Lanka","Netherlands","field","HMD Rasangika","Sri Lanka",NA,"33"
"CS Mugeri",2015-12-05,"Zimbabwe","Scotland",2,47,59,2,0,79.6610169491525,TRUE,"ICC Women's World Twenty20 Qualifier","2015/16",881761,"Asian Institute of Technology Ground","Bangkok","Scotland","Zimbabwe","Zimbabwe","field","CS Mugeri","Zimbabwe","3",NA
"J Avok",2017-05-02,"Vanuatu","Papua New Guinea",1,47,75,4,0,62.6666666666667,TRUE,"ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","2017",1090892,"Sano International Cricket Ground",NA,"Vanuatu","Papua New Guinea","Papua New Guinea","field","P Siaka","Papua New Guinea","5",NA
"Emylia Eliani",2016-08-26,"Malaysia","Singapore",2,44,42,7,0,104.761904761905,FALSE,"Saudari Cup","2016",1049617,"Johor Cricket Academy Oval",NA,"Malaysia","Singapore","Singapore","bat",NA,"Singapore",NA,"6"
"Fargana Hoque",2015-12-03,"Bangladesh","Zimbabwe",1,43,43,4,0,100,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881747,"Terdthai Cricket Ground","Bangkok","Bangladesh","Zimbabwe","Zimbabwe","field","Rumana Ahmed","Bangladesh",NA,"31"
"HML Madushani",2014-09-23,"Sri Lanka","Hong Kong",1,43,46,5,0,93.4782608695652,FALSE,"Asian Games Women's Cricket Competition","2014/15",778003,"Yeonhui Cricket Ground","Incheon","Hong Kong","Sri Lanka","Sri Lanka","bat",NA,"Sri Lanka",NA,"82"
"Ankita Ved",2016-08-27,"Singapore","Malaysia",1,43,52,0,0,82.6923076923077,TRUE,"Saudari Cup","2016",1049631,"Johor Cricket Academy Oval",NA,"Malaysia","Singapore","Singapore","bat",NA,"Malaysia","5",NA
"WA Duraisingam",2016-08-27,"Malaysia","Singapore",2,42,31,5,0,135.483870967742,TRUE,"Saudari Cup","2016",1049631,"Johor Cricket Academy Oval",NA,"Malaysia","Singapore","Singapore","bat",NA,"Malaysia","5",NA
"CS Mugeri-Tiripano",2017-09-16,"Zimbabwe","Uganda",1,42,45,6,0,93.3333333333333,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1120539,"Affies Park","Windhoek","Zimbabwe","Uganda","Zimbabwe","bat","G Candiru","Uganda","3",NA
"OT Wallerson",2017-08-19,"United States of America","Netherlands",2,41,23,4,1,178.260869565217,TRUE,"ICC Women's World Twenty20 Qualifying Series European-Americas Region","2017",1116060,"New Williamfield No1 Oval","Stirling","Netherlands","United States of America","United States of America","field","SL Kalis","Netherlands",NA,"36"
"EH Rendler",2017-08-19,"United States of America","Netherlands",2,40,32,5,0,125,FALSE,"ICC Women's World Twenty20 Qualifying Series European-Americas Region","2017",1116060,"New Williamfield No1 Oval","Stirling","Netherlands","United States of America","United States of America","field","SL Kalis","Netherlands",NA,"36"
"Nain Abidi",2014-09-24,"Pakistan","Thailand",1,40,40,3,0,100,FALSE,"Asian Games Women's Cricket Competition","2014/15",778005,"Yeonhui Cricket Ground","Incheon","Pakistan","Thailand","Thailand","field",NA,"Pakistan",NA,"51"
"G Candiru",2017-09-08,"Uganda","Namibia",1,40,41,2,0,97.5609756097561,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118916,"Wanderers Cricket Ground","Windhoek","Uganda","Namibia","Namibia","field","F Najjumba","Uganda",NA,"21"
"Huang Zhuo",2015-12-01,"China","Netherlands",2,40,54,2,0,74.0740740740741,TRUE,"ICC Women's World Twenty20 Qualifier","2015/16",881745,"Asian Institute of Technology Ground","Bangkok","China","Netherlands","Netherlands","bat","Huang Zhuo","China","5",NA
"CNIM Joyce",2015-11-28,"Ireland","Netherlands",2,39,30,5,0,130,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881725,"Asian Institute of Technology Ground","Bangkok","Ireland","Netherlands","Netherlands","bat","M Veringmeier","Ireland","8",NA
"FO Kibasu",2017-09-15,"Tanzania","Namibia",1,39,57,2,0,68.4210526315789,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1120537,"Wanderers Cricket Ground","Windhoek","Tanzania","Namibia","Namibia","field",NA,"Namibia","6",NA
"Nain Abidi",2013-07-27,"Pakistan","Netherlands",1,38,27,3,0,140.740740740741,TRUE,"ICC Women's World Twenty20 Qualifier","2013",640941,"Merrion Cricket Club Ground","Dublin","Netherlands","Pakistan","Netherlands","field","Nain Abidi","Pakistan",NA,"20"
"Nary Thapa",2017-11-27,"Nepal","Hong Kong",1,38,34,5,0,111.764705882353,FALSE,"ICC Women's World Twenty20 Qualifying Series Asia Region","2017/18",1123901,"Terdthai Cricket Ground","Bangkok","Nepal","Hong Kong","Hong Kong","field","Nary Thapa","Nepal",NA,"36"
"SA Wittmann",2017-09-12,"Namibia","Tanzania",2,38,35,6,0,108.571428571429,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118923,"Wanderers Cricket Ground","Windhoek","Tanzania","Namibia","Tanzania","bat","SA Wittmann","Namibia","6",NA
"RSM Lili'i",2017-05-01,"Samoa","Vanuatu",1,38,44,3,0,86.3636363636364,FALSE,"ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","2017",1090889,"Sano International Cricket Ground",NA,"Samoa","Vanuatu","Vanuatu","field","F Vaelua","Samoa",NA,"53"
"T Ruma",2015-12-05,"Papua New Guinea","China",2,37,39,3,0,94.8717948717949,TRUE,"ICC Women's World Twenty20 Qualifier","2015/16",881757,"Asian Institute of Technology Ground","Bangkok","China","Papua New Guinea","China","bat","T Ruma","Papua New Guinea","7",NA
"SR Magar",2017-11-24,"Nepal","Malaysia",1,37,42,3,0,88.0952380952381,FALSE,"ICC Women's World Twenty20 Qualifying Series Asia Region","2017/18",1121066,"Asian Institute of Technology Ground","Bangkok","Nepal","Malaysia","Malaysia","field","SR Magar","Nepal",NA,"33"
"D Shabbir",2013-07-27,"Canada","Japan",2,36,31,4,0,116.129032258065,TRUE,"ICC Women's World Twenty20 Qualifier","2013",640943,"The Vineyard","Dublin","Canada","Japan","Canada","field","D Shabbir","Canada","5",NA
"CNIM Joyce",2015-12-03,"Ireland","Scotland",2,36,34,4,1,105.882352941176,TRUE,"ICC Women's World Twenty20 Qualifier","2015/16",881751,"Terdthai Cricket Ground","Bangkok","Ireland","Scotland","Ireland","field","LK O'Reilly","Ireland","9",NA
"WA Duraisingam",2016-08-26,"Malaysia","Singapore",2,36,36,3,0,100,TRUE,"Saudari Cup","2016",1049617,"Johor Cricket Academy Oval",NA,"Malaysia","Singapore","Singapore","bat",NA,"Singapore",NA,"6"
"CNIM Joyce",2015-12-01,"Ireland","Zimbabwe",2,36,37,3,1,97.2972972972973,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881743,"Terdthai Cricket Ground","Bangkok","Ireland","Zimbabwe","Ireland","field","IMHC Joyce","Ireland","7",NA
"Yasmeen Khan",2017-09-13,"Namibia","Kenya",2,36,50,4,0,72,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118924,"Wanderers Cricket Ground","Windhoek","Kenya","Namibia","Namibia","field","S Wetoto","Kenya",NA,"18"
"Nisha Ali",2017-11-26,"United Arab Emirates","Malaysia",1,36,51,2,0,70.5882352941177,TRUE,"ICC Women's World Twenty20 Qualifying Series Asia Region","2017/18",1123899,"Terdthai Cricket Ground","Bangkok","United Arab Emirates","Malaysia","United Arab Emirates","bat","Nisha Ali","United Arab Emirates",NA,"34"
"N Ovasuru",2015-11-29,"Papua New Guinea","Thailand",2,36,52,3,0,69.2307692307692,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881737,"Asian Institute of Technology Ground","Bangkok","Thailand","Papua New Guinea","Papua New Guinea","field","N Ovasuru","Papua New Guinea","7",NA
"Q Abel",2017-09-15,"Kenya","Uganda",1,36,56,3,1,64.2857142857143,TRUE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1120538,"Wanderers Cricket Ground","Windhoek","Kenya","Uganda","Uganda","field","I Nakisuuyi","Uganda","5",NA
"V Abuga",2017-09-12,"Kenya","Zimbabwe",2,35,37,6,0,94.5945945945946,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118922,"Wanderers Cricket Ground","Windhoek","Zimbabwe","Kenya","Kenya","field","CS Mugeri-Tiripano","Zimbabwe",NA,"45"
"M Mupachikwa",2017-09-12,"Zimbabwe","Kenya",1,35,40,4,0,87.5,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118922,"Wanderers Cricket Ground","Windhoek","Zimbabwe","Kenya","Kenya","field","CS Mugeri-Tiripano","Zimbabwe",NA,"45"
"Sharmin Akhter",2015-11-17,"Bangladesh","Zimbabwe",1,35,45,3,0,77.7777777777778,FALSE,"Zimbabwe Women tour of Bangladesh","2015/16",940409,"Sheikh Kamal International Cricket Stadium","Cox's Bazar","Bangladesh","Zimbabwe","Zimbabwe","field","Ayasha Rahman","Bangladesh",NA,"35"
"CMA Shillington",2015-12-03,"Ireland","Scotland",2,34,28,4,1,121.428571428571,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881751,"Terdthai Cricket Ground","Bangkok","Ireland","Scotland","Ireland","field","LK O'Reilly","Ireland","9",NA
"P Siaka",2015-12-03,"Papua New Guinea","Netherlands",2,34,29,6,0,117.241379310345,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881749,"Asian Institute of Technology Ground","Bangkok","Netherlands","Papua New Guinea","Papua New Guinea","field","P Siaka","Papua New Guinea","1",NA
"C Zhou",2017-11-23,"China","Hong Kong",2,34,40,4,0,85,FALSE,"ICC Women's World Twenty20 Qualifying Series Asia Region","2017/18",1121063,"Asian Institute of Technology Ground","Bangkok","Hong Kong","China","Hong Kong","bat","KK Gill","Hong Kong",NA,"52"
"Lata Mondal",2014-09-25,"Bangladesh","Sri Lanka",1,34,43,1,0,79.0697674418605,TRUE,"Asian Games Women's Cricket Competition","2014/15",778011,"Yeonhui Cricket Ground","Incheon","Bangladesh","Sri Lanka","Bangladesh","bat",NA,"Bangladesh",NA,"25"
"N Chaiwai",2015-12-05,"Thailand","Netherlands",2,34,51,3,0,66.6666666666667,TRUE,"ICC Women's World Twenty20 Qualifier","2015/16",881759,"Terdthai Cricket Ground","Bangkok","Thailand","Netherlands","Thailand","field","N Chaiwai","Thailand","9",NA
"LE Kaushalya",2013-07-29,"Sri Lanka","Netherlands",1,33,16,2,1,206.25,TRUE,"ICC Women's World Twenty20 Qualifier","2013",640951,"YMCA Cricket Club","Dublin","Netherlands","Sri Lanka","Netherlands","field","HMD Rasangika","Sri Lanka",NA,"33"
"CMA Shillington",2015-11-28,"Ireland","Netherlands",2,33,29,6,0,113.793103448276,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881725,"Asian Institute of Technology Ground","Bangkok","Ireland","Netherlands","Netherlands","bat","M Veringmeier","Ireland","8",NA
"P Siaka",2017-05-02,"Papua New Guinea","Vanuatu",2,33,29,4,0,113.793103448276,FALSE,"ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","2017",1090892,"Sano International Cricket Ground",NA,"Vanuatu","Papua New Guinea","Papua New Guinea","field","P Siaka","Papua New Guinea","5",NA
"PRCS Kumarihami",2014-09-23,"Sri Lanka","Hong Kong",1,33,33,3,0,100,FALSE,"Asian Games Women's Cricket Competition","2014/15",778003,"Yeonhui Cricket Ground","Incheon","Hong Kong","Sri Lanka","Sri Lanka","bat",NA,"Sri Lanka",NA,"82"
"KK Gill",2014-09-22,"Hong Kong","South Korea",1,33,42,1,0,78.5714285714286,FALSE,"Asian Games Women's Cricket Competition","2014/15",777999,"Yeonhui Cricket Ground","Incheon","South Korea","Hong Kong","Hong Kong","bat",NA,"Hong Kong",NA,"35"
"SL Kalis",2015-12-03,"Netherlands","Papua New Guinea",1,33,46,2,0,71.7391304347826,TRUE,"ICC Women's World Twenty20 Qualifier","2015/16",881749,"Asian Institute of Technology Ground","Bangkok","Netherlands","Papua New Guinea","Papua New Guinea","field","P Siaka","Papua New Guinea","1",NA
"M Mupachikwa",2015-11-28,"Zimbabwe","China",2,33,49,2,0,67.3469387755102,TRUE,"ICC Women's World Twenty20 Qualifier","2015/16",881729,"Asian Institute of Technology Ground","Bangkok","China","Zimbabwe","Zimbabwe","field","CS Mugeri","Zimbabwe","10",NA
"Fargana Hoque",2015-11-17,"Bangladesh","Zimbabwe",1,32,21,4,0,152.380952380952,TRUE,"Zimbabwe Women tour of Bangladesh","2015/16",940409,"Sheikh Kamal International Cricket Stadium","Cox's Bazar","Bangladesh","Zimbabwe","Zimbabwe","field","Ayasha Rahman","Bangladesh",NA,"35"
"HDJ Siegers",2017-08-18,"Netherlands","Scotland",1,32,21,5,0,152.380952380952,FALSE,"ICC Women's World Twenty20 Qualifying Series European-Americas Region","2017",1116061,"New Williamfield No1 Oval","Stirling","Netherlands","Scotland","Scotland","field","HDJ Siegers","Netherlands",NA,"18"
"HW Rambaldo",2017-08-14,"Netherlands","Scotland",1,32,24,4,0,133.333333333333,TRUE,"ICC Women's World Twenty20 Qualifying Series European-Americas Region","2017",1116056,"New Williamfield No1 Oval","Stirling","Netherlands","Scotland","Scotland","field","L Jack","Scotland","7",NA
"MP Enright",2017-09-13,"Namibia","Kenya",2,32,40,2,0,80,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118924,"Wanderers Cricket Ground","Windhoek","Kenya","Namibia","Namibia","field","S Wetoto","Kenya",NA,"18"
"S Sivanantham",2013-07-27,"Canada","Japan",2,32,41,4,0,78.0487804878049,FALSE,"ICC Women's World Twenty20 Qualifier","2013",640943,"The Vineyard","Dublin","Canada","Japan","Canada","field","D Shabbir","Canada","5",NA
"RV Scholes",2015-12-01,"Scotland","Thailand",2,32,43,2,0,74.4186046511628,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881739,"Terdthai Cricket Ground","Bangkok","Thailand","Scotland","Scotland","field","RV Scholes","Scotland","6",NA
"RSM Lili'i",2017-05-04,"Samoa","Papua New Guinea",1,32,45,5,0,71.1111111111111,FALSE,"ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","2017",1090895,"Sano International Cricket Ground",NA,"Samoa","Papua New Guinea","Papua New Guinea","field","P Siaka","Papua New Guinea","6",NA
"P Siaka",2017-04-28,"Papua New Guinea","Vanuatu",2,31,30,5,0,103.333333333333,TRUE,"ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","2017",1090886,"Sano International Cricket Ground",NA,"Vanuatu","Papua New Guinea","Papua New Guinea","field","R Oa","Papua New Guinea","9",NA
"KJ Garth",2013-07-31,"Ireland","Netherlands",1,31,31,1,0,100,FALSE,"ICC Women's World Twenty20 Qualifier","2013",640959,"YMCA Cricket Club","Dublin","Ireland","Netherlands","Netherlands","field","IMHC Joyce","Ireland",NA,"2"
"Ayasha Rahman",2015-11-28,"Bangladesh","Thailand",1,30,32,2,0,93.75,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881723,"Thailand Cricket Ground","Bangkok","Thailand","Bangladesh","Thailand","field","Ayasha Rahman","Bangladesh",NA,"73"
"F Vaelua",2017-05-01,"Samoa","Vanuatu",1,30,38,4,1,78.9473684210526,FALSE,"ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","2017",1090889,"Sano International Cricket Ground",NA,"Samoa","Vanuatu","Vanuatu","field","F Vaelua","Samoa",NA,"53"
"VM Andrew",2017-04-28,"Samoa","Japan",2,30,39,3,0,76.9230769230769,TRUE,"ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","2017",1090885,"Sano International Cricket Ground",NA,"Japan","Samoa","Samoa","field","LO Telea","Samoa","10",NA
"NT Gruny",2017-08-19,"United States of America","Netherlands",2,30,41,2,0,73.1707317073171,FALSE,"ICC Women's World Twenty20 Qualifying Series European-Americas Region","2017",1116060,"New Williamfield No1 Oval","Stirling","Netherlands","United States of America","United States of America","field","SL Kalis","Netherlands",NA,"36"
"V Morea",2015-12-05,"Papua New Guinea","China",2,30,41,2,0,73.1707317073171,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881757,"Asian Institute of Technology Ground","Bangkok","China","Papua New Guinea","China","bat","T Ruma","Papua New Guinea","7",NA
"M Pascal",2017-09-12,"Tanzania","Namibia",1,30,54,2,0,55.5555555555556,TRUE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118923,"Wanderers Cricket Ground","Windhoek","Tanzania","Namibia","Tanzania","bat","SA Wittmann","Namibia","6",NA
"Samantha Singham",2016-08-28,"Singapore","Malaysia",2,29,29,2,0,100,TRUE,"Saudari Cup","2016",1049633,"Johor Cricket Academy Oval",NA,"Malaysia","Singapore","Malaysia","bat",NA,"Malaysia",NA,"16"
"HDJ Siegers",2013-07-31,"Netherlands","Ireland",2,29,30,1,1,96.6666666666667,FALSE,"ICC Women's World Twenty20 Qualifier","2013",640959,"YMCA Cricket Club","Dublin","Ireland","Netherlands","Netherlands","field","IMHC Joyce","Ireland",NA,"2"
"JM Davies",2017-11-20,"Hong Kong","Malaysia",1,29,36,1,0,80.5555555555556,FALSE,"ICC Women's World Twenty20 Qualifying Series Asia Region","2017/18",1121057,"Asian Institute of Technology Ground","Bangkok","Hong Kong","Malaysia","Hong Kong","bat","Chan Sau Har","Hong Kong",NA,"35"
"SM Mayers",2015-11-17,"Zimbabwe","Bangladesh",2,29,41,1,1,70.7317073170732,FALSE,"Zimbabwe Women tour of Bangladesh","2015/16",940409,"Sheikh Kamal International Cricket Stadium","Cox's Bazar","Bangladesh","Zimbabwe","Zimbabwe","field","Ayasha Rahman","Bangladesh",NA,"35"
"S Kemigisha",2017-09-09,"Uganda","Tanzania",2,29,49,1,0,59.1836734693878,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118918,"Wanderers Cricket Ground","Windhoek","Tanzania","Uganda","Tanzania","bat","G Candiru","Uganda","7",NA
"P Marange",2017-09-13,"Zimbabwe","Uganda",1,28,17,4,0,164.705882352941,TRUE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118925,"Wanderers Cricket Ground","Windhoek","Zimbabwe","Uganda","Uganda","field","CS Mugeri-Tiripano","Zimbabwe",NA,"59"
"Fargana Hoque",2015-12-01,"Bangladesh","Papua New Guinea",1,28,30,3,0,93.3333333333333,FALSE,"ICC Women's World Twenty20 Qualifier","2015/16",881741,"Asian Institute of Technology Ground","Bangkok","Bangladesh","Papua New Guinea","Papua New Guinea","field","Khadija Tul Kubra","Bangladesh",NA,"41"
"Ayasha Rahman",2015-11-19,"Bangladesh","Zimbabwe",2,28,31,1,2,90.3225806451613,FALSE,"Zimbabwe Women tour of Bangladesh","2015/16",940413,"Sheikh Kamal International Cricket Stadium","Cox's Bazar","Bangladesh","Zimbabwe","Bangladesh","field","Jahanara Alam","Bangladesh","8",NA
"R Musamali",2017-09-15,"Uganda","Kenya",2,28,43,1,0,65.1162790697674,TRUE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1120538,"Wanderers Cricket Ground","Windhoek","Kenya","Uganda","Uganda","field","I Nakisuuyi","Uganda","5",NA
"N Nyathi",2013-07-27,"Zimbabwe","Thailand",1,28,47,3,0,59.5744680851064,FALSE,"ICC Women's World Twenty20 Qualifier","2013",640939,"The Vineyard","Dublin","Thailand","Zimbabwe","Thailand","field","C Chatonzwa","Zimbabwe",NA,"29"
"FO Kibasu",2017-09-12,"Tanzania","Namibia",1,27,17,6,0,158.823529411765,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118923,"Wanderers Cricket Ground","Windhoek","Tanzania","Namibia","Tanzania","bat","SA Wittmann","Namibia","6",NA
"I van Zyl",2017-09-12,"Namibia","Tanzania",2,27,31,1,0,87.0967741935484,TRUE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118923,"Wanderers Cricket Ground","Windhoek","Tanzania","Namibia","Tanzania","bat","SA Wittmann","Namibia","6",NA
"Christina Baret",2016-08-28,"Malaysia","Singapore",1,27,33,1,0,81.8181818181818,FALSE,"Saudari Cup","2016",1049633,"Johor Cricket Academy Oval",NA,"Malaysia","Singapore","Malaysia","bat",NA,"Malaysia",NA,"16"
"M Pascal",2017-09-09,"Tanzania","Uganda",1,27,39,2,0,69.2307692307692,FALSE,"ICC Women's World Twenty20 Qualifying Series Africa Region","2017",1118918,"Wanderers Cricket Ground","Windhoek","Tanzania","Uganda","Tanzania","bat","G Candiru","Uganda","7",NA
"S Jimmy",2017-04-30,"Papua New Guinea","Japan",1,27,40,2,0,67.5,FALSE,"ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region","2017",1090890,"Sano International Cricket Ground",NA,"Papua New Guinea","Japan","Japan","field","T Ruma","Papua New Guinea",NA,"78"
