"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"Karim Janat",2018-10-17,"Paktia Panthers","Kandahar Knights",1,"4.0",0,18,2,4.5,14,"Afghanistan Premier League","2018/19",1160586,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Kandahar Knights","Paktia Panthers","bat","Asghar Stanikzai","Kandahar Knights","4",NA
"Shahidullah",2018-10-11,"Kandahar Knights","Kabul Zwanan",2,"4.0",0,18,2,4.5,14,"Afghanistan Premier League","2018/19",1160576,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Kandahar Knights","Kandahar Knights","field","Shahidullah","Kabul Zwanan",NA,"2"
"Gulbadin Naib",2018-10-13,"Paktia Panthers","Balkh Legends",2,"3.2",0,19,2,5.7,9,"Afghanistan Premier League","2018/19",1160580,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Paktia Panthers","Balkh Legends","bat","RN ten Doeschate","Balkh Legends",NA,"89"
"Karim Janat",2018-10-13,"Nangarhar Leopards","Kandahar Knights",2,"4.0",0,19,2,4.75,13,"Afghanistan Premier League","2018/19",1160581,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Nangarhar Leopards","Kandahar Knights","bat","Karim Janat","Kandahar Knights",NA,"26"
"Mujeeb Ur Rahman",2018-10-11,"Balkh Legends","Nangarhar Leopards",1,"4.0",0,19,2,4.75,13,"Afghanistan Premier League","2018/19",1160577,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Nangarhar Leopards","field","Mirwais Ashraf","Balkh Legends",NA,"25"
"Waqar Salamkheil",2018-10-12,"Paktia Panthers","Kandahar Knights",1,"4.0",0,19,2,4.75,11,"Afghanistan Premier League","2018/19",1160578,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Kandahar Knights","Paktia Panthers","bat","I Udana","Paktia Panthers",NA,"9"
"Mohammad Nabi",2018-10-06,"Kabul Zwanan","Balkh Legends",1,"4.0",0,20,2,5,12,"Afghanistan Premier League","2018/19",1160571,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Balkh Legends","Balkh Legends","field","RN ten Doeschate","Balkh Legends","8",NA
"Tahir Khan",2018-10-05,"Kabul Zwanan","Paktia Panthers",2,"2.0",0,20,2,10,6,"Afghanistan Premier League","2018/19",1160569,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Kabul Zwanan","Kabul Zwanan","field","LJ Evans","Kabul Zwanan","3",NA
"Yamin Ahmadzai",2018-10-12,"Kandahar Knights","Paktia Panthers",2,"2.4",0,20,2,7.5,10,"Afghanistan Premier League","2018/19",1160578,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Kandahar Knights","Paktia Panthers","bat","I Udana","Paktia Panthers",NA,"9"
"Naveen-ul-Haq",2018-10-17,"Balkh Legends","Nangarhar Leopards",1,"4.0",0,21,2,5.25,11,"Afghanistan Premier League","2018/19",1160585,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Balkh Legends","bat","ADS Fletcher","Nangarhar Leopards","6",NA
"Waqar Salamkheil",2018-10-18,"Balkh Legends","Kandahar Knights",2,"4.0",0,21,2,5.25,12,"Afghanistan Premier League","2018/19",1160587,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Balkh Legends","Balkh Legends","field","CH Gayle","Balkh Legends","6",NA
"Zahir Khan",2018-10-07,"Paktia Panthers","Nangarhar Leopards",1,"4.0",0,22,2,5.5,14,"Afghanistan Premier League","2018/19",1160572,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Nangarhar Leopards","Paktia Panthers","bat","BCJ Cutting","Paktia Panthers",NA,"21"
"S Lamichhane",2018-10-14,"Paktia Panthers","Nangarhar Leopards",2,"4.0",0,23,2,5.75,13,"Afghanistan Premier League","2018/19",1160583,"Sharjah Cricket Stadium","Sharjah","Nangarhar Leopards","Paktia Panthers","Nangarhar Leopards","bat","Mohammad Shahzad","Paktia Panthers","7",NA
"MJ McClenaghan",2018-10-12,"Kabul Zwanan","Nangarhar Leopards",2,"2.0",0,24,2,12,6,"Afghanistan Premier League","2018/19",1160579,"Sharjah Cricket Stadium","Sharjah","Nangarhar Leopards","Kabul Zwanan","Kabul Zwanan","field","Rahmat Shah","Nangarhar Leopards",NA,"15"
"Zahir Khan",2018-10-17,"Balkh Legends","Nangarhar Leopards",1,"4.0",0,24,2,6,12,"Afghanistan Premier League","2018/19",1160585,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Balkh Legends","bat","ADS Fletcher","Nangarhar Leopards","6",NA
"Shahid Afridi",2018-10-20,"Kabul Zwanan","Paktia Panthers",1,"4.0",0,25,2,6.25,10,"Afghanistan Premier League","2018/19",1160590,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Paktia Panthers","Kabul Zwanan","bat","Rashid Khan","Kabul Zwanan",NA,"90"
"Aftab Alam",2018-10-11,"Nangarhar Leopards","Balkh Legends",2,"4.0",0,26,2,6.5,13,"Afghanistan Premier League","2018/19",1160577,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Nangarhar Leopards","field","Mirwais Ashraf","Balkh Legends",NA,"25"
"Muslim Musa",2018-10-11,"Kandahar Knights","Kabul Zwanan",2,"3.0",0,27,2,9,6,"Afghanistan Premier League","2018/19",1160576,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Kandahar Knights","Kandahar Knights","field","Shahidullah","Kabul Zwanan",NA,"2"
"Samiullah",2018-10-18,"Kandahar Knights","Balkh Legends",1,"3.0",0,27,2,9,7,"Afghanistan Premier League","2018/19",1160587,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Balkh Legends","Balkh Legends","field","CH Gayle","Balkh Legends","6",NA
"Shahid Afridi",2018-10-14,"Nangarhar Leopards","Paktia Panthers",1,"4.0",0,27,2,6.75,7,"Afghanistan Premier League","2018/19",1160583,"Sharjah Cricket Stadium","Sharjah","Nangarhar Leopards","Paktia Panthers","Nangarhar Leopards","bat","Mohammad Shahzad","Paktia Panthers","7",NA
"I Udana",2018-10-07,"Nangarhar Leopards","Paktia Panthers",2,"4.0",0,28,2,7,9,"Afghanistan Premier League","2018/19",1160572,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Nangarhar Leopards","Paktia Panthers","bat","BCJ Cutting","Paktia Panthers",NA,"21"
"Fazal Niazai",2018-10-17,"Balkh Legends","Nangarhar Leopards",1,"4.0",0,32,2,8,10,"Afghanistan Premier League","2018/19",1160585,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Balkh Legends","bat","ADS Fletcher","Nangarhar Leopards","6",NA
"I Udana",2018-10-18,"Kabul Zwanan","Paktia Panthers",1,"4.0",0,33,2,8.25,9,"Afghanistan Premier League","2018/19",1160588,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Paktia Panthers","Kabul Zwanan","bat","Mohammad Shahzad","Paktia Panthers","6",NA
"NJ Rimmington",2018-10-13,"Kandahar Knights","Nangarhar Leopards",1,"4.0",0,33,2,8.25,9,"Afghanistan Premier League","2018/19",1160581,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Nangarhar Leopards","Kandahar Knights","bat","Karim Janat","Kandahar Knights",NA,"26"
"WD Parnell",2018-10-18,"Paktia Panthers","Kabul Zwanan",2,"3.4",0,33,2,9,6,"Afghanistan Premier League","2018/19",1160588,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Paktia Panthers","Kabul Zwanan","bat","Mohammad Shahzad","Paktia Panthers","6",NA
"Mohammad Naveed",2018-10-12,"Paktia Panthers","Kandahar Knights",1,"4.0",0,34,2,8.5,9,"Afghanistan Premier League","2018/19",1160578,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Kandahar Knights","Paktia Panthers","bat","I Udana","Paktia Panthers",NA,"9"
"WD Parnell",2018-10-11,"Kandahar Knights","Kabul Zwanan",2,"4.0",0,34,2,8.5,5,"Afghanistan Premier League","2018/19",1160576,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Kandahar Knights","Kandahar Knights","field","Shahidullah","Kabul Zwanan",NA,"2"
"Aftab Alam",2018-10-06,"Kabul Zwanan","Balkh Legends",1,"4.0",0,36,2,9,10,"Afghanistan Premier League","2018/19",1160571,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Balkh Legends","Balkh Legends","field","RN ten Doeschate","Balkh Legends","8",NA
"MJ McClenaghan",2018-10-11,"Balkh Legends","Nangarhar Leopards",1,"4.0",0,36,2,9,11,"Afghanistan Premier League","2018/19",1160577,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Nangarhar Leopards","field","Mirwais Ashraf","Balkh Legends",NA,"25"
"Sayed Shirzad",2018-10-16,"Kabul Zwanan","Kandahar Knights",2,"4.0",0,36,2,9,10,"Afghanistan Premier League","2018/19",1160584,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Kabul Zwanan","Kabul Zwanan","field","Rashid Khan","Kabul Zwanan","4",NA
"Zahir Shehzad",2018-10-05,"Paktia Panthers","Kabul Zwanan",1,"4.0",0,36,2,9,9,"Afghanistan Premier League","2018/19",1160569,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Kabul Zwanan","Kabul Zwanan","field","LJ Evans","Kabul Zwanan","3",NA
"Ziaur Rahman",2018-10-20,"Kabul Zwanan","Paktia Panthers",1,"4.0",0,36,2,9,10,"Afghanistan Premier League","2018/19",1160590,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Paktia Panthers","Kabul Zwanan","bat","Rashid Khan","Kabul Zwanan",NA,"90"
"BCJ Cutting",2018-10-19,"Balkh Legends","Nangarhar Leopards",1,"4.0",0,38,2,9.5,6,"Afghanistan Premier League","2018/19",1160589,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Balkh Legends","bat","Mohammad Nabi","Balkh Legends",NA,"171"
"Fareed Ahmad",2018-10-16,"Kandahar Knights","Kabul Zwanan",1,"4.0",0,40,2,10,9,"Afghanistan Premier League","2018/19",1160584,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Kabul Zwanan","Kabul Zwanan","field","Rashid Khan","Kabul Zwanan","4",NA
"Sharafuddin Ashraf",2018-10-05,"Kabul Zwanan","Paktia Panthers",2,"4.0",0,40,2,10,9,"Afghanistan Premier League","2018/19",1160569,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Kabul Zwanan","Kabul Zwanan","field","LJ Evans","Kabul Zwanan","3",NA
"Karim Janat",2018-10-11,"Kabul Zwanan","Kandahar Knights",1,"4.0",0,45,2,11.25,7,"Afghanistan Premier League","2018/19",1160576,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Kandahar Knights","Kandahar Knights","field","Shahidullah","Kabul Zwanan",NA,"2"
"Gulbadin Naib",2018-10-10,"Paktia Panthers","Balkh Legends",1,"4.0",0,46,2,11.5,9,"Afghanistan Premier League","2018/19",1160575,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Balkh Legends","Balkh Legends","field","CS Delport","Paktia Panthers",NA,"37"
"WD Parnell",2018-10-12,"Nangarhar Leopards","Kabul Zwanan",1,"4.0",0,47,2,11.75,7,"Afghanistan Premier League","2018/19",1160579,"Sharjah Cricket Stadium","Sharjah","Nangarhar Leopards","Kabul Zwanan","Kabul Zwanan","field","Rahmat Shah","Nangarhar Leopards",NA,"15"
"Fareed Ahmad",2018-10-14,"Balkh Legends","Kabul Zwanan",1,"3.0",1,48,2,16,10,"Afghanistan Premier League","2018/19",1160582,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Kabul Zwanan","Balkh Legends","bat","CH Gayle","Balkh Legends",NA,"21"
"I Udana",2018-10-20,"Kabul Zwanan","Paktia Panthers",1,"4.0",0,57,2,14.25,7,"Afghanistan Premier League","2018/19",1160590,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Paktia Panthers","Kabul Zwanan","bat","Rashid Khan","Kabul Zwanan",NA,"90"
"Karim Sadiq",2018-10-06,"Nangarhar Leopards","Kandahar Knights",2,"1.0",0,5,1,5,1,"Afghanistan Premier League","2018/19",1160570,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Nangarhar Leopards","Kandahar Knights","bat","BCJ Cutting","Nangarhar Leopards","6",NA
"S Prasanna",2018-10-18,"Kabul Zwanan","Paktia Panthers",1,"1.0",0,7,1,7,3,"Afghanistan Premier League","2018/19",1160588,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Paktia Panthers","Kabul Zwanan","bat","Mohammad Shahzad","Paktia Panthers","6",NA
"Asghar Stanikzai",2018-10-13,"Nangarhar Leopards","Kandahar Knights",2,"0.3",0,8,1,16,1,"Afghanistan Premier League","2018/19",1160581,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Nangarhar Leopards","Kandahar Knights","bat","Karim Janat","Kandahar Knights",NA,"26"
"Rahmat Shah",2018-10-17,"Balkh Legends","Nangarhar Leopards",1,"2.0",0,10,1,5,5,"Afghanistan Premier League","2018/19",1160585,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Balkh Legends","bat","ADS Fletcher","Nangarhar Leopards","6",NA
"Shahidullah",2018-10-09,"Nangarhar Leopards","Kabul Zwanan",1,"1.0",0,10,1,10,4,"Afghanistan Premier League","2018/19",1160574,"Sharjah Cricket Stadium","Sharjah","Nangarhar Leopards","Kabul Zwanan","Kabul Zwanan","field","Hazratullah","Kabul Zwanan","7",NA
"WD Parnell",2018-10-20,"Paktia Panthers","Kabul Zwanan",2,"2.0",0,10,1,5,6,"Afghanistan Premier League","2018/19",1160590,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Paktia Panthers","Kabul Zwanan","bat","Rashid Khan","Kabul Zwanan",NA,"90"
"Aftab Alam",2018-10-19,"Nangarhar Leopards","Balkh Legends",2,"2.0",0,11,1,5.5,8,"Afghanistan Premier League","2018/19",1160589,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Balkh Legends","bat","Mohammad Nabi","Balkh Legends",NA,"171"
"Qais Ahmad",2018-10-11,"Nangarhar Leopards","Balkh Legends",2,"1.0",0,11,1,11,2,"Afghanistan Premier League","2018/19",1160577,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Nangarhar Leopards","Nangarhar Leopards","field","Mirwais Ashraf","Balkh Legends",NA,"25"
"Mirwais Ashraf",2018-10-06,"Kabul Zwanan","Balkh Legends",1,"2.0",0,12,1,6,7,"Afghanistan Premier League","2018/19",1160571,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Balkh Legends","Balkh Legends","field","RN ten Doeschate","Balkh Legends","8",NA
"Sikandar Raza",2018-10-13,"Balkh Legends","Paktia Panthers",1,"2.0",0,12,1,6,4,"Afghanistan Premier League","2018/19",1160580,"Sharjah Cricket Stadium","Sharjah","Balkh Legends","Paktia Panthers","Balkh Legends","bat","RN ten Doeschate","Balkh Legends",NA,"89"
"Aftab Alam",2018-10-21,"Kabul Zwanan","Balkh Legends",1,"3.0",0,13,1,4.33333333333333,9,"Afghanistan Premier League","2018/19",1160591,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Balkh Legends","Kabul Zwanan","bat","Qais Ahmad","Balkh Legends","4",NA
"Javed Ahmadi",2018-10-20,"Paktia Panthers","Kabul Zwanan",2,"1.0",0,13,1,13,3,"Afghanistan Premier League","2018/19",1160590,"Sharjah Cricket Stadium","Sharjah","Kabul Zwanan","Paktia Panthers","Kabul Zwanan","bat","Rashid Khan","Kabul Zwanan",NA,"90"
"Naveen-ul-Haq",2018-10-06,"Kandahar Knights","Nangarhar Leopards",1,"3.0",0,13,1,4.33333333333333,8,"Afghanistan Premier League","2018/19",1160570,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Nangarhar Leopards","Kandahar Knights","bat","BCJ Cutting","Nangarhar Leopards","6",NA
"Rashid Khan",2018-10-09,"Nangarhar Leopards","Kabul Zwanan",1,"4.0",0,13,1,3.25,11,"Afghanistan Premier League","2018/19",1160574,"Sharjah Cricket Stadium","Sharjah","Nangarhar Leopards","Kabul Zwanan","Kabul Zwanan","field","Hazratullah","Kabul Zwanan","7",NA
"Shahid Afridi",2018-10-12,"Kandahar Knights","Paktia Panthers",2,"4.0",0,13,1,3.25,14,"Afghanistan Premier League","2018/19",1160578,"Sharjah Cricket Stadium","Sharjah","Paktia Panthers","Kandahar Knights","Paktia Panthers","bat","I Udana","Paktia Panthers",NA,"9"
"Rashid Khan",2018-10-16,"Kandahar Knights","Kabul Zwanan",1,"4.0",0,14,1,3.5,12,"Afghanistan Premier League","2018/19",1160584,"Sharjah Cricket Stadium","Sharjah","Kandahar Knights","Kabul Zwanan","Kabul Zwanan","field","Rashid Khan","Kabul Zwanan","4",NA
