"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"DA Warner","2023/24","International League T20","Dubai Capitals",8,115,117,98.2905982905983,14.375,7,3,0,0,0,42
"DC Drakes","2022/23","International League T20","Gulf Giants",2,11,8,137.5,11,0,1,1,0,0,9
"DC Drakes","2023/24","International League T20","Gulf Giants",5,51,42,121.428571428571,51,3,4,4,0,0,24
"DJ Bravo","2022/23","International League T20","MI Emirates",4,41,26,157.692307692308,41,4,2,3,0,0,21
"DJ Bravo","2023/24","International League T20","MI Emirates",6,52,58,89.6551724137931,17.3333333333333,3,1,3,0,0,30
"DJ Malan","2022/23","International League T20","Sharjah Warriors",6,53,63,84.1269841269841,8.83333333333333,6,0,0,0,0,18
"DJ Willey","2023/24","International League T20","Abu Dhabi Knight Riders",5,78,68,114.705882352941,19.5,7,2,1,0,0,36
"DJ Worrall","2023/24","International League T20","Gulf Giants",1,6,9,66.6666666666667,6,0,0,0,0,0,6
"DM de Silva","2022/23","International League T20","Abu Dhabi Knight Riders",5,107,87,122.988505747126,21.4,10,3,0,0,1,65
"DR Mousley","2022/23","International League T20","MI Emirates",4,70,65,107.692307692308,70,4,2,3,0,0,31
"DR Mousley","2023/24","International League T20","MI Emirates",2,13,16,81.25,6.5,1,0,0,0,0,11
"DR Sams","2023/24","International League T20","Sharjah Warriors",8,74,69,107.246376811594,10.5714285714286,5,1,1,0,0,24
"DW Lawrence","2022/23","International League T20","Dubai Capitals",2,36,32,112.5,18,2,1,0,0,0,34
"DW Lawrence","2023/24","International League T20","Desert Vipers",3,41,35,117.142857142857,13.6666666666667,2,3,0,0,0,19
"E Lewis","2022/23","International League T20","Sharjah Warriors",4,26,35,74.2857142857143,6.5,1,1,0,0,0,23
"FA Allen","2022/23","International League T20","Dubai Capitals",1,4,7,57.1428571428571,4,0,0,0,0,0,4
"FA Allen","2023/24","International League T20","Abu Dhabi Knight Riders",2,9,11,81.8181818181818,4.5,1,0,0,0,0,7
"FJ Klaassen","2022/23","International League T20","Dubai Capitals",1,3,4,75,Inf,0,0,1,0,0,3
"Fahad Nawaz","2022/23","International League T20","Abu Dhabi Knight Riders",1,1,4,25,1,0,0,0,0,0,1
"Fazalhaq Farooqi","2022/23","International League T20","MI Emirates",1,0,4,0,0,0,0,0,0,0,0
"Fazalhaq Farooqi","2023/24","International League T20","MI Emirates",1,1,1,100,1,0,0,0,0,0,1
"HG Munsey","2022/23","International League T20","Dubai Capitals",4,122,105,116.190476190476,30.5,13,3,0,0,2,57
"Haider Ali","2023/24","International League T20","Dubai Capitals",3,5,7,71.4285714285714,5,0,0,2,0,0,3
"Hazrat Luqman","2022/23","International League T20","Dubai Capitals",1,10,3,333.333333333333,10,1,1,0,0,0,10
"Hazratullah","2022/23","International League T20","Dubai Capitals",2,7,16,43.75,3.5,1,0,0,0,0,6
"I Udana","2022/23","International League T20","Dubai Capitals",3,20,15,133.333333333333,10,2,1,1,0,0,11
"Imad Wasim","2023/24","International League T20","Abu Dhabi Knight Riders",7,56,62,90.3225806451613,11.2,4,1,2,0,0,25
"Imran Tahir","2022/23","International League T20","MI Emirates",1,10,5,200,Inf,2,0,1,0,0,10
"J Charles","2023/24","International League T20","Sharjah Warriors",8,232,170,136.470588235294,33.1428571428571,22,11,1,0,2,93
"J Fraser-McGurk","2023/24","International League T20","Dubai Capitals",3,109,51,213.725490196078,36.3333333333333,8,9,0,0,1,54
"J Little","2023/24","International League T20","Abu Dhabi Knight Riders",4,5,11,45.4545454545455,5,1,0,3,0,0,5
"J Overton","2023/24","International League T20","Gulf Giants",9,108,79,136.708860759494,15.4285714285714,5,6,2,0,0,41
"JA Thompson","2022/23","International League T20","MI Emirates",2,17,12,141.666666666667,8.5,0,2,0,0,0,16
"JA Thompson","2023/24","International League T20","MI Emirates",2,43,29,148.275862068966,43,3,2,1,0,0,26
"JB Lintott","2022/23","International League T20","Desert Vipers",1,4,6,66.6666666666667,Inf,0,0,1,0,0,4
"JE Root","2022/23","International League T20","Dubai Capitals",5,214,159,134.591194968553,53.5,21,6,1,0,2,82
"JJ Roy","2023/24","International League T20","Abu Dhabi Knight Riders",2,47,34,138.235294117647,23.5,5,2,0,0,0,47
"JK Fuller","2023/24","International League T20","Sharjah Warriors",3,14,22,63.6363636363636,4.66666666666667,0,0,0,0,0,7
"JL Denly","2022/23","International League T20","Sharjah Warriors",8,152,140,108.571428571429,25.3333333333333,12,3,2,0,1,58
"JL Denly","2023/24","International League T20","Sharjah Warriors",7,74,80,92.5,18.5,4,3,3,0,0,23
"JL Smith","2023/24","International League T20","Gulf Giants",12,161,124,129.838709677419,16.1,14,9,2,0,0,43
"JL du Plooy","2023/24","International League T20","Dubai Capitals",4,89,63,141.269841269841,29.6666666666667,10,3,1,0,1,63
"JM Clarke","2022/23","International League T20","Abu Dhabi Knight Riders",4,135,85,158.823529411765,33.75,19,4,0,0,2,54
"JM Clarke","2023/24","International League T20","Abu Dhabi Knight Riders",8,116,97,119.587628865979,14.5,19,1,0,0,0,34
"JM Cox","2023/24","International League T20","Gulf Giants",12,215,190,113.157894736842,19.5454545454545,13,9,1,0,1,57
"JM Vince","2022/23","International League T20","Gulf Giants",11,439,321,136.760124610592,48.7777777777778,38,15,2,0,4,83
"JM Vince","2023/24","International League T20","Gulf Giants",12,356,296,120.27027027027,29.6666666666667,35,10,0,0,4,59
"JO Holder","2023/24","International League T20","Dubai Capitals",6,121,76,159.210526315789,30.25,9,7,2,0,0,42
"Junaid Siddique","2022/23","International League T20","Sharjah Warriors",5,19,29,65.5172413793103,6.33333333333333,2,0,2,0,0,8
"Junaid Siddique","2023/24","International League T20","Sharjah Warriors",1,1,3,33.3333333333333,Inf,0,0,1,0,0,1
"K Lewis","2022/23","International League T20","Abu Dhabi Knight Riders",3,9,15,60,3,2,0,0,0,0,8
"KA Pollard","2022/23","International League T20","MI Emirates",9,394,205,192.19512195122,78.8,27,29,4,0,4,86
"KA Pollard","2023/24","International League T20","MI Emirates",4,84,57,147.368421052632,42,7,3,2,0,0,40
"KIC Asalanka","2022/23","International League T20","Abu Dhabi Knight Riders",7,102,80,127.5,17,7,4,1,0,0,26
"Karim Janat","2023/24","International League T20","Gulf Giants",2,18,17,105.882352941176,9,0,1,0,0,0,17
"L Gregory","2023/24","International League T20","Sharjah Warriors",6,70,88,79.5454545454545,11.6666666666667,3,2,0,0,0,30
"L Tucker","2022/23","International League T20","MI Emirates",4,85,71,119.718309859155,21.25,11,1,0,0,0,33
"L Wood","2022/23","International League T20","Desert Vipers",4,30,22,136.363636363636,10,3,1,1,0,0,12
"L Wood","2023/24","International League T20","Desert Vipers",2,36,27,133.333333333333,36,3,0,1,0,0,30
"LA Dawson","2022/23","International League T20","Gulf Giants",3,37,29,127.586206896552,18.5,4,0,1,0,0,18
"LA Dawson","2023/24","International League T20","Gulf Giants",1,8,7,114.285714285714,8,0,0,0,0,0,8
"LD Chandimal","2023/24","International League T20","Desert Vipers",1,24,21,114.285714285714,Inf,3,0,1,0,0,24
"LJ Evans","2023/24","International League T20","Abu Dhabi Knight Riders",10,173,138,125.36231884058,24.7142857142857,18,4,3,0,1,67
"LS Livingstone","2023/24","International League T20","Sharjah Warriors",2,32,18,177.777777777778,16,3,3,0,0,0,30
"LWP Wells","2023/24","International League T20","Sharjah Warriors",1,31,28,110.714285714286,31,2,0,0,0,0,31
"M Deyal","2023/24","International League T20","Sharjah Warriors",1,9,7,128.571428571429,9,1,0,0,0,0,9
"M Pathirana","2022/23","International League T20","Desert Vipers",1,1,5,20,1,0,0,0,0,0,1
"M Theekshana","2023/24","International League T20","Sharjah Warriors",4,25,30,83.3333333333333,12.5,2,0,2,0,0,9
"M de Lange","2022/23","International League T20","Abu Dhabi Knight Riders",1,19,14,135.714285714286,19,0,1,0,0,0,19
"MA Jones","2023/24","International League T20","Desert Vipers",1,20,20,100,20,1,1,0,0,0,20
"MD Shanaka","2022/23","International League T20","Dubai Capitals",8,155,134,115.671641791045,25.8333333333333,12,6,2,0,1,58
"MD Shanaka","2023/24","International League T20","Dubai Capitals",4,45,51,88.2352941176471,22.5,4,1,2,0,0,24
"MDE Holden","2023/24","International League T20","Dubai Capitals",5,67,51,131.372549019608,13.4,12,0,0,0,1,51
"MDKJ Perera","2023/24","International League T20","MI Emirates",10,335,213,157.276995305164,33.5,37,12,0,0,2,65
"MG Erasmus","2022/23","International League T20","Gulf Giants",8,141,126,111.904761904762,20.1428571428571,10,3,1,0,1,52
"MG Erasmus","2023/24","International League T20","Gulf Giants",4,44,31,141.935483870968,11,5,1,0,0,0,18
"MJ Guptill","2023/24","International League T20","Sharjah Warriors",6,122,115,106.086956521739,24.4,12,2,1,0,0,40
"MM Ali","2022/23","International League T20","Sharjah Warriors",7,76,68,111.764705882353,10.8571428571429,3,2,0,0,0,18
"MP Stoinis","2022/23","International League T20","Sharjah Warriors",4,49,59,83.0508474576271,12.25,3,1,0,0,0,17
"MRJ Watt","2022/23","International League T20","Desert Vipers",1,12,16,75,12,1,0,0,0,0,12
"MRJ Watt","2023/24","International League T20","Sharjah Warriors",2,10,11,90.9090909090909,5,0,1,0,0,0,8
"MS Pepper","2023/24","International League T20","Abu Dhabi Knight Riders",10,229,162,141.358024691358,22.9,33,6,0,0,1,59
"Matiullah Khan","2022/23","International League T20","Abu Dhabi Knight Riders",5,9,18,50,3,0,0,2,0,0,4
"Mohammad Amir","2023/24","International League T20","Desert Vipers",2,5,3,166.666666666667,5,1,0,1,0,0,4
"Mohammad Nabi","2022/23","International League T20","Sharjah Warriors",8,98,85,115.294117647059,16.3333333333333,6,4,2,0,0,34
"Muhammad Jawadullah","2022/23","International League T20","Sharjah Warriors",2,3,8,37.5,Inf,0,0,2,0,0,2
"Muhammad Jawadullah","2023/24","International League T20","Sharjah Warriors",1,0,1,0,0,0,0,0,0,0,0
"Mujeeb Ur Rahman","2022/23","International League T20","Dubai Capitals",1,4,2,200,Inf,1,0,1,0,0,4
