"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"J Overton",2024-01-19,"Sharjah Warriors","Gulf Giants",2,"4.0",0,29,3,7.25,10,"International League T20","2023/24",1406889,"Sharjah Cricket Stadium","Sharjah","Gulf Giants","Sharjah Warriors","Sharjah Warriors","field","J Overton","Gulf Giants",NA,"31"
"SC Kuggeleijn",2024-02-06,"Gulf Giants","Dubai Capitals",1,"4.0",0,29,3,7.25,14,"International League T20","2023/24",1406912,"Dubai International Cricket Stadium","Dubai","Gulf Giants","Dubai Capitals","Dubai Capitals","field","JM Vince","Gulf Giants",NA,"19"
"PWH de Silva",2024-01-28,"Sharjah Warriors","Desert Vipers",1,"4.0",0,30,3,7.5,13,"International League T20","2023/24",1406901,"Sharjah Cricket Stadium","Sharjah","Sharjah Warriors","Desert Vipers","Desert Vipers","field","T Kohler-Cadmore","Sharjah Warriors",NA,"7"
"Muhammad Jawadullah",2024-01-26,"MI Emirates","Sharjah Warriors",1,"4.0",0,31,3,7.75,10,"International League T20","2023/24",1406897,"Sharjah Cricket Stadium","Sharjah","MI Emirates","Sharjah Warriors","Sharjah Warriors","field","AJ Hosein","MI Emirates",NA,"106"
"J Overton",2024-02-10,"Abu Dhabi Knight Riders","Gulf Giants",2,"4.0",0,32,3,8,12,"International League T20","2023/24",1406916,"Dubai International Cricket Stadium","Dubai","Gulf Giants","Abu Dhabi Knight Riders","Gulf Giants","bat","J Overton","Gulf Giants",NA,"3"
"L Wood",2024-01-28,"Sharjah Warriors","Desert Vipers",1,"4.0",0,33,3,8.25,12,"International League T20","2023/24",1406901,"Sharjah Cricket Stadium","Sharjah","Sharjah Warriors","Desert Vipers","Desert Vipers","field","T Kohler-Cadmore","Sharjah Warriors",NA,"7"
"FJ Klaassen",2023-02-02,"Desert Vipers","Dubai Capitals",1,"4.0",0,34,3,8.5,9,"International League T20","2022/23",1346940,"Dubai International Cricket Stadium","Dubai","Desert Vipers","Dubai Capitals","Dubai Capitals","field","SE Rutherford","Desert Vipers",NA,"22"
"Mohammad Amir",2024-02-03,"Gulf Giants","Desert Vipers",1,"4.0",0,34,3,8.5,11,"International League T20","2023/24",1406907,"Dubai International Cricket Stadium","Dubai","Gulf Giants","Desert Vipers","Desert Vipers","field","Azam Khan","Desert Vipers","6",NA
"Fazalhaq Farooqi",2024-01-28,"Abu Dhabi Knight Riders","MI Emirates",1,"4.0",0,35,3,8.75,12,"International League T20","2023/24",1406900,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Abu Dhabi Knight Riders","MI Emirates","MI Emirates","field","Waseem Muhammad","MI Emirates","8",NA
"CBRLS Kumara",2023-01-28,"Sharjah Warriors","Abu Dhabi Knight Riders",2,"4.0",0,36,3,9,8,"International League T20","2022/23",1346934,"Dubai International Cricket Stadium","Dubai","Abu Dhabi Knight Riders","Sharjah Warriors","Sharjah Warriors","field","Rahmanullah Gurbaz","Sharjah Warriors","4",NA
