"striker","bowler","RunsScored","BallsFaced","Outs","Dots","Fours","Sixes","Economy","StrikeRate","Average"
"SE Rutherford","Fazalhaq Farooqi",16,8,0,2,3,0,12,200,Inf
"SE Rutherford","JT Ball",11,6,1,2,0,1,11,183.333333333333,11
"SE Rutherford","Junaid Siddique",1,2,0,1,0,0,3,50,Inf
"SE Rutherford","M Theekshana",2,4,0,3,0,0,3,50,Inf
"SE Rutherford","M de Lange",9,3,0,0,2,0,18,300,Inf
"SE Rutherford","MG Erasmus",0,2,1,2,0,0,0,0,0
"SE Rutherford","Matiullah Khan",18,4,0,0,1,2,27,450,Inf
"SE Rutherford","Muhammad Jawadullah",0,1,1,1,0,0,0,0,0
"SE Rutherford","Muhammad Rohid",2,4,0,2,0,0,3,50,Inf
"SE Rutherford","Noor Ahmad",10,5,0,1,0,1,12,200,Inf
"SE Rutherford","OF Smith",14,8,1,1,2,0,10.5,175,14
"SE Rutherford","PI Walter",4,4,0,1,0,0,6,100,Inf
"SE Rutherford","RJ Gleeson",9,6,0,3,2,0,9,150,Inf
"SE Rutherford","Rehan Ahmed",3,2,0,0,0,0,9,150,Inf
"SE Rutherford","SC Kuggeleijn",0,1,1,1,0,0,0,0,0
"SE Rutherford","SP Narine",6,11,1,8,0,0,3.27272727272727,54.5454545454545,6
"SE Rutherford","SR Patel",13,5,0,2,0,2,15.6,260,Inf
"SE Rutherford","Sikandar Raza",2,10,0,8,0,0,1.2,20,Inf
"SE Rutherford","TA Boult",18,8,0,3,2,1,13.5,225,Inf
"SE Rutherford","Waqar Salamkheil",5,7,0,2,0,0,4.28571428571429,71.4285714285714,Inf
"SE Rutherford","YK Pathan",44,16,0,4,0,6,16.5,275,Inf
"SE Rutherford","Zahoor Khan",4,2,1,1,1,0,12,200,4
"SM Curran","Haider Ali",9,8,1,2,0,0,6.75,112.5,9
"SM Curran","Nilansh Keswani",7,2,0,0,0,1,21,350,Inf
"SM Curran","OP Stone",1,4,0,3,0,0,1.5,25,Inf
"SM Curran","SC Kuggeleijn",4,3,0,2,1,0,8,133.333333333333,Inf
"SM Curran","Sikandar Raza",3,3,0,0,0,0,6,100,Inf
"SM Sharma","Junaid Siddique",2,3,0,1,0,0,4,66.6666666666667,Inf
"SM Sharma","Muhammad Jawadullah",3,4,0,2,0,0,4.5,75,Inf
"SM Sharma","Naveen-ul-Haq",1,1,0,0,0,0,6,100,Inf
"SM Sharma","TK Curran",0,1,1,1,0,0,0,0,0
"SO Hetmyer","AAP Atkinson",8,11,0,5,0,0,4.36363636363636,72.7272727272727,Inf
"SO Hetmyer","AD Russell",9,4,1,1,0,1,13.5,225,9
"SO Hetmyer","AJ Hosein",10,4,0,0,0,1,15,250,Inf
"SO Hetmyer","Akif Raja",11,8,0,1,1,0,8.25,137.5,Inf
"SO Hetmyer","Ali Khan",38,18,0,1,4,1,12.6666666666667,211.111111111111,Inf
"SO Hetmyer","BAC Howell",33,14,0,2,1,3,14.1428571428571,235.714285714286,Inf
"SO Hetmyer","C Karunaratne",8,7,0,2,1,0,6.85714285714286,114.285714285714,Inf
