"bowler","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"C le Roux",1,"0.1",0,0,1,0,0,1,1,0,0,"1/0"
"MM Ali",2,"3.0",0,30,1,30,10,18,6,0,0,"1/21"
"A Gqamane",1,"2.0",0,32,1,32,16,12,3,0,0,"1/32"
"PWA Mulder",3,"6.0",0,32,1,32,5.33333333333333,36,13,0,0,"1/17"
"LS Livingstone",2,"3.0",0,36,1,36,12,18,4,0,0,"1/18"
"O Cele",1,"4.0",0,37,1,37,9.25,24,8,0,0,"1/37"
"E Bosch",1,"4.0",0,41,1,41,10.25,24,8,0,0,"1/41"
"Sikandar Raza",2,"4.0",0,41,1,41,10.25,24,8,0,0,"1/15"
"I Manack",2,"5.2",0,42,1,42,7.875,32,11,0,0,"1/18"
"D Elgar",5,"6.0",0,48,1,48,8,36,7,0,0,"1/16"
"GM Thomson",3,"5.0",0,48,1,48,9.6,30,6,0,0,"1/18"
"H Klaasen",4,"6.0",0,54,1,54,9,36,8,0,0,"1/12"
"B Mavuta",2,"8.0",0,65,1,65,8.125,48,13,0,0,"1/32"
"EL Hawken",3,"7.5",0,70,1,70,8.93617021276596,47,16,0,0,"1/40"
"M Jansen",3,"10.0",0,105,1,105,10.5,60,18,0,0,"1/41"
"RS Bopara",5,"13.0",0,116,1,116,8.92307692307692,78,19,0,0,"1/33"
"CH Gayle",1,"1.0",0,5,0,Inf,5,Inf,2,0,0,"0/5"
"D Potgieter",1,"1.0",0,8,0,Inf,8,Inf,1,0,0,"0/8"
"Shoaib Malik",1,"1.0",0,10,0,Inf,10,Inf,0,0,0,"0/10"
"D Matthews",1,"1.0",0,14,0,Inf,14,Inf,1,0,0,"0/14"
"A Mgijima",1,"2.0",0,16,0,Inf,8,Inf,4,0,0,"0/16"
"DM Dupavillon",1,"2.0",0,18,0,Inf,9,Inf,4,0,0,"0/18"
"BS Makhanya",2,"2.0",0,21,0,Inf,10.5,Inf,0,0,0,"0/8"
"WJ Lubbe",1,"3.0",0,21,0,Inf,7,Inf,4,0,0,"0/21"
"Waqar Salamkheil",1,"2.0",0,23,0,Inf,11.5,Inf,3,0,0,"0/23"
"DJ Malan",2,"3.0",0,25,0,Inf,8.33333333333333,Inf,8,0,0,"0/8"
"CP Savage",1,"3.0",0,27,0,Inf,9,Inf,6,0,0,"0/27"
"AK Markram",2,"3.0",0,38,0,Inf,12.6666666666667,Inf,5,0,0,"0/15"
"H Davids",3,"5.0",0,45,0,Inf,9,Inf,7,0,0,"0/7"
"P Subrayen",2,"6.0",0,59,0,Inf,9.83333333333333,Inf,8,0,0,"0/18"
