"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"MA Agarwal",5,86,83,103.614457831325,17.2,12,1,0,0,0,32
"MA Aponso",7,10,45,22.2222222222222,3.33333333333333,0,0,4,0,0,4
"MA Carberry",6,114,180,63.3333333333333,19,14,0,0,0,1,63
"MA Jones",12,354,530,66.7924528301887,29.5,33,3,0,0,3,87
"MA Leask",55,1266,1131,111.936339522546,28.1333333333333,100,54,10,1,7,107
"MA Ouma",26,468,836,55.9808612440191,19.5,49,2,2,0,1,54
"MA Parker",1,17,21,80.9523809523809,17,1,0,0,0,0,17
"MA Starc",71,571,719,79.4158553546592,12.4130434782609,42,14,25,0,1,52
"MA Suji",7,36,48,75,12,1,1,4,0,0,15
"MA Vermeulen",29,517,785,65.859872611465,18.4642857142857,63,1,1,0,3,92
"MA Wood",25,156,154,101.298701298701,15.6,14,5,15,0,0,43
"MADI Hemantha",4,39,39,100,19.5,3,2,2,0,0,22
"MB Kruger",1,39,48,81.25,39,5,0,0,0,0,39
"MB Loye",7,142,184,77.1739130434783,20.2857142857143,19,5,0,0,0,45
"MBS Jonkman",3,20,32,62.5,10,2,0,1,0,0,15
"MC Henriques",15,117,192,60.9375,9,10,0,2,0,0,22
"MC Sorensen",7,119,149,79.8657718120805,23.8,11,3,2,0,0,31
"MD Bates",1,13,10,130,13,1,1,0,0,0,13
"MD Dai",10,277,362,76.5193370165746,30.7777777777778,26,5,1,0,2,76
"MD Gunathilaka",45,1592,1833,86.8521549372613,36.1818181818182,171,20,1,2,11,133
"MD Patel",44,1352,1703,79.3893129770992,32.1904761904762,103,19,2,2,9,130
"MD Shanaka",62,1257,1401,89.7216274089936,22.0526315789474,98,39,5,2,4,108
"MD du Preez",3,14,44,31.8181818181818,4.66666666666667,0,0,0,0,0,5
"MDK Perera",12,152,199,76.3819095477387,12.6666666666667,13,3,0,0,0,30
"MDKJ Perera",110,3205,3447,92.9794023788802,30.2358490566038,358,52,4,6,17,135
"ME Sanuth",2,46,39,117.948717948718,23,5,1,0,0,0,40
"ME Trescothick",61,1997,2424,82.3844884488449,35.0350877192982,267,12,4,6,10,121
"MEK Hussey",149,5125,5957,86.0332382071513,46.1711711711712,356,73,38,3,37,109
"MF Maharoof",62,799,970,82.3711340206186,15.98,60,17,12,0,1,58
"MG Bevan",25,755,1141,66.1700262927257,41.9444444444444,49,6,7,0,6,74
"MG Bracewell",16,510,430,118.604651162791,42.5,45,24,4,2,0,140
"MG Erasmus",40,1531,1945,78.7146529562982,42.5277777777778,122,32,4,1,13,121
"MG Johnson",89,935,977,95.7011258955988,16.4035087719298,80,22,32,0,2,73
"MG Neser",4,11,29,37.9310344827586,2.75,0,0,0,0,0,6
"MH Cross",77,1790,2549,70.223617104747,23.8666666666667,154,21,2,2,9,114
"MH Yardy",24,326,472,69.0677966101695,20.375,20,1,8,0,2,60
"MHW Papps",2,32,62,51.6129032258064,16,4,0,0,0,0,29
"MJ Clarke",199,7063,9032,78.1997342781222,43.5987654320988,581,47,37,8,51,130
"MJ Cosgrove",2,78,78,100,39,7,2,0,0,1,74
"MJ Fourie",2,5,12,41.6666666666667,5,0,0,1,0,0,4
"MJ Guptill",194,7182,8242,87.1390439213783,40.5762711864407,741,184,17,17,39,237
"MJ Henry",35,255,277,92.057761732852,11.0869565217391,21,10,12,0,0,48
"MJ Hoggard",2,5,11,45.4545454545455,2.5,0,0,0,0,0,5
"MJ Humphreys",1,4,7,57.1428571428571,Inf,1,0,1,0,0,4
"MJ Lumb",3,165,203,81.2807881773399,55,12,3,0,1,0,106
"MJ Mason",6,20,39,51.2820512820513,6.66666666666667,2,0,3,0,0,13
"MJ McClenaghan",14,108,138,78.2608695652174,21.6,10,3,9,0,0,34
"MJ North",2,6,19,31.5789473684211,3,0,0,0,0,0,5
"MJ Potts",3,21,20,105,Inf,1,0,3,0,0,15
"MJ Prior",58,1229,1613,76.1934283942963,24.58,132,6,8,0,3,87
"MJ Santner",78,1355,1485,91.2457912457913,27.6530612244898,100,38,29,0,3,67
"MJ Swepson",1,2,2,100,2,0,0,0,0,0,2
"MJG Rippon",4,112,157,71.3375796178344,28,9,3,0,0,1,67
"MK Pandey",24,566,625,90.56,33.2941176470588,45,5,7,1,2,104
"MK Tiwary",12,287,403,71.2158808933003,23.9166666666667,24,3,0,1,1,104
"MKDI Amerasinghe",3,5,7,71.4285714285714,Inf,1,0,3,0,0,5
"MKGCP Lakshitha",1,4,6,66.6666666666667,4,0,0,0,0,0,4
"ML Cummins",3,10,27,37.037037037037,5,1,0,1,0,0,5
"ML Hayden",96,3939,4818,81.7559153175592,45.2758620689655,411,58,9,7,20,181
"ML Lewis",1,4,4,100,Inf,0,0,1,0,0,4
"ML Nkala",10,125,175,71.4285714285714,13.8888888888889,12,2,1,0,0,47
"ML Patel",2,15,55,27.2727272727273,7.5,0,0,0,0,0,15
"ML Udawatte",8,243,353,68.8385269121813,30.375,24,2,0,0,2,73
"MM Ali",111,2309,2366,97.5908706677938,24.0520833333333,200,75,15,3,6,128
"MM Iqbal",5,45,111,40.5405405405405,11.25,3,0,1,0,0,15
"MM Patel",27,74,112,66.0714285714286,6.72727272727273,7,1,16,0,0,15
"MM Sharma",9,31,66,46.969696969697,7.75,5,0,5,0,0,11
"MMA Jonkman",1,13,37,35.1351351351351,13,2,0,0,0,0,13
"MN Samuels",145,4258,5617,75.80559017269,34.064,387,103,20,9,20,133
"MN Waller",66,1144,1510,75.7615894039735,18.7540983606557,117,10,5,0,4,99
"MN van Wyk",17,425,617,68.8816855753647,26.5625,48,4,1,0,4,82
"MNK Fernando",4,75,105,71.4285714285714,18.75,10,0,0,0,1,50
"MO Jones",6,58,71,81.6901408450704,9.66666666666667,4,4,0,0,0,27
"MO Odumbe",10,324,355,91.2676056338028,46.2857142857143,31,2,3,0,2,54
"MP Kuhnemann",2,16,14,114.285714285714,8,3,0,0,0,0,15
"MP O'Dowd",46,1403,1918,73.1491136600626,31.8863636363636,144,22,2,0,10,90
"MP Stoinis",63,1487,1566,94.9553001277139,27.0363636363636,133,49,8,1,6,146
"MP Vaughan",56,1382,2071,66.7310478029937,27.64,143,10,6,0,10,90
"MQ Sheikh",2,6,20,30,3,0,0,0,0,0,4
"MR Adair",34,400,364,109.89010989011,18.1818181818182,31,19,12,0,0,32
"MR Gillespie",12,80,93,86.0215053763441,16,8,1,7,0,0,28
"MR Johnson",2,20,19,105.263157894737,10,3,0,0,0,0,20
"MR Marsh",85,2672,2778,96.1843052555796,36.1081081081081,245,89,11,3,18,177
"MR Swart",6,101,142,71.1267605633803,20.2,10,2,1,0,0,42
"MRJ Watt",39,536,667,80.359820089955,19.1428571428571,49,6,11,0,0,47
"MS Atapattu",64,1978,2895,68.3246977547496,34.7017543859649,194,0,7,3,10,124
"MS Chapman",19,459,410,111.951219512195,28.6875,40,17,3,2,0,124
"MS Dhoni",281,10310,11889,86.7188157120027,51.039603960396,790,210,79,9,72,148
"MS Kasprowicz",4,11,20,55,11,1,0,3,0,0,9
"MS Panesar",8,26,91,28.5714285714286,5.2,2,0,3,0,0,13
"MS Sinclair",15,367,561,65.4188948306595,30.5833333333333,32,2,3,0,3,78
"MS Tshabalala",1,2,3,66.6666666666667,Inf,0,0,1,0,0,2
"MS Wade",83,1867,2288,81.5996503496503,26.2957746478873,130,34,12,1,11,100
"MT Chinouya",2,6,8,75,6,1,0,1,0,0,6
"MV Boucher",106,2617,2909,89.9621863183225,33.5512820512821,199,55,28,1,12,147
"MVT Fernando",8,30,61,49.1803278688525,15,3,0,6,0,0,7
"MW Forde",4,39,48,81.25,13,3,1,1,0,0,19
"MW Machan",14,461,589,78.2682512733446,32.9285714285714,43,4,0,0,3,86
"MW Parkinson",1,7,8,87.5,Inf,1,0,1,0,0,7
"MW Short",3,52,67,77.6119402985075,17.3333333333333,4,1,0,0,0,41
"MWA van Nierop",1,4,14,28.5714285714286,4,1,0,0,0,0,4
"Mahbubul Alam",2,81,71,114.084507042254,40.5,3,4,0,0,1,59
"Mahedi Hasan",10,122,188,64.8936170212766,15.25,10,2,2,0,0,29
"Mahmudullah",195,5244,6805,77.060984570169,35.6734693877551,400,92,48,4,28,128
"Manjural Islam",3,2,11,18.1818181818182,1,0,0,1,0,0,2
"Manjural Islam Rana",13,251,457,54.9234135667396,25.1,17,0,3,0,1,63
"Mansoor Amjad",1,5,10,50,5,0,0,0,0,0,5
"Mashrafe Mortaza",128,1336,1618,82.5710754017305,12.8461538461538,112,42,24,0,0,44
"Matiullah Khan",1,0,0,NA,NA,0,0,1,0,0,0
"Mehedi Hasan Miraz",68,1331,1699,78.3402001177163,22.948275862069,117,22,10,2,3,112
"Mehrab Hossain jnr",10,183,408,44.8529411764706,18.3,17,0,0,0,1,54
