"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","method","outcome","eliminator"
664303,6,"South Africa","Bangladesh","female","2013/14",2013-09-24,"Bangladesh Women in South Africa ODI Series","3","SuperSport Park","Centurion","South Africa","field","T Chetty","RN Birkenstock","BP Jele","A Paleker",NA,"D Govindjee","South Africa",8,NA,NA,NA,NA
668511,6,"South Africa","Sri Lanka","female","2013/14",2013-10-26,"Sri Lanka Women in South Africa ODI Series","2","Senwes Park","Potchefstroom","Sri Lanka","field","M du Preez","RN Birkenstock","PJ Vosloo","R Ellis",NA,"D Govindjee","South Africa",NA,67,NA,NA,NA
668513,6,"South Africa","Sri Lanka","female","2013/14",2013-10-28,"Sri Lanka Women in South Africa ODI Series","3","Senwes Park","Potchefstroom","South Africa","field",NA,"RN Birkenstock","R Ellis","PJ Vosloo",NA,"D Govindjee",NA,NA,NA,NA,"no result",NA
666039,6,"Australia","England","female","2013/14",2014-01-19,"Women's Ashes","1","Melbourne Cricket Ground",NA,"Australia","bat","LS Greenway","SAJ Craig","GC Joshua",NA,NA,"D Cox","England",7,NA,NA,NA,NA
666041,6,"Australia","England","female","2013/14",2014-01-23,"Women's Ashes","2","Melbourne Cricket Ground",NA,"Australia","bat","NE Bolton","AJ Barrow","GJ Davidson",NA,NA,"D Cox","Australia",NA,26,NA,NA,NA
666043,6,"Australia","England","female","2013/14",2014-01-26,"Women's Ashes","3","Bellerive Oval","Hobart","England","bat","EA Perry","AP Ward","AK Wilds",NA,NA,"RT Widows","Australia",4,NA,NA,NA,NA
722389,6,"England","India","female","2014",2014-08-21,"ICC Women's Championship",NA,"North Marine Road Ground","Scarborough","England","field","HC Knight","JH Evans","SJ O'Shaughnessy",NA,NA,"DT Jukes","England",NA,42,"D/L",NA,NA
722391,6,"England","India","female","2014",2014-08-23,"ICC Women's Championship",NA,"North Marine Road Ground","Scarborough","India","field","CM Edwards","MR Benson","MJ Saggers",NA,NA,"DT Jukes","England",NA,13,NA,NA,NA
754787,6,"Australia","Pakistan","female","2014",2014-08-23,"ICC Women's Championship",NA,"Peter Burge Oval","Brisbane","Australia","field","JL Jonassen","GA Abood","GC Joshua","SJ Nogajski",NA,"SR Bernard","Australia",5,NA,NA,NA,NA
754789,6,"Australia","Pakistan","female","2014",2014-08-26,"ICC Women's Championship",NA,"Peter Burge Oval","Brisbane","Pakistan","bat","NE Bolton","GC Joshua","SJ Nogajski","GA Abood",NA,"SR Bernard","Australia",8,NA,NA,NA,NA
757505,6,"Sri Lanka","South Africa","female","2014/15",2014-10-17,"ICC Women's Championship",NA,"Sinhalese Sports Club Ground","Colombo","Sri Lanka","bat",NA,"REJ Martinesz","RR Wimalasiri","HMNC Danasinghe",NA,"GF Labrooy",NA,NA,NA,NA,"no result",NA
757507,6,"Sri Lanka","South Africa","female","2014/15",2014-10-19,"ICC Women's Championship",NA,"Sinhalese Sports Club Ground","Colombo","Sri Lanka","field","AC Jayangani","REJ Martinesz","RSA Palliyaguruge","RD Kottahachchi",NA,"GF Labrooy","Sri Lanka",4,NA,NA,NA,NA
757509,6,"Sri Lanka","South Africa","female","2014/15",2014-10-21,"South Africa Women in Sri Lanka ODI Series","4","Sinhalese Sports Club Ground","Colombo","South Africa","field","T Chetty","HMNC Dhanasinghe","RD Kottahachchi","LE Hannibal",NA,"GF Labrooy","South Africa",5,NA,NA,NA,NA
754809,6,"Australia","West Indies","female","2014/15",2014-11-11,"ICC Women's Championship",NA,"Hurstville Oval","Sydney","Australia","field","SR Taylor","PJ Gillespie","AK Wilds",NA,"D Taylor","SR Bernard","Australia",3,NA,NA,NA,NA
754811,6,"Australia","West Indies","female","2014/15",2014-11-13,"ICC Women's Championship",NA,"Hurstville Oval","Sydney","Australia","bat","EA Perry","PJ Gillespie","AK Wilds",NA,"AR Hamilton","DJ Harper","Australia",NA,53,NA,NA,NA
754813,6,"Australia","West Indies","female","2014/15",2014-11-16,"ICC Women's Championship",NA,"Bradman Oval","Bowral","West Indies","bat","MM Lanning","PJ Gillespie","AK Wilds",NA,NA,"DJ Harper","Australia",8,NA,NA,NA,NA
754815,6,"Australia","West Indies","female","2014/15",2014-11-18,"West Indies Women in Australia ODI Series","4","Bradman Oval","Bowral","Australia","bat","EA Perry","PJ Gillespie","AK Wilds",NA,NA,"DJ Harper","Australia",NA,148,NA,NA,NA
808863,6,"Pakistan","Sri Lanka","female","2014/15",2015-01-11,"ICC Women's Championship",NA,"Sharjah Cricket Stadium",NA,"Pakistan","bat","Sana Mir","Farooq Ali Khan","Rashid Riaz","Akbar Ali",NA,"GF Labrooy","Pakistan",NA,12,NA,NA,NA
808865,6,"Pakistan","Sri Lanka","female","2014/15",2015-01-13,"ICC Women's Championship",NA,"Sharjah Cricket Stadium",NA,"Sri Lanka","bat","Javeria Khan","Farooq Ali Khan","Rashid Riaz","Akbar Ali",NA,"GF Labrooy","Pakistan",7,NA,NA,NA,NA
828245,6,"Pakistan","South Africa","female","2014/15",2015-03-17,"ICC Women's Championship",NA,"Sharjah Cricket Stadium",NA,"Pakistan","bat","L Lee","Ahsan Raza","Khalid Mahmood","Akbar Ali",NA,"GF Labrooy","South Africa",5,NA,NA,NA,NA
872481,6,"India","New Zealand","female","2015",2015-07-06,"New Zealand Women in India ODI Series","4","M Chinnaswamy Stadium","Bangalore","New Zealand","bat",NA,"HAS Khalid","GR Sadashiv Iyer","Tapan Sharma","UV Gandhe","GF Labrooy","India",8,NA,NA,NA,NA
872483,6,"India","New Zealand","female","2015",2015-07-08,"New Zealand Women in India ODI Series","5","M Chinnaswamy Stadium","Bangalore","New Zealand","bat",NA,"S Das","UL Dubey","YC Barde","S Shankar","GF Labrooy","India",9,NA,NA,NA,NA
798369,6,"England","Australia","female","2015",2015-07-21,"ICC Women's Championship",NA,"County Ground","Taunton","Australia","bat","NR Sciver","SJ O'Shaughnessy","AG Wharf","S Redfern","MJ Saggers","DT Jukes","England",4,NA,NA,NA,NA
798371,6,"England","Australia","female","2015",2015-07-23,"ICC Women's Championship",NA,"County Ground","Bristol","England","field","MM Lanning","SJ O'Shaughnessy","MJ Saggers","Alison Smith","AG Wharf","DT Jukes","Australia",NA,63,NA,NA,NA
798373,6,"England","Australia","female","2015",2015-07-26,"ICC Women's Championship",NA,"County Ground, New Road","Worcester","England","field","EA Perry","MJ Saggers","AG Wharf","IAF Bevers","SJ O'Shaughnessy","DT Jukes","Australia",NA,89,NA,NA,NA
923327,6,"Pakistan","Bangladesh","female","2015/16",2015-10-06,"Bangladesh Women in Pakistan ODI Series","2","Southend Club Cricket Stadium","Karachi","Bangladesh","bat","Anam Amin","Asif Yaqoob","Zameer Haider","Saqib Khan","Waleed Yaqub","Aziz-ur-Rehman","Pakistan",6,NA,NA,NA,NA
916645,6,"New Zealand","Sri Lanka","female","2015/16",2015-11-03,"ICC Women's Championship",NA,"Bert Sutcliffe Oval","Lincoln","Sri Lanka","field",NA,"K Cross","PD Jones","WR Knights",NA,"RL McHarg","New Zealand",NA,96,NA,NA,NA
916647,6,"New Zealand","Sri Lanka","female","2015/16",2015-11-05,"ICC Women's Championship",NA,"Bert Sutcliffe Oval","Lincoln","New Zealand","field",NA,"K Cross","WR Knights","PD Jones",NA,"RL McHarg","New Zealand",10,NA,NA,NA,NA
895797,6,"Australia","India","female","2015/16",2016-02-07,"ICC Women's Championship",NA,"Bellerive Oval","Hobart","Australia","bat","M Raj","MW Graham-Smith","AK Wilds",NA,"DB Mealey","RL Parry","India",5,NA,NA,NA,NA
907375,6,"South Africa","England","female","2015/16",2016-02-07,"ICC Women's Championship",NA,"Willowmoore Park","Benoni","South Africa","bat","A Shrubsole","A Paleker","BM White","PJ Vosloo",NA,"A Barnes","England",7,NA,"D/L",NA,NA
916661,6,"New Zealand","Australia","female","2015/16",2016-02-20,"ICC Women's Championship",NA,"Bay Oval","Mount Maunganui","Australia","field","AE Satterthwaite","K Cross","AL Gillies","D Venter",NA,"SR Bernard","New Zealand",NA,9,NA,NA,NA
916663,6,"New Zealand","Australia","female","2015/16",2016-02-22,"ICC Women's Championship",NA,"Bay Oval","Mount Maunganui","Australia","field","MM Lanning","K Cross","AL Gillies","A Mehrotra",NA,"SR Bernard","Australia",8,NA,NA,NA,NA
907389,6,"South Africa","West Indies","female","2015/16",2016-02-24,"ICC Women's Championship",NA,"Buffalo Park","East London","West Indies","bat","DJS Dottin","DJ Smith","PJ Vosloo","A Paleker",NA,"S Wadvalla","West Indies",NA,16,NA,NA,NA
907391,6,"South Africa","West Indies","female","2015/16",2016-02-27,"ICC Women's Championship",NA,"Buffalo Park","East London","West Indies","bat","SR Taylor","A Paleker","DJ Smith","PJ Vosloo",NA,"S Wadvalla","West Indies",NA,57,NA,NA,NA
907393,6,"South Africa","West Indies","female","2015/16",2016-02-29,"ICC Women's Championship",NA,"Buffalo Park","East London","South Africa","bat","T Chetty","A Paleker","PJ Vosloo","DJ Smith",NA,"S Wadvalla","South Africa",NA,35,NA,NA,NA
946545,6,"England","Pakistan","female","2016",2016-06-20,"ICC Women's Championship",NA,"Grace Road","Leicester","England","field","HC Knight","MJ Saggers","AG Wharf","Alison Smith",NA,"DT Jukes","England",7,NA,NA,NA,NA
946547,6,"England","Pakistan","female","2016",2016-06-22,"ICC Women's Championship",NA,"County Ground, New Road","Worcester","Pakistan","field","TT Beaumont","DJ Millns","AG Wharf","S Redfern","MJ Saggers","DT Jukes","England",NA,212,NA,NA,NA
946549,6,"England","Pakistan","female","2016",2016-06-27,"ICC Women's Championship",NA,"County Ground","Taunton","England","bat","TT Beaumont","DJ Millns","MJ Saggers","IG Warne","AG Wharf","DT Jukes","England",NA,202,NA,NA,NA
962017,6,"Ireland","South Africa","female","2016",2016-08-11,"South Africa Women in Ireland ODI Series","4","The Hills Cricket Club Ground","Dublin","South Africa","bat",NA,"AJ Neill","PA Reynolds","S Wijesundera",NA,"DT Jukes","Ireland",7,NA,NA,NA,NA
1044203,6,"Sri Lanka","Australia","female","2016",2016-09-18,"Australia Women in Sri Lanka ODI Series","1","Rangiri Dambulla International Stadium",NA,"Sri Lanka","bat",NA,"RA Kottahachchi","RMPJ Rambukwella","RD Kottahachchi",NA,"GF Labrooy","Australia",4,NA,NA,NA,NA
1044209,6,"Sri Lanka","Australia","female","2016",2016-09-25,"ICC Women's Championship",NA,"Khettarama Stadium","Colombo","Australia","bat","NE Bolton","JWHD Boteju","RR Wimalasiri","PN Udawatta",NA,"M Pethiyagoda","Australia",NA,137,NA,NA,NA
935813,6,"South Africa","New Zealand","female","2016/17",2016-10-11,"ICC Women's Championship",NA,"Diamond Oval","Kimberley","South Africa","field","M du Preez","RN Hendricks","A Paleker","BM White",NA,"GH Pienaar","South Africa",4,NA,NA,NA,NA
935817,6,"South Africa","New Zealand","female","2016/17",2016-10-17,"New Zealand Women in South Africa ODI Series","4","Boland Park","Paarl","New Zealand","field",NA,"RN Hendricks","BM White","A Paleker",NA,"GH Pienaar","New Zealand",8,NA,NA,NA,NA
935819,6,"South Africa","New Zealand","female","2016/17",2016-10-19,"New Zealand Women in South Africa ODI Series","5","Boland Park","Paarl","New Zealand","bat","NC Dodd","A Paleker","BM White","RN Hendricks",NA,"GH Pienaar","New Zealand",NA,95,NA,NA,NA
935821,6,"South Africa","New Zealand","female","2016/17",2016-10-22,"New Zealand Women in South Africa ODI Series","6","Boland Park","Paarl","South Africa","field","M Klaas","RN Hendricks","A Paleker","BM White",NA,"GH Pienaar","South Africa",5,NA,NA,NA,NA
935823,6,"South Africa","New Zealand","female","2016/17",2016-10-24,"New Zealand Women in South Africa ODI Series","7","Boland Park","Paarl","New Zealand","bat","KJ Martin","A Paleker","BM White","RN Hendricks",NA,"GH Pienaar","New Zealand",NA,126,NA,NA,NA
1062580,6,"Sri Lanka","England","female","2016/17",2016-11-09,"England Women in Sri Lanka ODI Series","1","Sinhalese Sports Club Ground","Colombo","Sri Lanka","bat",NA,"RD Kottahachchi","PN Udawatta","SPD Jayamahamudali",NA,"GF Labrooy","England",8,NA,NA,NA,NA
1050607,6,"New Zealand","Pakistan","female","2016/17",2016-11-11,"Pakistan Women in New Zealand ODI Series","2","Bert Sutcliffe Oval","Lincoln","New Zealand","bat",NA,"JAK Bromley","ED Sanders",NA,NA,"GAV Baxter","New Zealand",NA,60,"D/L",NA,NA
1050609,6,"New Zealand","Pakistan","female","2016/17",2016-11-13,"ICC Women's Championship",NA,"Bert Sutcliffe Oval","Lincoln","Pakistan","bat",NA,"K Cross","ED Sanders",NA,NA,"SR Bernard","New Zealand",8,NA,NA,NA,NA
1059195,6,"Sri Lanka","England","female","2016/17",2016-11-15,"ICC Women's Championship",NA,"R Premadasa Stadium","Colombo","Sri Lanka","bat",NA,"ID Gunawardene","RR Wimalasiri","SPD Jayamahamudali",NA,"GF Labrooy","England",5,NA,NA,NA,NA
1050611,6,"New Zealand","Pakistan","female","2016/17",2016-11-17,"ICC Women's Championship",NA,"Saxton Oval","Nelson","New Zealand","field",NA,"JM Dempsey","RG Hooper",NA,NA,"SR Bernard","New Zealand",7,NA,NA,NA,NA
1059196,6,"Sri Lanka","England","female","2016/17",2016-11-17,"ICC Women's Championship",NA,"R Premadasa Stadium","Colombo","England","bat",NA,"WN de Silva","RSA Palliyaguruge","RA Kottahachchi",NA,"GF Labrooy","England",NA,162,NA,NA,NA
1043953,6,"Australia","South Africa","female","2016/17",2016-11-18,"ICC Women's Championship",NA,"Manuka Oval","Canberra","South Africa","bat","EA Perry","GJ Davidson","GC Joshua","CA Polosak",NA,"SR Bernard","Australia",2,NA,NA,NA,NA
1043955,6,"Australia","South Africa","female","2016/17",2016-11-20,"ICC Women's Championship",NA,"Manuka Oval","Canberra","Australia","bat","MM Lanning","GC Joshua","CA Polosak","GJ Davidson",NA,"SR Bernard","Australia",NA,66,"D/L",NA,NA
1043961,6,"Australia","South Africa","female","2016/17",2016-11-29,"South Africa Women in Australia ODI Series","5","International Sports Stadium","Coffs Harbour","South Africa","field","EA Perry","PJ Gillespie","JD Ward","DJ Shepard",NA,"PL Marshall","Australia",NA,43,NA,NA,NA
1041523,6,"Bangladesh","South Africa","female","2016/17",2017-01-18,"South Africa Women in Bangladesh ODI Series","4","Sheikh Kamal International Cricket Stadium","Cox's Bazar","South Africa","bat","M du Preez","Anisur Rahman","Tanvir Ahmed","Mahfuzur Rahman",NA,"GF Labrooy","South Africa",NA,94,NA,NA,NA
1041525,6,"Bangladesh","South Africa","female","2016/17",2017-01-20,"South Africa Women in Bangladesh ODI Series","5","Sheikh Kamal International Cricket Stadium","Cox's Bazar","Bangladesh","bat","O Kirsten","Anisur Rahman","Mahfuzur Rahman","Tanvir Ahmed",NA,"GF Labrooy","South Africa",8,NA,NA,NA,NA
1073401,6,"Sri Lanka","India","female","2016/17",2017-02-07,"ICC Women's World Cup Qualifier","1","P Sara Oval","Colombo","India","bat","DP Vaidya","CA Polosak","LS Reifer","M Hawthorne",NA,NA,"India",NA,114,NA,NA,NA
1073403,6,"Pakistan","South Africa","female","2016/17",2017-02-07,"ICC Women's World Cup Qualifier","3","Nondescripts Cricket Club Ground","Colombo","South Africa","bat","CL Tryon","K Cross","RR Wimalasiri","ID Gunawardene",NA,NA,"South Africa",NA,63,NA,NA,NA
1073405,6,"Sri Lanka","Ireland","female","2016/17",2017-02-08,"ICC Women's World Cup Qualifier","5","Nondescripts Cricket Club Ground","Colombo","Sri Lanka","bat","SIP Fernando","K Cross","IN Ramage","AK Chaudhary",NA,NA,"Sri Lanka",NA,146,NA,NA,NA
1073408,6,"Bangladesh","Pakistan","female","2016/17",2017-02-08,"ICC Women's World Cup Qualifier","8","P Sara Oval","Colombo","Pakistan","bat","Ghulam Fatima","CA Polosak","RR Wimalasiri","RA Kottahachchi",NA,NA,"Pakistan",NA,67,NA,NA,NA
1073411,6,"India","Ireland","female","2016/17",2017-02-10,"ICC Women's World Cup Qualifier","11","P Sara Oval","Colombo","India","bat","MDT Kamini","IN Ramage","S Redfern","RR Wimalasiri",NA,NA,"India",NA,125,NA,NA,NA
1073413,6,"Bangladesh","South Africa","female","2016/17",2017-02-11,"ICC Women's World Cup Qualifier","13","P Sara Oval","Colombo","Bangladesh","bat","S Ismail","AK Chaudhary","JM Williams","PN Udawatta",NA,NA,"South Africa",6,NA,NA,NA,NA
1073421,6,"India","South Africa","female","2016/17",2017-02-15,"ICC Women's World Cup Qualifier","21","P Sara Oval","Colombo","South Africa","field","M Raj","K Cross","RR Wimalasiri","IN Ramage",NA,NA,"India",NA,49,NA,NA,NA
1073422,6,"Sri Lanka","Pakistan","female","2016/17",2017-02-15,"ICC Women's World Cup Qualifier","22","Nondescripts Cricket Club Ground","Colombo","Sri Lanka","field","LE Kaushalya","AK Chaudhary","S Redfern","M Hawthorne",NA,NA,"Sri Lanka",5,NA,NA,NA,NA
1073423,6,"Bangladesh","Ireland","female","2016/17",2017-02-15,"ICC Women's World Cup Qualifier","23","Colombo Cricket Club Ground",NA,"Bangladesh","field","Jahanara Alam","LS Reifer","JM Williams","CA Polosak",NA,NA,"Bangladesh",7,NA,NA,NA,NA
1073424,6,"Sri Lanka","South Africa","female","2016/17",2017-02-17,"ICC Women's World Cup Qualifier","24","P Sara Oval","Colombo","Sri Lanka","bat","S Luus","CA Polosak","IN Ramage","JM Williams",NA,NA,"South Africa",9,NA,NA,NA,NA
1073425,6,"Bangladesh","India","female","2016/17",2017-02-17,"ICC Women's World Cup Qualifier","25","Nondescripts Cricket Club Ground","Colombo","India","field","MR Meshram","M Hawthorne","RR Wimalasiri","S Redfern",NA,NA,"India",9,NA,NA,NA,NA
1073426,6,"Ireland","Pakistan","female","2016/17",2017-02-17,"ICC Women's World Cup Qualifier","26","Colombo Cricket Club Ground",NA,"Pakistan","bat","Javeria Khan","AK Chaudhary","K Cross","LS Reifer",NA,NA,"Pakistan",NA,86,NA,NA,NA
1073427,6,"India","Pakistan","female","2016/17",2017-02-19,"ICC Women's World Cup Qualifier","27","P Sara Oval","Colombo","India","field","E Bisht","CA Polosak","RR Wimalasiri","LS Reifer",NA,NA,"India",7,NA,NA,NA,NA
1073428,6,"Sri Lanka","Bangladesh","female","2016/17",2017-02-19,"ICC Women's World Cup Qualifier","28","Nondescripts Cricket Club Ground","Colombo","Bangladesh","field","AC Jayangani","M Hawthorne","JM Williams","AK Chaudhary",NA,NA,"Sri Lanka",NA,42,"D/L",NA,NA
1073429,6,"Ireland","South Africa","female","2016/17",2017-02-19,"ICC Women's World Cup Qualifier","29","Colombo Cricket Club Ground",NA,"Ireland","bat",NA,"IN Ramage","LS Reifer","K Cross",NA,NA,"South Africa",NA,36,"D/L",NA,NA
1073430,6,"India","South Africa","female","2016/17",2017-02-21,"ICC Women's World Cup Qualifier",NA,"P Sara Oval","Colombo","South Africa","bat","DB Sharma","K Cross","CA Polosak","JM Williams","S Redfern",NA,"India",1,NA,NA,NA,NA
1050623,6,"New Zealand","Australia","female","2016/17",2017-02-26,"Rose Bowl","1","Eden Park No 2","Auckland","Australia","bat","AE Satterthwaite","K Cross","GA Stirrat",NA,"RG Hooper","RA Dykes","New Zealand",5,NA,NA,NA,NA
1050625,6,"New Zealand","Australia","female","2016/17",2017-03-02,"Rose Bowl","2","Bay Oval","Mount Maunganui","Australia","field","AJ Blackwell","RG Hooper","GA Stirrat",NA,"K Cross","KD Earl","Australia",4,NA,NA,NA,NA
1050627,6,"New Zealand","Australia","female","2016/17",2017-03-05,"Rose Bowl","3","Bay Oval","Mount Maunganui","Australia","field","MM Lanning","K Cross","RG Hooper",NA,"GA Stirrat","KD Earl","Australia",5,NA,NA,NA,NA
1089521,6,"India","Ireland","female","2017",2017-05-07,"Women's Quadrangular Series (in South Africa)","2","North-West University No1 Ground","Potchefstroom","India","field","DB Sharma","AT Holdstock","A Jacobs",NA,NA,"D Govindjee","India",10,NA,NA,NA,NA
1089522,6,"South Africa","India","female","2017",2017-05-09,"Women's Quadrangular Series (in South Africa)","3","North-West University No1 Ground","Potchefstroom","India","field","S Pandey","AT Holdstock","A Jacobs",NA,NA,"D Govindjee","India",7,NA,NA,NA,NA
1089524,6,"South Africa","Ireland","female","2017",2017-05-11,"Women's Quadrangular Series (in South Africa)","5","Senwes Park","Potchefstroom","South Africa","bat","L Wolvaardt","AT Holdstock","TC Mokorosi",NA,NA,"D Govindjee","South Africa",NA,178,NA,NA,NA
1089528,6,"South Africa","India","female","2017",2017-05-17,"Women's Quadrangular Series (in South Africa)","9","Senwes Park","Potchefstroom","India","field","CL Tryon","BP Jele","TC Mokorosi",NA,NA,"D Govindjee","South Africa",NA,8,NA,NA,NA
1089530,6,"South Africa","Ireland","female","2017",2017-05-19,"Women's Quadrangular Series (in South Africa)","11","North-West University No1 Ground","Potchefstroom","South Africa","bat","A Steyn","AT Holdstock","A Jacobs",NA,NA,"D Govindjee","South Africa",NA,120,NA,NA,NA
1089533,6,"South Africa","India","female","2017",2017-05-21,"Women's Quadrangular Series (in South Africa)",NA,"Senwes Park","Potchefstroom","India","field","PG Raut","AT Holdstock","BP Jele",NA,NA,"D Govindjee","India",8,NA,NA,NA,NA
1085945,6,"New Zealand","Sri Lanka","female","2017",2017-06-24,"ICC Women's World Cup","1","County Ground","Bristol","New Zealand","field","HR Huddleston","AK Chaudhary","CA Polosak","S Redfern",NA,"DT Jukes","New Zealand",9,NA,NA,NA,NA
1085946,6,"England","India","female","2017",2017-06-24,"ICC Women's World Cup","2","County Ground","Derby","England","field","S Mandhana","Ahsan Raza","GO Brathwaite","P Wilson","S George","RB Richardson","India",NA,35,NA,NA,NA
1085947,6,"Pakistan","South Africa","female","2017",2017-06-25,"ICC Women's World Cup","3","Grace Road","Leicester","South Africa","field","S Ismail","L Rusere","Sharfuddoula","JM Williams",NA,"SR Bernard","South Africa",3,NA,NA,NA,NA
1085948,6,"Australia","West Indies","female","2017",2017-06-26,"ICC Women's World Cup","4","County Ground","Taunton","West Indies","bat","NE Bolton","K Cross","AT Holdstock","CM Brown",NA,"DT Jukes","Australia",8,NA,NA,NA,NA
1085949,6,"England","Pakistan","female","2017",2017-06-27,"ICC Women's World Cup","5","Grace Road","Leicester","Pakistan","field","NR Sciver","CM Brown","JM Williams","Sharfuddoula",NA,"RB Richardson","England",NA,107,"D/L",NA,NA
1085951,6,"India","West Indies","female","2017",2017-06-29,"ICC Women's World Cup","7","County Ground","Taunton","India","field","S Mandhana","S George","CA Polosak","K Cross",NA,"SR Bernard","India",7,NA,NA,NA,NA
1085952,6,"Australia","Sri Lanka","female","2017",2017-06-29,"ICC Women's World Cup","8","County Ground","Bristol","Australia","field","AC Jayangani","AK Chaudhary","S Redfern","AT Holdstock",NA,"DT Jukes","Australia",8,NA,NA,NA,NA
1085953,6,"England","Sri Lanka","female","2017",2017-07-02,"ICC Women's World Cup","9","County Ground","Taunton","Sri Lanka","bat","LA Marsh","K Cross","AT Holdstock","CA Polosak",NA,"SR Bernard","England",7,NA,NA,NA,NA
1085954,6,"Australia","New Zealand","female","2017",2017-07-02,"ICC Women's World Cup","10","County Ground","Bristol","New Zealand","bat","EA Perry","Ahsan Raza","JM Williams","AK Chaudhary",NA,"DT Jukes","Australia",5,NA,NA,NA,NA
1085955,6,"India","Pakistan","female","2017",2017-07-02,"ICC Women's World Cup","11","County Ground","Derby","India","bat","E Bisht","GO Brathwaite","S George","L Rusere","P Wilson","RB Richardson","India",NA,95,NA,NA,NA
1085956,6,"South Africa","West Indies","female","2017",2017-07-02,"ICC Women's World Cup","12","Grace Road","Leicester","South Africa","field","M Kapp","S Redfern","Sharfuddoula","CM Brown",NA,NA,"South Africa",10,NA,NA,NA,NA
1085957,6,"England","South Africa","female","2017",2017-07-05,"ICC Women's World Cup","13","County Ground","Bristol","England","bat","SJ Taylor","K Cross","P Wilson","Ahsan Raza",NA,"SR Bernard","England",NA,68,NA,NA,NA
1085958,6,"India","Sri Lanka","female","2017",2017-07-05,"ICC Women's World Cup","14","County Ground","Derby","India","bat","DB Sharma","CM Brown","L Rusere","S George","GO Brathwaite","RB Richardson","India",NA,16,NA,NA,NA
1085959,6,"Australia","Pakistan","female","2017",2017-07-05,"ICC Women's World Cup","15","Grace Road","Leicester","Australia","bat","EJ Villani","AK Chaudhary","S Redfern","JM Williams",NA,"DT Jukes","Australia",NA,159,NA,NA,NA
1085960,6,"New Zealand","West Indies","female","2017",2017-07-06,"ICC Women's World Cup","16","County Ground","Taunton","New Zealand","field","LM Kasperek","Ahsan Raza","AT Holdstock","Sharfuddoula",NA,"SR Bernard","New Zealand",8,NA,NA,NA,NA
1085961,6,"New Zealand","Pakistan","female","2017",2017-07-08,"ICC Women's World Cup","17","County Ground","Taunton","Pakistan","bat","HM Rowe","GO Brathwaite","Sharfuddoula","L Rusere",NA,"RB Richardson","New Zealand",8,NA,NA,NA,NA
1085962,6,"India","South Africa","female","2017",2017-07-08,"ICC Women's World Cup","18","Grace Road","Leicester","India","field","D van Niekerk","JM Williams","P Wilson","S Redfern",NA,"SR Bernard","South Africa",NA,115,NA,NA,NA
1085963,6,"England","Australia","female","2017",2017-07-09,"ICC Women's World Cup","19","County Ground","Bristol","England","bat","KH Brunt","CM Brown","AT Holdstock","K Cross","AK Chaudhary","RB Richardson","England",NA,3,NA,NA,NA
1085964,6,"Sri Lanka","West Indies","female","2017",2017-07-09,"ICC Women's World Cup","20","County Ground","Derby","Sri Lanka","field","A Mohammed","S George","CA Polosak","P Wilson",NA,"DT Jukes","West Indies",NA,47,NA,NA,NA
1085965,6,"Pakistan","West Indies","female","2017",2017-07-11,"ICC Women's World Cup","21","Grace Road","Leicester","Pakistan","field","DJS Dottin","S Redfern","L Rusere","CA Polosak",NA,"SR Bernard","West Indies",NA,19,"D/L",NA,NA
1085966,6,"South Africa","Sri Lanka","female","2017",2017-07-12,"ICC Women's World Cup","22","County Ground","Taunton","Sri Lanka","bat","D van Niekerk","GO Brathwaite","K Cross","AK Chaudhary",NA,"DT Jukes","South Africa",8,NA,NA,NA,NA
1085967,6,"Australia","India","female","2017",2017-07-12,"ICC Women's World Cup","23","County Ground","Bristol","Australia","field","MM Lanning","AT Holdstock","Sharfuddoula","S George","CM Brown","RB Richardson","Australia",8,NA,NA,NA,NA
1085968,6,"England","New Zealand","female","2017",2017-07-12,"ICC Women's World Cup","24","County Ground","Derby","England","bat","NR Sciver","Ahsan Raza","JM Williams","CA Polosak",NA,"SR Bernard","England",NA,75,NA,NA,NA
1085969,6,"Australia","South Africa","female","2017",2017-07-15,"ICC Women's World Cup","25","County Ground","Taunton","Australia","bat","EA Perry","CM Brown","L Rusere","Ahsan Raza",NA,"DT Jukes","Australia",NA,59,NA,NA,NA
1085970,6,"England","West Indies","female","2017",2017-07-15,"ICC Women's World Cup","26","County Ground","Bristol","West Indies","field","HC Knight","AK Chaudhary","P Wilson","AT Holdstock","Sharfuddoula","SR Bernard","England",NA,92,NA,NA,NA
1085971,6,"India","New Zealand","female","2017",2017-07-15,"ICC Women's World Cup","27","County Ground","Derby","New Zealand","field","M Raj","S George","CA Polosak","JM Williams",NA,"RB Richardson","India",NA,186,NA,NA,NA
1085972,6,"Pakistan","Sri Lanka","female","2017",2017-07-15,"ICC Women's World Cup","28","Grace Road","Leicester","Sri Lanka","bat","HHC Gunaratne","K Cross","S Redfern","GO Brathwaite",NA,"SJ Davis","Sri Lanka",NA,15,NA,NA,NA
1085973,6,"South Africa","England","female","2017",2017-07-18,"ICC Women's World Cup",NA,"County Ground","Bristol","South Africa","bat","SJ Taylor","CM Brown","GO Brathwaite","Sharfuddoula","P Wilson","SR Bernard","England",2,NA,NA,NA,NA
