"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"S Daniel",2022-12-17,"Dambulla Aura","Galle Gladiators",1,80,55,5,5,145.454545454545,FALSE,"Lanka Premier League","2022/23",1324533,"R Premadasa Stadium, Colombo","Colombo","Dambulla Aura","Galle Gladiators","Dambulla Aura","bat","JM Cox","Dambulla Aura",NA,"48"
"L Croospulle",2023-08-17,"Galle Titans","Dambulla Aura",1,80,61,7,0,131.147540983607,FALSE,"Lanka Premier League","2023",1382898,"R Premadasa Stadium, Colombo","Colombo","Galle Titans","Dambulla Aura","Dambulla Aura","field","BKG Mendis","Dambulla Aura","6",NA
"Mohammad Haris",2023-08-17,"B-Love Kandy","Jaffna Kings",1,79,49,8,4,161.224489795918,FALSE,"Lanka Premier League","2023",1382899,"R Premadasa Stadium, Colombo","Colombo","B-Love Kandy","Jaffna Kings","Jaffna Kings","field","PWH de Silva","B-Love Kandy",NA,"61"
"MD Gunathilaka",2020-12-05,"Galle Gladiators","Dambulla Viiking",2,78,52,10,1,150,FALSE,"Lanka Premier League","2020/21",1238763,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Viiking","Galle Gladiators","Dambulla Viiking","bat","Anwar Ali","Dambulla Viiking",NA,"9"
"PWH de Silva",2022-12-22,"Kandy Falcons","Colombo Stars",1,77,34,8,3,226.470588235294,TRUE,"Lanka Premier League","2022/23",1324541,"R Premadasa Stadium, Colombo","Colombo","Kandy Falcons","Colombo Stars","Colombo Stars","field","CAK Rajitha","Colombo Stars","6",NA
"WU Tharanga",2020-12-05,"Dambulla Viiking","Galle Gladiators",1,77,54,11,1,142.592592592593,FALSE,"Lanka Premier League","2020/21",1238763,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Viiking","Galle Gladiators","Dambulla Viiking","bat","Anwar Ali","Dambulla Viiking",NA,"9"
"JM Cox",2022-12-17,"Dambulla Aura","Galle Gladiators",1,77,58,6,3,132.758620689655,FALSE,"Lanka Premier League","2022/23",1324533,"R Premadasa Stadium, Colombo","Colombo","Dambulla Aura","Galle Gladiators","Dambulla Aura","bat","JM Cox","Dambulla Aura",NA,"48"
"J Charles",2020-12-14,"Jaffna Stallions","Dambulla Viiking",1,76,56,10,1,135.714285714286,FALSE,"Lanka Premier League","2020/21",1238773,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Stallions","Dambulla Viiking","Dambulla Viiking","field","J Charles","Jaffna Stallions",NA,"37"
"C Karunaratne",2021-12-21,"Dambulla Giants","Jaffna Kings",2,75,47,10,2,159.574468085106,TRUE,"Lanka Premier League","2021/22",1291217,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Kings","Dambulla Giants","Dambulla Giants","field","WIA Fernando","Jaffna Kings",NA,"23"
"TL Seifert",2023-08-01,"Galle Titans","B-Love Kandy",1,74,39,5,5,189.74358974359,FALSE,"Lanka Premier League","2023",1382882,"R Premadasa Stadium, Colombo","Colombo","Galle Titans","B-Love Kandy","Galle Titans","bat","TL Seifert","Galle Titans",NA,"83"
"AK Perera",2020-12-11,"Dambulla Viiking","Colombo Kings",1,74,51,7,2,145.098039215686,TRUE,"Lanka Premier League","2020/21",1238771,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Viiking","Colombo Kings","Colombo Kings","field","Qais Ahmad","Colombo Kings","6",NA
"Shoaib Malik",2023-08-07,"Jaffna Kings","Dambulla Aura",2,74,53,5,6,139.622641509434,TRUE,"Lanka Premier League","2023",1382888,"Pallekele International Cricket Stadium","Kandy","Dambulla Aura","Jaffna Kings","Jaffna Kings","field","Hasan Ali","Dambulla Aura",NA,"9"
"Rahmanullah Gurbaz",2022-12-11,"Jaffna Kings","Dambulla Aura",1,73,35,7,5,208.571428571429,FALSE,"Lanka Premier League","2022/23",1324526,"Pallekele International Cricket Stadium","Kandy","Jaffna Kings","Dambulla Aura","Dambulla Aura","field","Rahmanullah Gurbaz","Jaffna Kings",NA,"51"
"MD Shanaka",2020-11-28,"Dambulla Viiking","Kandy Tuskers",1,73,37,8,4,197.297297297297,FALSE,"Lanka Premier League","2020/21",1238754,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Viiking","Kandy Tuskers","Kandy Tuskers","field","MD Shanaka","Dambulla Viiking",NA,"4"
"AD Mathews",2022-12-12,"Colombo Stars","Jaffna Kings",2,73,38,8,3,192.105263157895,TRUE,"Lanka Premier League","2022/23",1324528,"Pallekele International Cricket Stadium","Kandy","Jaffna Kings","Colombo Stars","Colombo Stars","field","JK Fuller","Jaffna Kings",NA,"6"
"AD Mathews",2021-12-12,"Colombo Stars","Galle Gladiators",1,73,57,8,3,128.070175438596,FALSE,"Lanka Premier League","2021/22",1291207,"R Premadasa Stadium, Colombo","Colombo","Colombo Stars","Galle Gladiators","Colombo Stars","bat","LD Chandimal","Colombo Stars",NA,"41"
"BKG Mendis",2022-12-13,"Galle Gladiators","Colombo Stars",1,72,49,5,4,146.938775510204,FALSE,"Lanka Premier League","2022/23",1324530,"Pallekele International Cricket Stadium","Kandy","Galle Gladiators","Colombo Stars","Colombo Stars","field","RS Bopara","Colombo Stars","2",NA
"P Nissanka",2022-12-06,"Kandy Falcons","Colombo Stars",1,71,41,8,2,173.170731707317,FALSE,"Lanka Premier League","2022/23",1324520,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Kandy Falcons","Colombo Stars","Colombo Stars","field","ADS Fletcher","Kandy Falcons",NA,"109"
"Rahmanullah Gurbaz",2021-12-21,"Jaffna Kings","Dambulla Giants",1,70,40,5,4,175,FALSE,"Lanka Premier League","2021/22",1291217,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Kings","Dambulla Giants","Dambulla Giants","field","WIA Fernando","Jaffna Kings",NA,"23"
"WIA Fernando",2023-08-11,"Dambulla Aura","Galle Titans",2,70,49,3,3,142.857142857143,TRUE,"Lanka Premier League","2023",1382891,"R Premadasa Stadium, Colombo","Colombo","Galle Titans","Dambulla Aura","Dambulla Aura","field","WIA Fernando","Dambulla Aura","7",NA
"PTM Dabare",2022-12-12,"Galle Gladiators","Kandy Falcons",1,70,51,6,2,137.254901960784,FALSE,"Lanka Premier League","2022/23",1324527,"Pallekele International Cricket Stadium","Kandy","Galle Gladiators","Kandy Falcons","Galle Gladiators","bat","PTM Dabare","Galle Gladiators",NA,"12"
"DJ Bell-Drummond",2020-12-13,"Colombo Kings","Galle Gladiators",1,70,53,7,3,132.075471698113,FALSE,"Lanka Premier League","2020/21",1238772,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Colombo Kings","Galle Gladiators","Galle Gladiators","field","D Lakshan","Galle Gladiators","2",NA
"Rahmanullah Gurbaz",2022-12-19,"Jaffna Kings","Colombo Stars",2,69,40,8,4,172.5,FALSE,"Lanka Premier League","2022/23",1324537,"R Premadasa Stadium, Colombo","Colombo","Colombo Stars","Jaffna Kings","Jaffna Kings","field","Rahmanullah Gurbaz","Jaffna Kings","8",NA
"BR McDermott",2023-08-12,"Dambulla Aura","Colombo Strikers",1,69,46,4,4,150,TRUE,"Lanka Premier League","2023",1382893,"R Premadasa Stadium, Colombo","Colombo","Dambulla Aura","Colombo Strikers","Dambulla Aura","bat","BR McDermott","Dambulla Aura",NA,"50"
"NLTC Perera",2020-12-01,"Jaffna Stallions","Kandy Tuskers",1,68,28,5,5,242.857142857143,FALSE,"Lanka Premier League","2020/21",1238759,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Stallions","Kandy Tuskers","Jaffna Stallions","bat","NLTC Perera","Jaffna Stallions",NA,"54"
"BKG Mendis",2020-12-10,"Kandy Tuskers","Galle Gladiators",1,68,42,6,4,161.904761904762,FALSE,"Lanka Premier League","2020/21",1238770,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Kandy Tuskers","Galle Gladiators","Galle Gladiators","field","MD Gunathilaka","Galle Gladiators","9",NA
"LD Chandimal",2020-12-04,"Colombo Kings","Jaffna Stallions",2,68,51,7,2,133.333333333333,TRUE,"Lanka Premier League","2020/21",1238762,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Stallions","Colombo Kings","Colombo Kings","field","LD Chandimal","Colombo Kings","6",NA
"AK Perera",2020-12-03,"Dambulla Viiking","Kandy Tuskers",2,67,49,5,3,136.734693877551,FALSE,"Lanka Premier League","2020/21",1238761,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Kandy Tuskers","Dambulla Viiking","Kandy Tuskers","bat","AK Perera","Dambulla Viiking","5",NA
"AD Russell",2020-11-28,"Colombo Kings","Galle Gladiators",1,65,19,9,4,342.105263157895,TRUE,"Lanka Premier League","2020/21",1238755,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Colombo Kings","Galle Gladiators","Galle Gladiators","field","AD Russell","Colombo Kings",NA,"34"
"LD Chandimal",2021-12-11,"Colombo Stars","Dambulla Giants",2,65,40,4,3,162.5,TRUE,"Lanka Premier League","2021/22",1291205,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Colombo Stars","Dambulla Giants","bat","KTH Ratnayake","Dambulla Giants",NA,"1"
"LD Chandimal",2024-07-01,"Kandy Falcons","Dambulla Sixers",2,65,40,6,3,162.5,FALSE,"Lanka Premier League","2024",1428459,"Pallekele International Cricket Stadium","Kandy","Dambulla Sixers","Kandy Falcons","Kandy Falcons","field","MD Shanaka","Kandy Falcons","6",NA
"N Dickwella",2020-12-11,"Dambulla Viiking","Colombo Kings",1,65,40,9,1,162.5,FALSE,"Lanka Premier League","2020/21",1238771,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Viiking","Colombo Kings","Colombo Kings","field","Qais Ahmad","Colombo Kings","6",NA
"AD Hales",2024-07-02,"Galle Marvels","Jaffna Kings",2,65,47,7,2,138.297872340426,FALSE,"Lanka Premier League","2024",1428460,"Pallekele International Cricket Stadium","Kandy","Jaffna Kings","Galle Marvels","Jaffna Kings","bat","AD Hales","Galle Marvels","5",NA
"PD Salt",2021-12-06,"Dambulla Giants","Kandy Warriors",1,64,27,4,5,237.037037037037,FALSE,"Lanka Premier League","2021/22",1291196,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Kandy Warriors","Dambulla Giants","bat","PD Salt","Dambulla Giants",NA,"20"
"PWH de Silva",2023-08-08,"B-Love Kandy","Galle Titans",1,64,27,9,2,237.037037037037,FALSE,"Lanka Premier League","2023",1382889,"Pallekele International Cricket Stadium","Kandy","B-Love Kandy","Galle Titans","Galle Titans","field","PWH de Silva","B-Love Kandy",NA,"89"
"BKG Mendis",2021-12-12,"Galle Gladiators","Colombo Stars",2,64,39,7,1,164.102564102564,FALSE,"Lanka Premier League","2021/22",1291207,"R Premadasa Stadium, Colombo","Colombo","Colombo Stars","Galle Gladiators","Colombo Stars","bat","LD Chandimal","Colombo Stars",NA,"41"
"KIC Asalanka",2022-12-22,"Colombo Stars","Kandy Falcons",2,64,40,7,3,160,FALSE,"Lanka Premier League","2022/23",1324541,"R Premadasa Stadium, Colombo","Colombo","Kandy Falcons","Colombo Stars","Colombo Stars","field","CAK Rajitha","Colombo Stars","6",NA
"LD Chandimal",2022-12-13,"Colombo Stars","Galle Gladiators",2,63,33,6,3,190.909090909091,FALSE,"Lanka Premier League","2022/23",1324530,"Pallekele International Cricket Stadium","Kandy","Galle Gladiators","Colombo Stars","Colombo Stars","field","RS Bopara","Colombo Stars","2",NA
"WIA Fernando",2021-12-23,"Jaffna Kings","Galle Gladiators",1,63,41,8,2,153.658536585366,FALSE,"Lanka Premier League","2021/22",1291218,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Kings","Galle Gladiators","Jaffna Kings","bat","WIA Fernando","Jaffna Kings",NA,"23"
"MNK Fernando",2022-12-19,"Galle Gladiators","Dambulla Aura",1,63,42,3,5,150,TRUE,"Lanka Premier League","2022/23",1324538,"R Premadasa Stadium, Colombo","Colombo","Galle Gladiators","Dambulla Aura","Galle Gladiators","bat","MW Forde","Dambulla Aura","4",NA
"PD Salt",2021-12-08,"Dambulla Giants","Colombo Stars",1,62,34,8,2,182.352941176471,FALSE,"Lanka Premier League","2021/22",1291200,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Colombo Stars","Dambulla Giants","bat","PD Salt","Dambulla Giants",NA,"18"
