"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"B Fernando",2022-12-11,"Dambulla Aura","Jaffna Kings",2,"4.0",1,22,4,5.5,14,"Lanka Premier League","2022/23",1324526,"Pallekele International Cricket Stadium","Kandy","Jaffna Kings","Dambulla Aura","Dambulla Aura","field","Rahmanullah Gurbaz","Jaffna Kings",NA,"51"
"Shadab Khan",2024-07-02,"Kandy Falcons","Colombo Strikers",2,"4.0",0,22,4,5.5,11,"Lanka Premier League","2024",1428461,"Pallekele International Cricket Stadium","Kandy","Colombo Strikers","Kandy Falcons","Kandy Falcons","field","Shadab Khan","Colombo Strikers",NA,"51"
"M Theekshana",2021-12-10,"Colombo Stars","Jaffna Kings",2,"4.0",0,25,4,6.25,15,"Lanka Premier League","2021/22",1291203,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Colombo Stars","Colombo Stars","field","NLTC Perera","Jaffna Kings",NA,"93"
"M Pathirana",2024-07-06,"Kandy Falcons","Colombo Strikers",2,"4.0",0,26,4,6.5,14,"Lanka Premier League","2024",1428465,"Rangiri Dambulla International Stadium","Dambulla","Colombo Strikers","Kandy Falcons","Kandy Falcons","field","M Pathirana","Colombo Strikers",NA,"2"
"Wahab Riaz",2021-12-10,"Colombo Stars","Jaffna Kings",2,"3.5",0,26,4,6.78260869565217,11,"Lanka Premier League","2021/22",1291203,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Colombo Stars","Colombo Stars","field","NLTC Perera","Jaffna Kings",NA,"93"
"PVD Chameera",2021-12-14,"Kandy Warriors","Colombo Stars",1,"4.0",0,35,4,8.75,9,"Lanka Premier League","2021/22",1291209,"R Premadasa Stadium, Colombo","Colombo","Kandy Warriors","Colombo Stars","Colombo Stars","field","S Prasanna","Colombo Stars","5",NA
"CBRLS Kumara",2022-12-08,"Colombo Stars","Dambulla Aura",1,"4.0",0,36,4,9,15,"Lanka Premier League","2022/23",1324523,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Colombo Stars","Dambulla Aura","Colombo Stars","bat","N Dickwella","Colombo Stars",NA,"9"
"N Thushara",2023-08-17,"B-Love Kandy","Jaffna Kings",1,"4.0",0,40,4,10,9,"Lanka Premier League","2023",1382899,"R Premadasa Stadium, Colombo","Colombo","B-Love Kandy","Jaffna Kings","Jaffna Kings","field","PWH de Silva","B-Love Kandy",NA,"61"
"D Olivier",2020-11-27,"Galle Gladiators","Jaffna Stallions",1,"4.0",0,44,4,11,10,"Lanka Premier League","2020/21",1238753,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Galle Gladiators","Jaffna Stallions","Galle Gladiators","bat","WIA Fernando","Jaffna Stallions","8",NA
"PWH de Silva",2023-08-05,"Jaffna Kings","B-Love Kandy",1,"4.0",0,9,3,2.25,15,"Lanka Premier League","2023",1382886,"Pallekele International Cricket Stadium","Kandy","Jaffna Kings","B-Love Kandy","B-Love Kandy","field","PWH de Silva","B-Love Kandy","8",NA
"AD Mathews",2023-08-12,"Jaffna Kings","B-Love Kandy",2,"3.0",0,10,3,3.33333333333333,11,"Lanka Premier League","2023",1382892,"R Premadasa Stadium, Colombo","Colombo","B-Love Kandy","Jaffna Kings","B-Love Kandy","bat","Mohammad Haris","B-Love Kandy",NA,"8"
"SR Patel",2021-12-07,"Kandy Warriors","Galle Gladiators",1,"4.0",0,13,3,3.25,14,"Lanka Premier League","2021/22",1291199,"R Premadasa Stadium, Colombo","Colombo","Kandy Warriors","Galle Gladiators","Kandy Warriors","bat","D Lakshan","Galle Gladiators","4",NA
"S Prasanna",2023-08-15,"Colombo Strikers","Galle Titans",1,"3.0",0,14,3,4.66666666666667,10,"Lanka Premier League","2023",1382897,"R Premadasa Stadium, Colombo","Colombo","Colombo Strikers","Galle Titans","Galle Titans","field","T Shamsi","Galle Titans","8",NA
"O Thomas",2022-12-18,"Dambulla Aura","Kandy Falcons",2,"4.0",0,15,3,3.75,16,"Lanka Premier League","2022/23",1324536,"R Premadasa Stadium, Colombo","Colombo","Kandy Falcons","Dambulla Aura","Kandy Falcons","bat","O Thomas","Kandy Falcons",NA,"39"
"PWH de Silva",2020-12-14,"Dambulla Viiking","Jaffna Stallions",2,"4.0",1,15,3,3.75,15,"Lanka Premier League","2020/21",1238773,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Stallions","Dambulla Viiking","Dambulla Viiking","field","J Charles","Jaffna Stallions",NA,"37"
"Hasan Ali",2023-08-12,"Colombo Strikers","Dambulla Aura",2,"4.0",0,16,3,4,14,"Lanka Premier League","2023",1382893,"R Premadasa Stadium, Colombo","Colombo","Dambulla Aura","Colombo Strikers","Dambulla Aura","bat","BR McDermott","Dambulla Aura",NA,"50"
"PWH de Silva",2021-12-07,"Dambulla Giants","Jaffna Kings",1,"4.0",0,16,3,4,11,"Lanka Premier League","2021/22",1291198,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Jaffna Kings","Dambulla Giants","bat","M Theekshana","Jaffna Kings","8",NA
"Usman Shinwari",2020-11-30,"Dambulla Viiking","Jaffna Stallions",2,"4.0",0,16,3,4,17,"Lanka Premier League","2020/21",1238756,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Stallions","Dambulla Viiking","Dambulla Viiking","field","NLTC Perera","Jaffna Stallions",NA,"66"
"BAC Howell",2022-12-21,"Galle Gladiators","Colombo Stars",1,"2.0",0,17,3,8.5,7,"Lanka Premier League","2022/23",1324540,"R Premadasa Stadium, Colombo","Colombo","Galle Gladiators","Colombo Stars","Colombo Stars","field","RS Bopara","Colombo Stars","7",NA
"CR Brathwaite",2022-12-12,"Galle Gladiators","Kandy Falcons",1,"4.0",1,17,3,4.25,15,"Lanka Premier League","2022/23",1324527,"Pallekele International Cricket Stadium","Kandy","Galle Gladiators","Kandy Falcons","Galle Gladiators","bat","PTM Dabare","Galle Gladiators",NA,"12"
"PM Liyanagamage",2022-12-17,"Galle Gladiators","Dambulla Aura",2,"2.4",0,17,3,6.375,9,"Lanka Premier League","2022/23",1324533,"R Premadasa Stadium, Colombo","Colombo","Dambulla Aura","Galle Gladiators","Dambulla Aura","bat","JM Cox","Dambulla Aura",NA,"48"
"Usman Shinwari",2020-12-01,"Kandy Tuskers","Jaffna Stallions",2,"3.0",0,17,3,5.66666666666667,10,"Lanka Premier League","2020/21",1238759,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Stallions","Kandy Tuskers","Jaffna Stallions","bat","NLTC Perera","Jaffna Stallions",NA,"54"
"AD Russell",2020-12-01,"Dambulla Viiking","Colombo Kings",1,"2.0",0,18,3,9,4,"Lanka Premier League","2020/21",1238758,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Viiking","Colombo Kings","Dambulla Viiking","bat","MD Shanaka","Dambulla Viiking",NA,"28"
