"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"NY McLean",2023-09-05,"Guyana Amazon Warriors","Trinbago Knight Riders",1,12,10,2,0,120,FALSE,"Women's Caribbean Premier League",2023,1380592,"Queen's Park Oval, Port of Spain, Trinidad","Port of Spain","Guyana Amazon Warriors","Trinbago Knight Riders","Guyana Amazon Warriors","bat","SFM Devine","Guyana Amazon Warriors",NA,"21"
"CN Nation",2023-09-06,"Barbados Royals","Trinbago Knight Riders",2,12,8,1,0,150,TRUE,"Women's Caribbean Premier League",2023,1380593,"Queen's Park Oval, Port of Spain, Trinidad","Port of Spain","Trinbago Knight Riders","Barbados Royals","Trinbago Knight Riders","bat","M du Preez","Trinbago Knight Riders",NA,"13"
"CA Henry",2022-09-03,"Barbados Royals","Guyana Amazon Warriors",2,11,26,1,0,42.3076923076923,FALSE,"Women's Caribbean Premier League",2022,1323180,"Warner Park, Basseterre, St Kitts","Basseterre","Guyana Amazon Warriors","Barbados Royals","Barbados Royals","field","Q Joseph","Barbados Royals","4",NA
"CN Nation",2022-09-03,"Guyana Amazon Warriors","Barbados Royals",1,11,13,1,0,84.6153846153846,FALSE,"Women's Caribbean Premier League",2022,1323180,"Warner Park, Basseterre, St Kitts","Basseterre","Guyana Amazon Warriors","Barbados Royals","Barbados Royals","field","Q Joseph","Barbados Royals","4",NA
"EA Burns",2023-09-02,"Barbados Royals","Trinbago Knight Riders",2,11,10,0,1,110,TRUE,"Women's Caribbean Premier League",2023,1380590,"Kensington Oval, Bridgetown, Barbados","Bridgetown","Trinbago Knight Riders","Barbados Royals","Trinbago Knight Riders","bat","EA Burns","Barbados Royals","6",NA
"AA Alleyne",2022-09-03,"Barbados Royals","Guyana Amazon Warriors",2,10,19,0,0,52.6315789473684,FALSE,"Women's Caribbean Premier League",2022,1323180,"Warner Park, Basseterre, St Kitts","Basseterre","Guyana Amazon Warriors","Barbados Royals","Barbados Royals","field","Q Joseph","Barbados Royals","4",NA
"AA Alleyne",2023-09-03,"Barbados Royals","Guyana Amazon Warriors",2,10,15,0,0,66.6666666666667,FALSE,"Women's Caribbean Premier League",2023,1380591,"Kensington Oval, Bridgetown, Barbados","Bridgetown","Guyana Amazon Warriors","Barbados Royals","Guyana Amazon Warriors","bat","EA Burns","Barbados Royals","3",NA
"SR Taylor",2023-09-03,"Guyana Amazon Warriors","Barbados Royals",1,10,13,1,0,76.9230769230769,FALSE,"Women's Caribbean Premier League",2023,1380591,"Kensington Oval, Bridgetown, Barbados","Bridgetown","Guyana Amazon Warriors","Barbados Royals","Guyana Amazon Warriors","bat","EA Burns","Barbados Royals","3",NA
"CA Henry",2023-08-31,"Barbados Royals","Guyana Amazon Warriors",2,10,12,1,0,83.3333333333333,TRUE,"Women's Caribbean Premier League",2023,1380589,"Kensington Oval, Bridgetown, Barbados","Bridgetown","Guyana Amazon Warriors","Barbados Royals","Guyana Amazon Warriors","bat","SFM Devine","Barbados Royals","6",NA
"CA Henry",2023-09-03,"Barbados Royals","Guyana Amazon Warriors",2,10,10,0,1,100,FALSE,"Women's Caribbean Premier League",2023,1380591,"Kensington Oval, Bridgetown, Barbados","Bridgetown","Guyana Amazon Warriors","Barbados Royals","Guyana Amazon Warriors","bat","EA Burns","Barbados Royals","3",NA
"A Mohammed",2023-09-05,"Trinbago Knight Riders","Guyana Amazon Warriors",2,10,9,1,0,111.111111111111,FALSE,"Women's Caribbean Premier League",2023,1380592,"Queen's Park Oval, Port of Spain, Trinidad","Port of Spain","Guyana Amazon Warriors","Trinbago Knight Riders","Guyana Amazon Warriors","bat","SFM Devine","Guyana Amazon Warriors",NA,"21"
"A Wellington",2023-09-10,"Barbados Royals","Guyana Amazon Warriors",1,10,4,2,0,250,TRUE,"Women's Caribbean Premier League",2023,1380595,"Brian Lara Stadium, Tarouba, Trinidad","Tarouba","Barbados Royals","Guyana Amazon Warriors","Guyana Amazon Warriors","field","HK Matthews","Barbados Royals",NA,"8"
"CA Henry",2023-09-02,"Barbados Royals","Trinbago Knight Riders",2,10,4,2,0,250,TRUE,"Women's Caribbean Premier League",2023,1380590,"Kensington Oval, Bridgetown, Barbados","Bridgetown","Trinbago Knight Riders","Barbados Royals","Trinbago Knight Riders","bat","EA Burns","Barbados Royals","6",NA
"S Ismail",2023-09-10,"Guyana Amazon Warriors","Barbados Royals",2,10,3,1,1,333.333333333333,FALSE,"Women's Caribbean Premier League",2023,1380595,"Brian Lara Stadium, Tarouba, Trinidad","Tarouba","Barbados Royals","Guyana Amazon Warriors","Guyana Amazon Warriors","field","HK Matthews","Barbados Royals",NA,"8"
"S Luus",2022-09-01,"Trinbago Knight Riders","Guyana Amazon Warriors",1,9,13,0,0,69.2307692307692,FALSE,"Women's Caribbean Premier League",2022,1323179,"Warner Park, Basseterre, St Kitts","Basseterre","Trinbago Knight Riders","Guyana Amazon Warriors","Guyana Amazon Warriors","field",NA,NA,NA,NA
"O Prendergast",2023-09-09,"Trinbago Knight Riders","Guyana Amazon Warriors",1,9,10,1,0,90,FALSE,"Women's Caribbean Premier League",2023,1380594,"Brian Lara Stadium, Tarouba, Trinidad","Tarouba","Trinbago Knight Riders","Guyana Amazon Warriors","Trinbago Knight Riders","bat","K Ramharack","Guyana Amazon Warriors","9",NA
