"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"S Ishaque",2023-03-06,"Royal Challengers Bangalore","Mumbai Indians",1,"4.0",0,26,2,6.5,14,"Women's Premier League","2022/23",1358932,"Brabourne Stadium, Mumbai","Mumbai","Royal Challengers Bangalore","Mumbai Indians","Royal Challengers Bangalore","bat","HK Matthews","Mumbai Indians","9",NA
"A Reddy",2024-02-23,"Mumbai Indians","Delhi Capitals",2,"4.0",0,27,2,6.75,11,"Women's Premier League","2023/24",1417716,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Delhi Capitals","Mumbai Indians","Mumbai Indians","field","H Kaur","Mumbai Indians","4",NA
"AC Jayangani",2024-03-07,"Mumbai Indians","UP Warriorz",1,"4.0",0,27,2,6.75,12,"Women's Premier League","2023/24",1417729,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","UP Warriorz","Mumbai Indians","bat","NR Sciver-Brunt","Mumbai Indians",NA,"42"
"DB Sharma",2023-03-05,"Gujarat Giants","UP Warriorz",1,"4.0",0,27,2,6.75,12,"Women's Premier League","2022/23",1358931,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Gujarat Giants","UP Warriorz","Gujarat Giants","bat","GM Harris","UP Warriorz","3",NA
"NR Sciver-Brunt",2024-03-02,"Royal Challengers Bangalore","Mumbai Indians",1,"4.0",0,27,2,6.75,10,"Women's Premier League","2023/24",1417724,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","7",NA
"S Asha",2023-03-13,"Delhi Capitals","Royal Challengers Bangalore",2,"4.0",0,27,2,6.75,6,"Women's Premier League","2022/23",1358939,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Royal Challengers Bangalore","Delhi Capitals","Delhi Capitals","field","JL Jonassen","Delhi Capitals","6",NA
"S Asha",2023-03-15,"UP Warriorz","Royal Challengers Bangalore",1,"4.0",0,27,2,6.75,12,"Women's Premier League","2022/23",1358941,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","UP Warriorz","Royal Challengers Bangalore","Royal Challengers Bangalore","field","KS Ahuja","Royal Challengers Bangalore","5",NA
"S Ishaque",2024-03-15,"Royal Challengers Bangalore","Mumbai Indians",1,"3.0",0,27,2,9,8,"Women's Premier League","2023/24",1417736,"Arun Jaitley Stadium, Delhi","Delhi","Royal Challengers Bangalore","Mumbai Indians","Royal Challengers Bangalore","bat","EA Perry","Royal Challengers Bangalore",NA,"5"
"RP Yadav",2023-03-21,"UP Warriorz","Delhi Capitals",1,"4.0",0,28,2,7,12,"Women's Premier League","2022/23",1358948,"Brabourne Stadium, Mumbai","Mumbai","UP Warriorz","Delhi Capitals","Delhi Capitals","field","A Capsey","Delhi Capitals","5",NA
"KJ Garth",2023-03-20,"UP Warriorz","Gujarat Giants",2,"4.0",0,29,2,7.25,12,"Women's Premier League","2022/23",1358945,"Brabourne Stadium, Mumbai","Mumbai","Gujarat Giants","UP Warriorz","Gujarat Giants","bat","GM Harris","UP Warriorz","3",NA
"PG Chopra",2023-03-20,"Gujarat Giants","UP Warriorz",1,"4.0",0,29,2,7.25,7,"Women's Premier League","2022/23",1358945,"Brabourne Stadium, Mumbai","Mumbai","Gujarat Giants","UP Warriorz","Gujarat Giants","bat","GM Harris","UP Warriorz","3",NA
"S Asha",2024-03-04,"UP Warriorz","Royal Challengers Bangalore",2,"4.0",0,29,2,7.25,13,"Women's Premier League","2023/24",1417726,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","UP Warriorz","UP Warriorz","field","S Mandhana","Royal Challengers Bangalore",NA,"23"
"S Ismail",2023-03-21,"Delhi Capitals","UP Warriorz",2,"3.0",0,29,2,9.66666666666667,10,"Women's Premier League","2022/23",1358948,"Brabourne Stadium, Mumbai","Mumbai","UP Warriorz","Delhi Capitals","Delhi Capitals","field","A Capsey","Delhi Capitals","5",NA
"S Molineux",2024-03-04,"UP Warriorz","Royal Challengers Bangalore",2,"4.0",0,29,2,7.25,13,"Women's Premier League","2023/24",1417726,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","UP Warriorz","UP Warriorz","field","S Mandhana","Royal Challengers Bangalore",NA,"23"
"TP Kanwar",2023-03-16,"Delhi Capitals","Gujarat Giants",2,"4.0",0,29,2,7.25,13,"Women's Premier League","2022/23",1358942,"Brabourne Stadium, Mumbai","Mumbai","Gujarat Giants","Delhi Capitals","Delhi Capitals","field","A Gardner","Gujarat Giants",NA,"11"
"AC Kerr",2023-03-06,"Royal Challengers Bangalore","Mumbai Indians",1,"3.4",0,30,2,8.18181818181818,9,"Women's Premier League","2022/23",1358932,"Brabourne Stadium, Mumbai","Mumbai","Royal Challengers Bangalore","Mumbai Indians","Royal Challengers Bangalore","bat","HK Matthews","Mumbai Indians","9",NA
"IECM Wong",2024-02-28,"UP Warriorz","Mumbai Indians",2,"3.0",0,30,2,10,7,"Women's Premier League","2023/24",1417721,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Mumbai Indians","UP Warriorz","UP Warriorz","field","KP Navgire","UP Warriorz","7",NA
"SZ Thakor",2024-03-08,"Delhi Capitals","UP Warriorz",2,"4.0",0,30,2,7.5,13,"Women's Premier League","2023/24",1417730,"Arun Jaitley Stadium, Delhi","Delhi","UP Warriorz","Delhi Capitals","UP Warriorz","bat","DB Sharma","UP Warriorz",NA,"1"
"S Ishaque",2024-03-09,"Gujarat Giants","Mumbai Indians",1,"4.0",0,31,2,7.75,6,"Women's Premier League","2023/24",1417731,"Arun Jaitley Stadium, Delhi","Delhi","Gujarat Giants","Mumbai Indians","Gujarat Giants","bat","H Kaur","Mumbai Indians","7",NA
"SR Patil",2023-03-08,"Gujarat Giants","Royal Challengers Bangalore",1,"4.0",0,32,2,8,7,"Women's Premier League","2022/23",1358934,"Brabourne Stadium, Mumbai","Mumbai","Gujarat Giants","Royal Challengers Bangalore","Gujarat Giants","bat","SIR Dunkley","Gujarat Giants",NA,"11"
"AC Kerr",2023-03-12,"UP Warriorz","Mumbai Indians",1,"4.0",0,33,2,8.25,9,"Women's Premier League","2022/23",1358938,"Brabourne Stadium, Mumbai","Mumbai","UP Warriorz","Mumbai Indians","UP Warriorz","bat","H Kaur","Mumbai Indians","8",NA
"NR Sciver-Brunt",2024-02-23,"Delhi Capitals","Mumbai Indians",1,"4.0",0,33,2,8.25,11,"Women's Premier League","2023/24",1417716,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Delhi Capitals","Mumbai Indians","Mumbai Indians","field","H Kaur","Mumbai Indians","4",NA
"DB Sharma",2023-03-18,"Mumbai Indians","UP Warriorz",1,"4.0",0,35,2,8.75,7,"Women's Premier League","2022/23",1358943,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Mumbai Indians","UP Warriorz","UP Warriorz","field","DB Sharma","UP Warriorz","5",NA
"M Kapp",2024-02-29,"Royal Challengers Bangalore","Delhi Capitals",2,"4.0",0,35,2,8.75,8,"Women's Premier League","2023/24",1417722,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Delhi Capitals","Royal Challengers Bangalore","Royal Challengers Bangalore","field","M Kapp","Delhi Capitals",NA,"25"
"N de Klerk",2024-02-29,"Delhi Capitals","Royal Challengers Bangalore",1,"4.0",0,35,2,8.75,10,"Women's Premier League","2023/24",1417722,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Delhi Capitals","Royal Challengers Bangalore","Royal Challengers Bangalore","field","M Kapp","Delhi Capitals",NA,"25"
"A Gardner",2024-03-03,"Delhi Capitals","Gujarat Giants",1,"4.0",0,37,2,9.25,6,"Women's Premier League","2023/24",1417725,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Delhi Capitals","Gujarat Giants","Gujarat Giants","field","JL Jonassen","Delhi Capitals",NA,"25"
"M Kapp",2024-03-05,"Mumbai Indians","Delhi Capitals",2,"4.0",0,37,2,9.25,7,"Women's Premier League","2023/24",1417727,"Arun Jaitley Stadium, Delhi","Delhi","Delhi Capitals","Mumbai Indians","Mumbai Indians","field","JI Rodrigues","Delhi Capitals",NA,"29"
"SFM Devine",2024-03-04,"UP Warriorz","Royal Challengers Bangalore",2,"4.0",0,37,2,9.25,14,"Women's Premier League","2023/24",1417726,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","UP Warriorz","UP Warriorz","field","S Mandhana","Royal Challengers Bangalore",NA,"23"
"A Reddy",2024-02-29,"Royal Challengers Bangalore","Delhi Capitals",2,"4.0",0,38,2,9.5,8,"Women's Premier League","2023/24",1417722,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Delhi Capitals","Royal Challengers Bangalore","Royal Challengers Bangalore","field","M Kapp","Delhi Capitals",NA,"25"
"G Wareham",2024-03-04,"UP Warriorz","Royal Challengers Bangalore",2,"4.0",0,38,2,9.5,8,"Women's Premier League","2023/24",1417726,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","UP Warriorz","UP Warriorz","field","S Mandhana","Royal Challengers Bangalore",NA,"23"
"JL Jonassen",2023-03-16,"Gujarat Giants","Delhi Capitals",1,"4.0",0,38,2,9.5,8,"Women's Premier League","2022/23",1358942,"Brabourne Stadium, Mumbai","Mumbai","Gujarat Giants","Delhi Capitals","Delhi Capitals","field","A Gardner","Gujarat Giants",NA,"11"
"RS Gayakwad",2023-03-20,"Gujarat Giants","UP Warriorz",1,"4.0",0,39,2,9.75,10,"Women's Premier League","2022/23",1358945,"Brabourne Stadium, Mumbai","Mumbai","Gujarat Giants","UP Warriorz","Gujarat Giants","bat","GM Harris","UP Warriorz","3",NA
"S Ecclestone",2023-03-24,"Mumbai Indians","UP Warriorz",1,"4.0",0,39,2,9.75,6,"Women's Premier League","2022/23",1358949,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Mumbai Indians","UP Warriorz","UP Warriorz","field","NR Sciver-Brunt","Mumbai Indians",NA,"72"
"HC Knight",2023-03-05,"Delhi Capitals","Royal Challengers Bangalore",1,"3.0",0,40,2,13.3333333333333,4,"Women's Premier League","2022/23",1358930,"Brabourne Stadium, Mumbai","Mumbai","Delhi Capitals","Royal Challengers Bangalore","Royal Challengers Bangalore","field","TG Norris","Delhi Capitals",NA,"60"
"AC Kerr",2024-02-23,"Delhi Capitals","Mumbai Indians",1,"4.0",0,43,2,10.75,9,"Women's Premier League","2023/24",1417716,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Delhi Capitals","Mumbai Indians","Mumbai Indians","field","H Kaur","Mumbai Indians","4",NA
"S Rana",2023-03-04,"Mumbai Indians","Gujarat Giants",1,"4.0",0,43,2,10.75,7,"Women's Premier League","2022/23",1358929,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Mumbai Indians","Gujarat Giants","Gujarat Giants","field","H Kaur","Mumbai Indians",NA,"143"
"A Sutherland",2023-03-08,"Royal Challengers Bangalore","Gujarat Giants",2,"4.0",0,56,2,14,6,"Women's Premier League","2022/23",1358934,"Brabourne Stadium, Mumbai","Mumbai","Gujarat Giants","Royal Challengers Bangalore","Gujarat Giants","bat","SIR Dunkley","Gujarat Giants",NA,"11"
"JN Kalita",2023-03-24,"UP Warriorz","Mumbai Indians",2,"1.0",0,2,1,2,6,"Women's Premier League","2022/23",1358949,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Mumbai Indians","UP Warriorz","UP Warriorz","field","NR Sciver-Brunt","Mumbai Indians",NA,"72"
"SR Patil",2024-03-12,"Mumbai Indians","Royal Challengers Bangalore",1,"1.0",0,3,1,3,4,"Women's Premier League","2023/24",1417734,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","Royal Challengers Bangalore","Royal Challengers Bangalore","field","EA Perry","Royal Challengers Bangalore","7",NA
"TG Norris",2023-03-09,"Mumbai Indians","Delhi Capitals",2,"1.0",0,4,1,4,3,"Women's Premier League","2022/23",1358935,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Delhi Capitals","Mumbai Indians","Delhi Capitals","bat","S Ishaque","Mumbai Indians","8",NA
"A Capsey",2024-03-08,"UP Warriorz","Delhi Capitals",1,"1.0",0,5,1,5,1,"Women's Premier League","2023/24",1417730,"Arun Jaitley Stadium, Delhi","Delhi","UP Warriorz","Delhi Capitals","UP Warriorz","bat","DB Sharma","UP Warriorz",NA,"1"
"A Capsey",2024-03-10,"Royal Challengers Bangalore","Delhi Capitals",2,"1.0",0,5,1,5,4,"Women's Premier League","2023/24",1417732,"Arun Jaitley Stadium, Delhi","Delhi","Delhi Capitals","Royal Challengers Bangalore","Delhi Capitals","bat","JI Rodrigues","Delhi Capitals",NA,"1"
"P Vastrakar",2023-03-09,"Delhi Capitals","Mumbai Indians",1,"1.0",0,6,1,6,3,"Women's Premier League","2022/23",1358935,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Delhi Capitals","Mumbai Indians","Delhi Capitals","bat","S Ishaque","Mumbai Indians","8",NA
"S Ismail",2024-03-07,"UP Warriorz","Mumbai Indians",2,"4.0",0,6,1,1.5,19,"Women's Premier League","2023/24",1417729,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","UP Warriorz","Mumbai Indians","bat","NR Sciver-Brunt","Mumbai Indians",NA,"42"
"IECM Wong",2023-03-04,"Gujarat Giants","Mumbai Indians",2,"3.0",0,7,1,2.33333333333333,13,"Women's Premier League","2022/23",1358929,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Mumbai Indians","Gujarat Giants","Gujarat Giants","field","H Kaur","Mumbai Indians",NA,"143"
"P Vastrakar",2023-03-06,"Royal Challengers Bangalore","Mumbai Indians",1,"1.0",0,8,1,8,2,"Women's Premier League","2022/23",1358932,"Brabourne Stadium, Mumbai","Mumbai","Royal Challengers Bangalore","Mumbai Indians","Royal Challengers Bangalore","bat","HK Matthews","Mumbai Indians","9",NA
"P Vastrakar",2024-03-07,"UP Warriorz","Mumbai Indians",2,"2.0",0,8,1,4,7,"Women's Premier League","2023/24",1417729,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","UP Warriorz","Mumbai Indians","bat","NR Sciver-Brunt","Mumbai Indians",NA,"42"
"M Joshi",2023-03-08,"Royal Challengers Bangalore","Gujarat Giants",2,"1.0",0,9,1,9,3,"Women's Premier League","2022/23",1358934,"Brabourne Stadium, Mumbai","Mumbai","Gujarat Giants","Royal Challengers Bangalore","Gujarat Giants","bat","SIR Dunkley","Gujarat Giants",NA,"11"
"S Ishaque",2024-03-02,"Royal Challengers Bangalore","Mumbai Indians",1,"2.0",0,9,1,4.5,6,"Women's Premier League","2023/24",1417724,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","7",NA
"A Reddy",2023-03-20,"Mumbai Indians","Delhi Capitals",1,"3.0",0,10,1,3.33333333333333,10,"Women's Premier League","2022/23",1358946,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Mumbai Indians","Delhi Capitals","Delhi Capitals","field","M Kapp","Delhi Capitals","9",NA
"K Anjali Sarvani",2023-03-18,"Mumbai Indians","UP Warriorz",1,"2.0",0,10,1,5,6,"Women's Premier League","2022/23",1358943,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Mumbai Indians","UP Warriorz","UP Warriorz","field","DB Sharma","UP Warriorz","5",NA
"HK Matthews",2024-03-12,"Royal Challengers Bangalore","Mumbai Indians",2,"2.0",0,11,1,5.5,9,"Women's Premier League","2023/24",1417734,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","Royal Challengers Bangalore","Royal Challengers Bangalore","field","EA Perry","Royal Challengers Bangalore","7",NA
"S Pandey",2024-03-17,"Royal Challengers Bangalore","Delhi Capitals",2,"4.0",0,11,1,2.75,13,"Women's Premier League","2023/24",1417737,"Arun Jaitley Stadium, Delhi","Delhi","Delhi Capitals","Royal Challengers Bangalore","Delhi Capitals","bat","S Molineux","Royal Challengers Bangalore","8",NA
"S Sajana",2024-03-09,"Gujarat Giants","Mumbai Indians",1,"1.0",0,11,1,11,1,"Women's Premier League","2023/24",1417731,"Arun Jaitley Stadium, Delhi","Delhi","Gujarat Giants","Mumbai Indians","Gujarat Giants","bat","H Kaur","Mumbai Indians","7",NA
"M Mani",2024-03-17,"Royal Challengers Bangalore","Delhi Capitals",2,"2.0",0,12,1,6,3,"Women's Premier League","2023/24",1417737,"Arun Jaitley Stadium, Delhi","Delhi","Delhi Capitals","Royal Challengers Bangalore","Delhi Capitals","bat","S Molineux","Royal Challengers Bangalore","8",NA
"Preeti Bose",2023-03-13,"Delhi Capitals","Royal Challengers Bangalore",2,"1.0",0,12,1,12,3,"Women's Premier League","2022/23",1358939,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Royal Challengers Bangalore","Delhi Capitals","Delhi Capitals","field","JL Jonassen","Delhi Capitals","6",NA
"S Asha",2024-03-12,"Mumbai Indians","Royal Challengers Bangalore",1,"2.0",0,12,1,6,4,"Women's Premier League","2023/24",1417734,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","Royal Challengers Bangalore","Royal Challengers Bangalore","field","EA Perry","Royal Challengers Bangalore","7",NA
"S Sajana",2024-03-07,"UP Warriorz","Mumbai Indians",2,"1.0",0,12,1,12,2,"Women's Premier League","2023/24",1417729,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","UP Warriorz","Mumbai Indians","bat","NR Sciver-Brunt","Mumbai Indians",NA,"42"
"TP Kanwar",2023-03-04,"Mumbai Indians","Gujarat Giants",1,"2.0",0,12,1,6,6,"Women's Premier League","2022/23",1358929,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Mumbai Indians","Gujarat Giants","Gujarat Giants","field","H Kaur","Mumbai Indians",NA,"143"
"S Asha",2024-03-15,"Mumbai Indians","Royal Challengers Bangalore",2,"2.0",0,13,1,6.5,3,"Women's Premier League","2023/24",1417736,"Arun Jaitley Stadium, Delhi","Delhi","Royal Challengers Bangalore","Mumbai Indians","Royal Challengers Bangalore","bat","EA Perry","Royal Challengers Bangalore",NA,"5"
"A Capsey",2023-03-09,"Mumbai Indians","Delhi Capitals",2,"3.0",0,14,1,4.66666666666667,10,"Women's Premier League","2022/23",1358935,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Delhi Capitals","Mumbai Indians","Delhi Capitals","bat","S Ishaque","Mumbai Indians","8",NA
"NR Sciver-Brunt",2024-02-25,"Gujarat Giants","Mumbai Indians",1,"2.0",0,14,1,7,5,"Women's Premier League","2023/24",1417718,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Gujarat Giants","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","5",NA
"A Gardner",2024-02-27,"Royal Challengers Bangalore","Gujarat Giants",2,"3.0",0,15,1,5,10,"Women's Premier League","2023/24",1417720,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Gujarat Giants","Royal Challengers Bangalore","Royal Challengers Bangalore","field","Renuka Singh","Royal Challengers Bangalore","8",NA
"A Reddy",2024-03-08,"UP Warriorz","Delhi Capitals",1,"3.0",0,15,1,5,8,"Women's Premier League","2023/24",1417730,"Arun Jaitley Stadium, Delhi","Delhi","UP Warriorz","Delhi Capitals","UP Warriorz","bat","DB Sharma","UP Warriorz",NA,"1"
"M Joshi",2023-03-05,"UP Warriorz","Gujarat Giants",2,"2.0",0,15,1,7.5,2,"Women's Premier League","2022/23",1358931,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Gujarat Giants","UP Warriorz","Gujarat Giants","bat","GM Harris","UP Warriorz","3",NA
"S Ecclestone",2024-03-08,"Delhi Capitals","UP Warriorz",2,"4.0",0,15,1,3.75,17,"Women's Premier League","2023/24",1417730,"Arun Jaitley Stadium, Delhi","Delhi","UP Warriorz","Delhi Capitals","UP Warriorz","bat","DB Sharma","UP Warriorz",NA,"1"
"SR Patil",2024-03-02,"Mumbai Indians","Royal Challengers Bangalore",2,"2.0",0,15,1,7.5,6,"Women's Premier League","2023/24",1417724,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","7",NA
"A Reddy",2024-02-26,"UP Warriorz","Delhi Capitals",1,"3.0",0,16,1,5.33333333333333,7,"Women's Premier League","2023/24",1417719,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","UP Warriorz","Delhi Capitals","Delhi Capitals","field","M Kapp","Delhi Capitals","9",NA
"MS Kashyap",2024-03-03,"Delhi Capitals","Gujarat Giants",1,"3.0",0,16,1,5.33333333333333,9,"Women's Premier League","2023/24",1417725,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Delhi Capitals","Gujarat Giants","Gujarat Giants","field","JL Jonassen","Delhi Capitals",NA,"25"
"S Molineux",2024-03-15,"Mumbai Indians","Royal Challengers Bangalore",2,"4.0",0,16,1,4,11,"Women's Premier League","2023/24",1417736,"Arun Jaitley Stadium, Delhi","Delhi","Royal Challengers Bangalore","Mumbai Indians","Royal Challengers Bangalore","bat","EA Perry","Royal Challengers Bangalore",NA,"5"
"SFM Devine",2024-03-02,"Mumbai Indians","Royal Challengers Bangalore",2,"2.0",0,16,1,8,6,"Women's Premier League","2023/24",1417724,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","7",NA
"K Anjali Sarvani",2023-03-24,"Mumbai Indians","UP Warriorz",1,"3.0",0,17,1,5.66666666666667,8,"Women's Premier League","2022/23",1358949,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Mumbai Indians","UP Warriorz","UP Warriorz","field","NR Sciver-Brunt","Mumbai Indians",NA,"72"
"LMM Tahuhu",2024-02-25,"Mumbai Indians","Gujarat Giants",2,"3.0",0,17,1,5.66666666666667,12,"Women's Premier League","2023/24",1417718,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Gujarat Giants","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","5",NA
"S Rana",2023-03-14,"Mumbai Indians","Gujarat Giants",1,"4.0",0,17,1,4.25,13,"Women's Premier League","2022/23",1358940,"Brabourne Stadium, Mumbai","Mumbai","Mumbai Indians","Gujarat Giants","Gujarat Giants","field","H Kaur","Mumbai Indians",NA,"55"
"EA Perry",2023-03-21,"Mumbai Indians","Royal Challengers Bangalore",2,"2.0",0,18,1,9,6,"Women's Premier League","2022/23",1358947,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","4",NA
"G Wareham",2024-03-02,"Mumbai Indians","Royal Challengers Bangalore",2,"2.1",0,18,1,8.30769230769231,4,"Women's Premier League","2023/24",1417724,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","7",NA
"NR Sciver-Brunt",2024-03-12,"Royal Challengers Bangalore","Mumbai Indians",2,"2.0",0,18,1,9,5,"Women's Premier League","2023/24",1417734,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","Royal Challengers Bangalore","Royal Challengers Bangalore","field","EA Perry","Royal Challengers Bangalore","7",NA
"S Pandey",2023-03-07,"UP Warriorz","Delhi Capitals",2,"4.0",0,18,1,4.5,15,"Women's Premier League","2022/23",1358933,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Delhi Capitals","UP Warriorz","UP Warriorz","field","JL Jonassen","Delhi Capitals",NA,"42"
"TM McGrath",2023-03-05,"Gujarat Giants","UP Warriorz",1,"2.0",0,18,1,9,5,"Women's Premier League","2022/23",1358931,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Gujarat Giants","UP Warriorz","Gujarat Giants","bat","GM Harris","UP Warriorz","3",NA
"DP Vaidya",2023-03-15,"Royal Challengers Bangalore","UP Warriorz",2,"2.0",0,19,1,9.5,5,"Women's Premier League","2022/23",1358941,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","UP Warriorz","Royal Challengers Bangalore","Royal Challengers Bangalore","field","KS Ahuja","Royal Challengers Bangalore","5",NA
"IECM Wong",2023-03-14,"Gujarat Giants","Mumbai Indians",2,"3.0",0,19,1,6.33333333333333,9,"Women's Premier League","2022/23",1358940,"Brabourne Stadium, Mumbai","Mumbai","Mumbai Indians","Gujarat Giants","Gujarat Giants","field","H Kaur","Mumbai Indians",NA,"55"
"KE Bryce",2024-03-01,"UP Warriorz","Gujarat Giants",2,"2.0",0,19,1,9.5,5,"Women's Premier League","2023/24",1417723,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Gujarat Giants","UP Warriorz","UP Warriorz","field","GM Harris","UP Warriorz","6",NA
"ML Schutt",2023-03-21,"Mumbai Indians","Royal Challengers Bangalore",2,"4.0",0,19,1,4.75,12,"Women's Premier League","2022/23",1358947,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","4",NA
"RP Yadav",2023-03-11,"Gujarat Giants","Delhi Capitals",1,"4.0",0,19,1,4.75,14,"Women's Premier League","2022/23",1358937,"Dr DY Patil Sports Academy, Mumbai","Navi Mumbai","Gujarat Giants","Delhi Capitals","Gujarat Giants","bat","M Kapp","Delhi Capitals","10",NA
"S Ismail",2024-03-12,"Royal Challengers Bangalore","Mumbai Indians",2,"4.0",0,19,1,4.75,18,"Women's Premier League","2023/24",1417734,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","Royal Challengers Bangalore","Royal Challengers Bangalore","field","EA Perry","Royal Challengers Bangalore","7",NA
"SZ Thakor",2024-03-07,"Mumbai Indians","UP Warriorz",1,"2.0",0,19,1,9.5,3,"Women's Premier League","2023/24",1417729,"Arun Jaitley Stadium, Delhi","Delhi","Mumbai Indians","UP Warriorz","Mumbai Indians","bat","NR Sciver-Brunt","Mumbai Indians",NA,"42"
"G Wareham",2024-02-27,"Gujarat Giants","Royal Challengers Bangalore",1,"3.0",0,20,1,6.66666666666667,7,"Women's Premier League","2023/24",1417720,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Gujarat Giants","Royal Challengers Bangalore","Royal Challengers Bangalore","field","Renuka Singh","Royal Challengers Bangalore","8",NA
"GM Harris",2024-02-28,"Mumbai Indians","UP Warriorz",1,"4.0",0,20,1,5,14,"Women's Premier League","2023/24",1417721,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Mumbai Indians","UP Warriorz","UP Warriorz","field","KP Navgire","UP Warriorz","7",NA
"IECM Wong",2024-03-02,"Royal Challengers Bangalore","Mumbai Indians",1,"3.0",0,20,1,6.66666666666667,8,"Women's Premier League","2023/24",1417724,"M Chinnaswamy Stadium, Bengaluru","Bengaluru","Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","AC Kerr","Mumbai Indians","7",NA
"P Vastrakar",2024-03-05,"Delhi Capitals","Mumbai Indians",1,"4.0",0,20,1,5,13,"Women's Premier League","2023/24",1417727,"Arun Jaitley Stadium, Delhi","Delhi","Delhi Capitals","Mumbai Indians","Mumbai Indians","field","JI Rodrigues","Delhi Capitals",NA,"29"
