"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"C Olphert",2,10,17,58.8235294117647,10,1,0,1,0,0,7
"C Outerbridge",5,33,69,47.8260869565217,16.5,2,0,3,0,0,21
"C Overton",32,469,389,120.565552699229,22.3333333333333,37,16,11,0,0,49
"C Palmer",1,16,57,28.0701754385965,16,1,0,0,0,0,16
"C Peake",1,3,9,33.3333333333333,3,0,0,0,0,0,3
"C Pervez",10,42,56,75,4.66666666666667,4,1,1,0,0,19
"C Robertson",2,7,18,38.8888888888889,7,1,0,1,0,0,5
"C Robinson",1,0,0,NA,NA,0,0,1,0,0,0
"C Rushworth",23,166,186,89.247311827957,15.0909090909091,13,4,12,0,0,38
"C Tear",2,11,19,57.8947368421053,5.5,2,0,0,0,0,11
"C Tommy",4,62,93,66.6666666666667,15.5,10,1,0,0,0,42
"C Trott",8,142,194,73.1958762886598,23.6666666666667,14,6,2,0,1,58
"C Veretaki",1,12,36,33.3333333333333,12,0,0,0,0,0,12
"C Viljoen",15,280,406,68.9655172413793,21.5384615384615,24,2,2,0,2,78
"C Waiswa",8,60,112,53.5714285714286,10,7,1,2,0,0,22
"C Wright",8,220,212,103.77358490566,36.6666666666667,19,10,2,0,2,79
"C Zhuwao",1,41,23,178.260869565217,41,3,4,0,0,0,41
"CA Ingram",48,2656,2698,98.4432913269088,61.7674418604651,212,85,5,9,15,155
"CA Pujara",24,1378,1422,96.9057665260197,72.5263157894737,119,15,5,6,6,174
"CA Soper",7,117,225,52,16.7142857142857,7,0,0,0,0,36
"CA Young",15,107,137,78.1021897810219,8.23076923076923,11,2,2,0,0,27
"CAJ Brodrick",1,11,12,91.6666666666667,11,1,0,0,0,0,11
"CAJ Meschede",24,216,257,84.0466926070039,9.81818181818182,24,4,2,0,0,45
"CAJ Morris",19,103,159,64.7798742138365,14.7142857142857,5,2,12,0,0,25
"CAL Davis",1,0,9,0,0,0,0,0,0,0,0
"CAW Jeffers",2,9,31,29.0322580645161,4.5,1,0,0,0,0,9
"CB Cooke",42,1289,1399,92.1372408863474,33.9210526315789,108,31,4,1,7,161
"CB Sole",2,12,14,85.7142857142857,Inf,0,0,2,0,0,10
"CC Alexander",1,44,40,110,44,5,1,0,0,0,44
"CC Blake",6,30,73,41.0958904109589,15,0,0,4,0,0,8
"CD Nash",37,994,1199,82.9024186822352,28.4,112,18,2,0,8,82
"CD Wallace",6,144,216,66.6666666666667,24,9,2,0,0,0,49
"CD Wright",5,49,90,54.4444444444444,12.25,6,1,1,0,0,16
"CD de Lange",2,17,22,77.2727272727273,17,0,0,1,0,0,12
"CDJ Dent",65,1895,2061,91.9456574478409,31.0655737704918,231,20,4,4,6,142
"CE Shreck",4,2,14,14.2857142857143,1,0,0,2,0,0,1
"CF Hartley",4,21,38,55.2631578947368,7,0,0,1,0,0,15
"CF Hughes",6,50,98,51.0204081632653,10,6,1,1,0,0,16
"CF Jackson",2,62,71,87.3239436619718,Inf,6,1,2,0,0,34
"CF Parkinson",11,222,254,87.4015748031496,27.75,21,0,3,0,1,52
"CF Snyman",5,17,32,53.125,5.66666666666667,1,1,2,0,0,10
"CG Benjamin",1,50,57,87.719298245614,50,3,3,0,0,1,50
"CG Harrison",6,93,116,80.1724137931034,18.6,8,0,1,0,0,41
"CG Williams",30,831,971,85.5818743563337,33.24,60,19,5,2,6,116
"CH Gayle",1,46,31,148.387096774194,46,2,5,0,0,0,46
"CJ Bodenstein",15,171,246,69.5121951219512,15.5454545454545,11,5,4,0,0,47
"CJ Ferguson",9,528,480,110,75.4285714285714,51,12,2,3,0,192
"CJ Haggett",13,146,166,87.9518072289157,13.2727272727273,9,5,2,0,0,36
"CJ Jordan",11,223,241,92.5311203319502,22.3,16,8,1,0,1,55
"CJ Liddle",17,92,110,83.6363636363636,8.36363636363636,6,3,6,0,0,26
"CJ McKay",10,147,185,79.4594594594595,18.375,5,5,2,0,0,42
"CJ Russell",2,3,6,50,3,0,0,1,0,0,2
"CJ White",8,88,119,73.9495798319328,14.6666666666667,8,2,2,0,0,29
"CJA Amini",12,127,240,52.9166666666667,11.5454545454545,8,0,1,0,0,35
"CJB McCullough",3,32,54,59.2592592592593,10.6666666666667,3,1,0,0,0,14
"CJC Wright",13,102,135,75.5555555555556,17,10,0,7,0,0,16
"CJL Rogers",7,264,353,74.7875354107649,44,27,0,1,0,2,96
"CJPF Kalugamage",4,89,133,66.9172932330827,22.25,8,3,0,0,1,50
"CM Akachukwu",3,10,19,52.6315789473684,5,0,0,1,0,0,6
"CMJ McLoughlin-Gavin",5,108,176,61.3636363636364,21.6,12,2,0,0,1,67
"CMW Read",24,503,511,98.4344422700587,31.4375,45,11,8,0,3,61
"CN Ackermann",25,1035,1110,93.2432432432432,51.75,92,18,5,3,6,152
"CN Miles",17,152,187,81.283422459893,12.6666666666667,15,3,5,0,0,31
"CN Onwuzulike",7,75,108,69.4444444444444,10.7142857142857,8,1,0,0,0,30
"CO Obuya",36,799,1246,64.1252006420546,25.7741935483871,55,17,5,0,4,88
"CO Thurston",4,99,123,80.4878048780488,24.75,10,1,0,0,1,53
"CP Wood",16,174,165,105.454545454545,13.3846153846154,16,1,3,0,0,38
"CR Brathwaite",1,1,2,50,Inf,0,0,1,0,0,1
"CR Brown",3,163,256,63.671875,54.3333333333333,16,1,0,0,1,98
"CR Ervine",1,34,50,68,34,1,0,0,0,0,34
"CR Hemphrey",5,103,109,94.4954128440367,20.6,11,2,0,0,1,87
"CR Kumarage",21,686,996,68.8755020080321,36.1052631578947,81,9,2,1,5,112
"CR Marshall",5,55,86,63.953488372093,13.75,2,0,1,0,0,19
"CR Pedersen",5,81,173,46.8208092485549,16.2,11,0,0,0,0,48
"CR Suryawanshi",30,753,803,93.7733499377335,27.8888888888889,76,22,3,0,5,74
"CR Woakes",10,194,217,89.4009216589862,21.5555555555556,20,2,1,0,1,50
"CRM Douglas",3,33,56,58.9285714285714,11,3,0,0,0,0,21
"CS Delport",14,488,495,98.5858585858586,34.8571428571429,63,12,0,1,3,122
"CS MacLeod",26,497,695,71.5107913669065,20.7083333333333,55,0,2,0,2,94
"CS Sandri",13,379,397,95.4659949622166,29.1538461538462,25,19,0,0,2,66
"CT Bancroft",15,566,575,98.4347826086957,56.6,43,12,5,2,2,151
"CT Steel",26,515,641,80.3432137285491,22.3913043478261,55,8,3,0,5,77
"CT Tremlett",2,13,12,108.333333333333,6.5,1,1,0,0,0,12
"CW Coombe",3,30,68,44.1176470588235,10,1,1,0,0,0,28
"CW Jones",1,0,1,0,0,0,0,0,0,0,0
"CW Perchard",16,111,170,65.2941176470588,7.4,6,2,1,0,0,34
"CWJ Allison",7,254,298,85.2348993288591,36.2857142857143,19,8,0,0,2,85
"CWR Zalati",2,4,16,25,2,0,0,0,0,0,3
"Callum Taylor",3,53,64,82.8125,17.6666666666667,3,1,0,0,0,36
"Charanjeet Singh",4,12,18,66.6666666666667,Inf,1,0,4,0,0,5
"Chare Smith",1,0,0,NA,NA,0,0,1,0,0,0
"Chirag Suri",2,104,191,54.4502617801047,104,8,1,1,0,1,78
"Craig Cachopa",14,297,389,76.3496143958869,21.2142857142857,28,9,0,0,1,58
"D Barr",7,102,191,53.4031413612565,14.5714285714286,11,0,0,0,0,31
"D Bau",2,87,84,103.571428571429,Inf,8,0,2,0,1,80
"D Birrell",1,1,9,11.1111111111111,1,0,0,0,0,0,1
"D Cato",5,98,187,52.4064171122995,19.6,9,0,0,0,1,62
"D Crawford",3,21,47,44.6808510638298,21,0,0,2,0,0,15
"D Dorji",2,15,13,115.384615384615,7.5,1,1,0,0,0,13
"D Duraisingam",1,23,35,65.7142857142857,23,2,1,0,0,0,23
"D Elgar",14,922,1026,89.8635477582846,76.8333333333333,64,20,2,1,10,131
"D Forrester",5,47,81,58.0246913580247,11.75,6,0,1,0,0,28
"D Heyliger",13,123,112,109.821428571429,15.375,10,6,5,0,0,29
"D Ibrahim",14,287,350,82,22.0769230769231,27,2,1,0,3,56
"D Klein",13,183,211,86.7298578199052,18.3,20,0,3,0,0,46
"D Maisuria",5,10,40,25,5,0,0,3,0,0,5
"D McInnis",2,29,46,63.0434782608696,14.5,2,1,0,0,0,21
"D Mee",2,0,6,0,0,0,0,0,0,0,0
"D Mogan",6,28,43,65.1162790697674,4.66666666666667,3,0,0,0,0,8
"D Moriarty",10,43,74,58.1081081081081,6.14285714285714,3,2,3,0,0,15
"D Muhumuza",21,358,648,55.2469135802469,27.5384615384615,27,4,8,0,1,86
"D Nath",8,97,216,44.9074074074074,12.125,11,0,0,0,0,41
"D Olivier",8,52,90,57.7777777777778,26,3,1,6,0,0,23
"D Paterson",14,102,88,115.909090909091,25.5,4,8,10,0,0,21
"D Penrhyn Jones",1,0,0,NA,NA,0,0,1,0,0,0
"D Ravu",3,9,12,75,9,1,0,2,0,0,9
"D Ruyange",3,2,8,25,1,0,0,1,0,0,2
"D Sabir",4,63,123,51.219512195122,15.75,6,1,0,0,0,39
"D Samarawickrama",4,96,180,53.3333333333333,24,9,0,0,0,1,62
"D Scanlon",6,19,40,47.5,3.8,0,1,1,0,0,11
"D Schadendorf",20,247,290,85.1724137931034,15.4375,23,6,4,0,0,44
"D Smit",14,294,293,100.341296928328,32.6666666666667,26,4,5,0,1,77
"D Smith",1,9,45,20,9,0,0,0,0,0,9
"D Soraine",4,33,62,53.2258064516129,11,3,0,1,0,0,19
"D Talbot",2,0,3,0,NA,0,0,2,0,0,0
"D Weston",5,108,155,69.6774193548387,27,16,2,1,0,0,38
"D Wiese",23,683,578,118.166089965398,40.1764705882353,63,24,6,0,6,92
"D Wotu",4,15,36,41.6666666666667,5,2,0,1,0,0,10
"D la Cock",2,79,90,87.7777777777778,39.5,8,2,0,0,1,64
"DA Cosker",7,36,71,50.7042253521127,7.2,1,0,2,0,0,13
"DA Douthwaite",8,113,126,89.6825396825397,18.8333333333333,12,2,2,0,1,52
"DA Griffiths",3,14,33,42.4242424242424,Inf,0,0,3,0,0,12
"DA Marage",5,51,76,67.1052631578947,10.2,9,0,0,0,0,27
"DA Minors",2,48,64,75,24,7,1,0,0,0,26
"DA Morrison",5,162,218,74.3119266055046,40.5,16,0,1,0,2,77
"DA Payne",13,125,166,75.3012048192771,17.8571428571429,15,0,6,0,0,36
"DA Rankin",14,244,319,76.4890282131662,17.4285714285714,33,3,0,0,2,84
"DAW Hollis",5,54,129,41.8604651162791,13.5,5,0,1,0,0,19
"DC Delany",9,215,281,76.5124555160142,30.7142857142857,18,3,2,0,1,76
"DC Kelly",2,23,41,56.0975609756098,11.5,2,0,0,0,0,17
"DC Smith",1,0,8,0,0,0,0,0,0,0,0
"DC Stovell",17,196,354,55.3672316384181,12.25,18,0,1,0,0,38
"DD Masters",11,43,84,51.1904761904762,5.375,3,0,3,0,0,12
"DDE Richardson",2,17,38,44.7368421052632,8.5,3,0,0,0,0,15
"DE Bollinger",2,15,12,125,15,3,0,1,0,0,12
"DE Burgess",4,33,93,35.4838709677419,11,2,0,1,0,0,19
"DF Jacobs",4,35,70,50,11.6666666666667,3,1,1,0,0,22
"DF Watts",3,83,127,65.3543307086614,41.5,5,0,1,0,0,46
"DG Bedingham",14,705,547,128.884826325411,50.3571428571429,57,32,0,2,5,152
"DG Blampied",6,135,135,100,45,10,3,3,0,0,37
"DG Crowley",19,798,1015,78.6206896551724,44.3333333333333,87,10,1,1,6,105
"DG Weakley",1,28,73,38.3561643835616,28,2,0,0,0,0,28
"DI Allan",2,19,33,57.5757575757576,9.5,1,0,0,0,0,15
"DI Joyce",4,92,110,83.6363636363636,30.6666666666667,15,0,1,0,0,30
"DI Stevens",49,1206,1180,102.203389830508,28.046511627907,102,51,6,2,5,147
"DJ Bell-Drummond",49,2324,2716,85.5670103092783,51.6444444444444,230,14,4,4,18,150
"DJ Jacobs",5,198,231,85.7142857142857,66,12,2,2,0,3,57
"DJ Lamb",16,370,292,126.712328767123,37,31,14,6,0,2,86
"DJ Leech",3,42,61,68.8524590163934,42,5,1,2,0,0,23
"DJ Malan",31,1071,1278,83.8028169014084,36.9310344827586,126,8,2,2,5,156
"DJ O'Halloran",1,2,7,28.5714285714286,Inf,0,0,1,0,0,2
"DJ Redfern",6,110,184,59.7826086956522,18.3333333333333,8,0,0,0,0,43
"DJ Vilas",34,1450,1222,118.657937806874,48.3333333333333,125,35,4,4,8,166
"DJ Wainwright",4,60,62,96.7741935483871,20,7,0,1,0,0,41
"DJ Willey",26,791,817,96.8176254589963,34.3913043478261,75,32,3,2,3,131
"DJ Worrall",3,14,15,93.3333333333333,7,0,1,1,0,0,12
"DK Arinaitwe",15,157,330,47.5757575757576,12.0769230769231,12,0,2,0,0,23
"DK Subba",2,5,15,33.3333333333333,5,1,0,1,0,0,4
"DKD Warnakulasuriya",1,0,8,0,0,0,0,0,0,0,0
"DKH Mitchell",41,1296,1658,78.1664656212304,34.1052631578947,128,3,3,2,9,102
"DL Hemp",6,100,186,53.7634408602151,20,9,1,1,0,0,36
"DL Lloyd",49,1242,1433,86.6713189113747,27,148,14,3,0,8,92
"DLS van Bunge",2,88,127,69.2913385826772,44,8,0,0,0,1,60
"DM Bess",15,222,278,79.8561151079137,18.5,25,3,3,0,1,51
"DM Gondaria",21,453,531,85.3107344632768,21.5714285714286,39,18,0,0,4,68
"DM Lord",3,12,47,25.531914893617,6,0,0,1,0,0,6
"DM Nakrani",14,216,304,71.0526315789474,19.6363636363636,15,11,3,0,2,55
"DMW Rawlins",18,349,378,92.3280423280423,20.5294117647059,32,14,1,0,2,91
"DN Pathirana",9,183,282,64.8936170212766,26.1428571428571,12,2,2,0,0,47
"DNA Ankrah",4,79,108,73.1481481481482,39.5,4,3,2,0,0,43
"DP Hyatt",3,99,174,56.8965517241379,33,8,1,0,0,1,54
"DP Sibley",31,711,921,77.1986970684039,24.5172413793103,76,5,2,2,1,113
"DPMD Jayawardene",5,240,250,96,60,26,2,1,1,1,117
"DR Briggs",26,204,185,110.27027027027,18.5454545454545,24,1,15,0,0,37
"DR Hooper",10,150,189,79.3650793650794,25,14,0,4,0,1,55
"DR Mousley",4,166,152,109.210526315789,41.5,9,7,0,0,2,61
"DS Airee",14,305,497,61.3682092555332,23.4615384615385,24,7,1,0,2,62
"DS Gurung",3,27,62,43.5483870967742,9,2,1,0,0,0,25
"DS Wesonga",1,5,3,166.666666666667,5,1,0,0,0,0,5
"DSF Arsakulasuriya",4,25,15,166.666666666667,12.5,4,1,2,0,0,15
"DT Christian",12,579,465,124.516129032258,52.6363636363636,41,26,1,0,7,94
"DW Lawrence",25,670,752,89.0957446808511,26.8,45,12,0,1,4,115
"DW Steyn",3,8,7,114.285714285714,8,1,0,2,0,0,6
"DY Pennington",10,105,120,87.5,17.5,9,2,4,0,0,35
"Danial Ahmed",4,6,17,35.2941176470588,3,0,0,2,0,0,5
"Dawlat Zadran",1,4,7,57.1428571428571,4,0,0,0,0,0,4
"Delawar Khan",4,28,21,133.333333333333,9.33333333333333,2,1,1,0,0,23
"Dharmang Patel",12,251,308,81.4935064935065,25.1,30,5,2,0,2,93
"E Asoyo",1,11,6,183.333333333333,Inf,1,0,1,0,0,11
"E Barnes",8,77,121,63.6363636363636,19.25,4,1,4,0,0,33
"E Hasahya",2,9,14,64.2857142857143,4.5,1,0,0,0,0,5
"E Kamara",4,36,88,40.9090909090909,9,0,1,0,0,0,13
"E Kiongozi",2,27,33,81.8181818181818,13.5,1,0,0,0,0,16
"E Lewis",1,84,92,91.304347826087,84,6,4,0,0,1,84
"E Ochieng",3,17,19,89.4736842105263,17,1,1,2,0,0,13
"E Ofem",1,90,97,92.7835051546392,90,13,1,0,0,1,90
"E Otieno",10,69,82,84.1463414634146,9.85714285714286,4,2,3,0,0,18
"E Steenkamp",2,3,16,18.75,1.5,0,0,0,0,0,3
"E Ul Haq",2,41,91,45.0549450549451,20.5,4,1,0,0,0,35
"EA Brookes",20,356,392,90.8163265306122,20.9411764705882,26,10,3,0,2,63
"EA MacDermott",4,49,51,96.078431372549,24.5,5,0,2,0,0,20
"EA Okwudili",2,12,32,37.5,12,0,0,1,0,0,7
"EB Ringera",14,79,161,49.0683229813665,8.77777777777778,9,1,5,0,0,22
"EC Joyce",24,884,1159,76.2726488352028,38.4347826086956,89,8,1,1,3,116
"EG Barnard",55,1506,1575,95.6190476190476,39.6315789473684,146,20,17,2,8,161
"EH Hutchinson",12,164,164,100,27.3333333333333,3,11,6,0,0,28
"EHSN Silva",5,27,63,42.8571428571429,9,2,1,2,0,0,9
"EJ Byrom",13,401,482,83.195020746888,33.4166666666667,54,0,1,1,3,108
"EJ Farley",7,169,239,70.7112970711297,28.1666666666667,17,6,1,0,2,86
"EJ Pollock",32,666,664,100.301204819277,21.4838709677419,90,18,1,1,2,103
"EJ Richardson",6,32,37,86.4864864864865,8,2,1,2,0,0,13
"EJB Miles",6,26,46,56.5217391304348,8.66666666666667,1,1,3,0,0,8
"EJG Morgan",25,860,926,92.8725701943845,39.0909090909091,86,25,3,3,3,128
"EJH Eckersley",22,594,741,80.1619433198381,31.2631578947368,43,7,3,0,3,80
"EN Gay",23,595,665,89.4736842105263,29.75,72,3,3,1,2,131
"EO Leonard",7,45,33,136.363636363636,15,2,3,4,0,0,32
"ER Bamber",10,85,97,87.6288659793814,10.625,9,0,2,0,0,21
"ES Szwarczynski",3,39,75,52,13,2,0,0,0,0,35
"EV Jack",3,14,20,70,7,2,0,1,0,0,8
"Ehsan Khan",11,121,157,77.0700636942675,17.2857142857143,8,4,4,0,0,31
"Ehsan Nawaz",8,39,88,44.3181818181818,9.75,3,1,4,0,0,16
"F Achelam",8,128,155,82.5806451612903,21.3333333333333,6,8,2,0,0,39
"F Baleri",8,154,218,70.6422018348624,19.25,15,5,0,0,0,46
"F Hand",14,292,258,113.178294573643,29.2,30,13,4,0,0,49
"F Khaliq",2,18,37,48.6486486486486,9,1,0,0,0,0,13
"F Mulivai",2,22,12,183.333333333333,22,1,2,1,0,0,11
"F Nsubuga",23,191,428,44.6261682242991,10.0526315789474,10,6,4,0,0,31
"F Sapatu",1,15,17,88.2352941176471,15,3,0,0,0,0,15
"F Shony",3,5,33,15.1515151515152,1.66666666666667,0,0,0,0,0,3
"F Singh",8,134,118,113.559322033898,19.1428571428571,17,4,1,0,0,45
"F Uegaki",1,3,14,21.4285714285714,3,0,0,0,0,0,3
"F Vaaetasi",1,6,9,66.6666666666667,6,1,0,0,0,0,6
"FA Klokker",25,895,1123,79.6972395369546,40.6818181818182,89,7,3,1,5,108
"FH Catherwood",1,1,4,25,1,0,0,0,0,0,1
"FH Edwards",3,9,26,34.6153846153846,3,1,0,0,0,0,5
"FIN Khushi",14,632,636,99.3710691823899,45.1428571428571,57,14,0,3,2,118
"FJ Bean",9,164,215,76.2790697674419,18.2222222222222,19,1,0,0,1,61
"FJ Heldreich",3,7,14,50,7,0,0,2,0,0,5
"FJ Hill",1,1,5,20,Inf,0,0,1,0,0,1
"FJ Hudson-Prentice",15,545,472,115.466101694915,41.9230769230769,46,16,2,0,5,93
"FJ Klaassen",4,2,12,16.6666666666667,2,0,0,3,0,0,1
"FK Cowdrey",18,445,552,80.6159420289855,26.1764705882353,35,2,1,0,3,75
"FOE van den Bergh",3,51,51,100,25.5,5,1,1,0,0,29
"FP McAllister",1,30,53,56.6037735849057,30,4,0,0,0,0,30
"FRJ Coleman",2,32,52,61.5384615384615,16,4,0,0,0,0,25
"FS Crockwell",3,6,21,28.5714285714286,2,1,0,0,0,0,5
"FS Middleton",21,715,842,84.916864608076,37.6315789473684,73,6,2,1,5,100
"FS Organ",18,366,443,82.6185101580135,24.4,27,10,3,0,2,79
"Fahad Babar",10,235,396,59.3434343434343,26.1111111111111,28,3,1,0,1,63
"Faisal Javed",2,10,9,111.111111111111,5,1,1,0,0,0,10
"Faizan Ali",2,36,63,57.1428571428571,18,2,0,0,0,0,20
"Faizan Asif",2,13,17,76.4705882352941,6.5,1,1,0,0,0,13
"Farhan Ahmed",2,1,8,12.5,0.5,0,0,0,0,0,1
"Fayyaz Ahmed",1,3,11,27.2727272727273,3,0,0,0,0,0,3
"Fayyaz Butt",10,83,158,52.5316455696203,16.6,6,1,5,0,0,26
"Feng Yu",3,15,24,62.5,7.5,2,1,1,0,0,6
"Fiaz Ahmad",2,7,22,31.8181818181818,7,1,0,1,0,0,5
"Fida Hussain",9,111,115,96.5217391304348,15.8571428571429,7,4,2,0,1,51
"Fikri Rosdi",2,50,99,50.5050505050505,25,5,0,0,0,0,27
"G Bakiweyem",3,10,13,76.9230769230769,10,1,0,2,0,0,4
"G Clark",53,1841,2086,88.255033557047,36.0980392156863,231,19,2,4,9,141
"G Clarke",2,31,90,34.4444444444444,15.5,2,0,0,0,0,22
"G Ford",10,147,156,94.2307692307692,14.7,21,2,0,0,0,43
"G Goudie",2,46,47,97.8723404255319,46,3,3,1,0,0,45
"G Hoey",8,156,192,81.25,22.2857142857143,17,4,1,0,0,37
"G Irvin",1,3,8,37.5,3,0,0,0,0,0,3
"G Kandela",5,80,98,81.6326530612245,16,10,2,0,0,0,23
"G Kennedy",17,323,475,68,21.5333333333333,34,3,2,0,2,64
"G Malla",46,1159,1802,64.3174250832408,29.7179487179487,114,6,7,0,5,91
"G McClintock",1,10,29,34.4827586206897,10,1,0,0,0,0,10
"G Mokokwe",2,7,8,87.5,3.5,1,0,0,0,0,4
"G Ngegba",5,107,230,46.5217391304348,21.4,5,2,0,0,0,42
"G Onions",8,58,49,118.367346938776,29,3,4,6,0,0,30
"G Roelofsen",7,355,395,89.873417721519,59.1666666666667,36,4,1,0,3,90
"G Singh",4,125,222,56.3063063063063,62.5,12,0,2,0,2,61
"G Smith",3,55,142,38.7323943661972,18.3333333333333,4,0,0,0,0,24
"G Snyman",16,302,437,69.1075514874142,18.875,26,8,0,0,2,83
"G Stewart",19,264,253,104.347826086957,14.6666666666667,18,15,1,0,0,49
"GA Bartlett",30,732,779,93.9666238767651,30.5,56,20,6,1,3,108
"GA Edwards",2,9,7,128.571428571429,Inf,1,0,2,0,0,8
"GA Garrett",5,39,56,69.6428571428571,9.75,2,0,1,0,0,18
"GC Viljoen",9,62,63,98.4126984126984,12.4,2,5,4,0,1,50
"GC Wilson",37,880,1162,75.7314974182444,28.3870967741935,70,9,6,0,2,72
"GCH Hill",20,473,557,84.91921005386,27.8235294117647,45,7,3,1,2,130
"GD Arta",2,7,12,58.3333333333333,3.5,0,1,0,0,0,7
"GD Cross",6,76,90,84.4444444444444,12.6666666666667,7,2,0,0,0,23
"GD Drummond",2,8,12,66.6666666666667,4,0,0,0,0,0,5
"GD Panayi",6,90,100,90,30,7,2,3,0,0,26
"GDR Eranga",3,5,23,21.7391304347826,2.5,1,0,1,0,0,4
"GE Kidd",6,36,59,61.0169491525424,36,3,0,5,0,0,17
"GF Linde",2,30,44,68.1818181818182,30,1,0,1,0,0,27
"GFB Scott",16,460,461,99.7830802603037,41.8181818181818,30,14,5,0,3,66
"GG McFaul",1,0,0,NA,NA,0,0,1,0,0,0
"GG Wagg",29,727,747,97.3226238286479,26.9259259259259,60,23,2,0,4,68
"GG White",28,367,409,89.7310513447433,17.4761904761905,34,9,7,0,0,41
"GH Dockrell",26,984,1014,97.0414201183432,70.2857142857143,96,29,12,1,8,100
"GH Maybury",3,7,23,30.4347826086957,3.5,1,0,1,0,0,4
"GH Rhodes",13,211,255,82.7450980392157,19.1818181818182,21,3,2,1,0,106
"GH Roderick",49,1487,1793,82.9336307863915,32.3260869565217,139,17,3,3,9,137
"GH Smit",2,35,39,89.7435897435897,17.5,5,0,0,0,0,22
"GHI Harding",4,23,34,67.6470588235294,Inf,2,0,4,0,0,18
"GHS Garton",9,78,83,93.9759036144578,11.1428571428571,10,1,2,0,0,38
"GI Hume",17,330,413,79.9031476997579,30,33,7,6,0,0,44
"GID Lavelle",15,446,417,106.954436450839,37.1666666666667,36,13,3,0,5,72
"GJ Bailey",16,604,664,90.9638554216867,46.4615384615385,44,10,3,2,3,145
"GJ Batty",28,169,210,80.4761904761905,8.89473684210526,8,4,9,0,0,15
"GJ Bell",9,272,335,81.1940298507463,34,27,1,1,0,2,78
"GJ Delany",15,383,444,86.2612612612613,27.3571428571429,31,20,1,0,3,98
"GJ Harte",7,205,235,87.2340425531915,41,18,2,2,0,1,51
"GJ Maxwell",14,617,494,124.898785425101,51.4166666666667,60,20,2,2,2,146
"GJ McCarter",12,71,102,69.6078431372549,6.45454545454545,6,2,1,0,0,23
"GJ Muchall",15,324,359,90.2506963788301,36,24,1,6,0,0,45
"GJ Savage",4,20,60,33.3333333333333,6.66666666666667,0,0,1,0,0,9
"GJ Thompson",9,201,185,108.648648648649,25.125,20,5,1,0,1,61
"GK Berg",32,479,476,100.63025210084,19.16,43,12,7,0,2,65
"GKR McKinley",3,57,61,93.4426229508197,57,4,2,2,0,0,27
"GL van Buuren",27,678,851,79.6709753231492,29.4782608695652,66,12,4,1,3,108
"GLS Scrimshaw",1,13,25,52,Inf,2,0,1,0,0,13
"GM Andrew",10,160,121,132.231404958678,22.8571428571429,11,7,3,0,1,70
"GM Smith",5,59,75,78.6666666666667,14.75,4,1,1,0,0,27
"GO Jones",9,344,362,95.0276243093923,43,32,8,1,0,4,87
"GP Balderson",17,463,555,83.4234234234234,35.6153846153846,47,7,4,1,1,106
"GP Meade",17,325,488,66.5983606557377,19.1176470588235,30,4,0,0,2,61
"GP Rees",2,64,79,81.0126582278481,32,5,0,0,0,1,60
"GP Smith",15,491,600,81.8333333333333,37.7692307692308,38,5,2,1,2,124
"GR Adair",12,246,214,114.953271028037,27.3333333333333,22,12,3,0,1,76
"GR Breese",7,107,109,98.1651376146789,35.6666666666667,15,1,4,0,0,34
"GR Napier",10,110,144,76.3888888888889,11,4,3,0,0,0,27
"GRD Munasinghe",9,110,139,79.136690647482,18.3333333333333,11,1,3,0,0,42
"GS Ballance",42,1774,1961,90.464048954615,46.6842105263158,156,23,4,2,11,156
"GS Drissell",15,189,231,81.8181818181818,18.9,11,5,5,0,0,37
"GS Sandhu",1,3,6,50,3,0,0,0,0,0,3
"GSPR Arachchige",4,67,144,46.5277777777778,16.75,6,0,0,0,0,47
"GT Griffiths",12,39,95,41.0526315789474,9.75,3,0,8,0,0,15
"GT Hankins",14,434,598,72.5752508361204,33.3846153846154,42,0,1,0,4,92
"GT Taylor",1,0,4,0,0,0,0,0,0,0,0
"GT Thornton",1,7,6,116.666666666667,7,1,0,0,0,0,7
"GW Maddy",1,7,11,63.6363636363636,7,0,0,0,0,0,7
"GW Thomas",10,216,218,99.0825688073395,21.6,30,5,0,0,1,75
"Gaurav Tiwari",3,78,156,50,26,11,0,0,0,1,63
"Gavin Roulston",1,6,17,35.2941176470588,6,1,0,0,0,0,6
"Gayan Munaweera",9,101,167,60.4790419161677,11.2222222222222,8,2,0,0,0,31
"Ge Yongsheng",3,24,95,25.2631578947368,8,2,0,0,0,0,16
"Ghazanfar Iqbal",1,0,2,0,0,0,0,0,0,0,0
"Ghulam Shabber",10,320,522,61.3026819923372,35.5555555555556,28,0,1,0,3,81
"Gladson Kandela",4,50,95,52.6315789473684,16.6666666666667,1,0,1,0,0,27
"Gregory Smith",2,16,31,51.6129032258064,16,0,0,1,0,0,10
"Gulbadin Naib",2,11,12,91.6666666666667,11,1,0,1,0,0,10
"Gurdeep Singh",17,232,397,58.4382871536524,14.5,19,2,1,0,0,39
"H Carlyon",12,361,482,74.896265560166,36.1,42,2,2,0,1,96
"H Dyer",1,2,20,10,2,0,0,0,0,0,2
"H Gilliard",1,6,57,10.5263157894737,6,0,0,0,0,0,6
"H Hameed",36,1069,1305,81.9157088122605,34.4838709677419,104,5,5,2,6,114
"H Hiri",1,6,28,21.4285714285714,6,0,0,0,0,0,6
