"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"LA Dawson",2023-08-29,"Warwickshire","Hampshire",1,"6.5",0,15,7,2.19512195121951,29,"One-Day Cup","2023",1347565,"Edgbaston, Birmingham","Birmingham","Warwickshire","Hampshire","Hampshire","field",NA,"Hampshire","9",NA
"BA Hutton",2022-08-20,"Leicestershire","Nottinghamshire",2,"8.1",2,26,7,3.18367346938776,38,"Royal London One-Day Cup","2022",1298016,"Grace Road, Leicester","Leicester","Nottinghamshire","Leicestershire","Leicestershire","field",NA,"Nottinghamshire",NA,"105"
"ND Laegsgaard",2022-08-05,"Malaysia","Denmark",2,"9.0",7,6,6,0.666666666666667,50,"CWC Challenge League","2022",1326349,"Maple Leaf North-East Ground, King City","King City","Denmark","Malaysia","Malaysia","field","ND Laegsgaard","Denmark",NA,"91"
"B Kynman",2016-05-27,"Nigeria","Jersey",1,"6.3",1,18,6,2.76923076923077,30,"ICC World Cricket League Division Five","2016",979837,"Farmers Cricket Club Ground","St Martin","Jersey","Nigeria","Jersey","field","B Kynman","Jersey","10",NA
"Hammad Saeed",2017-04-29,"Thailand","Saudi Arabia",1,"8.1",0,21,6,2.57142857142857,35,"ICC World Cricket League Asia Region Division One","2017",1089487,"Royal Chiangmai Golf Club",NA,"Thailand","Saudi Arabia","Saudi Arabia","field","Hammad Saeed","Saudi Arabia","1",NA
"Mohammed Irfan (2)",2018-04-30,"Bermuda","Uganda",2,"10.0",4,23,6,2.3,48,"ICC World Cricket League Division Four","2018",1144326,"UKM-YSD Cricket Oval","Bangi","Uganda","Bermuda","Bermuda","field","Mohammed Irfan (2)","Uganda",NA,"189"
"Mudassar Bukhari",2016-01-27,"United Arab Emirates","Netherlands",1,"10.0",2,24,6,2.4,48,"ICC World Cricket League Championship","2015/16",952189,"Sheikh Zayed Stadium","Abu Dhabi","United Arab Emirates","Netherlands","Netherlands","field",NA,"Netherlands","7",NA
"S Waqas Ahmed",2017-06-10,"Belgium","Norway",2,"10.0",4,24,6,2.4,47,"ICC World Cricket League Europe Region Division One","2017",1101732,"Sportpark Duivesteijn","Voorburg","Norway","Belgium","Norway","bat","S Waqas Ahmed","Norway",NA,"33"
"DI Stevens",2018-06-01,"Surrey","Kent",2,"6.1",0,25,6,4.05405405405405,19,"Royal London One-Day Cup","2018",1127810,"Kent County Cricket Ground, Beckenham","Beckenham","Kent","Surrey","Surrey","field",NA,"Kent",NA,"220"
"G Hoey",2023-09-05,"Northern Knights","Leinster Lightning",2,"7.2",0,26,6,3.54545454545455,22,"Cricket Ireland Inter-Provincial Limited Over Cup","2023",1375535,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","S Lynch","Leinster Lightning",NA,"170"
"RG Mukasa",2014-10-30,"Nepal","Uganda",1,"3.5",0,27,6,7.04347826086956,9,"ICC World Cricket League Division Three","2014/15",785993,"Kinrara Academy Oval","Kuala Lumpur","Nepal","Uganda","Nepal","bat","RG Mukasa","Nepal",NA,"62"
"J Sumerauer",2022-06-21,"Italy","Jersey",2,"7.3",0,32,6,4.26666666666667,34,"CWC Challenge League","2022",1317956,"Kyambogo Cricket Ground, Kampala","Kampala","Jersey","Italy","Jersey","bat","J Sumerauer","Jersey",NA,"88"
"Rizwan Cheema",2012-04-12,"Namibia","Canada",1,"8.5",0,34,6,3.84905660377358,33,"ICC World Cricket League Championship","2012",543891,"Wanderers Cricket Ground","Windhoek","Namibia","Canada","Namibia","bat",NA,"Namibia",NA,"21"
"CJC Wright",2022-08-20,"Nottinghamshire","Leicestershire",1,"10.0",1,35,6,3.5,40,"Royal London One-Day Cup","2022",1298016,"Grace Road, Leicester","Leicester","Nottinghamshire","Leicestershire","Leicestershire","field",NA,"Nottinghamshire",NA,"105"
"JW Dernbach",2015-09-19,"Gloucestershire","Surrey",1,"8.4",0,35,6,4.03846153846154,34,"Royal London One-Day Cup","2015",804869,"Lord's, London","London","Gloucestershire","Surrey","Surrey","field","JMR Taylor","Gloucestershire",NA,"6"
"EB Ringera",2022-08-10,"Uganda","Kenya",2,"8.1",1,36,6,4.40816326530612,32,"CWC Challenge League","2022",1326864,"Grainville, St Saviour","St Saviour","Kenya","Uganda","Uganda","field","EB Ringera","Kenya",NA,"36"
"CG Williams",2015-01-23,"Canada","Namibia",1,"10.0",1,37,6,3.7,40,"ICC World Cricket League Division Two","2014/15",812801,"United Cricket Club Ground","Windhoek","Namibia","Canada","Namibia","field","CG Williams","Namibia","8",NA
"GG White",2016-06-08,"Lancashire","Northamptonshire",2,"10.0",0,37,6,3.7,35,"Royal London One-Day Cup","2016",947383,"County Ground, Northampton","Northampton","Northamptonshire","Lancashire","Lancashire","field",NA,"Northamptonshire",NA,"76"
"S Mahmood",2019-04-24,"Northamptonshire","Lancashire",1,"10.0",0,37,6,3.7,33,"Royal London One-Day Cup","2019",1167076,"Old Trafford, Manchester","Manchester","Northamptonshire","Lancashire","Lancashire","field",NA,"Lancashire",NA,"45"
"T Jamtsho",2017-05-01,"Bahrain","Bhutan",1,"10.0",1,38,6,3.8,45,"ICC World Cricket League Asia Region Division One","2017",1089490,"Royal Chiangmai Golf Club",NA,"Bahrain","Bhutan","Bhutan","field","Tahir Dar","Bahrain",NA,"55"
"BJ McCarthy",2021-05-22,"Munster Reds","Leinster Lightning",2,"9.3",0,39,6,4.10526315789474,41,"Cricket Ireland Inter-Provincial Limited Over Cup","2021",1259530,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","BJ McCarthy","Leinster Lightning",NA,"93"
"LM Benkenstein",2022-08-14,"Glamorgan","Essex",2,"10.0",0,42,6,4.2,30,"Royal London One-Day Cup","2022",1297993,"County Ground, Chelmsford","Chelmsford","Essex","Glamorgan","Essex","bat",NA,"Essex",NA,"103"
"TE Kane",2019-08-20,"Northern Knights","Leinster Lightning",1,"8.2",0,42,6,5.04,35,"Cricket Ireland Inter-Provincial Limited Over Cup","2019",1178135,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","7",NA
"RI Walker",2023-08-06,"Kent","Leicestershire",2,"6.5",0,43,6,6.29268292682927,22,"One-Day Cup","2023",1347507,"Kent County Cricket Ground, Beckenham","Beckenham","Leicestershire","Kent","Kent","field",NA,"Leicestershire",NA,"264"
"CS Sandri",2017-09-06,"Cayman Islands","Italy",2,"9.2",0,46,6,4.92857142857143,30,"ICC World Cricket League Division Five","2017",1118458,"Willowmoore Park A Field","Benoni","Italy","Cayman Islands","Italy","bat","DG Crowley","Italy",NA,"122"
"S Baker",2022-08-10,"Durham","Somerset",1,"10.0",0,46,6,4.6,30,"Royal London One-Day Cup","2022",1297985,"The Cooper Associates County Ground, Taunton","Taunton","Durham","Somerset","Somerset","field",NA,"Durham",NA,"9"
"U Aryaman Sunil",2019-09-19,"Denmark","Singapore",2,"9.0",0,46,6,5.11111111111111,27,"CWC Challenge League","2019",1200442,"Selangor Turf Club","Kuala Lumpur","Denmark","Singapore","Singapore","bat","TH David","Singapore",NA,"36"
"LA Dawson",2015-07-27,"Sussex","Hampshire",2,"7.0",0,47,6,6.71428571428571,21,"Royal London One-Day Cup","2015",804737,"The Rose Bowl, Southampton","Southampton","Hampshire","Sussex","Hampshire","bat",NA,"Hampshire",NA,"87"
"MT Coles",2016-07-26,"Hampshire","Kent",1,"10.0",0,56,6,5.6,33,"Royal London One-Day Cup","2016",947447,"The Rose Bowl, Southampton","Southampton","Hampshire","Kent","Kent","field",NA,"Kent","5",NA
"NA Sowter",2019-04-19,"Essex","Middlesex",2,"9.2",0,62,6,6.64285714285714,19,"Royal London One-Day Cup","2019",1167062,"County Ground, Chelmsford","Chelmsford","Middlesex","Essex","Essex","field",NA,"Middlesex",NA,"38"
"T Wangchuk",2014-06-10,"Singapore","Bhutan",1,"10.0",0,73,6,7.3,26,"Asian Cricket Council Elite League","2014",746095,"The Padang","Singapore","Singapore","Bhutan","Singapore","bat","R Gaznavi","Singapore",NA,"282"
"Feng Yu",2017-04-28,"Qatar","China",1,"10.0",0,77,6,7.7,28,"ICC World Cricket League Asia Region Division One","2017",1089483,"Gymkhana Club","Chiang Mai","Qatar","China","China","field","Feng Yu","Qatar",NA,"265"
"Ahsan Malik",2015-01-23,"Uganda","Netherlands",1,"6.4",3,7,5,1.05,37,"ICC World Cricket League Division Two","2014/15",812799,"Wanderers Cricket Ground","Windhoek","Netherlands","Uganda","Netherlands","field","Ahsan Malik","Netherlands","7",NA
"Bashir Shah",2012-09-10,"Singapore","Denmark",2,"8.0",2,11,5,1.375,41,"ICC World Cricket League Division Four","2012",576418,"Selangor Turf Club","Kuala Lumpur","Denmark","Singapore","Denmark","bat","CR Suryawanshi","Singapore","5",NA
"Abhiraj Singh",2012-09-07,"Tanzania","Singapore",1,"8.1",2,12,5,1.46938775510204,40,"ICC World Cricket League Division Four","2012",576412,"Selangor Turf Club","Kuala Lumpur","Singapore","Tanzania","Singapore","field","Abhiraj Singh","Singapore","8",NA
"Mohammad Nabi",2013-08-09,"Namibia","Afghanistan",2,"8.1",2,12,5,1.46938775510204,37,"ICC World Cricket League Championship","2013",631142,"Wanderers Cricket Ground","Windhoek","Afghanistan","Namibia","Namibia","field",NA,"Afghanistan",NA,"190"
"N Pokana",2019-04-26,"Oman","Papua New Guinea",2,"7.0",0,14,5,2,33,"ICC World Cricket League Division Two","2019",1174842,"United Cricket Club Ground","Windhoek","Oman","Papua New Guinea","Oman","field","K Doriga","Papua New Guinea",NA,"145"
"S Mahmood",2019-04-28,"Leicestershire","Lancashire",1,"10.0",3,14,5,1.4,51,"Royal London One-Day Cup","2019",1167089,"Old Trafford, Manchester","Manchester","Leicestershire","Lancashire","Lancashire","field",NA,"Lancashire","9",NA
"L McCarthy",2023-09-04,"North-West Warriors","Munster Reds",2,"8.0",1,16,5,2,40,"Cricket Ireland Inter-Provincial Limited Over Cup","2023",1375534,"Bready Cricket Club, Magheramason, Bready","Bready","Munster Reds","North-West Warriors","North-West Warriors","field","L McCarthy","Munster Reds",NA,"115"
"Ehsan Khan",2017-10-13,"Nepal","Hong Kong",2,"5.5",1,17,5,2.91428571428571,28,"ICC World Cricket League Championship","2017/18",1105009,"Mission Road Ground, Mong Kok","Hong Kong","Hong Kong","Nepal","Nepal","field","JJ Atkinson","Hong Kong",NA,"83"
"Shoaib Ali",2017-04-28,"Bhutan","Saudi Arabia",1,"5.4",0,17,5,3,27,"ICC World Cricket League Asia Region Division One","2017",1089482,"Prem Tinsulanonda International School","Chiang Mai","Bhutan","Saudi Arabia","Bhutan","bat","Shoaib Ali","Saudi Arabia","6",NA
"Abdullah Ghulam",2017-04-29,"Bhutan","Kuwait",2,"5.0",2,18,5,3.6,24,"ICC World Cricket League Asia Region Division One","2017",1089486,"Gymkhana Club","Chiang Mai","Kuwait","Bhutan","Bhutan","field","Abdullah Ghulam","Kuwait",NA,"75"
"AW Hawkins-Kay",2022-06-20,"Kenya","Jersey",2,"7.0",1,18,5,2.57142857142857,33,"CWC Challenge League","2022",1317953,"Lugogo Cricket Oval, Kampala","Kampala","Jersey","Kenya","Jersey","bat","AW Hawkins-Kay","Jersey",NA,"96"
"DG Blampied",2022-06-17,"Uganda","Jersey",2,"5.2",0,18,5,3.375,17,"CWC Challenge League","2022",1317950,"Lugogo Cricket Oval, Kampala","Kampala","Jersey","Uganda","Uganda","field",NA,"Jersey",NA,"62"
"MC Patandin",2015-09-11,"Vanuatu","Suriname",1,"6.4",1,18,5,2.7,29,"ICC World Cricket League Division Six","2015",913447,"Hare Field","Coggeshall","Suriname","Vanuatu","Suriname","field","MC Patandin","Suriname","4",NA
"Mohammed Nadeem",2022-12-09,"Malaysia","Qatar",2,"7.0",1,18,5,2.57142857142857,29,"CWC Challenge League","2022/23",1343838,"UKM-YSD Cricket Oval, Bangi","Bangi","Qatar","Malaysia","Malaysia","field","Mohammed Nadeem","Qatar",NA,"121"
"Saad Bin Zafar",2022-12-06,"Singapore","Canada",2,"6.2",2,18,5,2.84210526315789,31,"CWC Challenge League","2022/23",1343833,"Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Canada","Singapore","Canada","bat","Pargat Singh","Canada",NA,"187"
"Bilal Khan",2017-05-27,"Singapore","Oman",1,"7.1",2,19,5,2.65116279069767,36,"ICC World Cricket League Division Three","2017",1090948,"Entebbe Cricket Oval",NA,"Singapore","Oman","Oman","field","Bilal Khan","Oman","5",NA
"LA Patterson-White",2021-08-10,"Northamptonshire","Nottinghamshire",1,"10.0",3,19,5,1.9,46,"Royal London One-Day Cup","2021",1250219,"Gorse Lane, Grantham","Grantham","Northamptonshire","Nottinghamshire","Northamptonshire","bat",NA,"Nottinghamshire","2",NA
"PK Matautaava",2019-09-25,"Malaysia","Vanuatu",2,"10.0",3,19,5,1.9,50,"CWC Challenge League","2019",1200450,"Selangor Turf Club","Kuala Lumpur","Malaysia","Vanuatu","Vanuatu","bat","PK Matautaava","Vanuatu",NA,"13"
"AV Lalcheta",2014-06-25,"Singapore","Oman",2,"10.0",4,20,5,2,50,"ICC World Cricket League Division Four","2014",749557,"Kallang Ground","Singapore","Singapore","Oman","Singapore","field","CR Kumarage","Singapore","2",NA
"F Khaliq",2012-09-22,"Japan","Belgium",1,"8.5",2,20,5,2.26415094339623,43,"ICC World Cricket League Division Eight","2012",579754,"Faleata Oval No 2","Apia","Belgium","Japan","Japan","bat","A Patmore","Japan",NA,"10"
"S Lamichhane",2018-02-12,"Kenya","Nepal",1,"10.0",5,20,5,2,50,"ICC World Cricket League Division Two","2017/18",1133938,"Wanderers Cricket Ground","Windhoek","Kenya","Nepal","Nepal","field","S Lamichhane","Nepal","3",NA
"E Otieno",2022-06-18,"Bermuda","Kenya",1,"7.0",0,21,5,3,34,"CWC Challenge League","2022",1317952,"Kyambogo Cricket Ground, Kampala","Kampala","Bermuda","Kenya","Bermuda","bat","E Otieno","Kenya","6",NA
"GH Dockrell",2018-06-04,"Northern Knights","Leinster Lightning",2,"10.0",2,21,5,2.1,48,"Cricket Ireland Inter-Provincial Limited Over Cup","2018",1136920,"The Vineyard, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"53"
"RL Bhudia",2011-07-25,"United Arab Emirates","Kenya",2,"7.0",0,21,5,3,32,"ICC World Cricket League Championship","2011",518071,"Gymkhana Club Ground","Nairobi","Kenya","United Arab Emirates","Kenya","bat",NA,"Kenya",NA,"66"
"Fayyaz Butt",2018-11-18,"Uganda","Oman",1,"7.0",2,22,5,3.14285714285714,33,"ICC World Cricket League Division Three","2018/19",1162858,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2)",NA,"Uganda","Oman","Uganda","bat","Fayyaz Butt","Oman","10",NA
"Jitin Singh",2017-04-07,"Nigeria","Tanzania",2,"9.0",1,22,5,2.44444444444444,40,"ICC World Cricket League Africa Region Qualifiers","2017",1089136,"Willowmoore Park","Benoni","Nigeria","Tanzania","Nigeria","field","Jitin Singh","Tanzania",NA,"148"
"Kaleem Sana",2022-12-13,"Malaysia","Canada",2,"6.0",0,22,5,3.66666666666667,26,"CWC Challenge League","2022/23",1343844,"UKM-YSD Cricket Oval, Bangi","Bangi","Canada","Malaysia","Canada","bat","Kaleem Sana","Canada",NA,"189"
"Mohammed Nadeem",2017-04-28,"China","Qatar",2,"8.5",1,22,5,2.49056603773585,41,"ICC World Cricket League Asia Region Division One","2017",1089483,"Gymkhana Club","Chiang Mai","Qatar","China","China","field","Feng Yu","Qatar",NA,"265"
"TK Patel",2016-11-01,"Oman","United States of America",1,"9.0",0,22,5,2.44444444444444,39,"ICC World Cricket League Division Four","2016/17",1062504,"Wright Cricket Field, Woodley Park","Los Angeles","United States of America","Oman","United States of America","field","Steven Ryan Taylor","United States of America","8",NA
"Aamir Kaleem",2016-05-25,"Tanzania","Oman",1,"8.5",1,23,5,2.60377358490566,42,"ICC World Cricket League Division Five","2016",979829,"Grainville","St Saviour","Oman","Tanzania","Oman","field",NA,"Oman","9",NA
"I Kamara",2017-04-07,"Ghana","Sierra Leone",1,"9.5",4,23,5,2.33898305084746,45,"ICC World Cricket League Africa Region Qualifiers","2017",1089137,"Willowmoore Park B Field","Benoni","Ghana","Sierra Leone","Sierra Leone","field","DNA Ankrah","Ghana",NA,"113"
"SA Britton",2018-09-09,"Leinster Lightning","North-West Warriors",1,"10.0",2,23,5,2.3,46,"Cricket Ireland Inter-Provincial Limited Over Cup","2018",1136924,"Observatory Lane, Rathmines, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"58"
"Shoaib Sarwar",2011-07-25,"Kenya","United Arab Emirates",1,"10.0",1,23,5,2.3,44,"ICC World Cricket League Championship","2011",518071,"Gymkhana Club Ground","Nairobi","Kenya","United Arab Emirates","Kenya","bat",NA,"Kenya",NA,"66"
"GH Dockrell",2022-05-03,"North-West Warriors","Leinster Lightning",1,"10.0",2,24,5,2.4,46,"Cricket Ireland Inter-Provincial Limited Over Cup","2022",1305422,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","Leinster Lightning","field","GH Dockrell","Leinster Lightning","7",NA
"SA Patterson",2015-07-30,"Worcestershire","Yorkshire",2,"7.3",1,24,5,3.2,30,"Royal London One-Day Cup","2015",804759,"County Ground, New Road, Worcester","Worcester","Yorkshire","Worcestershire","Yorkshire","bat",NA,"Yorkshire",NA,"133"
"WD Parnell",2019-05-01,"Nottinghamshire","Worcestershire",1,"9.0",1,24,5,2.66666666666667,35,"Royal London One-Day Cup","2019",1167099,"County Ground, New Road, Worcester","Worcester","Nottinghamshire","Worcestershire","Nottinghamshire","bat",NA,"Worcestershire","5",NA
"C Outerbridge",2016-11-02,"Jersey","Bermuda",2,"7.2",0,25,5,3.40909090909091,29,"ICC World Cricket League Division Four","2016/17",1062507,"Wright Cricket Field, Woodley Park","Los Angeles","Bermuda","Jersey","Bermuda","bat","KS Leverock","Bermuda",NA,"85"
"JA Turner",2022-08-14,"Lancashire","Hampshire",1,"9.3",1,25,5,2.63157894736842,40,"Royal London One-Day Cup","2022",1297994,"The Rose Bowl, Southampton","Southampton","Lancashire","Hampshire","Lancashire","bat",NA,"Hampshire","2",NA
"WD Parnell",2019-05-04,"Yorkshire","Worcestershire",2,"7.0",1,25,5,3.57142857142857,30,"Royal London One-Day Cup","2019",1167108,"County Ground, New Road, Worcester","Worcester","Worcestershire","Yorkshire","Worcestershire","bat",NA,"Worcestershire",NA,"150"
"GK Berg",2019-05-12,"Lancashire","Hampshire",1,"6.4",0,26,5,3.9,22,"Royal London One-Day Cup","2019",1167123,"The Rose Bowl, Southampton","Southampton","Lancashire","Hampshire","Lancashire","bat","GK Berg","Hampshire","4",NA
"JO Ngoche",2015-06-27,"United Arab Emirates","Kenya",2,"8.3",1,26,5,3.05882352941176,39,"ICC World Cricket League Championship","2015",870891,"The Rose Bowl (Nursery)","Southampton","Kenya","United Arab Emirates","United Arab Emirates","field",NA,"Kenya",NA,"65"
"Karan KC",2015-01-20,"Canada","Nepal",1,"10.0",2,26,5,2.6,47,"ICC World Cricket League Division Two","2014/15",812787,"Wanderers Cricket Ground","Windhoek","Canada","Nepal","Canada","bat","P Khadka","Nepal","7",NA
"R Clarke",2016-07-24,"Worcestershire","Warwickshire",1,"10.0",3,26,5,2.6,45,"Royal London One-Day Cup","2016",947441,"Edgbaston, Birmingham","Birmingham","Worcestershire","Warwickshire","Worcestershire","bat",NA,"Warwickshire","8",NA
"Rohan Mustafa",2018-03-08,"Netherlands","United Arab Emirates",1,"9.4",2,26,5,2.68965517241379,36,"ICC Cricket World Cup Qualifier","2017/18",1133006,"Harare Sports Club","Harare","Netherlands","United Arab Emirates","Netherlands","bat","Rohan Mustafa","United Arab Emirates","6",NA
"CA Soper",2016-05-28,"Kenya","Papua New Guinea",1,"9.0",1,27,5,3,39,"ICC World Cricket League Championship","2016",1014845,"Amini Park","Port Moresby","Papua New Guinea","Kenya","Kenya","bat",NA,"Papua New Guinea","6",NA
"Kaleem Sana",2022-12-04,"Qatar","Canada",1,"9.2",2,27,5,2.89285714285714,46,"CWC Challenge League","2022/23",1343832,"UKM-YSD Cricket Oval, Bangi","Bangi","Qatar","Canada","Canada","field",NA,"Canada","4",NA
"OJ Hannon-Dalby",2015-08-03,"Glamorgan","Warwickshire",1,"8.4",0,27,5,3.11538461538462,31,"Royal London One-Day Cup","2015",804795,"Edgbaston, Birmingham","Birmingham","Glamorgan","Warwickshire","Glamorgan","bat",NA,"Warwickshire","9",NA
"Sompal Kami",2017-12-08,"United Arab Emirates","Nepal",1,"10.0",1,27,5,2.7,48,"ICC World Cricket League Championship","2017/18",1124088,"Sheikh Zayed Stadium","Abu Dhabi","United Arab Emirates","Nepal","Nepal","field","Adnan Mufti","United Arab Emirates",NA,"63"
"BDH Stevens",2017-09-03,"Vanuatu","Jersey",1,"10.1",0,28,5,2.75409836065574,44,"ICC World Cricket League Division Five","2017",1118451,"Willowmoore Park B Field","Benoni","Vanuatu","Jersey","Jersey","field","BDH Stevens","Jersey","6",NA
"CJ Jordan",2016-06-12,"Middlesex","Sussex",2,"6.4",1,28,5,4.2,25,"Royal London One-Day Cup","2016",947397,"County Ground, Hove","Brighton","Sussex","Middlesex","Middlesex","field","CJ Jordan","Sussex",NA,"31"
"JE Burke",2015-08-02,"Derbyshire","Surrey",2,"6.5",0,28,5,4.09756097560976,24,"Royal London One-Day Cup","2015",804787,"Woodbridge Road, Guildford","Guildford","Surrey","Derbyshire","Derbyshire","field",NA,"Surrey",NA,"77"
"S Conners",2022-08-21,"Yorkshire","Derbyshire",2,"10.0",2,28,5,2.8,47,"Royal London One-Day Cup","2022",1298017,"Queen's Park, Chesterfield","Chesterfield","Derbyshire","Yorkshire","Yorkshire","field",NA,"Yorkshire","1",NA
"MW Pillans",2019-04-17,"Leicestershire","Yorkshire",2,"6.3",0,29,5,4.46153846153846,23,"Royal London One-Day Cup","2019",1167049,"Headingley, Leeds","Leeds","Yorkshire","Leicestershire","Leicestershire","field",NA,"Yorkshire",NA,"213"
"S Snater",2022-08-11,"Kent","Essex",2,"6.2",0,29,5,4.57894736842105,24,"Royal London One-Day Cup","2022",1297986,"County Ground, Chelmsford","Chelmsford","Essex","Kent","Essex","bat",NA,"Essex",NA,"182"
"A Gbla",2017-04-10,"Nigeria","Sierra Leone",1,"10.0",0,30,5,3,39,"ICC World Cricket League Africa Region Qualifiers","2017",1089144,"Willowmoore Park C Field","Benoni","Nigeria","Sierra Leone","Nigeria","bat","OA Olympio","Nigeria",NA,"91"
"DJ Lamb",2021-07-25,"Gloucestershire","Lancashire",1,"9.0",2,30,5,3.33333333333333,39,"Royal London One-Day Cup","2021",1250166,"County Ground, Bristol","Bristol","Gloucestershire","Lancashire","Lancashire","field",NA,"Lancashire","6",NA
"KN Mussa",2017-04-08,"Botswana","Tanzania",1,"10.0",1,30,5,3,39,"ICC World Cricket League Africa Region Qualifiers","2017",1089141,"Willowmoore Park C Field","Benoni","Botswana","Tanzania","Tanzania","field","KN Mussa","Botswana",NA,"26"
"Tafseer Ali",2012-09-22,"Samoa","Norway",2,"9.0",1,30,5,3.33333333333333,42,"ICC World Cricket League Division Eight","2012",579755,"Faleata Oval No 3","Apia","Samoa","Norway","Samoa","field","Tafseer Ali","Norway",NA,"134"
"OJ Hannon-Dalby",2023-08-13,"Worcestershire","Warwickshire",1,"10.0",2,31,5,3.1,48,"One-Day Cup","2023",1347525,"County Ground, New Road, Worcester","Worcester","Worcestershire","Warwickshire","Warwickshire","field",NA,"Warwickshire","9",NA
"Saad Bin Zafar",2022-07-31,"Malaysia","Canada",2,"8.3",1,31,5,3.64705882352941,38,"CWC Challenge League","2022",1326342,"Maple Leaf North-West Ground, King City","King City","Canada","Malaysia","Canada","bat","Saad Bin Zafar","Canada",NA,"121"
"AR Puri",2022-12-06,"Canada","Singapore",1,"10.0",0,32,5,3.2,39,"CWC Challenge League","2022/23",1343833,"Bayuemas Oval, Kuala Lumpur","Kuala Lumpur","Canada","Singapore","Canada","bat","Pargat Singh","Canada",NA,"187"
"DK Arinaitwe",2014-10-27,"Malaysia","Uganda",2,"8.0",0,32,5,4,33,"ICC World Cricket League Division Three","2014/15",785979,"Bayuemas Oval","Kuala Lumpur","Malaysia","Uganda","Uganda","bat","D Duraisingam","Malaysia","4",NA
"AU Rashid",2014-08-21,"Hampshire","Yorkshire",1,"10.0",1,33,5,3.3,40,"Royal London One-Day Cup","2014",693417,"The Rose Bowl, Southampton","Southampton","Hampshire","Yorkshire","Yorkshire","field",NA,"Yorkshire","6",NA
"Bilal Khan",2018-02-11,"Namibia","Oman",2,"10.0",2,33,5,3.3,46,"ICC World Cricket League Division Two","2017/18",1133935,"Wanderers Cricket Ground","Windhoek","Oman","Namibia","Namibia","field","MG Erasmus","Namibia","2",NA
"G Bakiweyem",2017-04-13,"Zambia","Ghana",1,"9.0",0,33,5,3.66666666666667,38,"ICC World Cricket League Africa Region Qualifiers","2017",1089150,"Willowmoore Park C Field","Benoni","Ghana","Zambia","Zambia","bat","G Bakiweyem","Ghana","9",NA
"MC Patandin",2015-09-08,"Fiji","Suriname",1,"9.0",1,33,5,3.66666666666667,36,"ICC World Cricket League Division Six","2015",913429,"Castle Park Cricket Ground","Colchester","Fiji","Suriname","Fiji","bat","G Singh","Suriname","6",NA
"UT Yadav",2022-08-07,"Durham","Middlesex",1,"9.2",0,33,5,3.53571428571429,36,"Royal London One-Day Cup","2022",1297972,"Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","Middlesex","Durham","bat",NA,"Middlesex","9",NA
"Azhar Ali",2019-05-10,"Worcestershire","Somerset",2,"7.0",1,34,5,4.85714285714286,22,"Royal London One-Day Cup","2019",1167121,"County Ground, New Road, Worcester","Worcester","Somerset","Worcestershire","Worcestershire","field",NA,"Somerset",NA,"147"
"Rohan Mustafa",2018-02-09,"Canada","United Arab Emirates",1,"10.0",0,34,5,3.4,35,"ICC World Cricket League Division Two","2017/18",1133932,"Wanderers Cricket Ground","Windhoek","Canada","United Arab Emirates","United Arab Emirates","field","NR Kumar","Canada",NA,"23"
"B Regmi",2012-09-07,"United States of America","Nepal",2,"10.0",1,35,5,3.5,31,"ICC World Cricket League Division Four","2012",576411,"Kinrara Academy Oval","Kuala Lumpur","Nepal","United States of America","Nepal","bat","SP Khakurel","Nepal",NA,"32"
"DE Bollinger",2014-08-06,"Glamorgan","Kent",1,"8.4",0,35,5,4.03846153846154,32,"Royal London One-Day Cup","2014",693335,"St Lawrence Ground, Canterbury","Canterbury","Glamorgan","Kent","Glamorgan","bat","DE Bollinger","Kent","6",NA
"IG Holland",2023-08-20,"Surrey","Hampshire",1,"10.0",0,35,5,3.5,36,"One-Day Cup","2023",1347550,"Woodbridge Road, Guildford","Guildford","Surrey","Hampshire","Hampshire","field",NA,"Hampshire","8",NA
"CJ Liddle",2017-05-10,"Kent","Gloucestershire",2,"10.0",0,36,5,3.6,32,"Royal London One-Day Cup","2017",1068471,"County Ground, Bristol","Bristol","Gloucestershire","Kent","Kent","field",NA,"Gloucestershire",NA,"11"
"HT Tector",2019-04-24,"North-West Warriors","Northern Knights",2,"6.1",0,36,5,5.83783783783784,25,"Cricket Ireland Inter-Provincial Limited Over Cup","2019",1178130,"La Manga Club Top Ground","Murcia","Northern Knights","North-West Warriors","North-West Warriors","field",NA,"Northern Knights",NA,"117"
