"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"JM Hunter",2024,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,0,3,0,0,0,0,0,0,0,0
"JNK Shannon",2016,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",2,57,71,80.2816901408451,28.5,5,2,0,0,0,30
"JNK Shannon",2017,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",3,57,39,146.153846153846,28.5,4,4,1,0,0,26
"JNK Shannon",2018,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",3,87,88,98.8636363636364,29,11,2,0,0,0,43
"JNK Shannon",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",2,41,65,63.0769230769231,20.5,2,1,0,0,0,34
"Jake Egan",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,5,30,16.6666666666667,5,0,0,0,0,0,5
"K Hilton",2024,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",1,1,7,14.2857142857143,1,0,0,0,0,0,1
"KJ O'Brien",2016,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",1,89,77,115.584415584416,Inf,8,3,1,0,1,89
"KJ O'Brien",2017,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",4,166,132,125.757575757576,55.3333333333333,13,7,1,0,2,75
"KJ O'Brien",2018,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",2,9,22,40.9090909090909,4.5,1,0,0,0,0,6
"KJ O'Brien",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,57,49,116.326530612245,57,4,1,2,0,0,47
"KJ O'Brien",2020,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",4,106,127,83.4645669291339,26.5,9,3,0,0,1,51
"KJ O'Brien",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",6,128,155,82.5806451612903,25.6,17,2,1,0,0,39
"KJ O'Brien",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",5,133,153,86.9281045751634,33.25,13,4,1,0,1,66
"KW Magee",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",1,4,10,40,4,1,0,0,0,0,4
"L McCarthy",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",2,59,55,107.272727272727,59,6,2,1,0,0,40
"L McCarthy",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",4,109,100,109,36.3333333333333,12,1,1,0,1,74
"L McCarthy",2024,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",1,39,27,144.444444444444,Inf,4,2,1,0,0,39
"L Tucker",2016,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",2,60,57,105.263157894737,60,8,1,1,0,1,50
"L Tucker",2017,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,56,77,72.7272727272727,18.6666666666667,4,0,0,0,0,30
"L Tucker",2018,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,46,46,100,23,6,0,1,0,0,46
"L Tucker",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",4,153,148,103.378378378378,51,17,5,1,0,2,81
"L Tucker",2020,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,118,129,91.4728682170543,39.3333333333333,12,1,0,0,1,83
"L Tucker",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",5,103,151,68.2119205298013,20.6,15,0,0,0,1,58
"L Tucker",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,60,45,133.333333333333,30,9,2,1,0,0,32
"L Tucker",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,219,178,123.033707865169,73,25,8,0,1,1,133
"LC Doherty",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",3,49,83,59.0361445783133,16.3333333333333,10,0,0,0,0,30
"LI Georgeson",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",5,317,404,78.4653465346535,63.4,26,7,0,1,2,128
"LT Nelson",2016,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",3,17,26,65.3846153846154,5.66666666666667,3,0,0,0,0,12
"LT Nelson",2017,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,8,7,114.285714285714,8,1,0,0,0,0,8
"M Burton",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,16,16,100,16,3,0,0,0,0,16
"M Commins",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",6,352,450,78.2222222222222,70.4,39,4,1,1,3,125
"M Commins",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",4,43,99,43.4343434343434,10.75,3,0,0,0,0,24
"M Commins",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",6,227,299,75.9197324414716,37.8333333333333,27,2,0,1,1,114
"M Donegan",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,109,166,65.6626506024096,36.3333333333333,11,2,0,0,1,87
"M Ford",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",4,132,104,126.923076923077,132,11,3,3,0,1,53
