"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"S Lynch",8,198,197,100.507614213198,28.2857142857143,12,14,1,1,0,107
"S McNicholl",1,0,4,0,NA,0,0,1,0,0,0
"S Modgil",1,4,5,80,4,1,0,0,0,0,4
"SA Britton",6,76,78,97.4358974358974,19,6,3,2,0,0,36
"SC Getkate",28,608,737,82.4966078697422,25.3333333333333,51,21,4,0,5,87
"SJ Harbinson",5,101,99,102.020202020202,33.6666666666667,11,4,2,0,0,48
"SJ MacBeth",9,88,191,46.0732984293194,9.77777777777778,8,0,0,0,0,23
"SJ Topping",1,29,51,56.8627450980392,29,4,0,0,0,0,29
"SM Bunting",2,18,10,180,Inf,3,0,2,0,0,14
"SP Terry",6,171,216,79.1666666666667,42.75,22,3,2,0,1,85
"SR Thompson",16,330,430,76.7441860465116,20.625,34,6,0,0,2,59
"ST Doheny",23,658,874,75.2860411899314,29.9090909090909,70,7,1,0,4,97
"SV Lazars",3,2,12,16.6666666666667,0.666666666666667,0,0,0,0,0,2
"Simi Singh",31,773,886,87.2460496613996,32.2083333333333,64,27,7,2,2,136
"T Koen",4,67,69,97.1014492753623,22.3333333333333,4,3,1,0,0,32
"T Mayes",6,57,53,107.547169811321,14.25,3,3,2,0,0,29
"T McKeegan",2,15,7,214.285714285714,7.5,2,1,0,0,0,15
"TE Kane",26,561,628,89.3312101910828,23.375,48,22,2,0,4,83
"TF van Woerkom",5,45,67,67.1641791044776,11.25,3,1,1,0,0,21
"TH Tector",13,170,273,62.2710622710623,13.0769230769231,21,1,0,0,0,47
"V Chopra",1,3,8,37.5,Inf,0,0,1,0,0,3
"W McClintock",14,218,240,90.8333333333333,19.8181818181818,17,13,3,0,1,72
"WB Rankin",2,0,3,0,0,0,0,0,0,0,0
"WT Smale",3,100,155,64.5161290322581,33.3333333333333,8,1,0,0,0,48
"WTS Porterfield",19,666,1012,65.8102766798419,37,78,9,1,2,3,110
