"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"BF Smith",2023,"Charlotte Edwards Cup","South East Stars",7,256,165,155.151515151515,36.5714285714286,39,5,0,0,2,83
"BF Smith",2024,"Charlotte Edwards Cup","South East Stars",1,16,11,145.454545454545,16,3,0,0,0,0,16
"C Brewer",2021,"Charlotte Edwards Cup","South East Stars",1,41,33,124.242424242424,41,7,0,0,0,0,41
"C Brewer",2023,"Charlotte Edwards Cup","Central Sparks",2,9,17,52.9411764705882,4.5,0,0,0,0,0,9
"C Pavely",2023,"Charlotte Edwards Cup","Central Sparks",2,7,7,100,7,0,0,1,0,0,4
"C Skelton",2023,"Charlotte Edwards Cup","Western Storm",1,5,5,100,5,0,0,0,0,0,5
"C Webb",2024,"Charlotte Edwards Cup","Central Sparks",1,27,15,180,Inf,4,0,1,0,0,27
"CAE Hill",2021,"Charlotte Edwards Cup","Central Sparks",4,21,23,91.304347826087,7,2,0,1,0,0,14
"CAE Hill",2023,"Charlotte Edwards Cup","South East Stars",2,29,27,107.407407407407,14.5,4,0,0,0,0,25
"CAE Hill",2024,"Charlotte Edwards Cup","South East Stars",1,2,3,66.6666666666667,2,0,0,0,0,0,2
"CAR Cooper",2023,"Charlotte Edwards Cup","South East Stars",1,18,15,120,18,3,0,0,0,0,18
"CE Dean",2021,"Charlotte Edwards Cup","Southern Vipers",3,65,66,98.4848484848485,21.6666666666667,7,0,0,0,0,31
"CE Dean",2022,"Charlotte Edwards Cup","Southern Vipers",3,27,41,65.8536585365854,27,1,0,2,0,0,20
"CE Dean",2023,"Charlotte Edwards Cup","Southern Vipers",3,34,23,147.826086956522,34,4,0,2,0,0,20
"CE Rudd",2021,"Charlotte Edwards Cup","Southern Vipers",3,14,14,100,7,1,0,1,0,0,5
"CE Rudd",2022,"Charlotte Edwards Cup","Southern Vipers",1,4,6,66.6666666666667,Inf,0,0,1,0,0,4
"CK Boycott",2021,"Charlotte Edwards Cup","Central Sparks",1,0,3,0,0,0,0,0,0,0,0
"CL Griffith",2021,"Charlotte Edwards Cup","Sunrisers",4,129,110,117.272727272727,32.25,14,4,0,0,1,63
"CL Griffith",2022,"Charlotte Edwards Cup","Sunrisers",3,67,70,95.7142857142857,22.3333333333333,11,0,0,0,0,26
"CL Griffith",2023,"Charlotte Edwards Cup","Sunrisers",6,205,191,107.329842931937,34.1666666666667,24,2,0,0,2,65
"CL Griffith",2024,"Charlotte Edwards Cup","Sunrisers",1,2,10,20,2,0,0,0,0,0,2
"CL Tryon",2023,"Charlotte Edwards Cup","Northern Diamonds",7,95,69,137.68115942029,19,10,2,2,0,0,30
"CM Taylor",2021,"Charlotte Edwards Cup","Southern Vipers",1,2,2,100,Inf,0,0,1,0,0,2
"CR Knott",2024,"Charlotte Edwards Cup","Southern Vipers",1,6,12,50,6,0,0,0,0,0,6
"D Gregory",2022,"Charlotte Edwards Cup","South East Stars",1,0,1,0,0,0,0,0,0,0,0
"D Gregory",2023,"Charlotte Edwards Cup","South East Stars",1,0,1,0,NA,0,0,1,0,0,0
"D Gregory",2024,"Charlotte Edwards Cup","South East Stars",1,12,12,100,Inf,1,0,1,0,0,12
"D Mullan",2021,"Charlotte Edwards Cup","Thunder",3,42,62,67.741935483871,14,4,1,0,0,0,26
"D Mullan",2022,"Charlotte Edwards Cup","Thunder",1,9,10,90,Inf,1,0,1,0,0,9
"D Perrin",2022,"Charlotte Edwards Cup","Central Sparks",3,30,23,130.434782608696,15,4,0,1,0,0,14
"D Perrin",2023,"Charlotte Edwards Cup","Central Sparks",6,76,80,95,12.6666666666667,11,0,0,0,0,28
"D Perrin",2024,"Charlotte Edwards Cup","Central Sparks",1,79,48,164.583333333333,Inf,13,2,1,0,1,79
"D van Niekerk",2023,"Charlotte Edwards Cup","Sunrisers",6,66,65,101.538461538462,11,13,1,0,0,0,20
"DJS Dottin",2023,"Charlotte Edwards Cup","Thunder",8,128,106,120.754716981132,18.2857142857143,12,7,1,0,0,26
"DL Collins",2021,"Charlotte Edwards Cup","Thunder",5,27,47,57.4468085106383,9,1,0,2,0,0,16
"DL Collins",2022,"Charlotte Edwards Cup","Thunder",6,66,90,73.3333333333333,11,6,0,0,0,0,26
"DL Collins",2023,"Charlotte Edwards Cup","Thunder",5,38,41,92.6829268292683,38,2,0,4,0,0,15
"DN Wyatt",2021,"Charlotte Edwards Cup","Southern Vipers",2,49,37,132.432432432432,24.5,7,1,0,0,0,45
"DN Wyatt",2022,"Charlotte Edwards Cup","Southern Vipers",6,221,145,152.413793103448,36.8333333333333,32,2,0,0,1,76
"DN Wyatt",2023,"Charlotte Edwards Cup","Southern Vipers",6,273,182,150,45.5,43,4,0,0,3,76
"DR Gibson",2021,"Charlotte Edwards Cup","Western Storm",6,46,33,139.393939393939,11.5,6,1,2,0,0,15
"DR Gibson",2022,"Charlotte Edwards Cup","Western Storm",6,96,67,143.283582089552,19.2,12,2,1,0,0,27
"DR Gibson",2023,"Charlotte Edwards Cup","Western Storm",6,166,117,141.880341880342,27.6666666666667,26,1,0,0,2,62
"E Anderson",2023,"Charlotte Edwards Cup","Central Sparks",3,14,20,70,7,1,0,1,0,0,8
"E Claridge",2021,"Charlotte Edwards Cup","Lightning",2,21,25,84,10.5,1,0,0,0,0,20
"E Claridge",2022,"Charlotte Edwards Cup","Lightning",5,83,73,113.698630136986,20.75,11,0,1,0,0,41
"E Claridge",2024,"Charlotte Edwards Cup","The Blaze",1,14,23,60.8695652173913,14,2,0,0,0,0,14
"E Corney",2023,"Charlotte Edwards Cup","Western Storm",1,23,32,71.875,23,2,0,0,0,0,23
"E Corney",2024,"Charlotte Edwards Cup","Western Storm",1,40,37,108.108108108108,40,5,0,0,0,0,40
"E Gray",2023,"Charlotte Edwards Cup","Sunrisers",6,66,51,129.411764705882,16.5,5,1,2,0,0,34
"E Gray",2024,"Charlotte Edwards Cup","Sunrisers",1,1,1,100,Inf,0,0,1,0,0,1
"E Jones",2021,"Charlotte Edwards Cup","Central Sparks",6,276,254,108.661417322835,55.2,31,6,1,0,3,76
"E Jones",2021,"Charlotte Edwards Cup","South East Stars",1,6,7,85.7142857142857,Inf,0,0,1,0,0,6
"E Jones",2022,"Charlotte Edwards Cup","Central Sparks",8,213,207,102.898550724638,26.625,28,3,0,0,1,69
"E Jones",2022,"Charlotte Edwards Cup","South East Stars",2,33,18,183.333333333333,16.5,3,2,0,0,0,33
"E Jones",2023,"Charlotte Edwards Cup","Central Sparks",6,80,89,89.8876404494382,13.3333333333333,11,0,0,0,0,30
"E Jones",2024,"Charlotte Edwards Cup","Central Sparks",1,7,9,77.7777777777778,7,1,0,0,0,0,7
"E Threlkeld",2021,"Charlotte Edwards Cup","Thunder",6,102,127,80.3149606299213,20.4,9,0,1,0,0,28
"E Threlkeld",2022,"Charlotte Edwards Cup","Thunder",6,46,72,63.8888888888889,9.2,3,0,1,0,0,18
"E Threlkeld",2023,"Charlotte Edwards Cup","Thunder",8,85,92,92.3913043478261,14.1666666666667,9,0,2,0,0,31
"E Windsor",2021,"Charlotte Edwards Cup","Southern Vipers",5,60,71,84.5070422535211,30,4,0,3,0,0,32
"E Windsor",2023,"Charlotte Edwards Cup","Southern Vipers",5,63,70,90,15.75,4,0,1,0,0,25
"E Windsor",2024,"Charlotte Edwards Cup","Southern Vipers",1,17,20,85,17,1,0,0,0,0,17
"EA Burns",2023,"Charlotte Edwards Cup","Central Sparks",7,185,131,141.221374045802,26.4285714285714,24,2,0,0,1,66
"EA Woodhouse",2021,"Charlotte Edwards Cup","Sunrisers",1,3,7,42.8571428571429,3,0,0,0,0,0,3
"EF Telford",2021,"Charlotte Edwards Cup","Northern Diamonds",1,1,3,33.3333333333333,Inf,0,0,1,0,0,1
"EK Marlow",2022,"Charlotte Edwards Cup","Northern Diamonds",2,10,15,66.6666666666667,5,0,1,0,0,0,10
"EK Marlow",2024,"Charlotte Edwards Cup","Northern Diamonds",1,47,53,88.6792452830189,Inf,6,0,1,0,0,47
"EL Arlott",2021,"Charlotte Edwards Cup","Central Sparks",5,31,46,67.3913043478261,10.3333333333333,2,0,2,0,0,22
"EL Arlott",2022,"Charlotte Edwards Cup","Central Sparks",4,56,46,121.739130434783,56,6,0,3,0,0,19
"EL Arlott",2023,"Charlotte Edwards Cup","Central Sparks",3,57,45,126.666666666667,28.5,3,1,1,0,0,28
"EL Lamb",2021,"Charlotte Edwards Cup","Thunder",4,218,143,152.447552447552,72.6666666666667,24,3,1,1,1,111
"EL Lamb",2022,"Charlotte Edwards Cup","Thunder",6,191,174,109.770114942529,31.8333333333333,20,2,0,0,2,56
"EL Lamb",2023,"Charlotte Edwards Cup","Thunder",6,200,142,140.845070422535,33.3333333333333,26,3,0,0,2,64
"EL Lamb",2024,"Charlotte Edwards Cup","Thunder",1,44,43,102.325581395349,Inf,4,0,1,0,0,44
"EM Edgcombe",2021,"Charlotte Edwards Cup","Western Storm",1,7,12,58.3333333333333,7,1,0,0,0,0,7
"EM McCaughan",2021,"Charlotte Edwards Cup","Southern Vipers",1,13,14,92.8571428571429,13,2,0,0,0,0,13
"EM McCaughan",2022,"Charlotte Edwards Cup","Southern Vipers",5,71,73,97.2602739726027,35.5,7,0,3,0,0,30
"EM McCaughan",2023,"Charlotte Edwards Cup","Southern Vipers",6,105,96,109.375,17.5,15,0,0,0,0,42
"EM McCaughan",2024,"Charlotte Edwards Cup","Southern Vipers",1,19,31,61.2903225806452,19,0,0,0,0,0,19
"ER Chandler",2021,"Charlotte Edwards Cup","Southern Vipers",2,27,29,93.1034482758621,13.5,0,0,0,0,0,23
"Emma Jones",2021,"Charlotte Edwards Cup","South East Stars",1,46,27,170.37037037037,Inf,7,1,1,0,0,46
"Emma Jones",2022,"Charlotte Edwards Cup","South East Stars",3,19,25,76,9.5,2,0,1,0,0,13
"F Miller",2021,"Charlotte Edwards Cup","Sunrisers",3,19,30,63.3333333333333,6.33333333333333,1,0,0,0,0,9
"F Miller",2022,"Charlotte Edwards Cup","Sunrisers",2,16,19,84.2105263157895,Inf,1,0,2,0,0,11
"F Miller",2023,"Charlotte Edwards Cup","Sunrisers",6,59,77,76.6233766233766,9.83333333333333,3,0,0,0,0,20
"F Miller",2024,"Charlotte Edwards Cup","Sunrisers",1,13,12,108.333333333333,Inf,1,0,1,0,0,13
"FC Wilson",2022,"Charlotte Edwards Cup","Western Storm",6,112,108,103.703703703704,37.3333333333333,8,0,3,0,0,33
"FC Wilson",2023,"Charlotte Edwards Cup","Western Storm",7,186,153,121.56862745098,31,26,0,1,0,2,58
"FC Wilson",2024,"Charlotte Edwards Cup","Western Storm",1,10,9,111.111111111111,10,1,0,0,0,0,10
"FG Kemp",2022,"Charlotte Edwards Cup","Southern Vipers",5,54,47,114.893617021277,27,6,0,3,0,0,21
"FG Kemp",2023,"Charlotte Edwards Cup","Southern Vipers",6,48,40,120,9.6,4,2,1,0,0,13
"FG Kemp",2024,"Charlotte Edwards Cup","Southern Vipers",1,6,11,54.5454545454545,6,0,0,0,0,0,6
"FMK Morris",2021,"Charlotte Edwards Cup","Western Storm",6,72,64,112.5,12,10,0,0,0,0,21
"FMK Morris",2022,"Charlotte Edwards Cup","Western Storm",5,48,46,104.347826086957,9.6,6,0,0,0,0,21
"FMK Morris",2023,"Charlotte Edwards Cup","Thunder",8,209,171,122.222222222222,29.8571428571429,28,1,1,0,0,44
"FMK Morris",2024,"Charlotte Edwards Cup","Thunder",1,6,4,150,6,1,0,0,0,0,6
"FR Davies",2022,"Charlotte Edwards Cup","South East Stars",2,7,5,140,7,1,0,1,0,0,7
"FR Davies",2023,"Charlotte Edwards Cup","South East Stars",2,8,4,200,Inf,0,1,2,0,0,8
"FR Davies",2024,"Charlotte Edwards Cup","Southern Vipers",1,1,1,100,Inf,0,0,1,0,0,1
"G Ballinger",2021,"Charlotte Edwards Cup","Lightning",2,0,1,0,NA,0,0,2,0,0,0
"G Ballinger",2022,"Charlotte Edwards Cup","Lightning",3,10,11,90.9090909090909,3.33333333333333,1,0,0,0,0,7
"G Ballinger",2024,"Charlotte Edwards Cup","The Blaze",1,1,1,100,Inf,0,0,1,0,0,1
"G Potts",2022,"Charlotte Edwards Cup","Central Sparks",2,0,3,0,NA,0,0,2,0,0,0
"G Potts",2023,"Charlotte Edwards Cup","Central Sparks",1,5,5,100,5,0,0,0,0,0,5
"G Scrivens",2021,"Charlotte Edwards Cup","Sunrisers",6,92,120,76.6666666666667,18.4,8,2,1,0,0,34
"G Scrivens",2022,"Charlotte Edwards Cup","Sunrisers",6,141,118,119.491525423729,23.5,16,3,0,0,1,56
"G Scrivens",2023,"Charlotte Edwards Cup","Sunrisers",6,97,100,97,16.1666666666667,9,1,0,0,1,50
"G Scrivens",2024,"Charlotte Edwards Cup","Sunrisers",1,8,10,80,8,0,0,0,0,0,8
"G Voll",2024,"Charlotte Edwards Cup","Thunder",1,19,13,146.153846153846,19,4,0,0,0,0,19
"GA Elwiss",2021,"Charlotte Edwards Cup","Southern Vipers",7,109,113,96.4601769911504,18.1666666666667,10,1,1,0,0,45
"GA Elwiss",2022,"Charlotte Edwards Cup","Southern Vipers",6,87,87,100,29,10,0,3,0,0,38
"GA Elwiss",2023,"Charlotte Edwards Cup","Southern Vipers",8,83,93,89.247311827957,16.6,5,1,3,0,0,28
"GA Elwiss",2024,"Charlotte Edwards Cup","Southern Vipers",1,5,7,71.4285714285714,5,1,0,0,0,0,5
"GE Hall",2023,"Charlotte Edwards Cup","Northern Diamonds",3,5,10,50,2.5,0,0,1,0,0,4
"GEB Boyce",2021,"Charlotte Edwards Cup","Thunder",6,87,97,89.6907216494845,14.5,13,0,0,0,0,34
"GEB Boyce",2022,"Charlotte Edwards Cup","Thunder",6,172,167,102.994011976048,28.6666666666667,19,1,0,0,2,71
"GEB Boyce",2023,"Charlotte Edwards Cup","The Blaze",8,200,162,123.456790123457,28.5714285714286,27,2,1,0,1,63
"GJ Gibbs",2021,"Charlotte Edwards Cup","South East Stars",5,58,55,105.454545454545,14.5,5,2,1,0,0,33
"GK Davis",2021,"Charlotte Edwards Cup","Central Sparks",2,2,5,40,Inf,0,0,2,0,0,1
"GK Davis",2023,"Charlotte Edwards Cup","Central Sparks",4,7,13,53.8461538461538,7,0,0,3,0,0,5
"GKS Gole",2021,"Charlotte Edwards Cup","Sunrisers",3,18,17,105.882352941176,18,2,0,2,0,0,11
"GKS Gole",2022,"Charlotte Edwards Cup","Sunrisers",4,12,12,100,6,1,0,2,0,0,7
"GL Adams",2021,"Charlotte Edwards Cup","Southern Vipers",7,215,180,119.444444444444,35.8333333333333,35,0,1,0,2,88
"GL Adams",2022,"Charlotte Edwards Cup","Southern Vipers",7,145,139,104.31654676259,20.7142857142857,22,2,0,0,0,47
"GL Adams",2023,"Charlotte Edwards Cup","Southern Vipers",9,249,199,125.125628140704,49.8,29,5,4,0,1,63
"GM Davies",2021,"Charlotte Edwards Cup","Central Sparks",6,63,94,67.0212765957447,10.5,6,0,0,0,0,31
"GM Davies",2022,"Charlotte Edwards Cup","Central Sparks",7,42,49,85.7142857142857,10.5,2,0,3,0,0,17
"GM Hennessy",2021,"Charlotte Edwards Cup","Western Storm",6,120,144,83.3333333333333,30,12,0,2,0,1,62
"GM Hennessy",2022,"Charlotte Edwards Cup","Western Storm",6,158,170,92.9411764705882,39.5,16,0,2,0,1,50
"HC Knight",2022,"Charlotte Edwards Cup","Western Storm",3,96,76,126.315789473684,32,13,1,0,0,0,35
"HC Knight",2023,"Charlotte Edwards Cup","Western Storm",3,74,53,139.622641509434,24.6666666666667,9,2,0,0,1,62
"HE Jones",2021,"Charlotte Edwards Cup","Thunder",1,2,4,50,Inf,0,0,1,0,0,2
"HE Jones",2022,"Charlotte Edwards Cup","Thunder",1,1,4,25,1,0,0,0,0,0,1
"HJ Armitage",2021,"Charlotte Edwards Cup","Northern Diamonds",8,141,129,109.302325581395,23.5,15,2,2,0,1,59
"HJ Armitage",2022,"Charlotte Edwards Cup","Northern Diamonds",6,151,157,96.1783439490446,37.75,11,0,2,0,0,48
"HJ Armitage",2023,"Charlotte Edwards Cup","Northern Diamonds",7,216,167,129.341317365269,30.8571428571429,24,7,0,0,2,82
"HJ Armitage",2024,"Charlotte Edwards Cup","Northern Diamonds",1,3,5,60,3,0,0,0,0,0,3
"HL Baker",2021,"Charlotte Edwards Cup","Central Sparks",2,1,6,16.6666666666667,0.5,0,0,0,0,0,1
"HL Baker",2023,"Charlotte Edwards Cup","Central Sparks",3,4,6,66.6666666666667,2,0,0,1,0,0,2
"HL Fenby",2021,"Charlotte Edwards Cup","Northern Diamonds",1,0,1,0,0,0,0,0,0,0,0
"IECM Wong",2021,"Charlotte Edwards Cup","Central Sparks",4,21,17,123.529411764706,7,1,2,1,0,0,13
"IECM Wong",2022,"Charlotte Edwards Cup","Central Sparks",8,106,84,126.190476190476,13.25,12,4,0,0,0,45
"IECM Wong",2023,"Charlotte Edwards Cup","Central Sparks",3,14,12,116.666666666667,14,0,1,2,0,0,7
"J Gardner",2021,"Charlotte Edwards Cup","Sunrisers",3,81,72,112.5,40.5,7,3,1,0,0,42
"J Gardner",2022,"Charlotte Edwards Cup","Sunrisers",5,94,96,97.9166666666667,31.3333333333333,6,2,2,0,0,41
"J Gardner",2023,"Charlotte Edwards Cup","Sunrisers",6,92,85,108.235294117647,18.4,9,1,1,0,0,37
"J Gardner",2024,"Charlotte Edwards Cup","Sunrisers",1,30,25,120,30,4,1,0,0,0,30
"J Grewcock",2024,"Charlotte Edwards Cup","Sunrisers",1,19,19,100,19,2,0,0,0,0,19
"J Groves",2022,"Charlotte Edwards Cup","Lightning",2,1,3,33.3333333333333,1,0,0,1,0,0,1
"J Groves",2024,"Charlotte Edwards Cup","The Blaze",1,0,3,0,0,0,0,0,0,0,0
"JL Gunn",2021,"Charlotte Edwards Cup","Northern Diamonds",6,97,101,96.039603960396,32.3333333333333,6,2,3,0,0,27
"K Fraser",2023,"Charlotte Edwards Cup","Northern Diamonds",6,53,70,75.7142857142857,10.6,5,0,1,0,0,26
"K Fraser",2024,"Charlotte Edwards Cup","Northern Diamonds",1,23,18,127.777777777778,Inf,2,0,1,0,0,23
"K Moore",2021,"Charlotte Edwards Cup","South East Stars",1,3,3,100,Inf,0,0,1,0,0,3
"K Moore",2022,"Charlotte Edwards Cup","South East Stars",6,133,133,100,44.3333333333333,13,2,3,0,1,57
"K Moore",2023,"Charlotte Edwards Cup","South East Stars",3,15,17,88.2352941176471,7.5,2,0,1,0,0,10
"K Moore",2024,"Charlotte Edwards Cup","South East Stars",1,3,6,50,3,0,0,0,0,0,3
"K Speed",2021,"Charlotte Edwards Cup","Sunrisers",4,60,61,98.3606557377049,30,4,0,2,0,0,26
"K Speed",2022,"Charlotte Edwards Cup","Sunrisers",2,5,9,55.5555555555556,5,0,0,1,0,0,3
"KA Jones",2023,"Charlotte Edwards Cup","Western Storm",1,4,5,80,Inf,0,0,1,0,0,4
